feature,is_signal,naive_logOR,naive_se_boot,naive_p_boot,lambda_logOR,lambda_se_boot,lambda_p_boot
604,0,-0.08298294200201128,0.15100929293187654,0.5826472104219341,-0.19329058816452863,0.40101001532545577,0.6297992841414235
605,0,-0.1273026715458166,0.1258771054916226,0.3118608746181146,-0.29950324645478654,0.26805399478093783,0.2638556821813782
606,0,0.2221464766907372,0.14534618657050188,0.12641433866443888,0.5547395387287368,0.3361201261633951,0.09885696593413161
607,0,-0.3403589919490208,0.1577375193075426,0.030946850265496796,-0.795142426015807,0.38004942554207066,0.03641991846967898
608,0,-0.13099086282207198,0.13497715042734001,0.33181379361840524,-0.30753423842883437,0.30721711155800896,0.3168112139726911
609,0,-0.047601371473730024,0.18469827995774551,0.7966191201270717,-0.10720243585788954,0.4390248529072534,0.8070890393893837
610,0,0.03599484773835814,0.1379496106597582,0.7941484133771346,0.08797334350080285,0.29337384562309643,0.7642780645886037
611,0,0.23439803928061767,0.15126686204767698,0.12124563482481376,0.5911337826260482,0.4650856266345875,0.20372103683376985
612,0,0.18394219197087378,0.15435381394195083,0.23338206978388387,0.4562092810096961,0.40761756840363206,0.26305095551529
613,0,-0.06920183938889155,0.12821714995918967,0.5893875671999207,-0.16119992675766162,0.3336387048288774,0.6289841557461249
614,0,0.021781182864344335,0.1286805993565588,0.8655878305027563,0.054389606405609324,0.30262497657512233,0.857367603272219
615,0,-0.18486098809739962,0.15403229970173815,0.2300832991804458,-0.43213819977542994,0.365339140993663,0.23687207594183324
616,0,-0.09838177300536709,0.1259526720028333,0.4347430240061606,-0.23097280519888974,0.287824460541889,0.4222764938616884
617,0,0.137635815888447,0.16435749299616736,0.40235801785380765,0.34246925609358697,0.40487785631494505,0.3976318515632892
618,0,0.05839222028887709,0.12578072286421646,0.642477073120907,0.1423906600789926,0.35343332898238783,0.6870376696946573
619,0,0.11613148714710844,0.1220808569563279,0.3414688685949028,0.28330240758949016,0.3251640861752523,0.383612296571035
620,0,-0.22166285300031463,0.11586804968290494,0.05574001616001493,-0.5218041001923143,0.27861709641032034,0.06109104906117891
621,0,0.0786564463533326,0.17232146175943458,0.6480651031029643,0.19678079786356506,0.444169290722771,0.6577432587617809
622,0,0.14693043185377117,0.14010935821477077,0.2943236146236756,0.3614924000718464,0.37847472653091635,0.33951218060793453
623,0,-0.11963514345041942,0.18725132106009498,0.5228870345533774,-0.2771189766467904,0.42015529654906814,0.5095341690919617
624,0,-0.07634338641294716,0.15449700148624992,0.6212062218984622,-0.17681501434221444,0.3545566992968975,0.6179955370244475
625,0,-0.10744343882626255,0.1224005641503364,0.38005127287109286,-0.25302063144330067,0.29527022220069843,0.3914934552287773
626,0,0.010135524922578519,0.15981891839433093,0.9494330126612457,0.02890839875921594,0.35810892751460544,0.9356605311265316
627,0,-0.567904350863973,0.1920004889992002,0.0030981531745102094,-1.3595136898186433,0.5615661687922293,0.015480759063514283
628,0,-0.08854239620545598,0.16412318165126272,0.5895505565797758,-0.2046246477969179,0.41049724509726965,0.6181457949531279
629,0,-0.2266383015019378,0.13380449323820476,0.09030293774128298,-0.532060994439509,0.28018420773309166,0.057568613189639725
