feature,mean_shap,std_shap,t_stat,p_value,p_two,log_or,group
8,-1.4718433e-06,3.1980342e-06,-65.08688,0.0,917.898071370646,-2.575793448825186,8
K8,-4.0994766e-07,8.283872e-06,-6.998581,2.667421838964401e-12,11.469554606569126,-0.999491598055743,K
R68.89,1.8279875e-08,6.6771133e-07,3.8716803,0.0001084312988259,4.097093157128257,-0.0791056626134284,R
K30,1.09674524e-07,1.3649449e-06,11.363331,0.0,26.639058091638425,0.1905340996763244,K
C4,-9.859276e-07,0.0001503328,-0.9274837,0.3536866553673672,0.3170556362397431,-2.299650346042596,C
F07.0,-1.3269893e-06,3.4347988e-07,-546.36273,0.0,64818.0742149174,-2.4563239120205127,F
Z13.4,-3.837237e-08,3.5756315e-08,-151.76822,0.0,4999.39231069179,-0.13371340117811237,Z
H92.02,-8.289382e-07,1.4539146e-05,-8.06303,6.661338147750939e-16,13.087862317309556,-1.749802576236764,H
C67,-6.8085706e-07,8.386959e-06,-11.480648,0.0,27.57637340283352,-1.8298973066248303,C
S8,-2.5615742e-08,1.1450378e-06,-3.1637497,0.0015598377465966,2.795962193270749,0.04237759750183934,S
I95.1,-8.051673e-07,1.8711253e-05,-6.085528,1.18221477052316e-09,9.062793267363212,-2.021218519537149,I
I06,-3.2076333e-08,7.625759e-07,-5.9486256,2.749043659378003e-09,8.619115281658788,-0.3675293167058293,I
K75,1.5563156e-08,1.8696929e-07,11.771787,0.0,29.182357842093307,0.17720146522012403,K
L73,-1.8556193e-08,8.725464e-07,-3.0075672,0.0026367526562265,2.654802589510383,0.3942637880024947,L
D47.2,1.7934794e-07,3.8807502e-06,6.5357537,6.481659653445604e-11,10.223962348665482,0.45060922880758275,D
D7,1.1601602e-07,4.378825e-06,3.746928,0.0001795164480371,3.7126382164033074,0.412333047718886,D
S62.10,-1.1893992e-08,1.0265737e-06,-1.6385227,0.1013284240061573,0.9029995843950347,0.09867444857375929,S
D68.8,-1.3669986e-08,1.5742282e-07,-12.28048,0.0,31.673746017876777,-0.26730466320860086,D
H52.03,-1.1352726e-07,2.7697158e-06,-5.7966886,6.865436219527511e-09,8.260202057959297,-0.07353826626940854,H
L21,-7.085471e-08,5.885515e-06,-1.7025476,0.0886683126102454,1.235162242732191,-0.33542978659445777,L
M47.89,1.1959805e-08,1.7275287e-06,0.9790702,0.3275571444873284,0.49736286257889456,-0.006825442726269528,M
I26.99,4.3405876e-07,8.676823e-06,7.0746145,1.5480949855373185e-12,9.978586966503244,1.353504447529244,I
R22,-1.1484815e-07,1.7718958e-06,-9.166443,0.0,17.178544567217813,-0.256457592406563,R
C34.12,2.0913282e-07,2.2088509e-05,1.3389698,0.1805957144322498,0.6468182967575954,0.11355895470647698,C
S41.10,-6.421356e-08,2.3077976e-06,-3.9349937,8.348008689185171e-05,4.18292033012085,-0.11686275129766585,S
L44.2,-7.766387e-09,7.245538e-08,-15.15875,0.0,48.60138352432087,-0.3436305141566329,L
M4,-8.763545e-06,0.00010468201,-11.839211,0.0,29.277781972260676,-3.106025232822889,M
H04.12,-5.4286176e-07,3.3848202e-05,-2.2681336,0.0233316783294508,1.349772872468148,-1.2029569104025417,H
E5,9.749338e-07,6.3872135e-06,21.586323,0.0,99.69859076648007,2.3007179284773023,E
F9,2.360045e-06,5.3057058e-05,6.290601,3.2279823258818396e-10,9.600717292500308,2.7801749414114303,F
K44.0,-2.6327214e-07,1.7542074e-05,-2.1224573,0.0338116111987572,1.702011757920164,-0.42485096599392264,K
K64.8,3.3276923e-08,1.1001428e-06,4.277688,1.8972114862236825e-05,4.681011618819477,0.113240949822343,K
K59.04,1.3536449e-08,2.9887892e-06,0.6405079,0.5218498082855465,0.30104601588159113,-0.2387967576461319,K
K63,-3.095427e-07,2.7765543e-06,-15.766287,0.0,52.9802593228416,-0.6998893472664935,K
C18.9,-1.1281699e-07,1.824021e-06,-8.747011,0.0,15.682045584500933,-0.29345650505800136,C
N60.12,-4.9295824e-08,9.697219e-07,-7.1891565,6.750155989720953e-13,10.332888770522278,-0.3516414096594329,N
Z74.3,2.3392707e-07,7.3066726e-06,4.527681,5.997862161155609e-06,5.138092043097192,0.6785380049848108,Z
S89.91,-4.0860186e-09,1.8126036e-07,-3.1879573,0.001435022349735,2.632673643692996,-0.32024824998378965,S
R50,-6.1892815e-06,0.00014630452,-5.9827037,2.231997031643118e-09,8.717812474363448,-3.189408952383692,R
H61.03,-3.9889274e-09,3.7112065e-07,-1.5200435,0.1285158537954465,0.8106377089177124,0.12595777916471085,H
F07.89,1.2658251e-08,5.2712553e-06,0.33960548,0.7341572165867403,0.10606947871315497,0.11201974875753487,F
R93.1,-1.5455308e-08,5.346154e-07,-4.0883794,4.360947310688701e-05,4.3952263208080735,0.2583100631944547,R
I80.20,-4.379018e-08,3.2961276e-07,-18.78831,0.0,75.29187885254109,-0.1913278272389894,I
W01.19,3.5308159e-09,1.2080943e-07,4.133227,3.591622468568367e-05,4.3153790642756675,0.06790365373109383,W
F44.89,-3.4048337e-09,1.2957842e-05,-0.037160218,0.9703576292069912,0.35622047558401665,0.025264931426285196,F
J98.5,-2.3147852e-08,1.8704538e-06,-1.7501638,0.0801053888719356,1.0483916086412413,0.2339199558535336,J
822.0,-8.092376e-08,7.8040625e-07,-14.664604,0.0,45.30985619713573,-0.11715796090424369,8
K1,-1.223999e-07,2.0351904e-06,-8.505327,0.0,14.846972438159556,-0.43753804606377533,K
C6,-1.0246298e-05,7.183683e-05,-20.171343,0.0,86.87061670151206,-3.2444076367837025,C
R5,-2.700807e-05,0.00032740345,-11.66609,0.0,28.393673050478515,-3.5829041280944978,R
G91.1,-4.1484955e-07,1.1491764e-05,-5.105273,3.333460563137436e-07,6.257459780041908,-1.0719608204488293,G
H25.09,3.2883615e-06,3.2248627e-05,14.420601,0.0,43.96142643555874,2.9987567056524242,H
S20.21,-3.8406542e-06,9.182441e-05,-5.9150996,3.3707450164399692e-09,8.533361265341613,-3.0358187837609236,S
K13.5,-2.560039e-07,6.570859e-08,-550.98456,0.0,65919.65544705173,-0.6565986770303517,K
J95.82,3.540115e-08,1.8586188e-06,2.6936555,0.0070732121598016,2.2432072939666607,0.0644042509858519,J
Z53,-2.0440506e-08,9.889573e-07,-2.923002,0.0034706266734432,2.390004675083008,-0.13957675783764933,Z
J34,7.2556435e-07,1.1431169e-05,8.976361,0.0,16.426002624059237,1.6686059349259,J
Z63,-7.545536e-10,5.2549293e-08,-2.0306647,0.0423022242352806,1.4273146663306828,-0.05877479120088842,Z
S06.9X,3.4927115e-08,3.6179506e-06,1.3652592,0.1721869634929715,0.7545521990999728,-0.008596298362786525,S
S42.10,-2.6345099e-08,3.0586952e-07,-12.180879,0.0,31.295230425311537,0.12167831278719614,S
C67.1,-1.9161847e-08,3.490566e-07,-7.7634816,8.659739592076221e-15,11.989213536517315,-0.18107853012513403,C
C44.41,-9.151173e-08,1.2726482e-06,-10.16912,0.0,21.464498615208047,-0.2434664983747246,C
N47.1,-5.77186e-07,2.7303447e-05,-2.9896014,0.0027968144879568,2.4403781816679797,-1.4831519791472962,N
Z79.81,-1.3157997e-09,3.051188e-08,-6.098679,1.0891181290162422e-09,9.200663909071382,-0.08392980359724062,Z
Z68.23,3.8633443e-06,8.153133e-05,6.70122,2.121902653584584e-11,10.722762170737374,2.807526484119891,Z
M17.10,-1.6383525e-06,1.0819321e-05,-21.41521,0.0,97.89008104610507,-2.3165497496638086,M
R20.2,-7.0704573e-06,6.83028e-05,-14.639425,0.0,45.56105198540635,-3.3336039739916776,R
R50.9,-4.9652995e-06,0.00012367242,-5.677898,1.382511971570466e-08,7.909200639016693,-3.098725081351897,R
I67,-0.00013844375,0.00047077503,-41.588657,0.0,374.0883436355334,-4.452288225165572,I
H61.21,-4.2362536e-09,9.846661e-07,-0.6084262,0.5429117401284183,0.13337980475293984,0.11995316878147695,H
C25,-9.099846e-09,2.427945e-07,-5.3004193,1.167623389086714e-07,6.910840813336488,0.0973161580768162,C
J31.0,2.8420013e-08,4.3126755e-07,9.319497,0.0,17.94449223835008,-0.03850872971980521,J
C77,-5.1913625e-09,1.3158568e-07,-5.579403,2.4447155633211537e-08,7.445402814765815,-0.08440243338424996,C
K80,-3.1487414e-07,5.75272e-06,-7.740674,1.0436096431476471e-14,12.266608493071526,-0.830225654324859,K
I51.81,7.9121186e-08,1.2173442e-05,0.919167,0.3580193240851184,0.5812079708094338,0.10706772047674595,I
R41.82,-8.236574e-06,0.00021815208,-5.3395205,9.42097801992503e-08,7.047670496577897,-3.138603937363563,R
F06.31,-1.07829365e-07,8.531319e-06,-1.7874582,0.0738786028022659,1.1902847442019038,-0.25482728179863884,F
H61.00,-6.2315753e-09,2.6022866e-07,-3.3865516,0.0007091320055543,3.0094440335121004,-0.06183824447452467,H
M99.01,-8.6764135e-07,5.1515493e-05,-2.3818662,0.0172344485754925,1.8815525529023247,-2.217739168098958,M
W0,1.0269085e-06,1.4585237e-05,9.9571085,0.0,20.353707806791938,2.2737376347778633,W
N95.1,1.2785667e-06,5.3154086e-05,3.4017448,0.0006708817058573,3.1212144099649954,2.2511320564474673,N
G06.1,4.738459e-08,8.411837e-07,7.9663844,1.7763568394002505e-15,12.770923669561931,-0.0994559150542378,G
Z98.84,-6.3969975e-07,6.3460735e-05,-1.4255619,0.1540104462015112,0.9407392245511823,-1.3257748479222413,Z
K52.89,6.3858834e-09,5.940409e-07,1.5202662,0.1284599004183357,0.7232879256317755,0.11871430209666642,K
G81,6.34754e-08,1.5669571e-05,0.57287955,0.5667326905685566,0.5167372678652692,0.3617194386941137,G
K74.0,1.3702119e-09,1.2611705e-06,0.15364872,0.8778882709167763,0.26952949597191395,-0.14166259522335556,K
B95.8,-3.1208929e-09,2.956954e-07,-1.4926202,0.1355523992978831,0.7289288284803777,-0.02479669711590624,B
Z87.81,1.0646617e-08,1.4429831e-06,1.0434349,0.2967595485609677,0.6364479509120363,0.028552412619476886,Z
M,-8.9885025e-06,7.251551e-05,-17.529577,0.0,65.37235146739278,-3.3846751371290944,M
E78.49,3.2638484e-06,8.858522e-05,5.2105517,1.901482911126351e-07,6.740186618520711,2.9761815506797067,E
R03.0,-8.160087e-09,2.2509377e-07,-5.126799,2.9745604024356e-07,6.426619105680367,0.2108002369464352,R
S32.00,-1.8251349e-06,2.9155408e-05,-8.853007,0.0,16.023078864268985,-2.481396103170121,S
M25.46,1.0187115e-08,7.3456414e-07,1.961266,0.049861850690192,1.2432680148373647,0.14848593086480447,M
S,-2.7937871e-05,0.00018743542,-21.079323,0.0,94.95416120612586,-3.47997831897488,S
I49.8,-9.1750155e-07,6.3559114e-06,-20.414745,0.0,89.04460765871272,-2.1882859957949172,I
M43.00,-1.1928014e-07,1.7863234e-06,-9.443284,0.0,18.313633493121284,-0.3029707993738725,M
I24,2.1639673e-08,5.3698986e-06,0.5699012,0.5687510935666258,0.5659146225050725,-0.04023408723336612,I
D18.00,1.06129455e-07,2.761058e-06,5.4359493,5.514320489119484e-08,7.291911496878876,0.11445318828040016,D
M48.07,-2.4944824e-09,9.5137045e-07,-0.37080517,0.7107865747169504,0.1411805508810704,0.12932763862492708,M
D32.0,1.3074639e-07,3.2959663e-06,5.609988,2.0501771613723463e-08,7.787359693199196,0.7353866579775389,D
S61.42,-1.8144393e-08,5.1955413e-07,-4.938859,7.921469340477216e-07,5.640176323759339,0.17488845024051872,S
H35.36,-1.5363322e-07,1.0164016e-05,-2.1376412,0.0325579647403995,1.4037968488073023,-0.30139024608363757,H
N20,4.8499174e-07,1.2155925e-05,5.642367,1.6999801566441874e-08,7.642492989954473,0.9350683085737685,N
R94.31,8.5196805e-10,2.1705679e-05,0.00555092,0.9955710847187154,0.2640097383328083,0.368688313689595,R
G50,-9.736387e-09,2.205529e-06,-0.62430966,0.5324313632814737,0.24839594335317824,-0.20646736272974817,G
N92.5,1.1185786e-06,2.5092484e-05,6.304314,2.9552804647892117e-10,9.588909479236435,2.538208817210363,N
I73.89,1.4461711e-08,2.2705578e-06,0.90074545,0.3677345229815385,0.37988325736752065,-0.0392099874096742,I
H70.92,1.812054e-09,1.4145937e-06,0.1811567,0.8562464203874485,0.05258606048943836,-0.246717791233876,H
J61,-4.7278963e-08,2.4273706e-06,-2.7545257,0.0058830403990624,2.4421775492192737,-0.40031090169967476,J
G93.49,1.0731935e-08,4.7518984e-06,0.3193934,0.7494315537657668,0.15150014116188887,-0.026667397648541733,G
K66,1.979562e-09,2.2234383e-08,12.590965,0.0,33.19096882843404,0.02912381165716149,K
E11.52,8.464682e-09,5.4654225e-07,2.1902914,0.0285146149058268,1.6235832806185775,0.09668814538805864,E
R9,-2.3271369e-07,1.5336573e-05,-2.1458957,0.0318932979950985,1.5554381092097505,-0.6847899446825172,R
H18.41,2.835173e-09,2.5762076e-06,0.1556373,0.8763204975138013,-0.0018975198819359551,0.009562466719687225,H
D17.71,-2.1102457e-08,2.9038122e-06,-1.0277311,0.3040887823229061,0.3877667888254618,-0.22666946956318768,D
R06.00,-1.2706323e-06,1.1198373e-05,-16.046488,0.0,54.69300706222583,-2.683452316226063,R
S83.90,-3.043279e-08,2.1510898e-07,-20.00775,0.0,85.55416855712107,0.01502073797474883,S
R82.90,-6.859955e-09,1.3934306e-06,-0.6962271,0.4862947263250139,0.3930227132982658,-0.015377382560119196,R
G0,6.754525e-08,1.9405595e-06,4.922467,8.614023367936596e-07,5.598855348134576,0.30973666823523704,G
G54,-1.38211185e-08,1.4480806e-07,-13.497877,0.0,38.221402966641605,0.23924679732408302,G
R33.8,-2.7367296e-08,7.382101e-06,-0.52428436,0.6000865819068832,0.16581936780935286,-0.1834080310682787,R
M76.61,2.0079252e-09,2.437254e-07,1.165096,0.243994014248768,0.5543266830970329,-0.01323692993677792,M
M70.61,-5.754943e-06,0.00013289253,-6.1242857,9.279128576622495e-10,9.166481290803372,-3.0113149430093515,M
A04.7,1.2329883e-07,2.7021918e-06,6.452943,1.1221445994635816e-10,10.382508941878932,0.036752446261783034,A
787.6,-2.9426633e-07,1.4425123e-07,-288.49353,0.0,18070.269970732486,-0.7397491551581133,7
M25.53,-1.7587944e-07,3.7454108e-06,-6.640956,3.1966207458822276e-11,10.663687234087083,-0.5590509562871266,M
H21.1X,-1.10110655e-07,3.9614592e-06,-3.930874,8.492253861169807e-05,4.00346729498211,-0.2858563298511392,H
E34.9,-1.0828462e-06,2.2923721e-05,-6.6803107,2.4470869774972922e-11,11.002482370397077,-2.606991724439304,E
M13,-1.0600595e-09,7.807446e-08,-1.9201549,0.054852539270787,1.2211525876130946,-0.014510987217924333,M
F07,4.269904e-07,2.0299301e-05,2.9747605,0.0029356751829057,2.5458672090961425,0.7511804506134278,F
M25,1.8965153e-07,5.1122197e-06,5.2464056,1.5667592112578177e-07,6.765522850953202,0.4976046498554728,M
I21.02,-6.00115e-07,2.859299e-05,-2.968178,0.0029992564370886,2.454167112708142,-1.3433047109082275,I
Z99.81,-1.0445299e-08,9.016319e-08,-16.383497,0.0,56.85961928614896,0.14366426559120782,Z
J38.01,2.8489714e-07,7.020488e-06,5.7389946,9.661761390944434e-09,8.125835915681801,0.5175928261557542,J
E66.3,7.727442e-12,2.4645513e-07,0.0044341753,0.996462095790009,0.11293926643307176,-0.02923175835628492,E
173.0,-2.8700189e-08,4.7286573e-08,-85.8345,0.0,1597.9023946870204,-0.29119099903875906,1
L66,1.6799497e-08,1.2636605e-07,18.800997,0.0,75.23080450381403,-0.13316683507484955,L
N94.1,-2.5421633e-07,2.706964e-06,-13.281158,0.0,37.182533438876014,-0.7392491985614459,N
G25.5,1.1774397e-07,1.1188483e-05,1.4882725,0.1366947987884976,0.7904476432981,0.7430625309960679,G
I25.5,2.1704427e-08,1.14729e-06,2.6754084,0.0074699034062424,2.031851694556356,0.2946216592412162,I
R10.30,-1.301703e-09,8.278486e-08,-2.2236989,0.0261798387725635,1.313318238469796,-0.41147180189780685,R
F13.23,-7.829142e-09,1.283958e-08,-86.23396,0.0,1612.6033081788976,0.02128329502460963,F
M99.00,8.485392e-08,1.61324e-05,0.7438544,0.4569733019486321,0.38235047590819654,0.3305684346989931,M
Z68.21,1.5499646e-06,6.246823e-05,3.5089533,0.0004508622519625,3.413071277077509,2.634257780441437,Z
M54.6,-1.8520564e-06,4.796877e-05,-5.460226,4.811902654111577e-08,7.278675111057755,-2.316261909374763,M
S91,-1.0128159e-08,4.38417e-08,-32.670677,0.0,230.361784607854,-0.050866047362189123,S
17,-3.5128563e-05,1.8463415e-05,-269.06882,0.0,15718.539762603381,-3.808417753265594,1
G43.10,-6.941506e-09,7.022266e-06,-0.13979493,0.8888234263286867,0.10147358519270208,-0.033270260168247814,G
Z12.83,1.95398e-07,1.4849903e-05,1.8608506,0.0627799457477535,1.6929321143735854,0.18925150873141988,Z
L03.11,-1.21882185e-05,0.00016160571,-10.665925,0.0,23.745943882676162,-3.418936524632858,L
F51.5,6.424934e-08,5.975169e-06,1.5206648,0.1283597827791853,0.9468427488346546,0.15075007961185477,F
G57.60,2.2685524e-07,2.3543719e-06,13.626638,0.0,39.18579402585405,0.45735333261003036,G
E03.9,3.567536e-07,1.41832015e-05,3.5572066,0.0003756859584169,3.601875912269557,0.826047590351956,E
N18.1,-9.82778e-10,4.1594006e-08,-3.341486,0.000834838487234,2.966046600667922,0.048249161311026446,N
S51,-1.9842616e-06,0.00010415278,-2.6942823,0.0070599280268737,2.026177198691047,-2.6588674567374224,S
F19.93,-1.4285839e-08,9.4958295e-08,-21.275894,0.0,96.85429403227867,0.15802304647553828,F
L56.8,8.458982e-09,7.0005875e-08,17.08829,0.0,61.9368799531643,0.035560447034589895,L
H90.11,5.2162736e-08,2.0237032e-05,0.36452603,0.7154690914006205,-0.01599073117736638,0.09198627353208516,H
N81.10,-5.019147e-09,7.679158e-07,-0.924339,0.3553209977947764,0.7594517777922376,-0.06351298000961025,N
R77,-4.289824e-09,2.168805e-07,-2.7972674,0.005158609165039,2.072836269722131,-0.09500250895188184,R
T7,3.118054e-08,6.7175085e-07,6.56433,5.355005328055995e-11,10.427559027261198,0.20258702944560497,T
H34.21,-6.6846564e-09,9.567382e-08,-9.881001,0.0,20.10170971163177,-0.1854539193251261,H
L85.3,-4.5071914e-07,1.2178854e-05,-5.2337694,1.6776453337641328e-07,6.96929210607446,-1.1261737495008501,L
R25.9,-3.662024e-06,4.7862057e-05,-10.820437,0.0,24.409243123618374,-2.4973339544426594,R
H53.19,-2.3504349e-08,2.7366789e-06,-1.214617,0.2245265375433454,0.7410806965235596,0.10115239182253291,H
R83.9,-5.7027743e-09,2.8558265e-08,-28.240303,0.0,171.5997840070859,0.014795762756067506,R
Z93,1.0657737e-06,3.9264974e-05,3.8386164,0.0001241103849798,4.120515768048753,2.0740388029972507,Z
T1,-2.1097194e-06,4.236023e-05,-7.0433846,1.937117133365973e-12,9.69289534039627,-2.4762910783039995,T
R94.6,7.2325945e-09,1.008265e-07,10.144588,0.0,21.13451361921659,-0.1982257216521238,R
S19.9X,2.0297227e-07,7.542855e-06,3.805537,0.0001419183788919,4.076880188432167,0.6065102314471335,S
E27,-6.302218e-09,7.678939e-08,-11.606658,0.0,27.947155726372134,0.025861622306600194,E
R27,-3.7630557e-06,0.00010984566,-4.844765,1.2771051669524525e-06,6.024858027962653,-3.071411944076313,R
I2,-0.00013629449,0.0005160566,-37.35046,0.0,301.50762863251623,-4.640628278424522,I
Z87.31,-1.6097079e-09,1.1242563e-06,-0.20248681,0.8395382262881925,0.10176093647770747,-0.03601947493628671,Z
M35,1.040534e-06,3.7987593e-05,3.8737316,0.0001075228678373,3.9765107563801796,2.227630810766164,M
836.0,2.3144125e-06,7.1181958e-06,45.981785,0.0,457.4015186316264,2.588786061361339,8
R76,-5.3148757e-08,4.2270367e-06,-1.7781652,0.0753919125823592,1.1251578201414993,0.012298381352554136,R
H04,-6.197463e-07,3.9687493e-05,-2.2083874,0.0272285817660298,1.338070272615051,-1.4802685983076374,H
K94,1.4477671e-09,2.4626559e-06,0.08313999,0.933741057981434,0.03651290127752231,-0.06374477567848698,K
F7,-1.9316282e-08,3.0493262e-05,-0.089584865,0.9286180093624484,0.3638003874184679,0.004493478383651585,F
S01.02,-3.195973e-09,5.3424407e-07,-0.8460157,0.3975541127706132,0.2185653347602466,0.22610595756814802,S
S31.00,-2.549463e-07,3.2284681e-06,-11.1677885,0.0,25.80682537575312,-0.7433125924085626,S
Z12.72,-8.097726e-07,1.2954774e-05,-8.839918,0.0,15.937716294404584,-2.0552065235986317,Z
Z95.5,-8.750591e-07,2.5254825e-05,-4.9001346,9.65202016089961e-07,6.008023287384233,-2.0084137607763637,Z
W19,-2.6005962e-06,0.000101904145,-3.6090765,0.0003080390461054,3.681631797778659,-2.552453308765627,W
U07,7.1480166e-08,4.2215306e-06,2.394587,0.0166482408542985,1.58409290751062,0.0988642786983177,other
B96.1,8.280423e-08,1.1115083e-05,1.0535492,0.2921020993955321,0.5098922374384517,0.26320151812064196,B
H00.19,-1.5450894e-08,1.1104795e-06,-1.9676962,0.0491168011421154,1.2789300759102364,-0.2265449807444993,H
D04.10,-6.912017e-09,9.335301e-08,-10.47108,0.0,22.860123591555745,-0.2345116523394052,D
Z48.00,-4.4187036e-08,8.1254973e-07,-7.6905947,1.532107773982716e-14,11.808098068712473,-0.2389601055086219,Z
K5,-1.6528087e-05,0.00020133362,-11.609708,0.0,28.145012871185326,-3.642549900070835,K
Z0,-6.237334e-05,0.0008046696,-10.962168,0.0,25.313238908152766,-4.2374980764656245,Z
R92.2,-5.735918e-06,9.722015e-05,-8.343757,0.0,14.007319757506226,-3.0425660794299145,R
G25.0,-2.5481122e-06,0.00024380595,-1.4780505,0.1394100179171746,0.9768385333173917,-2.626604745735587,G
I62.00,1.13125786e-07,2.18112e-06,7.3349485,2.302602553072575e-13,10.680405952899378,0.09924638016995374,I
Z96.65,3.1121572e-06,1.7624705e-05,24.972076,0.0,134.0128798336369,3.0414479578953584,Z
I82,3.5194017e-08,5.3164927e-06,0.9361784,0.3491926538244088,0.5128377368057856,-0.01831472915864807,I
I08.0,-4.6933062e-07,8.445413e-06,-7.8591027,3.996802888650564e-15,12.446264578844396,-1.0984830109927282,I
E11.21,7.8883025e-11,2.0977757e-06,0.005317892,0.9957570091589736,0.1249607160524422,0.11641053256755983,E
A20.2,-9.862444e-09,2.4386684e-09,-571.9352,0.0,71027.8032382936,-0.0186261364876354,A
F32.0,-4.245548e-09,1.0615105e-06,-0.5656196,0.5716587547896732,-0.03675001393742408,-0.03332273989413023,F
D23.5,1.091871e-05,6.7220564e-05,22.971226,0.0,113.42760198184993,3.15921909278706,D
K90.0,1.423219e-08,2.354227e-06,0.8549454,0.3925916050851521,0.41287656288634617,0.013177448036989826,K
N31.2,-1.867319e-09,4.9541015e-08,-5.330508,9.900010478069988e-08,7.089004950865094,0.09336337662913897,N
Z00.00,-4.7828566e-05,0.0006346154,-10.658393,0.0,23.6006460586033,-4.2899706705817575,Z
M51.34,-5.164536e-07,5.7003544e-06,-12.812812,0.0,34.36336365575254,-1.1613919445512275,M
K29.90,-1.1310868e-06,5.909608e-06,-27.067757,0.0,157.63950025152943,-2.374160838621174,K
813.41,-1.2463612e-06,8.316734e-06,-21.193666,0.0,96.02671171356093,-2.5058089985452794,8
R30,1.4331202e-08,4.0338114e-06,0.5024375,0.615365357703451,-0.0701044971785107,-0.021443411904007392,R
L80,-5.3780735e-09,1.8348007e-06,-0.414527,0.6784926444328709,0.15302035928670885,0.024856351922897445,L
H40.00,5.3530044e-07,3.0839683e-06,24.547241,0.0,129.44504317457168,1.5382789095156475,H
M25.66,-7.8575205e-08,4.3577948e-06,-2.549962,0.010780855740696,2.1574358342308466,-0.012784932577381003,M
K90,6.878152e-07,4.438231e-05,2.1916788,0.0284141997711493,1.491545827730601,1.51779589854107,K
R22.2,-2.9454847e-07,3.6226227e-06,-11.498698,0.0,27.463038682075844,-0.37620619918689807,R
H33.00,1.3552332e-07,3.214937e-06,5.961514,2.5410684667548367e-09,8.608817444988981,0.3257321812246714,H
N84.1,8.386248e-09,6.783158e-07,1.7484401,0.0804031840703498,1.2954428950260892,0.030834794813172237,N
E8,-6.5570243e-06,5.4807828e-05,-16.919176,0.0,60.84122205209464,-3.174778715427875,E
I87.1,-2.147296e-09,2.2514034e-06,-0.13488187,0.8927066323956914,-0.0796767418526151,0.27475518134384924,I
I83,-8.154782e-08,1.1235499e-05,-1.0264432,0.3046951182916413,0.668048661331498,-0.10751242380690693,I
F19.92,-3.54288e-08,3.73389e-06,-1.3418684,0.1796539037430831,0.8788343681062257,0.08320378913918978,F
G62.9,2.3851163e-07,5.440612e-06,6.1997876,5.764668742358481e-10,9.259178928048026,0.4640226584306111,G
R92.0,-5.595412e-06,7.56816e-05,-10.455788,0.0,22.805798868539394,-2.851126836673145,R
I49,-8.326488e-06,6.208722e-05,-18.96595,0.0,76.75218707683239,-3.21159184518756,I
H50.21,-1.7741475e-09,1.436531e-07,-1.746585,0.0807247007058777,0.9942781591690817,-0.05975261835944792,H
S05,2.7453314e-08,1.0463878e-06,3.7103693,0.0002075175360805,3.585953992270286,-0.12577412382333758,S
H81.49,-1.871067e-08,1.4530149e-06,-1.821102,0.0686062840132673,0.944440630838034,0.0243117475799923,H
Z46,9.101253e-07,9.624452e-06,13.373349,0.0,37.606906671107986,2.0630039636346758,Z
L91,-2.2274442e-06,3.078025e-05,-10.2341,0.0,21.755953675354267,-2.552294921405526,L
S83.24,-6.0701936e-06,7.310987e-05,-11.741985,0.0,28.567226805220614,-2.9661861027015854,S
I50.43,-9.599821e-09,1.8218805e-06,-0.745175,0.4561746886326254,0.32877285258507316,0.09902258808143218,I
M54.81,-3.922639e-10,1.6846835e-06,-0.03292873,0.9737317495654538,-0.023084306251667304,0.11892428478238722,M
Z60.2,-8.759692e-09,7.327032e-09,-169.07358,0.0,6205.240005276938,0.07718751475257761,Z
S22.00,-3.3661104e-07,4.043742e-06,-11.772261,0.0,28.92531831294079,-0.8133444920701143,S
M48.08,-5.3965805e-09,3.1708023e-08,-24.069357,0.0,124.31337839719832,-0.24060495601598375,M
C77.1,-1.4377715e-09,2.1286513e-07,-0.95521325,0.3394814129296941,0.3940366857259399,-0.006727843933423623,C
H18.42,-3.018094e-08,3.1570218e-07,-13.519796,0.0,38.406414759793634,-0.22823214417497015,H
J31,5.7738372e-08,6.735479e-07,12.123027,0.0,30.926986145582045,0.3038108563557207,J
H52.4,-1.0022491e-07,1.4142321e-06,-10.022359,0.0,20.86899033423234,-0.10272481067163144,H
N39.49,-6.7814774e-08,3.533025e-05,-0.27145174,0.7860464131975031,0.02942926473427669,-0.14852805521653198,N
S29,-9.125528e-08,1.0626966e-05,-1.2144054,0.2246072868058015,0.31364919115072776,-0.23107437036071615,S
R1,-6.4481096e-06,6.0790062e-05,-15.000814,0.0,47.5544129800354,-3.022173809232053,R
G99.2,-2.8203486e-09,8.628671e-09,-46.224678,0.0,462.27752066386756,0.04086790042917923,G
R47,6.2104266e-07,4.8829843e-05,1.7986685,0.0720862064107044,0.7757443381112541,1.3337811836305622,R
F32.2,-1.0251071e-08,4.246447e-06,-0.3413961,0.7328090024046525,0.16221047362649318,0.036787628609324746,F
N39.42,-1.501631e-08,3.8494446e-07,-5.51671,3.4968581363870044e-08,7.76845791607841,-0.11078659044788243,N
D32,6.645055e-08,1.5815165e-06,5.942099,2.860589987108142e-09,8.115795869456624,-0.02743809188079968,D
B30,-6.28263e-08,1.23116215e-05,-0.7216743,0.4705031692890262,0.46367991609519854,-0.20957883635882132,B
J98.2,7.421324e-10,8.888615e-07,0.11807618,0.9060084805252536,0.3003286519111781,-0.3986900786028621,J
Z86.79,4.311594e-08,2.8945806e-06,2.1065278,0.0351709546662204,1.739126843469174,0.23524888905680946,Z
