code,log_or,p_two,group
S01.02,8.465237064566729,5.051145446316719,S
D04.71,10.912806838152338,7.4885470288617215,D
E10.29,6.970352648433977,5.484332540003955,E
C78,6.218713222963626,4.694225976825926,C
G70.1,5.331195867688039,3.4315710273843067,G
N75.0,2.7641849543779715,1.3470750256783228,N
K26.1,6.2035946188419056,4.5470267140755825,K
C91.90,7.270604376518816,5.627026562386365,C
F44.4,6.687747817861475,4.964522735942449,F
C43.70,5.175982195621133,2.972094879537302,C
R93.3,5.879990631530501,4.074618793517726,R
S63.59,4.788616562189521,3.0021380537242477,S
G61.81,7.00080893552937,5.477865460698098,G
G97.81,5.770796082380322,3.914131279538839,G
N03.9,7.11416419233343,5.075146080404361,N
R63.0,7.263239260092943,5.6229879116803385,R
H65.01,3.928655098137837,2.3291734335189607,H
H40.23,6.2291570448714,4.793834078173909,H
K85.90,6.181890114204433,4.37315990010554,K
H47.10,5.283402701703202,3.6092092177025554,H
T16.1X,6.549618305000269,4.875478171958851,T
G03.1,6.93563488922327,4.543862395183899,G
M51.84,6.259191752561112,4.083276718439608,M
L74.51,4.667515909925708,2.8711531122799845,L
G57.52,4.979501131187621,3.3600984065127615,G
Q50.4,0.08337211174190733,0.09133631721785515,Q
I71.00,8.460671141632213,7.359154678524704,I
C18.7,5.885326016423564,4.259924520126258,C
M94.25,4.924478208720467,2.8708781032373025,M
T88.52,0.23264526407591496,-0.29299655285382803,T
N64.2,5.14542066105463,3.837123052329546,N
H90.A1,5.314057959414648,3.6875254953614522,H
C82.08,7.604693109701737,3.7398750661150078,C
R35,8.824684314485236,8.016199948870781,R
L68.0,-4.3228143238746,2.0182559480646187,L
M48.32,7.324175850724089,3.687116602986492,M
C49.4,6.018593880031947,4.277391222339231,C
C95.01,5.164068578430068,2.3863635902149998,C
G89.0,7.5006908055105646,6.42117391169541,G
L53.8,5.736290170429299,4.379003819526717,L
L72.3,4.3331486415868845,2.4575484812012744,L
Q13.89,4.997977974689114,3.2518085588023773,Q
I70.0,8.568435341401397,7.069549155496195,I
E10.39,7.647054746402135,6.17465368243172,E
S83.25,-1.8797681824284327,0.795962780157722,S
J38.3,5.632321460129307,4.102826581006505,J
H33.11,6.836769333627495,3.61116701523892,H
M85.87,7.109536881150091,5.255494687857566,M
D16.8,6.762711496109859,4.702348237527715,D
E27.1,5.941329960604012,4.133734213616427,E
K26,9.547826736059415,8.790250041565098,K
Q66.4,4.253450717595525,2.705127966005707,Q
S61.25,4.326121206250258,2.308121171997392,S
N39,4.941575474868703,3.3031921927356764,N
H55.89,7.596644376144623,4.848107878117437,H
J30.2,3.5705004270970084,2.121817702413735,J
G60,7.472907666840601,6.079256418831716,G
S35.8X,6.617492706180588,3.461848706694076,S
K85.92,5.349177732540918,3.3559666953432314,K
J96.10,6.059661936324987,3.4597880190672456,J
H30.04,5.2638980704484215,3.2355310626701663,H
H40.50,7.704381410901241,6.285148479908206,H
G47.59,6.321809914247774,4.149784051857807,G
K14.8,5.656542376705548,3.744222416762088,K
G56.13,5.3113981261144945,3.3554271729567575,G
R31.2,6.933734922955852,5.3644084530112845,R
C82.10,5.458960128523325,3.408407330132927,C
M76.40,4.785444106621876,2.9349547744012607,M
R43.9,4.629598833355949,2.6216133205442205,R
G83.89,6.971744384830536,3.6192338869001657,G
S84.11,5.304702375944348,3.2242421675653383,S
Q40.0,6.089964707610983,4.168953232270682,Q
L73.2,2.248518992296054,0.4412802583602915,L
H05.89,4.6729351369147745,2.815725257345002,H
D35.2,4.370835740636839,2.8398533303584776,D
M46.96,6.692806359252306,5.116386124648068,M
D17.22,4.379257656156167,2.609777022545989,D
H68.01,4.844442970775013,3.06505649025405,H
H61.81,5.6791031408125505,3.9236205295807163,H
E78.0,3.395424686321268,1.8609252462725225,E
R69,7.1474961971465,5.5698823218719316,R
Q82.8,6.5502505021757855,4.894579483800668,Q
M95.2,7.184879835014325,5.582461475697098,M
M61.00,6.057677586458738,4.527897968834055,M
S42.19,7.340512652205553,5.722852831628213,S
H46.8,6.541100689143975,4.926787263629451,H
R23.1,6.59696655162001,5.453673861280444,R
H46.10,5.355250808417786,3.542325961800945,H
C06.1,5.866059088853642,3.4654586732615327,C
Q22.1,5.543532428076866,3.7296808183603933,Q
G72.49,5.931182809889455,4.306693044636406,G
E83.50,5.24312527067034,3.4822933403149836,E
F44.9,6.420015607054564,4.57542911019485,F
M25.61,5.851948150187848,4.194053733249654,M
S46.19,3.9778412347105867,1.860244426241844,S
S04.60,6.722090069089196,3.8787327323656235,S
N04.1,2.2335366252350526,0.8358079770559734,N
F13.21,5.338740258549446,3.382758927060198,F
I99.8,6.263951827108417,5.056107512918055,I
R00.0,7.991568426470902,6.825070701665368,R
S99.10,4.415080259538232,1.6392019188542695,S
C82.01,5.178875995089145,3.1939878851317025,C
S00.25,6.051897507101169,3.5623772247517507,S
C64.2,6.9716868216847985,5.358244446564186,C
M46.30,5.8931746847157935,3.9555970012595645,M
K11.4,6.025660029579581,3.794642845763631,K
G52,6.622545053016949,4.88234569828013,G
L97.11,7.132343674908799,4.916151495887559,L
M43.16,5.818075580541293,4.7219865344524,M
S52.24,6.290296676999256,3.4142101864568186,S
E36.11,6.328521941951066,5.201185426619418,E
K04.0,4.698777075473971,3.101154592074534,K
K13.22,5.7827266534020865,3.2864065935843767,K
D01,6.2117905283618144,4.654786928032619,D
M99.22,5.746825577309443,2.697511352927559,M
S85.50,5.988101685704358,3.394297839984003,S
M54.17,7.450294962260941,6.406894252646813,M
D86.85,5.845702216980348,3.3384687757429816,D
S82.29,7.111970656785648,4.8034778404148835,S
S14.4X,6.126896369051898,4.066258878229166,S
Q25,8.456369489453024,6.5716880093086685,Q
G90.50,5.526377356162162,3.6393957895767977,G
E10.40,10.322338863394362,6.3508476387692765,E
C08,6.070758583777968,4.250507983683419,C
S92.15,5.150002610868083,3.507074813523736,S
M23.91,4.114792954638813,2.341506058588118,M
M62.45,3.7445101649447374,2.1361856766276883,M
S58,5.707573515399202,3.756883175293246,S
S82.85,5.983248700930793,3.8918433918322086,S
C44.49,5.926306075894816,2.606853358601733,C
M1A.04,6.753135452026879,4.330152471142923,M
L43,5.154263441531617,3.622982698904242,L
M25.12,5.306108665662845,3.162447484803259,M
H05.22,6.0573594736133884,3.9459187245960003,H
F51.02,4.472017871706232,2.513196493791027,F
D03,5.868886618834123,4.278960010804845,D
H02.01,6.101383960598232,2.6431128810283813,H
N70.13,-2.6671284104742456,1.0962677465028174,N
M80,6.0694392628385305,4.391709269642352,M
M51.17,5.807295438034273,4.312185640598981,M
H43.89,6.1535469830038805,4.62446180413455,H
H67.9,3.96557787578637,2.159247296646312,H
I95,7.076229721621733,5.544747212207528,I
K81,4.604578521740502,3.1509658813809645,K
S43.81,4.501341340028544,2.8891878906472366,S
M54.15,5.401340679788931,3.445617480043139,M
C82.93,5.8888100855092365,3.795284642789802,C
T83.81,7.806979456390005,4.869364452024766,T
M66.10,4.576232891796851,2.6429254960504625,M
S63.63,1.7005469434545761,0.5548592360627127,S
S61.00,5.042915175284562,2.9711035741420644,S
C82.89,5.903702649268708,3.177456643695897,C
G43.80,4.652764432019887,3.0989545731833106,G
R71.8,5.1690268281815035,3.366540049586894,R
K35.89,-1.5368715871167196,0.5264435544911013,K
R80.0,5.226293793479129,3.5298033018818336,R
E61.0,5.961137132573096,3.725618115440694,E
E26.01,5.433528619142289,2.9840036971936117,E
M18.9,6.504272458789159,4.741455390958788,M
Q89.09,6.322115539554421,3.509713911945755,Q
H10,3.938016583599802,2.165660473732337,H
M87.00,5.7949222458044,3.905468626973523,M
K03.81,3.0691646245923456,1.256130609971421,K
M70.84,0.050034573000164104,-0.0627819946776502,M
R78.0,3.9536917924400523,2.3692120233731915,R
G45.4,6.247415034205391,3.3189870743279033,G
C04.1,7.923433451752562,3.93097732393207,C
K85.0,6.953900981413125,4.759814201041549,K
M06.30,-1.0721601762450557,0.09792255116032125,M
J69,6.7090155345958,4.44748678102547,J
L50.9,5.768383618690802,4.243238754567446,L
G90.2,6.92894827953629,4.335780034793781,G
J98.4,6.998892944191968,5.5855474959813165,J
S22.43,6.207842331197822,2.511544576873409,S
J04.10,4.511196524391505,3.0153955272166533,J
I25.71,4.991806248310108,1.7498401832848662,I
F31.60,7.7292957733514545,6.579628965096321,F
R35.1,6.413284927369631,4.514469866548223,R
Q66,5.640534277664961,3.9254683755683994,Q
M25.27,6.4789666562851345,4.2861543709129934,M
T14,5.515515975445599,3.586041953024725,T
J05.10,5.511284595279817,3.6377634233863856,J
H18.49,6.488947530761132,5.001509718862267,H
C64.9,7.301075583088633,5.803187064422918,C
S44.22,4.4694545884273555,1.7616135089794378,S
N28.1,6.46131276646562,4.801579528970694,N
D30.3,7.174507953628938,5.727375094912767,D
G83.5,6.563969675278879,3.7704373567207563,G
N36.8,7.082741574477982,5.465985051139339,N
R25,5.7618683087541624,3.8819706271521857,R
J85,7.180515634231105,5.324866741835605,J
Q27.39,6.127025216251941,4.040642333970797,Q
D59.3,5.801675067200887,3.5916540266510837,D
E30.9,5.790218236252349,3.941596659540677,E
H16.44,5.760898311840893,3.7850983002412537,H
M60.17,5.637937838132601,2.9089629379727406,M
T85.21,6.256383618426109,3.1920478097213505,T
D31.30,7.389602962710635,5.793589870728581,D
T21.20,5.537510390192868,3.3847155739455714,T
T73.0X,4.001346612203089,2.022643389488406,T
T48.5X,2.2020401483741825,0.5823475243585555,T
H72.00,6.152963706005495,4.367492366158611,H
J01.20,3.636385979168293,2.170013454483569,J
S26.91,6.921904380652434,4.86539240306815,S
G51.3,5.848255440732551,4.0453015923444635,G
K75.1,6.449875586620609,4.268767822532535,K
S01.42,6.760747798277539,4.886479718140682,S
M25.80,5.528133480234008,3.8161478335426224,M
H31.22,7.530749490638718,5.45691685993509,H
G56.11,6.149772819619905,4.258288032527048,G
S51.85,4.635192883652817,2.687580531882931,S
S02.8X,8.661732800571679,7.309197648818932,S
K35.20,4.122850141452835,2.2916491363842453,K
G93.9,8.256033715316104,6.367930518017404,G
F44.6,5.62742922754908,2.7705382864837715,F
S02.42,10.406506012248308,9.178041813613117,S
S27.81,6.952804768200798,5.0198059074142645,S
C40,6.480630431487819,4.60464400087249,C
E08.41,8.355496848865348,5.819308446919846,E
M62.40,-1.9718166464756233,0.7826518583909575,M
C49.0,7.381922350418123,6.1479335563112905,C
M18.4,6.508192754206251,3.9558691782002446,M
D37.9,6.19965295492376,4.271405966412412,D
S08.81,5.51419577939631,3.5445491869970054,S
T42.71,8.774556109433947,6.385946318169302,T
N34,5.49435766849571,3.514853681255902,N
K90.0,4.118969577783241,2.552683844812359,K
R40.0,6.5947330618066315,4.7206142424219495,R
S70.26,4.312509070563643,2.5676901234742946,S
H34.21,6.197264994989615,3.8524529814961967,H
E93,6.8414227709690145,5.08484374285762,E
I80.9,7.1604435907363015,5.495594673677644,I
M54.13,3.589133907833415,1.8088796904206526,M
C91.11,7.436331229780262,6.07004303846255,C
K27.3,6.767002739720436,5.2889139779009815,K
C34.10,9.561523789884468,8.753332200773926,C
N90.3,4.561966596858654,2.68172347611968,N
L02.91,5.248251444039219,3.425213347435399,L
F30.3,7.104222973848489,4.014838344553175,F
M27.62,5.3960579226162775,2.5554073893539733,M
S50,5.663448846420301,3.918593375249386,S
G11.4,5.690705969829783,4.15238871027881,G
I15.1,6.239682670786476,3.0887893187798654,I
S63.06,6.353932681892102,3.4795061605952786,S
H01.02,5.669385426648593,4.102908267854852,H
G05.3,7.781655171591842,4.885933762517767,G
H53.11,6.36380424484589,3.2306088088688947,H
J32.4,4.9277768599101535,3.231640627588408,J
D56.3,4.372465344299348,2.647419028220217,D
T17.31,6.189921686407409,3.133524672100358,T
H35.51,5.366898130817674,3.833470208180497,H
S37.40,6.242777489120086,4.183051954712198,S
M76.71,2.909268351387842,1.4855182838859768,M
S39.00,5.175066256066285,3.1274290767734323,S
H91.8X,6.818156796245798,5.0993423857475,H
J41.0,7.186409388274205,5.813844695696092,J
N13.1,6.120000002863753,4.526762495652027,N
T84.54,9.124500962747682,6.177200962242836,T
M70.10,4.5580173874557905,2.723529891747034,M
H74.41,3.8068115750572784,1.3551935490588285,H
M21.41,5.324557808855013,3.4793433208434927,M
T17.30,7.830017481766585,5.242004755077388,T
H66.40,3.8982991515164236,2.005016978734476,H
E29.0,4.306878083629481,2.313142315499779,E
R06.02,6.035663360824554,4.034998041655658,R
R19.01,5.9605018078125855,4.025183331150914,R
H32,5.071989103401587,3.3997192159805008,H
F55,5.015755226351157,2.949129575862833,F
K81.2,5.723977009662048,4.473920027095388,K
G93.7,6.2623381881014275,3.170523376211573,G
H91.13,6.5663612743953745,4.48690238582815,H
M23.30,2.349883314469645,1.2042187008910898,M
S52.12,5.382377517337353,3.3971743364935536,S
G61.89,8.229222594616278,6.823364299660162,G
D17.6,5.4397728805889685,3.596674334275446,D
M17.2,6.432180465696387,4.5043174281606575,M
L51.0,0.010026505827509337,0.10262906806518227,L
J94.1,5.421671323805837,3.789790856431175,J
S10.11,14.527838567878177,16.507523046219045,S
N92.1,-5.563238331774245,2.423185135360649,N
M71.55,5.548948079737505,3.7588692248674413,M
D48.60,4.107793297913392,2.7088153032560642,D
I80.10,9.765953002168411,7.962590396361691,I
D68.31,8.129711078240197,4.519516524288293,D
S51.80,7.742998227155,6.315887694936091,S
I82.5Y,10.234841839565018,8.827661400673367,I
I65.22,6.090690680400515,4.311803807912477,I
H57.9,5.708284864813856,3.810144285494291,H
S90.22,7.2470016419847845,5.59597060529023,S
D13.1,4.856228260052367,3.1057021972228984,D
S00.10,9.29758029410276,8.245993991722495,S
D3A.01,4.908742081626472,3.32969662301502,D
M75.31,4.382257305940973,2.596479651847752,M
H93.22,2.5888284273924316,0.6973460455797051,H
M80.80,7.53145073520271,5.3656948688298,M
T23.10,4.689342924221639,3.180696440064607,T
S13.14,5.089505432901887,3.217578430394213,S
R88.0,5.4548636906324965,3.5349784315962363,R
M40.40,4.968940139070636,3.339978633454891,M
R94.8,7.355189969734531,5.982770983470197,R
G12.22,6.579997743879195,3.5824221582862856,G
S43.12,4.411492549093106,2.3342291956358756,S
H11.12,6.328227709123935,4.738489515253459,H
I16.0,9.517524322315374,8.980590619437105,I
I27.9,6.340992206967301,2.9104872101562895,I
T26.02,4.579377217704302,1.7129814451685346,T
L85.8,6.291495117176039,4.5309408501451855,L
J45.21,4.468888108448214,3.024308319343755,J
M93.90,3.492987200962777,1.7654600891477432,M
M43.04,5.618897203832179,4.051121652900194,M
E88.40,6.548057177055355,4.395292945686641,E
L82.1,5.179033228570407,3.689889343553186,L
M26.60,4.896063212434582,2.960987178592569,M
L41.8,5.432430088533467,3.7456557544394515,L
R46.89,5.736774206486456,2.456494156938475,R
L04.1,5.078718897265564,2.8510324472679978,L
H33.01,4.773952100689436,3.2899852052444185,H
E11.44,7.866812927832233,5.631876839403035,E
S09.30,4.925041012749656,3.0314699611753504,S
H05.25,3.7792675399334494,1.7914418330177897,H
S93.43,4.017059709865739,2.273086192342993,S
E66.2,7.95650097334068,6.926090086351279,E
N46.9,-2.7249708862511337,0.8906195207265144,N
K57,5.372337093822692,3.5622391331973877,K
T88.7X,7.296239517806008,5.444927329863097,T
T82.39,6.989342602074238,4.862957835050865,T
R50.9,4.365437917576596,2.7097431031381167,R
H35.17,4.082920430628455,2.2400500087616537,H
F60.6,4.24837694613973,2.207434960382829,F
S79.92,11.245239221058148,7.514449876242661,S
D16.31,6.29635944082624,4.491593714203897,D
E13.37,5.676365679940907,2.981176021693726,E
T60,6.581713056776058,4.3618674610452395,T
L03.89,6.437519841389912,4.8795027744956565,L
C92.10,5.646316785552398,3.9173619142796716,C
M77.40,5.375757577586224,3.2022919157367262,M
G44.20,4.842006552630715,3.06323999274566,G
H47.02,7.005536001148025,5.031636175038279,H
K62.9,4.739516774453897,2.987195795931874,K
I25.82,9.450338449952199,8.504066847426596,I
E91,5.233281894624754,3.2817385128500405,E
E04,4.515175911427577,2.7982178187697704,E
G82.51,7.304887748531721,4.573536676636565,G
M99.82,6.3438249995831475,3.472190146721062,M
H71.12,7.013773151624667,3.803604702462531,H
J45.50,5.240899665631831,3.879128324363246,J
K52.89,6.654323633546637,4.706459445287408,K
C83.50,6.279811548636701,4.427521905447415,C
C22.8,5.626953529532615,4.102042275717915,C
J15.29,5.955677549683271,3.850761031097123,J
S81.05,4.344281438805764,1.7301492136155525,S
Q34.9,6.9363043117546015,4.744689505982471,Q
K22.8,5.290810632469168,3.5535756908532066,K
I63.50,7.183332754852721,5.339228835514821,I
T46.6X,5.7209776597550075,3.7117867780874523,T
M12.58,4.836480541554341,3.104071009740718,M
T25.13,6.011379648248114,3.355655231016079,T
S85.80,5.250876650807319,2.5578066282450425,S
C96.2,5.005937502988172,3.482984462336671,C
S30.22,6.951613233806748,3.91816730217091,S
M46.80,4.954313968924669,3.1039305991848924,M
N30,7.589781862730799,6.13381401139756,N
K81.9,8.011414275453081,6.762934384487636,K
R74.01,6.883731832327365,5.38117650900169,R
H04,5.190067354399915,3.346094561449584,H
T58.8X,5.69208790999589,3.144271468343601,T
S00.53,7.308449735744191,5.396116487208043,S
M23.92,3.012035795890434,1.6100032379223614,M
H54.41,6.730916804827319,3.3888200814390674,H
Q20.4,3.5981757206766107,1.540717802117141,Q
I96,7.751350753259939,5.574038735162837,I
Q54.9,6.029848501579121,4.035076306803059,Q
F44.5,6.693540907803777,2.8703311161742007,F
H02.89,6.359932144908512,4.896474336951153,H
T20.10,4.54303850096705,2.702665502832827,T
S68.01,5.0857462322992255,3.0016042363708437,S
H43.11,5.817352315142641,4.059004843121724,H
R10.13,5.811921699752364,4.262068103187441,R
Q45.9,7.7152790978109795,5.193310262916347,Q
I27.82,7.085255821566094,4.120498260135973,I
Q68.0,3.1469923488230043,1.3019989012336992,Q
N64,2.8314369639344275,1.310654344962902,N
D80.7,3.327259497665435,1.7902370388476987,D
H65.21,6.017738814836409,4.170258724957097,H
Q43.9,5.398780326574457,3.6632000137619256,Q
N17.9,6.647427619542487,4.599163936386792,N
K82.8,7.564141543962033,6.513149560898827,K
F63.9,5.092268225108049,3.304123065592175,F
I30.8,5.637596046048,2.401181334844839,I
H60.21,4.730265562317583,2.334027931030787,H
C55,5.119046823883326,3.6162920499119497,C
J90,6.354600316422515,4.594679712906115,J
C67.3,6.605766217829726,3.6424356077711764,C
R65,7.859777588200014,5.182426746672574,R
E11.59,9.625247967473566,9.216132657498997,E
N81.5,6.36300968121081,4.672982647003914,N
S61.51,6.080581530657156,4.5202895435844335,S
L76.31,4.999722190787561,2.4262206919133695,L
F19,8.105406469315785,6.848195999374827,F
L10.9,6.338943221908382,4.259653355659913,L
M65.20,3.514835180561634,1.834363695305354,M
M46.82,6.56892714797601,4.5108946049614085,M
M13.10,5.684762485339243,4.028974422619117,M
K26.2,6.811026225415974,5.106064251251568,K
H26.41,5.0198056320294215,2.145419284272408,H
M92.71,-0.6364775190657835,0.055317571851810826,M
K29.00,5.924968581470078,4.215545970329477,K
K51.41,-0.01753707996633123,-0.2902513820359202,K
F45.1,7.675515372528884,5.802504469307963,F
H02.85,5.399001845471875,2.403379984584684,H
H18.30,6.5789574932736885,4.920559053941842,H
I47.1,7.563893516681191,6.358326853618021,I
M13.81,7.275725756635688,5.3640667253935765,M
C43.30,7.111325469639949,6.002031904063764,C
S93.05,4.9779717233274505,2.8719961928465576,S
R11.14,7.240220805761428,5.549797544807383,R
M86.37,4.881798977904335,1.8394855029654607,M
N28.81,6.531813884722838,4.774604262025204,N
K85.00,6.786279480049479,4.770276775960423,K
L99,4.694703977301223,3.01843992422406,L
H30.14,7.173600270140477,5.5999124260482125,H
R85.7,2.526934444303345,0.8227960123038097,R
S06.36,5.8290688047388945,2.3968557846257204,S
S33.8X,3.324628816380084,1.465208817846029,S
E31.23,0.055901519118109685,0.19277507833624713,E
D51.9,7.081190080803125,5.835824674986205,D
M23.26,3.3773907486722248,1.7249451352815068,M
S43.11,4.719000703542967,2.508130930130032,S
L59.9,6.119812839940261,4.492104799891961,L
Q16.9,5.736727282086571,3.6705087140868864,Q
G72.9,7.197423556861656,5.840839611673908,G
M25.57,4.3726878738512465,2.495946710127586,M
S20.20,6.947368553486066,5.349120895393336,S
G80,5.481189525373997,3.788885560728822,G
H81.4,6.926247616032169,3.320305307841059,H
I21.4,11.434924280897038,8.962720672490349,I
K20.90,9.64351724381693,8.107141570955758,K
M50.02,5.588695093530433,3.8981504193029703,M
I51.89,8.999478016816388,8.078809318647002,I
K62.6,6.564064021722163,4.7034177925912175,K
D21.5,4.844739374937626,3.0577466990798805,D
L64.9,1.7862644717394176,0.2880018918347345,L
M24.24,5.007109351320238,2.8442860573253492,M
T45.1X,5.262005992735704,3.8524018770397985,T
S27.33,6.29644712873645,4.334471205927176,S
E71.44,4.378200445396059,1.53934798910083,E
L75.0,5.044940063954497,3.1835556731775787,L
M60.9,3.537496334887056,1.6493953749599817,M
Q05.7,3.6232820904611915,1.61632113955475,Q
K40.21,5.1853552402989544,3.824832474582605,K
R07.89,4.989620165821291,3.2363205362417102,R
Q76.41,6.190416388760715,4.557244324819128,Q
K56.49,6.784487633097826,4.510917294716006,K
J16,7.670466001840926,5.570005434191162,J
M99.06,-2.56287865419721,0.9741920802138404,M
H66.3X,5.850185239140065,4.348829498168637,H
M71.33,4.919718636538109,3.1174081250416545,M
H65.31,5.937520021641449,4.390955274100432,H
J15.8,10.515962556589447,8.54134444538826,J
M24.46,3.5360622552497563,1.9147329664856108,M
T63.91,3.91066896904055,1.990675309961452,T
K30,4.9708150740042445,3.2906659016397324,K
M53.9,9.040792680954562,8.396090674018765,M
T81.33,7.34045026755292,3.34313810130429,T
I79.1,6.532163614837804,3.938812408770731,I
C76.1,6.029788404498019,4.350016414550639,C
S76.00,5.79105404663376,3.8595214197899503,S
E08.62,5.86356830188429,3.2040932855408997,E
H81.20,5.796066806905802,3.9725019956131677,H
N63.0,5.5486064712618015,4.098531298396917,N
S36.89,7.160588849019815,5.272055719837914,S
M86.67,6.490186686278372,4.5401668605585614,M
H33.42,5.241006924513243,3.5336441295335903,H
T17.22,6.492059190201735,4.399711717659023,T
N46.11,-1.824305176288425,0.12128535211532482,N
H81.23,7.521190972924374,5.768625177074884,H
I50.1,6.143545020094539,4.408927388509302,I
H44.75,8.754473007406618,4.602304668829843,H
I66.9,7.035678149356418,3.5483157506564416,I
M48.22,4.864682359154397,1.643337627172347,M
C44.22,6.0700769973070035,3.8932789611399445,C
H40.12,7.039076313784049,5.600741644208296,H
L72.0,6.428774588245487,4.78290812236862,L
S11.82,6.745518361918166,4.643626464603623,S
C4A.62,0.06210230109832978,0.08992011210794747,C
M67.82,-1.4645736684397115,0.4228035425993578,M
I97.89,5.602661472794591,2.342793626705765,I
H33.32,4.361532495557168,2.825627774181657,H
L30.4,4.981433115106027,3.1825066568647227,L
S90.93,8.42649658305238,5.480281197202892,S
M65,7.060856658963623,5.819407898019916,M
H33.33,3.546703345261221,1.8748978660138444,H
R87.9,6.46413477689592,4.757130778591637,R
J45.51,5.258945766307794,3.345544135768891,J
S90.01,5.550765376607363,3.8752475245099287,S
S90.82,9.151610909319393,7.352125929138944,S
J04.0,4.698032125743654,3.099473319284786,J
N65.1,-2.160387685742847,0.7195425584378923,N
M90.85,6.657300963355747,4.126079198155444,M
R06.81,4.896758651690851,2.858513305121683,R
H60,5.110709954868125,3.6749815162395403,H
T63,4.918873627882673,3.32059352436742,T
H65.20,6.408530379820186,4.372110407582622,H
M24.87,5.2622184801191505,3.413400649054595,M
M71.87,5.865036303018989,3.768183180313067,M
S43.43,-1.1083848702548336,0.2681810425111742,S
H66.01,4.052725273674209,2.587388974221247,H
M47.13,6.337866457140516,4.248166761417744,M
K11.8,5.893119591889565,4.060948223166621,K
H49.21,4.657265988920001,1.4867358353235112,H
H40.20,7.546713252830126,6.302676510455879,H
S44.10,4.190497937218175,2.6055379372724072,S
S39.92,7.803198188230119,6.486718925618101,S
T18.4X,6.339739489241023,4.572352441059402,T
D53.2,6.269112105372054,4.451693965433389,D
N95,-1.9445746688992325,0.6146230117226007,N
H15.11,3.789204235384103,2.0580957737979797,H
G40.10,10.152290677413912,7.848096495587197,G
H26.05,5.652933778413267,4.248934989136105,H
S32,6.37903074410487,4.926072996306587,S
H90.0,6.4282844385498175,5.112276070389638,H
L97.40,7.727934198609598,5.6601503927275045,L
K85,5.134437042309276,3.882092625429971,K
F98.0,6.809970779575499,4.9258640288079425,F
K20.80,7.567109058826433,5.969120604232277,K
F51.03,5.302350879305129,3.2910873329843398,F
H04.9,5.333508606993943,3.499035884718852,H
E90.53,3.81693284094944,2.379465986014375,E
M12.51,7.0062485826560925,5.105088484776585,M
T84.29,6.411808166401218,4.613695590977375,T
F15.20,3.1722693060468794,1.5612655901244623,F
J43,10.401579127180218,9.079156215782998,J
I50.42,6.652090755637821,3.674163620833001,I
C50.41,5.517519971176377,3.85963635056543,C
M75.20,4.748838969470848,2.91330947071763,M
M72.8,5.934739386516778,3.9525904332725084,M
M08.00,4.281175182172247,2.851030234708727,M
H52.01,7.61129191665098,5.994338278232178,H
S24.10,9.450002952998853,6.297216313579233,S
S61.43,3.503868263112701,1.676692444833385,S
T20.00,6.0834900211232075,4.39547236784736,T
T23.24,5.05351661962886,3.1230962510117037,T
N98,6.793612351957703,3.7715275781156814,N
Q42,5.711821661542868,3.863206926527499,Q
F31.4,7.230979284945037,6.019157473268574,F
R31.29,5.990541388385228,4.337331766139453,R
M21.16,5.795660489571308,4.413329804756699,M
E03.2,5.2437523380508155,3.842153044609675,E
G24.8,6.214314468195339,4.417054239204252,G
I09,9.009362309999634,7.921911124515123,I
N61.1,3.9318282003884266,2.1871270735253985,N
T26.10,3.918425213532623,2.043311475640243,T
I51.7,7.58813335750764,6.689181126040381,I
D60.8,7.080190606133491,5.311382382384321,D
N36.42,7.822252703662198,6.519361710431273,N
G50.0,7.079477491960058,5.312624136374602,G
T85.39,9.463636971577166,8.356073266642927,T
M84.40,7.622297991774978,6.349809597766561,M
N52.8,4.129758393687085,2.4685363906136257,N
M05.44,6.831036381529146,3.80071909029695,M
S14.15,6.89414708973572,4.655481116636953,S
H44.74,3.249982730287273,1.234223363781508,H
K20.0,2.1096432867472767,0.9536163309457064,K
S03.00,4.150632986605037,2.276879995514689,S
F34.9,6.650027340816447,5.064088455067117,F
L95.9,5.801558982763355,4.4617566488811535,L
S61.02,7.948679572492116,3.9327686099474652,S
D69.3,6.713377212639864,5.43179013321186,D
H50.34,5.830216809505318,4.041049016260438,H
H35.71,-1.0242387866270661,0.22047202220800435,H
G54.1,5.442642404471335,3.522865813976404,G
I82.91,6.17559511600563,4.622736491944196,I
F17,4.353028386829777,2.496992743318081,F
M54.16,5.961283222402484,4.260385916395799,M
M21.85,6.045948549602963,4.141158637594348,M
Q66.52,4.963959830659396,3.0312722584578595,Q
S69.82,5.785695490699075,3.8166524165009403,S
T28.3X,3.0473823159507023,1.261252982190041,T
J38,9.608096633106744,8.792402035060107,J
E56,4.603496568722807,2.932318459576855,E
C54.9,4.30928972900077,2.512803261775777,C
R09.1,5.604713634027707,4.031402389637848,R
L13.0,4.648766018409946,3.12373393653045,L
H25.20,6.6739695172471025,2.954810386054543,H
I78,4.72458295123784,2.989495704216374,I
S08.0X,0.0714970167135314,-0.137742215205898,S
C83.04,6.392236616270328,3.7200707292669875,C
C71,7.410579478629007,6.1727701337485765,C
L03.91,5.301101908283411,3.4964390651990276,L
M83.8,5.49383211642601,3.0492210064388683,M
R29.1,5.563923664992493,4.078838223454922,R
H27.03,7.099473648230644,4.641959336688312,H
J38.5,4.579250972020064,2.9227309931380083,J
T51,6.207792569759883,4.160423386122315,T
I44.4,8.680899724910502,7.537205432679336,I
C84.00,5.415605293769207,3.776427172069567,C
