code,description,log_or,z,pval,p_two,group
R10.30,Lower abdominal pain unspecified,0.34135873156807783,37.809436898656834,0.0,308.74794220735413,R
S73.04,~Central subluxation of right hip,1.2037897586564148,2.7864646383721956,0.005328643157318778,2.2733833621378343,S
J67.2,Bird fancier's lung,0.7771593536940421,3.615269857244956,0.00030003491776259055,3.52282819958314,J
D10,Benign neoplasm of mouth and pharynx,0.49487019054590925,19.27088395152085,9.431140308564923e-83,79.25835096642162,D
V19.1,~ Family history of glaucoma,-0.4043837670156545,2.9528566020594575,0.003148481826433906,2.501898809175401,V
K76.9,Liver disease unspecified,0.4298131072808017,25.86018091971267,1.8692636208893602e-147,143.70629944788988,K
M85.86,~Other specified disorders of bone density and structure,0.9542975126072246,17.456118359043884,3.0926101220333846e-68,64.82824585919708,M
K57.33,Diverticulitis of large intestine without perforation or abscess with bleeding,0.6463874873639188,22.616889372844575,2.956006728556365e-113,109.62346404593646,K
829,nan,0.8171686834181641,64.12571879369587,0.0,891.0277734278955,8
F06.2,Psychotic disorder with delusions due to known physiological condition,1.091560086354224,16.59276236564238,7.861965337704617e-62,58.466948266144364,F
E13.22,Other specified diabetes mellitus with diabetic chronic kidney disease,1.05446913812517,12.989300357919042,1.407074550261236e-38,35.425854540831295,E
D46.21,Refractory anemia with excess of blasts 1,1.125496864840125,3.986038862942472,6.71855122327698e-05,4.1727243673584935,D
N95.9,Unspecified menopausal and perimenopausal disorder,-0.1418751578485474,5.220013348160524,1.7891023542517198e-07,6.747364812805934,N
M99.83,Other biomechanical lesions of lumbar region,0.7079805587484659,30.244982144456415,6.073404835259412e-201,197.0586677539031,M
I27,Other pulmonary heart diseases,0.7895810611906454,123.87479776846534,0.0,3329.925882741816,I
D86.89,Sarcoidosis of other sites,0.3926645334942414,2.8919654034675406,0.0038284010180076214,2.4169825769594393,D
R04.1,Hemorrhage from throat,0.5126294904250905,6.710211297467943,1.9434279154858556e-11,10.711431563335934,R
E89.0,Postprocedural hypothyroidism,0.26394430635079924,11.22399143967975,3.109135252172724e-29,26.207564345763615,E
T36.6X,~Poisoning by rifampicins,0.5858263459951214,3.3276076418483456,0.0008759514111883034,3.0575199833730706,T
D3A.00,nan,0.07875480291808462,5.278918146848495,1.2994883401086465e-07,6.886227612930335,D
S83.23,~Complex tear of medial meniscus,-0.29627228790882115,4.17313990686473,3.0043032727926133e-05,4.522256229107175,S
Q25.6,Stenosis of pulmonary artery,0.6154022484287424,5.154578733232068,2.542017406732139e-07,6.594821479894586,Q
I5A,Non-ischemic myocardial injury (non-traumatic),-4.456793117287396,5.094193450474997,3.5022901621105346e-07,0.32374242197707925,I
U09,Post COVID-19 condition,-3.878472106139252,4.436642184270037,9.137298928384825e-06,-2.600396821726398,other
Y02,Assault by pushing or placing victim in front of moving object,-4.997649363615489,5.274070904568295,1.334303164241183e-07,6.547085455227428,Y
Y75,Neurological devices associated with adverse incidents,-5.226152962009619,5.274070904568295,1.334303164241183e-07,10.598219199988513,Y
Z59.41,Food insecurity,-4.979420003877392,5.274070904568295,1.334303164241183e-07,3.43300877675609,Z
M1A.24,nan,-4.7279274951068775,5.274070904568295,1.334303164241183e-07,4.828018305851517,M
V95.31,~Commercial fixed-wing aircraft crash injuring occupant,-5.0378096463158615,5.274070904568295,1.334303164241183e-07,5.334645047875392,V
U09.9,Post COVID-19 condition unspecified,-3.626503860139939,4.436642184270037,9.137298928384825e-06,5.029875715664678,other
C82.27,Follicular lymphoma grade III unspecified spleen,-5.0089222775849915,5.274070904568295,1.334303164241183e-07,9.97846228544036,C
M26.32,Excessive spacing of fully erupted teeth,-4.958246333771523,5.274070904568295,1.334303164241183e-07,11.755390371732677,M
M88.87,~Osteitis deformans of right ankle and foot,-4.819570675670832,5.274070904568295,1.334303164241183e-07,7.332668854442892,M
R35.89,Other polyuria,-4.647395278106926,5.094193450474997,3.5022901621105346e-07,8.729897023517168,R
E86.37,nan,-5.207820018586799,5.274070904568295,1.334303164241183e-07,5.915166258452805,E
R05.1,Acute cough,-3.2596988817690127,3.8648854593885367,0.00011114134327420134,0.23543338341165798,R
V47.92,nan,-4.795726405165888,5.274070904568295,1.334303164241183e-07,10.30126606047676,V
V00.15,~Fall from heelies,-4.878967691112234,5.188010227402997,2.1255293280339132e-07,-0.7112122646243204,V
Z28.31,nan,-4.055085348342055,4.759830756397171,1.937553614185381e-06,5.144627537507508,Z
V49.81, Asymptomatic postmenopausal status (age-related) (natural),-4.872383386478462,5.274070904568295,1.334303164241183e-07,5.583011988567952,V
P14.9,Birth injury to peripheral nervous system unspecified,-4.941885056338608,5.274070904568295,1.334303164241183e-07,9.518365067729714,P
L24.B3,Irritant contact dermatitis related to fecal or urinary stoma or fistula,-4.840879056701078,5.274070904568295,1.334303164241183e-07,7.013943129534817,L
X96.1X,~Assault by gasoline bomb,-4.620346545093602,5.274070904568295,1.334303164241183e-07,11.35552819653997,X
S95.89,~Other specified injury of other blood vessels at ankle and foot level,-4.789329223076142,5.274070904568295,1.334303164241183e-07,5.119392244423078,S
Q71.62,Lobster-claw left hand,-4.923852632135662,5.274070904568295,1.334303164241183e-07,6.314356860795957,Q
E86.19,nan,-5.052851424311834,5.274070904568295,1.334303164241183e-07,7.5218406946330365,E
G92.9,Unspecified toxic encephalopathy,-4.629668484909347,5.094193450474997,3.5022901621105346e-07,7.06593650971508,G
S49.02,~Salter-Harris Type II physeal fracture of upper end of humerus,-4.872136899199269,5.274070904568295,1.334303164241183e-07,4.407955606637469,S
E71.51,~Zellweger syndrome,-4.934661515376269,5.274070904568295,1.334303164241183e-07,0.7413612695564176,E
H94.00,Acoustic neuritis in infectious and parasitic diseases classified elsewhere unspecified ear,-4.93918602968209,5.274070904568295,1.334303164241183e-07,2.499337799244212,H
R05.2,Subacute cough,-4.661956437282211,5.188010227402997,2.1255293280339132e-07,3.6408232944164736,R
Y35.30,~Legal intervention involving unspecified blunt objects,-5.058335133499202,5.188010227402997,2.1255293280339132e-07,4.167099852980666,Y
S32.16,~Type 3 fracture of sacrum,-4.814145256821074,5.274070904568295,1.334303164241183e-07,6.137679927547093,S
D78.33,Postprocedural seroma of the spleen following a procedure on the spleen,-4.930227234946905,5.274070904568295,1.334303164241183e-07,3.5846796433427794,D
F19.9,~Other psychoactive substance use,-4.879704687222412,5.274070904568295,1.334303164241183e-07,1.971479497525758,F
O30.19,~Triplet pregnancy,-4.9382848544788,5.274070904568295,1.334303164241183e-07,5.086927512594643,O
K91.82,Postprocedural hepatic failure,-5.118926581260231,5.274070904568295,1.334303164241183e-07,3.9728774633269395,K
Y92.14,~Kitchen in prison as the place of occurrence of the external cause,-5.027430685345755,5.274070904568295,1.334303164241183e-07,2.330792207672217,Y
Y02.8X,~Assault by pushing or placing victim in front of other moving object,-4.890417854835451,5.274070904568295,1.334303164241183e-07,9.793736362157459,Y
R05.9,Cough unspecified,-2.3150636430040286,3.0074093903760573,0.0026348465990172327,1.231680821047973,R
F02.B4,nan,-5.129009293555338,5.274070904568295,1.334303164241183e-07,5.4421917109392375,F
S89.22,~Salter-Harris Type II physeal fracture of upper end of right fibula,-4.912321738204352,5.274070904568295,1.334303164241183e-07,9.55172670289576,S
X15.1X,~Contact with hot toaster,-4.4624111734196275,5.188010227402997,2.1255293280339132e-07,7.944973730381342,X
V78.2X,~Person on outside of bus injured in noncollision transport accident in nontraffic accident,-4.908577001643381,5.274070904568295,1.334303164241183e-07,9.239209626834931,V
L24.A9,Irritant contact dermatitis due friction or contact with other specified body fluids,-5.087359178041776,5.274070904568295,1.334303164241183e-07,7.641881777722306,L
O23.43,Unspecified infection of urinary tract in pregnancy third trimester,-4.947221882333176,5.274070904568295,1.334303164241183e-07,9.683128821707394,O
V44.1X,~Car passenger injured in collision with heavy transport vehicle or bus in nontraffic accident,-4.766746217977815,5.274070904568295,1.334303164241183e-07,9.3181045298563,V
R63.30,Feeding difficulties unspecified,-4.259946643827224,4.870677294454038,1.112163552866257e-06,7.357534977722503,R
D00.05,Carcinoma in situ of hard palate,-4.958771519067485,5.274070904568295,1.334303164241183e-07,7.907072303369661,D
Z90.1,~Acquired absence of unspecified breast and nipple,-4.998007205926121,5.274070904568295,1.334303164241183e-07,4.476779035941193,Z
C92.42,Acute promyelocytic leukemia in relapse,-4.879422257153372,5.274070904568295,1.334303164241183e-07,11.006164094085594,C
E93.71,nan,-4.909716871350511,5.274070904568295,1.334303164241183e-07,4.439207954142779,E
O12.21,Gestational edema with proteinuria first trimester,-5.047695901545096,5.274070904568295,1.334303164241183e-07,8.267529904331274,O
A54.84,Gonococcal pneumonia,-5.053243710520078,5.274070904568295,1.334303164241183e-07,2.508915288385791,A
C4A.20,nan,-4.859906453136581,5.274070904568295,1.334303164241183e-07,3.996737460483794,C
A22.8,Other forms of anthrax,-4.91657168013362,5.274070904568295,1.334303164241183e-07,1.2590521187097465,A
T71.16,~Asphyxiation due to hanging,-4.961583665417571,5.274070904568295,1.334303164241183e-07,6.882837420619964,T
Z71.85,Encounter for immunization safety counseling,-4.386370840133441,4.8123578076143705,1.4915999369287871e-06,9.424044237403244,Z
M1A.33,nan,-4.835584880321713,5.274070904568295,1.334303164241183e-07,10.926682522117956,M
S36.93,~Laceration of unspecified intra-abdominal organ,-5.085648607639385,5.274070904568295,1.334303164241183e-07,1.022104097813898,S
S27.52,~Contusion of thoracic trachea,-4.6433823686508635,5.188010227402997,2.1255293280339132e-07,5.381564662669023,S
T21.65,~Corrosion of second degree of buttock,-5.027157304072038,5.274070904568295,1.334303164241183e-07,11.6904176430299,T
S75.29,~Other specified injury of greater saphenous vein at hip and thigh level,-4.8306229305170145,5.274070904568295,1.334303164241183e-07,9.868289168894108,S
K22.89,Other specified disease of esophagus,-3.88241105451573,4.278185748033951,1.884227611562196e-05,7.390333166912529,K
T21.72,~Corrosion of third degree of abdominal wall,-5.083731439896907,5.274070904568295,1.334303164241183e-07,9.441361189057114,T
C69.51,Malignant neoplasm of right lacrimal gland and duct,-4.736836529409514,5.274070904568295,1.334303164241183e-07,6.7733645105463,C
K31.A1,~Gastric intestinal metaplasia without dysplasia,-4.978723467294054,5.274070904568295,1.334303164241183e-07,7.943485012332964,K
L24.B1,Irritant contact dermatitis related to digestive stoma or fistula,-5.136011496003995,5.274070904568295,1.334303164241183e-07,5.99342650761913,L
S45.31,~Laceration of superficial vein at shoulder and upper arm level,-4.943818418329448,5.274070904568295,1.334303164241183e-07,3.586807266530764,S
C47.8,Malignant neoplasm of overlapping sites of peripheral nerves and autonomic nervous system,-4.911338822537469,5.274070904568295,1.334303164241183e-07,8.33864945103886,C
O47.1,False labor at or after 37 completed weeks of gestation,-4.889515370008298,5.274070904568295,1.334303164241183e-07,6.372954728575362,O
M87.24,~Osteonecrosis due to previous trauma,-4.713675338183113,5.274070904568295,1.334303164241183e-07,8.936954774656503,M
S25.01,~Minor laceration of thoracic aorta,-5.150637848266991,5.274070904568295,1.334303164241183e-07,7.710829530785675,S
C83.94,Non-follicular (diffuse) lymphoma unspecified lymph nodes of axilla and upper limb,-4.630604697624311,5.274070904568295,1.334303164241183e-07,6.690549337864759,C
T86.39,Other complications of heart-lung transplant,-4.768641639912082,5.274070904568295,1.334303164241183e-07,2.5126527527016185,T
P27.1,Bronchopulmonary dysplasia originating in the perinatal period,-5.233580775806023,5.274070904568295,1.334303164241183e-07,6.2366021433654915,P
S45.30,~Unspecified injury of superficial vein at shoulder and upper arm level,-4.606322510007212,5.188010227402997,2.1255293280339132e-07,5.764985888540631,S
K22.81,Esophageal polyp,-4.933733968415829,5.188010227402997,2.1255293280339132e-07,6.922937855245909,K
T63.03,~Toxic effect of taipan venom,-5.173708924274233,5.274070904568295,1.334303164241183e-07,11.90625085133537,T
C84.76,Anaplastic large cell lymphoma ALK-negative intrapelvic lymph nodes,-4.616638888052952,5.274070904568295,1.334303164241183e-07,7.2074936657638276,C
M11.19,Familial chondrocalcinosis multiple sites,-5.113954586470937,5.274070904568295,1.334303164241183e-07,7.3875256870150015,M
I60.52,Nontraumatic subarachnoid hemorrhage from left vertebral artery,-4.973466729835948,5.274070904568295,1.334303164241183e-07,6.075863043026439,I
Q70.03,Fused fingers bilateral,-4.8918345935063625,5.274070904568295,1.334303164241183e-07,7.580593619373589,Q
G92.8,Other toxic encephalopathy,-3.9097144489735647,4.759830756397171,1.937553614185381e-06,10.812805200064691,G
M93.83,~Other specified osteochondropathies,-4.763912317109464,5.274070904568295,1.334303164241183e-07,3.6197372993107497,M
B87.81,Genitourinary myiasis,-5.149808085009619,5.274070904568295,1.334303164241183e-07,7.315256758701027,B
Y63.9,Failure in dosage during unspecified surgical and medical care,-5.038924511667579,5.274070904568295,1.334303164241183e-07,4.214280728858237,Y
E87.13,nan,-5.221958431503042,5.274070904568295,1.334303164241183e-07,3.6568536521742434,E
R05.3,Chronic cough,-3.605358274449284,3.958440110495142,7.54408516871066e-05,-0.03793055887517749,R
R05.8,Other specified cough,-3.64324322236668,4.362576431481078,1.2853965756918893e-05,1.630360193137638,R
T21.07,~Burn of unspecified degree of female genital region,-4.635237978930824,5.274070904568295,1.334303164241183e-07,11.740401727715147,T
C83.92,Non-follicular (diffuse) lymphoma unspecified intrathoracic lymph nodes,-4.989785001907766,5.274070904568295,1.334303164241183e-07,8.88787049012321,C
V79.20,~Unspecified bus occupant injured in collision with unspecified motor vehicles in nontraffic accident,-4.810811739792818,5.274070904568295,1.334303164241183e-07,9.941775530862131,V
Z62.6,Inappropriate (excessive) parental pressure,-5.315582157813118,5.274070904568295,1.334303164241183e-07,8.951307905500375,Z
M54.51,Vertebrogenic low back pain,-3.585332176158241,3.958440110495142,7.54408516871066e-05,6.640574716802917,M
O41.03,~Oligohydramnios,-5.011330041125327,5.274070904568295,1.334303164241183e-07,3.0736396219735513,O
V15.9X,~Unspecified pedal cyclist injured in collision with railway train or railway vehicle in traffic accident,-4.977729889471165,5.274070904568295,1.334303164241183e-07,9.57369701744891,V
V68.3X,~Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in nontraffic accident,-4.7839846652728095,5.274070904568295,1.334303164241183e-07,5.032966699842037,V
Y75.8,Miscellaneous neurological devices associated with adverse incidents not elsewhere classified,-5.158779876538899,5.274070904568295,1.334303164241183e-07,6.964833323157252,Y
O61.9,Failed induction of labor unspecified,-5.152869482258876,5.274070904568295,1.334303164241183e-07,7.133971976841014,O
I70.65,Atherosclerosis of nonbiological bypass graft(s) of other extremity with ulceration,-4.961110315452959,5.274070904568295,1.334303164241183e-07,6.969476589915595,I
M92.02,Juvenile osteochondrosis of humerus left arm,-4.916505119275394,5.274070904568295,1.334303164241183e-07,6.707269052624181,M
C56.3,Malignant neoplasm of bilateral ovaries,-4.8098149003114,5.274070904568295,1.334303164241183e-07,6.195173894941372,C
F32.A,Depression unspecified,-2.942583656063015,3.491310468543153,0.00048065735693965644,-0.4870389723636541,F
K31.A0,Gastric intestinal metaplasia unspecified,-5.097257032214492,5.274070904568295,1.334303164241183e-07,7.774148954814622,K
M42.08,Juvenile osteochondrosis of spine sacral and sacrococcygeal region,-4.928843376804954,5.274070904568295,1.334303164241183e-07,2.1128092292766976,M
V77.4X,~Person boarding or alighting from bus injured in collision with fixed or stationary object,-4.791039698939498,5.274070904568295,1.334303164241183e-07,4.092915805659304,V
V48.2X,~Person on outside of car injured in noncollision transport accident in nontraffic accident,-4.748369821374868,5.274070904568295,1.334303164241183e-07,4.715553695190233,V
G44.86,Cervicogenic headache,-4.16211894017912,4.668409649623259,3.035402103107097e-06,3.3279964093798373,G
M92.00,Juvenile osteochondrosis of humerus unspecified arm,-5.029227151264757,5.274070904568295,1.334303164241183e-07,5.182336270206076,M
I60.50,Nontraumatic subarachnoid hemorrhage from unspecified vertebral artery,-4.852475694616876,5.274070904568295,1.334303164241183e-07,0.40191893937673306,I
L10.5,Drug-induced pemphigus,-4.8625026480007385,5.274070904568295,1.334303164241183e-07,8.376809570180233,L
Z67.11,Type A blood Rh negative,-5.206682074607843,5.274070904568295,1.334303164241183e-07,9.158689571106622,Z
M06.8A,Other specified rheumatoid arthritis other specified site,-4.950722049168819,5.274070904568295,1.334303164241183e-07,5.943283364223885,M
M47.0,~Anterior spinal artery compression syndromes,-4.996880406107222,5.274070904568295,1.334303164241183e-07,3.6820185900077593,M
D61.0,~Constitutional (pure) red blood cell aplasia,-5.051628307232151,5.274070904568295,1.334303164241183e-07,8.664815981028125,D
S27.60,~Unspecified injury of pleura,-4.62928931096501,5.274070904568295,1.334303164241183e-07,8.891192847513377,S
B38.81,Prostatic coccidioidomycosis,-4.991489895227257,5.274070904568295,1.334303164241183e-07,11.054170270610093,B
S35.23,~Minor laceration of inferior mesenteric artery,-4.8667692794965625,5.274070904568295,1.334303164241183e-07,7.4074674116489865,S
T23.45,~Corrosion of unspecified degree of right palm,-5.240498416040938,5.274070904568295,1.334303164241183e-07,8.308319925211235,T
M63.83,~Disorders of muscle in diseases classified elsewhere,-5.120906981760966,5.274070904568295,1.334303164241183e-07,4.82072374553354,M
P59.1,Inspissated bile syndrome,-5.018732804944019,5.274070904568295,1.334303164241183e-07,6.656054788625097,P
W56.52,~Struck by other fish,-4.9678441644624405,5.274070904568295,1.334303164241183e-07,8.073597788174968,W
Q81.1,Epidermolysis bullosa letalis,-5.005180495712718,5.274070904568295,1.334303164241183e-07,8.533354635362786,Q
V93.30,~Fall on board merchant ship,-4.985430268754747,5.274070904568295,1.334303164241183e-07,13.03827103096213,V
B40.3,Cutaneous blastomycosis,-5.239213321105466,5.188010227402997,2.1255293280339132e-07,7.138277070965662,B
S95.80,~Unspecified injury of other blood vessels at ankle and foot level,-4.85567352210571,5.274070904568295,1.334303164241183e-07,4.052823662242094,S
Z63.31,Absence of family member due to military deployment,-5.088560123562729,5.274070904568295,1.334303164241183e-07,11.755970251283141,Z
C84.Z8,Other mature T/NK-cell lymphomas lymph nodes of multiple sites,-4.846383185112656,5.274070904568295,1.334303164241183e-07,5.219752968043228,C
R35.81,Nocturnal polyuria,-5.143815988608917,5.274070904568295,1.334303164241183e-07,3.6137149559830046,R
M85.02,~Fibrous dysplasia (monostotic),-4.5636608661868845,5.188010227402997,2.1255293280339132e-07,2.2454656486271576,M
V47.7X,~Person on outside of car injured in collision with fixed or stationary object in traffic accident,-4.860177036382979,5.274070904568295,1.334303164241183e-07,7.531890480625441,V
T40.90,~Poisoning by unspecified psychodysleptics [hallucinogens],-4.961384238513376,5.274070904568295,1.334303164241183e-07,8.276088775513536,T
O24.02,Pre-existing type 1 diabetes mellitus in childbirth,-5.120616235853751,5.274070904568295,1.334303164241183e-07,8.120353799316913,O
Z91.84,~Risk for dental caries,-4.773320688005323,5.274070904568295,1.334303164241183e-07,12.488853713082102,Z
S31.23,~Puncture wound without foreign body of penis,-4.865904806551197,5.274070904568295,1.334303164241183e-07,6.83296107519441,S
R10.3,~Lower abdominal pain,-4.973870022829792,5.274070904568295,1.334303164241183e-07,4.806435923299801,R
W18.01,~Striking against sports equipment with subsequent fall,-4.956416120634519,5.274070904568295,1.334303164241183e-07,6.270583445833013,W
S59.02,~Salter-Harris Type II physeal fracture of lower end of ulna,-4.900057201361617,5.274070904568295,1.334303164241183e-07,9.757311622859408,S
F12.15,~Cannabis abuse with psychotic disorder with delusions,-4.759750148153882,5.274070904568295,1.334303164241183e-07,2.781169990450092,F
M86.02,~Acute hematogenous osteomyelitis,-4.954028863641812,5.274070904568295,1.334303164241183e-07,8.670050865289538,M
M71.49,Calcium deposit in bursa multiple sites,-5.026578024593934,5.274070904568295,1.334303164241183e-07,0.7085746363610852,M
Y71.3,Surgical instruments materials and cardiovascular devices (including sutures) associated with adverse incidents,-5.126472173191782,5.274070904568295,1.334303164241183e-07,1.4320743160644867,Y
A19.0,Acute miliary tuberculosis of a single specified site,-5.066846897967664,5.274070904568295,1.334303164241183e-07,9.100061488178643,A
Z28.39,nan,-5.0245803021564175,5.274070904568295,1.334303164241183e-07,10.9478977568297,Z
R05.4,Cough syncope,-5.005738505258258,5.274070904568295,1.334303164241183e-07,-0.8123347817887545,R
Y03.8X,~Other assault by crashing of motor vehicle,-4.85465782226025,5.274070904568295,1.334303164241183e-07,7.17087025733274,Y
C4A.10,nan,-4.950836611911055,5.274070904568295,1.334303164241183e-07,11.63151270291041,C
S79.09,~Other physeal fracture of upper end of right femur,-4.838900807021955,5.274070904568295,1.334303164241183e-07,8.825578650916343,S
E70.89,Other disorders of aromatic amino-acid metabolism,-4.763890367235842,5.274070904568295,1.334303164241183e-07,5.161958101849747,E
G11.11,Friedreich ataxia,-4.842131739724526,5.274070904568295,1.334303164241183e-07,3.5037637533160293,G
V57.0X,~Driver of pick-up truck or van injured in collision with fixed or stationary object in nontraffic accident,-4.727905771569117,5.274070904568295,1.334303164241183e-07,4.354781637801256,V
A81.09,Other Creutzfeldt-Jakob disease,-4.886862112647022,5.274070904568295,1.334303164241183e-07,3.3473665830378043,A
Q26.6,Portal vein-hepatic artery fistula,-4.8830325767547045,5.274070904568295,1.334303164241183e-07,8.374764495961886,Q
D75.83,~Other thrombocytosis,-4.135811007394551,4.71210570796843,2.451701376529269e-06,2.277642905213752,D
S27.53,~Laceration of thoracic trachea,-5.227852394498021,5.274070904568295,1.334303164241183e-07,8.086233661628212,S
M31.10,Thrombotic microangiopathy unspecified,-4.905309345620854,5.274070904568295,1.334303164241183e-07,7.041792608581283,M
Z20.8,~Contact with and (suspected) exposure to anthrax,-4.584050371079176,5.274070904568295,1.334303164241183e-07,12.870389865978549,Z
F13.26,Sedative hypnotic or anxiolytic dependence with sedative hypnotic or anxiolytic-induced persisting amnestic disorder,-4.991155270342743,5.274070904568295,1.334303164241183e-07,7.149911556442482,F
E98.01,nan,-4.752169685344083,5.274070904568295,1.334303164241183e-07,11.307379516069055,E
T86.93,Unspecified transplanted organ and tissue infection,-5.036463246387241,5.274070904568295,1.334303164241183e-07,12.833118499774763,T
841,nan,-0.12868798086212818,2.418217801919089,0.015596738093972329,1.8069662206144448,8
S83.11,~Anterior subluxation of proximal end of tibia,0.11143121344842481,0.6383715716221111,0.5232318320156901,0.2813058425732543,S
V91.83,~Other injury due to other accident to other powered watercraft,0.6038623534562003,1.5384162867335167,0.12394686254724349,0.9067644620035792,V
M99.9,Biomechanical lesion unspecified,0.11234997782649525,1.5441640922086006,0.12254858529850303,0.9116916978806913,M
F14.21,Cocaine dependence in remission,-0.34822311134098755,0.8175604165051463,0.41360823776809175,0.38341082005531846,F
M93.96,~Osteochondropathy,0.08083292465545229,0.014917624853662123,0.9880978988871169,0.005200024197655191,M
S51.83,~Puncture wound without foreign body of right forearm,0.3182027374651349,1.9437887150398963,0.05192093517484576,1.2846574938344688,S
Q05.5,Cervical spina bifida without hydrocephalus,0.34877352286760244,1.0837260681589627,0.27848627383404845,0.5551962056788959,Q
T22.15,~Burn of first degree of right shoulder,-0.1889880869448977,0.21016517328491205,0.8335387602058177,0.07907420033253715,T
H46.11,Retrobulbar neuritis right eye,-0.2991713865239622,0.02858425216528901,0.9771961719047885,0.010018243012439367,H
A23,Brucellosis,0.1724126353882377,0.5264122752341444,0.5986017886643813,0.22286198979133323,A
A06.9,Amebiasis unspecified,0.40762695378699754,1.914858900531084,0.05551050045345673,1.2556248572800115,A
H16.02,~Ring corneal ulcer,0.25312766578814405,1.219131483721711,0.22279429198342993,0.652095940032664,H
C57.8,Malignant neoplasm of overlapping sites of female genital organs,0.3461760028970842,2.540599968325405,0.011066245278544447,1.9559997080656712,C
K40.11,Bilateral inguinal hernia with gangrene recurrent,0.37251772225551305,1.6252886778484095,0.10410106278033143,0.9825448367019773,K
C57.10,Malignant neoplasm of unspecified broad ligament,0.1232279515981965,1.150141679686889,0.2500855220559489,0.6019114497057654,C
A77,Spotted fever [tick-borne rickettsioses],0.04089213790024758,0.9558166281054978,0.33916488593728733,0.4695891170080758,A
V88.9X,~Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle,0.005303068405636213,0.736068446184977,0.46168904437742675,0.33565043089152913,V
Q51.81,~Arcuate uterus,0.21145535293541792,0.10169640344106033,0.9189976569847979,0.03668559586075539,Q
R36.0,Urethral discharge without blood,0.2915576302378208,0.040424393244147365,0.9677547831442251,0.014234673495951667,R
H02.71,~Chloasma of right upper eyelid and periocular area,0.28470296026335096,1.023817390928415,0.3059215345455616,0.51438995091616,H
N70.03,Acute salpingitis and oophoritis,-0.2748245423486673,0.40470991160292863,0.6856907556961469,0.16387170554004332,N
H30.89,~Other chorioretinal inflammations,0.16038504596943784,1.1902958617777912,0.23393012670787272,0.6309138439435287,H
M99.18,Subluxation complex (vertebral) of rib cage,0.07379462223333616,0.24027898188563782,0.810113987819119,0.09145386902516262,M
D17.1,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,-0.1159926993442863,0.7952159709964732,0.42648788303867324,0.37009330307604793,D
B08,Other viral infections characterized by skin and mucous membrane lesions not elsewhere classified,0.16900715364827357,1.2112718199029933,0.22579124521000826,0.6462929013423829,B
Q21.8,Other congenital malformations of cardiac septa,0.5511327568107887,1.0854420077101161,0.277725935542925,0.5563835615992909,Q
J95.61,Intraoperative hemorrhage and hematoma of a respiratory system organ or structure complicating a respiratory system procedure,0.6515213870580153,1.3664384404722403,0.171801390315795,0.7649733259294873,J
Q76.7,Congenital malformation of sternum,0.6768835492316001,0.6782425917779276,0.49761789145547,0.3031040133238752,Q
S11.01,~Laceration without foreign body of larynx,-0.07205446574595419,0.33324425332257385,0.7389499159656248,0.13138499591757413,S
M71.04,~Abscess of bursa,0.5990326191648976,1.721134212003631,0.08522647239395996,1.0694254870536233,M
H66.92,Otitis media unspecified left ear,-0.033281609797266964,1.3237120465850614,0.18559869607961077,0.7314250792347166,H
T26.62,~Corrosion of cornea and conjunctival sac,-0.10627602099101278,0.22310496111436925,0.8234538172557319,0.0843607528675385,T
V90.89, Other specified retained foreign body,0.6783489220375105,2.3297262687018914,0.019820623245133718,1.7028826935607908,V
T78.09,~Anaphylactic reaction due to other food products,-0.07846203148000885,0.7681579631910934,0.44239334425443866,0.3541914155535257,T
M86.04,~Acute hematogenous osteomyelitis,0.37638192962816064,1.721134212003631,0.08522647239395996,1.0694254870536233,M
Q72.60,Longitudinal reduction defect of unspecified fibula,0.4413969283845626,2.175650147962028,0.029581430503001528,1.5289808281573078,Q
V11.2X,~Unspecified pedal cyclist injured in collision with other pedal cycle in nontraffic accident,1.3142645331194571,2.196483229235627,0.02805737425003464,1.551952974864285,V
Q76.1,Klippel-Feil syndrome,0.29383775809483315,1.1201325648544767,0.2626572753182287,0.580610565213809,Q
M94.25,~Chondromalacia,-0.42012775595780155,0.652682908547147,0.5139607232919612,0.28907006837694654,M
T63.45,~Toxic effect of venom of hornets,0.09128233323142088,1.8832784814127754,0.05966263804640101,1.2242975477613234,T
T85.21,~Breakdown (mechanical) of intraocular lens,0.3458533898719434,1.2196497689895451,0.2225976710451918,0.6524793838356008,T
G12.23,Primary lateral sclerosis,0.8206389279892027,1.721134212003631,0.08522647239395996,1.0694254870536233,G
M12.29,Villonodular synovitis (pigmented) multiple sites,0.21637278060561999,0.708422957173636,0.47868264018379436,0.3199523222759212,M
Z15.09,Genetic susceptibility to other malignant neoplasm,-0.39299654295191877,1.890732396084097,0.05866007560260244,1.2316573816252945,Z
S68.52,~Partial traumatic transphalangeal amputation of right thumb,0.19674608772163638,0.2972193417881099,0.7662990561291317,0.11560170937501432,S
N53.19,Other ejaculatory dysfunction,0.1278302347647752,0.9157030093799583,0.3598226861937621,0.4439114586164579,N
S45.20,~Unspecified injury of axillary or brachial vein,0.7404163409572189,1.3664384404722403,0.171801390315795,0.7649733259294873,S
X35.XX,~Volcanic eruption,-0.12191051723548546,0.2653887106340004,0.7907100320704751,0.1019827510909383,X
