code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
R94.31,Abnormal electrocardiogram [ECG] [EKG],279,33,17573,17819,312,35392,2.5007953005489583,1.8753966564105065,3.9700898321659737,2.189008787468015,1.87777764286608,1.2341750482671037,-0.1799066241341771,8.400850146423828,R
S60,"Superficial injury of wrist, hand and fingers",187,162,17665,17690,349,35355,1.0636774154442965,1e-12,0.44171862861831857,2.066649624606222,0.1830270235972689,0.23877754182472888,-3.672306103281328,4.428811562501508,S
S31.00,~Unspecified open wound of lower back and pelvis without penetration into retroperitoneum,78,78,17774,17774,156,35548,1.172235953577236,1e-12,0.359016582693684,2.0703648008038997,1.0724902434528151e-16,0.19760852915494037,-4.057840444435086,4.057840444435086,S
B37.89,Other sites of candidiasis,43,29,17809,17823,72,35632,0.872372058581537,1e-12,0.9799840623997509,2.0784975902488694,0.4927854495515636,0.4045847125044998,-3.049527049438444,5.098033788243706,B
R91,Abnormal findings on diagnostic imaging of lung,1056,140,16796,17712,1196,34508,2.33404834165343,1.3023587891739627,6.0418191701597825,2.207756752079737,2.685744617292558,2.2276639935761353,1.6023470924880447,10.256594533890866,R
Z82.5,Family history of asthma and other chronic lower respiratory diseases,65,25,17787,17827,90,35614,1.438575730054626,1e-12,3.6717244989867788,2.1423002128177364,1.752803149024399,0.9783344356547778,-0.4438007020126884,7.953861820377825,Z
K52.9,"Noninfective gastroenteritis and colitis, unspecified",2146,1679,15706,16173,3825,31879,1.2741349803751687,1e-12,0.6630681928732377,2.0641324524012443,0.3458443881241253,0.31038747502207065,-3.331756641018917,4.7594938910346345,K
B80,Enterobiasis,27,20,17825,17832,47,35657,1.9824038648353783,1e-12,0.8271836982111752,2.085004721901861,0.3721996775581019,0.20302809460589885,-3.310496077324606,4.862572247722591,B
Q76,Congenital malformations of spine and bony thorax,132,17,17720,17835,149,35555,2.1115199348535905,1.5628305470087551,4.2240952951932496,2.3382318240789486,1.84550441896752,1.0252421193705947,-0.2676329987919512,8.898067326608318,Q
K59.00,"Constipation, unspecified",2605,1051,15247,16801,3656,32048,1.8789369909709877,1e-12,3.2111523291170085,2.065056323364763,1.6726236125614071,1.2223423090509253,-0.5933740521124871,7.501497987570783,K
S69.80,~Other specified injuries of unspecified wrist,36,45,17816,17807,81,35623,1.059151772335503,1e-12,-0.5132130886513887,2.0796954918343613,-0.3183972389873355,0.2267013663784121,-4.738297565340131,3.413958960271193,S
Z98,Other postprocedural states,1105,91,16747,17761,1196,34508,2.2324078822146545,2.7005711852311287,5.47312554818096,2.193910822961324,2.4153401617853625,1.7191443449020325,0.9990547237772374,9.599027120370888,Z
E66.3,Overweight,86,20,17766,17832,106,35598,3.209226609693612,0.4361573234062751,4.988692278962156,2.43355527235151,2.054571454161156,1.294730827726588,0.2302325065002675,9.76959388289331,E
R09.89,Other specified symptoms and signs involving the circulatory and respiratory systems,587,124,17265,17728,711,34993,2.172429924979916,0.5233887880875302,6.535904816060482,2.360597566259038,2.812879248443489,2.2625760777132213,2.013389696195633,11.266762119916873,R
Q17.9,"Congenital malformation of ear, unspecified",68,12,17784,17840,80,35624,1.5611813414784863,0.904415825815252,4.151615032888947,2.391273853628983,1.762177502005155,1.0748163639410282,-0.4729616442869488,8.900659616283274,Q
J35.01,Chronic tonsillitis,101,51,17751,17801,152,35552,1.331169500387102,1e-12,2.1586401827408643,2.074495143931484,0.9310329005131815,0.4310829780925988,-2.1345125372539044,5.997358999163982,J
764.09," ""Light-for-dates"" without mention of fetal malnutrition, 2,500 grams and over",24,28,17828,17824,52,35652,0.9451006455307878,1e-12,-0.46079728382255736,2.086131085338073,-0.2109671544357889,-0.02167108224256621,-4.528846933145894,3.648636655438259,7
H60.51,~Acute actinic otitis externa,31,28,17821,17824,59,35645,0.2572884958276351,1e-12,0.2731429156209971,2.080339312977179,0.1287206059240015,0.008678369345232619,-3.809607592164127,4.345172665952014,H
M25.9,"Joint disorder, unspecified",28,20,17824,17832,48,35656,1.2045603138280483,1e-12,1.1235119603411396,2.08494827880471,0.4176854142649857,0.3317334760795091,-3.2155710505323927,4.957276021639621,M
N48,Other disorders of penis,705,91,17147,17761,796,34908,2.3819276615848675,1.5628305470087551,4.203595322344903,2.11690290560947,2.046506174413872,1.2973807086062084,0.1832014132016919,8.481308320727202,N
E25,Adrenogenital disorders,131,17,17721,17835,148,35556,3.162763151591865,1.5628305470087551,4.166012842242353,2.3231640454884426,1.8278653126057307,1.1727949012638732,-0.3068868850945927,8.799748833576846,E
L24,Irritant contact dermatitis,164,65,17688,17787,229,35475,1.6012698210706673,1e-12,3.741561642454514,2.0858277853436373,1.6198304036208175,1.0917094015886186,-0.7094600738097716,7.466834600643172,L
B37.2,Candidiasis of skin and nail,779,442,17073,17410,1221,34483,1.4236478349414257,1e-12,1.452664992383276,2.0649282996065166,0.7623450648336739,0.32280589443803887,-2.472997199445889,5.621372996326725,B
K61.3,~Horseshoe abscess,14,19,17838,17833,33,35671,1.2681972008718596,1e-12,-0.8783411267358356,2.1093044634965734,-0.4549232049998987,-0.030339938996018417,-5.093732327737317,3.174589234028412,K
Q82.1,Xeroderma pigmentosum,49,65,17803,17787,114,35590,0.9211223366827282,1e-12,-0.7542686896422939,2.076465915433278,-0.4208224547781458,0.28115649377309243,-4.94362189317,3.1959749255784367,Q
Q61,Cystic kidney disease,97,12,17755,17840,109,35595,1.556537056805164,1.8753966564105065,4.009154165990334,2.3297266428579637,1.6406715125878022,0.8668622364840961,-0.74386417877114,8.388496448878893,Q
A41,Other sepsis,279,43,17573,17809,322,35382,1.8107621895098616,1.0852989909783024,4.6341508787131005,2.2214682641170715,2.141892807941172,1.4703086162652157,0.4041491075137422,9.112144688450089,A
L50.1,Idiopathic urticaria,101,75,17751,17777,176,35528,1.1162885417698667,1e-12,0.684453783079471,2.0695308665661294,0.3732850820873225,0.06536852274487143,-3.283680963955197,4.828730962771967,L
R23.3,Spontaneous ecchymoses,151,54,17701,17798,205,35499,0.9925434855995594,0.007900521439525,6.352419030511741,2.400124734321325,2.5622310314889605,1.8853484321291927,1.4455160360487325,10.853832111395857,R
J98,Other respiratory disorders,2422,969,15430,16883,3391,32313,1.2630944585971746,1e-12,3.6151060653675433,2.0652425183637,1.7019689288841229,0.9476621967606544,-0.5328223584682386,7.562779552199069,J
P07.34,"Preterm newborn, gestational age 31 completed weeks",265,26,17587,17826,291,35413,2.1814424296675825,2.2504759876926075,4.652285252959339,2.3227677087654723,2.015085009040209,1.394479305168776,0.1280333357830319,9.233115443048924,P
P70.0,Syndrome of infant of mother with gestational diabetes,148,22,17704,17830,170,35534,2.9676915224117613,1.3023587891739627,4.376179947523041,2.2253387574860186,1.7979442891444608,1.019598693003295,-0.3605487076398921,8.362618928507526,P
P96.83,Meconium staining,194,130,17658,17722,324,35380,1.0402304807596048,1e-12,1.0087839060637207,2.067148252645332,0.5075645857677668,0.2594883766760143,-3.0023248793152644,5.100747372464246,P
H92.20,"Otorrhagia, unspecified ear",32,24,17820,17828,56,35648,1.2615328654570352,1e-12,0.8021751408943103,2.0815305427223305,0.3574789784070467,0.22495642380325184,-3.335621484520436,4.823828308391324,H
B08.8,Other specified viral infections characterized by skin and mucous membrane lesions,51,23,17801,17829,74,35630,1.8642156361946636,1e-12,2.028840721240792,2.094700745335479,1.159256788932293,0.52668764294601,-1.6772419594350585,6.533834079058435,B
N76.0,Acute vaginitis,61,233,17791,17619,294,35410,0.2223351823729297,0.7536798548460434,-3.9289297128703375,2.1582900050581264,-1.8728122975988637,1.2238666334020918,-8.27224274136427,0.1880986148491272,N
R20,Disturbances of skin sensation,146,11,17706,17841,157,35547,2.9579011643468958,3.888822506732825,4.102908593471312,2.4479076629239094,1.645860803464379,0.7899605820862156,-0.7688955839039213,8.826726129717033,R
E85,Amyloidosis,25,29,17827,17823,54,35650,0.3809962503232479,1e-12,-0.522135890505474,2.085160068046261,-0.2026665915813634,0.18800138133386574,-4.50943091926426,3.664246351479261,E
J04.2,Acute laryngotracheitis,47,36,17805,17816,83,35621,0.8381504517762058,1e-12,0.7221456441228552,2.075711549259416,0.3326117888942811,0.10360344759645701,-3.377913747214598,4.758726010469986,J
764,No Data,24,30,17828,17822,54,35650,0.9275107955946628,1e-12,-0.42429324576251487,2.087561991376136,-0.316980221377692,0.01745604809421862,-4.753262180758004,3.4298304564258784,7
L21.8,Other seborrheic dermatitis,77,24,17775,17828,101,35603,1.7142291430497258,0.1460682051230935,4.53233583201793,2.2399101401046733,2.003192138930284,1.3104969029092652,0.0968271813566854,8.877113587779137,L
H57.02,Anisocoria,63,15,17789,17837,78,35626,1.9465540847768048,0.4361573234062751,4.375039734673536,2.354896631309346,1.8776785567066137,1.4453626568294753,-0.1937736768108173,9.037251492551215,H
R41.82,"Altered mental status, unspecified",285,24,17567,17828,309,35395,2.0126931824930416,2.7005711852311287,5.022186946385753,2.42171735269547,2.0455515598854728,1.3483895063746756,0.2072689163891317,9.70022650042674,R
K05,Gingivitis and periodontal diseases,64,49,17788,17803,113,35591,0.8631296487054192,1e-12,0.7223714312904,2.072576318330802,0.3339448686807155,0.12035892114160816,-3.370048712683253,4.754301165594734,K
J80,Acute respiratory distress syndrome,432,77,17420,17775,509,35195,1.696484600581116,0.904415825815252,4.198387169640622,2.1132864200319035,1.9542265613668848,1.6119615621627277,-0.0121248184778348,8.271805726082397,J
J05,Acute obstructive laryngitis [croup] and epiglottitis,2952,2753,14900,15099,5705,29999,0.9825234936891896,1e-12,0.22648566651158006,2.0640505308956083,0.1067121850247571,0.19553445525136343,-3.8252053606727903,4.265724044979551,J
Q74,Other congenital malformations of limb(s),191,42,17661,17810,233,35471,1.569813804426487,0.5233887880875302,4.637532393997837,2.199857892992654,2.116941693950018,1.4856005699653585,0.3453286530694166,8.968613135812959,Q
L30.5,Pityriasis alba,30,19,17822,17833,49,35655,2.19557663164348,1e-12,1.278917374188984,2.086568391898893,0.5735369419231192,0.10137857258386199,-2.892874844798356,5.28632295400462,L
B34.1,"Enterovirus infection, unspecified",211,87,17641,17765,298,35406,1.713834527127853,1e-12,3.333400684302251,2.076114960914754,1.4522864363867105,0.8965632871262222,-1.0539969530416773,7.084224149273723,B
K92,Other diseases of digestive system,659,238,17193,17614,897,34807,1.5231361720315857,1e-12,6.230071738453397,2.1545104823176917,2.936408222346885,2.7075331238239864,2.103759345753525,10.549285245066915,K
K63.89,Other specified diseases of intestine,349,26,17503,17826,375,35329,3.6068274322727474,3.2406854222773545,4.783799156581458,2.3764344635683443,2.0450538492417163,1.2967751927599824,0.202210486977397,9.517662407404837,K
F98,Other behavioral and emotional disorders with onset usually occurring in childhood and adolescence,435,20,17417,17832,455,35249,4.558549748868601,6.719885291634322,4.592645714626315,2.425415300163562,1.8915639846860384,1.3938872809181397,-0.1658984061771153,9.341554865568858,other
Q67.4,"Other congenital deformities of skull, face and jaw",804,209,17048,17643,1013,34691,1.650565588669502,0.3028870301432467,4.95100418275478,2.1103714235853093,2.515105136415016,2.0449439839554957,1.171554022973151,9.44405799143261,Q
P07.38,"Preterm newborn, gestational age 35 completed weeks",462,164,17390,17688,626,35078,1.7520246687335936,0.011376750872916,6.5404519577546,2.258516383619736,2.9723477318830285,2.51173947609373,2.2864852798844515,11.139706820661116,P
A49,Bacterial infection of unspecified site,90,19,17762,17833,109,35595,1.706733561832194,0.6280665457050362,4.000606400331802,2.2472507181422463,1.8237936645804929,1.2968221914144524,-0.3060088493187836,8.503052094262365,A
E71.42,Carnitine deficiency due to inborn errors of metabolism,138,15,17714,17837,153,35551,3.442831657837319,2.2504759876926075,3.6083369779508945,2.304528488429649,1.7055990139382695,0.9020924936002008,-0.5861913212103822,8.447394356126905,E
D58.2,Other hemoglobinopathies,40,12,17812,17840,52,35652,1.5975330499939029,0.1752818461477122,4.6729674277486035,2.469425676239538,1.8913622812116864,1.275955209398975,-0.1694068076328383,9.510563968223083,D
P70,Transitory disorders of carbohydrate metabolism specific to newborn,896,196,16956,17656,1092,34612,2.1654860423390208,0.5233887880875302,4.877101407324817,2.097346943717339,2.30386652764537,1.863903990446211,0.7212829477185547,8.942731893260834,P
K60,Fissure and fistula of anal and rectal regions,172,104,17680,17748,276,35428,1.5520212334028995,1e-12,1.3261031451588374,2.068137706139169,0.6471938294692464,0.37618472500900857,-2.714989457196102,5.391961381008006,K
H04,Disorders of lacrimal system,1077,730,16775,17122,1807,33897,1.1529668329211524,1e-12,0.9987128857301167,2.0644568137915904,0.5154046566639958,0.34790149172821405,-2.9822303473599288,5.110291657979731,H
M62,Other disorders of muscle,2237,66,15615,17786,2303,33401,4.562829646970297,9.676634819953422,5.708003399930196,2.3199637881171253,2.428828256824327,1.8212933765253687,1.0877481332414014,10.18183907353476,M
B37.49,Other urogenital candidiasis,185,168,17667,17684,353,35351,0.9477713582935569,1e-12,0.2385771800663179,2.066637361090914,0.123875133111893,0.12682284269003447,-3.794529818643943,4.306539775042239,B
T31.0,Burns involving less than 10% of body surface,56,35,17796,17817,91,35613,0.9784253738212612,1e-12,1.305646808181643,2.076296362139752,0.5951557288914193,0.15543937032705368,-2.8337464162215613,5.305185765829334,T
T63.00,~Toxic effect of unspecified snake venom,50,55,17802,17797,105,35599,0.8395748362377953,1e-12,-0.45537150200734544,2.0742321078319224,-0.1279907525927389,0.09909354788251976,-4.330902755460601,3.799937698393739,T
J09.X2,Influenza due to identified novel influenza A virus with other respiratory manifestations,125,66,17727,17786,191,35513,1.3674824770893876,1e-12,1.739575058459443,2.071531446890122,0.8540985163342628,0.371870862206569,-2.2908350934181647,5.829418964075408,J
R19.8,Other specified symptoms and signs involving the digestive system and abdomen,171,45,17681,17807,216,35488,1.989793762865245,0.3028870301432467,4.99159991084978,2.200464887523784,2.182091509447337,1.2715215935426203,0.4887838191110409,9.114447676694237,R
L66,Cicatricial alopecia [scarring hair loss],124,139,17728,17713,263,35441,0.9647289272451278,1e-12,-0.38576837379588774,2.068094198081645,-0.1556715631944428,0.014509204159098052,-4.375333601524997,3.731446688227542,L
S89.92,~Unspecified injury of left lower leg,32,13,17820,17839,45,35659,1.350219070591109,1e-12,2.904768400909002,2.1525762268383475,1.4513937018814478,0.6372727814612138,-1.0947363001273749,7.343207457033191,S
H00.01,~Hordeolum externum right upper eyelid,182,106,17670,17746,288,35416,1.3472347449432316,1e-12,1.7310104579390249,2.0681686071127845,0.7019725591303468,0.5606058885432244,-2.601738374049421,5.505333593745433,H
H10.13,"Acute atopic conjunctivitis, bilateral",116,90,17736,17762,206,35498,1.283327859759996,1e-12,0.18992677079388887,2.0686319137543734,0.3189327024223424,0.1473654276358914,-3.394689681657955,4.714198414799523,H
J11,Influenza due to unidentified influenza virus,537,198,17315,17654,735,34969,1.5420930615506645,1e-12,4.931416539243723,2.0887476237063924,2.290602123993995,1.6467271204166096,0.6906196280911212,8.878359858607421,J
B35.0,Tinea barbae and tinea capitis,82,80,17770,17772,162,35542,1.3423644757985975,1e-12,0.2420354966779325,2.07004471730602,0.0320051517859582,0.2765686209396815,-3.990960996926097,4.123465187688297,B
L72,Follicular cysts of skin and subcutaneous tissue,156,72,17696,17780,228,35476,1.3725925602989328,1e-12,2.3356879952009972,2.0730941211806484,1.119446908494266,0.69637354539984,-1.7424710091024709,6.383908619049099,L
H61.20,"Impacted cerumen, unspecified ear",92,21,17760,17831,113,35591,2.7631249503936046,0.5233887880875302,4.108557203999895,2.218970483862145,1.8219904373207607,1.1524548145488716,-0.3061592288333719,8.392045233421072,H
R49.0,Dysphonia,117,14,17735,17838,131,35573,1.7686624649859943,1.8753966564105065,4.066099453837344,2.3313948483840727,1.7253399494754869,1.0266022654612539,-0.5470012666566157,8.591898606493388,R
J18.1,"Lobar pneumonia, unspecified organism",169,31,17683,17821,200,35504,1.6076680779926529,0.7536798548460434,4.71587358148383,2.362628473637471,2.1835313525182136,1.6559548731137255,0.5282066293613861,9.789540063717954,J
816,No Data,17,26,17835,17826,43,35661,1.0774791626047964,1e-12,-1.7928578791669088,2.1145843009522287,-0.7157171023785961,0.2691615289098323,-5.657953220752973,2.6310649235273766,8
P70.4,Other neonatal hypoglycemia,550,108,17302,17744,658,35046,2.1256874283861125,0.6280665457050362,5.980852654933963,2.256730292361999,2.66589015766552,2.35649468124922,1.5930849790634198,10.43930517076355,P
R39,Other and unspecified symptoms and signs involving the genitourinary system,99,38,17753,17814,137,35567,1.4099744938692842,1e-12,3.8206066985152165,2.117240104470294,1.7898757718353682,0.7893037042136587,-0.3601175852360345,7.93931111753516,R
R93.5,"Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum",115,9,17737,17843,124,35580,1.9839491217443972,3.888822506732825,3.7427746853390107,2.4821538425686422,1.562439480073588,1.1594858108799673,-0.9867169762766336,8.74314729476785,R
T17,Foreign body in respiratory tract,558,145,17294,17707,703,35001,1.8202567242238088,0.3028870301432467,5.453279399979435,2.1316519279632247,2.4882622694832337,1.936773690950893,1.126148057638794,9.482070070405374,T
S67.00,~Crushing injury of unspecified thumb,17,22,17835,17830,39,35665,0.8665893510189203,1e-12,-0.8483506781964165,2.098691442324633,-0.372505660039684,0.3454542428802351,-4.895134082561473,3.331585200675926,S
B95.0,"Streptococcus, group A, as the cause of diseases classified elsewhere",24,30,17828,17822,54,35650,0.2810496317276851,1e-12,-0.5163492750276382,2.087561991376136,-0.316980221377692,0.06169653883028496,-4.753262180758004,3.4298304564258784,B
K30,Functional dyspepsia,153,19,17699,17833,172,35532,3.141929927097112,1.5628305470087551,4.794890646992651,2.410963466915322,1.9582997403680211,1.1803453579503815,-0.0040124318987979,9.446790694492918,K
R76,Other abnormal immunological findings in serum,52,12,17800,17840,64,35640,3.252670015680353,0.5233887880875302,4.002615168346588,2.301535153259153,1.6996290137797223,0.9368083967278183,-0.5991700868275966,8.42268193225403,R
J35.3,Hypertrophy of tonsils with hypertrophy of adenoids,491,153,17361,17699,644,35060,1.893167321610548,0.1217235042692446,5.72617250134728,2.155767948706725,2.674179237741365,2.0806776408329712,1.5396823513288442,9.990137428310788,J
B35.3,Tinea pedis,28,22,17824,17830,50,35654,1.1022231501794977,1e-12,0.5364099607749235,2.0833451499516067,0.2997312423850237,-0.38540324749999244,-3.458837831159539,4.707725091383156,B
L73.9,"Follicular disorder, unspecified",77,33,17775,17819,110,35594,1.3522864341607377,1e-12,2.8524707667276163,2.090076032631282,1.30406795391494,0.7287614975542761,-1.3708725735075435,6.822074924307806,L
S60.00,~Contusion of unspecified finger without damage to nail,39,54,17813,17798,93,35611,1.1458279616971938,1e-12,-1.0161719547679944,2.080925155226937,-0.5005322299253472,0.18332571614819496,-5.120108467021707,3.03696825051473,S
W20,"Struck by thrown, projected or falling object",36,16,17816,17836,52,35652,1.569005470405599,1e-12,2.577377044251546,2.1102903907940584,1.1872195975450075,0.6685897678016043,-1.630715054415692,6.641471271338929,W
N13.72,~Vesicoureteral-reflux with reflux nephropathy without hydroureter,46,36,17806,17816,82,35622,0.8734807312252965,1e-12,0.7318829819255859,2.07577976358962,0.3059920358816719,0.15197670023411988,-3.4332815005699597,4.703625652375486,N
Z38.2,"Single liveborn infant, unspecified as to place of birth",123,29,17729,17823,152,35552,3.1129515061705466,0.4361573234062751,4.474794571789427,2.250324127349087,2.057311823592312,1.6053980138514012,0.219064190964592,9.040172677256065,Z
S59,Other and unspecified injuries of elbow and forearm,108,148,17744,17704,256,35448,0.6129227281314944,1e-12,-0.7383785535711345,2.0699245599939764,-0.4847387084264392,0.43763957634420925,-5.060350146054757,3.0536050305514664,S
P03.82,Meconium passage during delivery,140,77,17712,17775,217,35487,1.226859628713799,1e-12,1.327654077421143,2.0701133573869317,0.7879603173261831,0.19533743165584558,-2.4261804464059025,5.688514802381455,P
Z01.10,Encounter for examination of ears and hearing without abnormal findings,2110,896,15742,16956,3006,32698,1.734119827203778,1e-12,2.930016096242284,2.064890884051134,1.4453290858183037,1.140170099887267,-1.062664910985121,7.03155861850547,Z
D18,"Hemangioma and lymphangioma, any site",534,297,17318,17555,831,34873,1.272614817947208,1e-12,1.9226443298972171,2.065473713629085,0.7852029930858522,0.6562912485970558,-2.426437947645497,5.670070231808913,D
S13,Dislocation and sprain of joints and ligaments at neck level,36,30,17816,17822,66,35638,1.1915181054918047,1e-12,0.5066965431873832,2.0785103930914666,0.2282394325487218,-0.07656917255934342,-3.5994074792856474,4.548203544617282,S
Z48,Encounter for other postprocedural aftercare,631,174,17221,17678,805,34899,1.7096191438772177,0.2524058584527056,4.646609673358497,2.10104548756468,2.327298712201528,1.7951319343234884,0.7717869719789396,9.00773394299328,Z
H50.10,Unspecified exotropia,209,18,17643,17834,227,35477,3.2187276112292595,2.7005711852311287,4.407375517821645,2.449206497502909,1.9258454715788844,1.4623045837396214,-0.0835632836296342,9.517149767984748,H
Q04.8,Other specified congenital malformations of brain,373,22,17479,17830,395,35309,4.149089513667788,4.66658700807939,4.746725688954865,2.384371984534271,1.9430583796696692,1.2306274683278358,-0.040309250634551,9.30625718023238,Q
L71.0,Perioral dermatitis,65,17,17787,17835,82,35622,1.1379885211607574,0.3028870301432467,5.225271030016306,2.476560412835324,2.01770216222658,1.3798178445006104,0.1429920851677018,9.850930514557463,L
747,No Data,96,26,17756,17826,122,35582,1.2459877074851238,0.3028870301432467,4.135888055480345,2.195251313116418,1.897683090997745,0.9012855932464655,-0.1367222133308177,8.468504808114062,7
J10,Influenza due to other identified influenza virus,1055,1031,16797,16821,2086,33618,1.013371079858567,1e-12,0.29473622011297745,2.0643546176299217,0.031645197238168,0.332265329867696,-3.980733792829179,4.111387610918023,J
M24,Other specific joint derangements,390,58,17462,17794,448,35256,2.256920775235894,1.0852989909783024,5.7946470838664865,2.3348670771785267,2.4309986988036103,1.5010900167473262,1.0998034465421729,10.252314206458603,M
S61.40,~Unspecified open wound of right hand,20,29,17832,17823,49,35655,1.280511761583398,1e-12,-1.1885222075788155,2.1006298811009105,-0.5913319714442,0.045499158993174665,-5.359328520672438,2.874989302940444,S
H92.03,"Otalgia, bilateral",566,141,17286,17711,707,34997,2.1082247733618527,0.363464436171896,4.698888513779866,2.109346142303733,2.2909329649680554,1.3955635830473296,0.6981281420880041,8.966613081775638,H
S80.86,~Insect bite (nonvenomous),76,13,17776,17839,89,35615,1.7895354725227866,0.904415825815252,4.52918177421191,2.502222714982916,1.858039091790384,1.1428894293461926,-0.2550387818604216,9.553494023468671,S
L23,Allergic contact dermatitis,104,29,17748,17823,133,35571,1.746604510333346,0.2524058584527056,4.433167345655324,2.224597993487825,2.0369964423929887,1.0922197231829676,0.1713662511730742,8.891630145805488,L
Z13.0,Encounter for screening for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2084,1201,15768,16651,3285,32419,1.512038262247561,1e-12,1.3310417157855792,2.064259312145932,0.7856392326869662,0.5945004836145936,-2.424110804496197,5.667637008618708,Z
N47.1,Phimosis,1504,364,16348,17488,1868,33836,1.713624322761664,0.363464436171896,6.759293031634294,2.151227303340401,3.0510182018703254,2.7065033946712256,2.3471056217455715,10.779761695958388,N
T78.1X,~Other adverse food reactions,367,121,17485,17731,488,35216,1.5144981521645366,0.0704418427484054,6.35029239465975,2.254771386827047,2.802692882369214,2.2339423720875655,1.900161005677484,10.73870242878237,T
R10.83,Colic,381,125,17471,17727,506,35198,1.7947594897802366,0.0845302112980865,5.059614932438983,2.129373623280798,2.452691462025532,1.7034449686854964,1.0492008940232609,9.396192116543109,R
P78,Other perinatal digestive system disorders,542,68,17310,17784,610,35094,2.951777663370909,1.5628305470087551,4.779552012939098,2.1553255674962544,2.142311149457825,1.5832993727283171,0.3930175067077286,8.841738481209752,P
P78.83,Newborn esophageal reflux,244,35,17608,17817,279,35425,3.4871212913922625,1.3023587891739627,4.256452814073525,2.198804096783053,1.9683775263089105,1.2662874071721517,0.0184997301098173,8.63765340761763,P
M79.64,~Pain in right hand,52,28,17800,17824,80,35624,1.156666797555006,1e-12,1.559991891615386,2.0814218141097967,0.8149056299480248,0.5715984863656669,-2.3833494376765203,5.77567414690593,M
I49,Other cardiac arrhythmias,653,87,17199,17765,740,34964,2.203862190670073,1.3023587891739627,5.661264260227671,2.252450751480904,2.530845081622381,2.378120131241093,1.2858815561293315,10.115326255834836,I
J96.01,Acute respiratory failure with hypoxia,172,10,17680,17842,182,35522,4.224847462277938,6.719885291634322,3.7627992655682707,2.4877004737067123,1.529284756967697,0.8720358699651304,-1.0714009184473938,8.680205747129383,J
R22.2,"Localized swelling, mass and lump, trunk",63,17,17789,17835,80,35624,0.7827600888109034,0.3028870301432467,4.166753669970896,2.2728261794727778,1.8592586045068928,1.102849672625505,-0.2288858241531235,8.680429085619703,R
P12,Birth injury to scalp,275,132,17577,17720,407,35297,1.5214105993506453,1e-12,2.0298092958055114,2.0684255930223845,1.0399884700651525,0.45654465373920855,-1.9029008990938223,6.205178434955732,P
R19.7,"Diarrhea, unspecified",3377,1957,14475,15895,5334,30370,1.3851348056650166,1e-12,1.9710625204260863,2.064113739260108,0.8310241334306903,0.44872897123432226,-2.330260257473099,5.7609169204151245,R
Z13.21,Encounter for screening for nutritional disorder,42,19,17810,17833,61,35643,2.213634910767346,1e-12,2.560540001877423,2.100762908537075,1.14788941084287,0.5647497950086174,-1.7059761433891016,6.528863138191456,Z
T14,Injury of unspecified body region,421,243,17431,17609,664,35040,1.2233808613545474,1e-12,1.1850690049915065,2.065761986677278,0.7238426166676121,0.3781628389565549,-2.5535325326704097,5.544105656368341,T
K90,Intestinal malabsorption,535,144,17317,17708,679,35025,1.8395070851528272,0.2524058584527056,6.268728430083542,2.2577875652994344,2.8420540751195253,2.3213112599525814,1.9915720379841817,10.841936663442716,K
P38.9,Omphalitis without hemorrhage,224,220,17628,17632,444,35260,1.0035047751468724,1e-12,-0.13876344250582645,2.06613430862716,0.023627720548087,0.1674750460624374,-4.000730788072741,4.098366876190856,P
R19.00,"Intra-abdominal and pelvic swelling, mass and lump, unspecified site",66,15,17786,17837,81,35623,1.0811355336552646,0.5233887880875302,3.902925491846455,2.288401259988249,1.790068943158656,1.1272192028179424,-0.3887880267629464,8.581580076743151,R
S39,"Other and unspecified injuries of abdomen, lower back, pelvis and external genitals",39,17,17813,17835,56,35648,0.8669288202069312,1e-12,2.9362517740906178,2.1109173579567444,1.239767489288241,0.4126187150037512,-1.5202752829666637,6.754368708904666,S
T18.2X,~Foreign body in stomach,30,26,17822,17826,56,35648,1.2022926976691477,1e-12,0.3720316699805842,2.08111844585021,0.1797110391131567,0.38058458751327334,-3.704917243007083,4.452917159849681,T
P59.3,Neonatal jaundice from breast milk inhibitor,131,105,17721,17747,236,35468,1.1838636849878532,1e-12,0.567701862538404,2.067995850081899,0.2788293361112335,0.1328375982301644,-3.476579476379693,4.629815296297937,P
H92.13,"Otorrhea, bilateral",95,20,17757,17832,115,35589,1.372136270353888,0.6280665457050362,4.1373088418169734,2.2436717224941938,1.8421715432559511,1.2939867425699507,-0.2642875696326996,8.530743968806433,H
N89,Other noninflammatory disorders of vagina,43,69,17809,17783,112,35592,0.7938593771282445,1e-12,-1.9166032636692927,2.088610212446519,-0.8691102754067588,0.3904609868394111,-5.908833391094492,2.2783681971809653,N
E80,Disorders of porphyrin and bilirubin metabolism,198,39,17654,17813,237,35467,2.0960322921260723,0.6280665457050362,5.854415537490235,2.479035782802616,2.333318182282388,1.596811294912761,0.9255584158628104,10.643200117221184,E
E70,Disorders of aromatic amino-acid metabolism,42,24,17810,17828,66,35638,0.6328925192627944,1e-12,1.432469064508467,2.083083264658837,0.7209516128369905,0.05996316673256097,-2.580965936199906,5.58457041485897,E
