feature,mean_shap,std_shap,t_stat,p_value,p_two,log_or,group
Z91.11,0.0,0.0,,,-0.14222181749904764,-0.009723429373168547,Z
Z68.28,2.7824872e-06,8.357838e-05,3.329195,0.0008741229242894,3.161529778558179,2.6769301024453136,Z
Y93.E6,0.0,0.0,,,0.157941045914026,-0.18303198311455696,Y
X3,0.0,0.0,,,0.20699205878775392,0.1686726711510368,X
D04.4,-1.5246185e-06,5.4651457e-05,-2.7897124,0.0052854725960869,2.0911388284478014,-2.51827700226295,D
M10.40,0.0,0.0,,,-0.12216806125083546,-0.23675298017586674,M
S59.81,0.0,0.0,,,-0.013796428455806637,-0.2405657341635683,S
M51.44,0.0,0.0,,,-0.08927935183376341,-0.10469940124316361,M
S67.02,0.0,0.0,,,-0.06835396179059013,0.005509822080125535,S
S20.41,0.0,0.0,,,0.05918327823425325,0.1856958256854524,S
Z11.4,0.0,0.0,,,0.00499749318003011,-0.1432124516364566,Z
Z46.4,0.0,0.0,,,0.10210742051168493,-0.30669189540943365,Z
R93.89,0.0,0.0,,,0.006250920372510419,0.22256457880442582,R
S43.51,0.0,0.0,,,0.062488533312465344,-0.029354191345101463,S
K22,-1.3843517e-07,8.165365e-06,-1.6953946,0.0900317167996678,0.9141825605458382,-0.5773256314938982,K
K61,0.0,0.0,,,-0.07976466956328285,0.1800980076362749,K
S57,0.0,0.0,,,0.30984423667480715,-0.26151394906812697,S
M80.87,0.0,0.0,,,0.04368185206434395,-0.14485392435176678,M
C82.30,0.0,0.0,,,-0.05498215572570393,0.040708309747741596,C
Q64.39,0.0,0.0,,,0.10815566663786523,-0.0019531161206560216,Q
E2,0.0,0.0,,,0.034371490823270116,0.07063795894200678,E
841.9,0.0,0.0,,,0.10413494864143848,0.17531284194520905,8
M26.31,0.0,0.0,,,0.15555868779842588,-0.06322679810261195,M
D73.81,0.0,0.0,,,-0.10955692125322739,0.21003050115566305,D
F64,0.0,0.0,,,0.21235056240081807,-0.026712495982765788,F
E13.01,0.0,0.0,,,0.08102118765133282,-0.2809042758609416,E
Z82.1,0.0,0.0,,,-0.2203073433946728,-0.22697537385970357,Z
H21.50,0.0,0.0,,,0.02127201478861304,-0.054204465019160555,H
N99.51,0.0,0.0,,,0.08452031447682073,0.2584225579701968,N
Q72.89,0.0,0.0,,,2.0959564487215723e-05,-0.08413708002283322,Q
S52.10,0.0,0.0,,,0.05333266150609084,0.17803918530992763,S
A04,0.0,0.0,,,0.021282587539523966,-0.21221277929120144,A
O24,0.0,0.0,,,0.0042759763662990335,-0.12615264750841435,O
L73.1,0.0,0.0,,,0.10907695629666302,-0.037317007920680254,L
E53.8,0.0,0.0,,,0.25236447724127353,-0.08506228862795782,E
Z04,-6.201021e-07,3.191932e-05,-1.9427173,0.0520783579595567,1.2427572815904606,-1.5710604299405755,Z
J15.6,0.0,0.0,,,-0.14687227434719918,0.15696410987211545,J
C4A.4,0.0,0.0,,,0.11126383214129408,-0.020829380850994613,C
N48.5,0.0,0.0,,,0.07938513499874263,-0.19118836383453974,N
M1A.30,0.0,0.0,,,0.3007694388847941,-0.008917991263448888,M
A18.32,0.0,0.0,,,0.0824332979079012,-0.043998998885015454,A
B33.8,0.0,0.0,,,-0.31565724208833934,-0.04195651267636549,B
D69.2,0.0,0.0,,,0.08408454021483039,0.22093619598231679,D
M25.67,0.0,0.0,,,-0.1976811477953669,-0.017484130701378508,M
R06.7,-1.9097686e-07,3.7192658e-05,-0.51348,0.607626937458897,0.18639788504728852,-0.5561577817955209,R
Q70.02,0.0,0.0,,,0.43630687036315297,0.17475654170613591,Q
S61.23,0.0,0.0,,,0.26635683917655706,0.11048559425031063,S
F50.81,0.0,0.0,,,0.18148675602150666,0.24194511387981846,F
M46.96,0.0,0.0,,,-0.20212983325769443,0.0806032847537673,M
M21.26,0.0,0.0,,,-0.007741210424220347,0.07665553874990742,M
L51.1,0.0,0.0,,,0.12292716633123098,-0.16312391290800635,L
T82.85,0.0,0.0,,,0.04414500663704649,-0.12288991333502071,T
N73.3,0.0,0.0,,,-0.029088020929723304,-0.02629795584505265,N
V20,0.0,0.0,,,0.07796110750015471,0.3135007403202504,V
R89.1,0.0,0.0,,,-0.0025897561966158936,-0.19915106843396768,R
H20.9,0.0,0.0,,,-0.11844698068175256,0.24234672324523035,H
R68.11,0.0,0.0,,,0.008175234095919512,0.07722062983956257,R
M42.12,0.0,0.0,,,-0.06972254204625833,0.06597980841839976,M
L75.1,0.0,0.0,,,-0.06082392352899353,0.059978015741298844,L
H81.02,0.0,0.0,,,0.064120386695041,0.009537739917986947,H
C49.20,0.0,0.0,,,0.16289363585978855,0.02968927929109728,C
T85.59,0.0,0.0,,,-0.22627254492687845,0.13946769890901198,T
M85,0.0,0.0,,,0.03772740717218921,0.0904253660639051,M
Y75.2,0.0,0.0,,,-0.08140905907054174,0.0180700232982577,Y
D16.5,0.0,0.0,,,0.10104688186294868,-0.04110336863928122,D
F99,0.0,0.0,,,-0.18377027957601902,-0.027899250232685587,F
M85.46,0.0,0.0,,,-0.23209572005815526,-0.04862698284219358,M
K92.0,0.0,0.0,,,0.3843362291307344,-0.04096811553991216,K
J4,-4.3782355e-05,0.00074540253,-5.8736525,4.398914121850339e-09,8.332136971794748,-4.124802612179511,J
I21.9,0.0,0.0,,,-0.020236113325472076,-0.3429143151825495,I
B88.9,0.0,0.0,,,-0.16359022509801519,0.3222750176697278,B
L03,0.0,0.0,,,0.13618617512930534,-0.08555482777646313,L
L51.3,0.0,0.0,,,0.45698246004893106,0.31298669990559,L
S60.41,0.0,0.0,,,0.14074971126305144,0.09737767842249874,S
K61.39,0.0,0.0,,,-0.21564334901431675,0.38680253319185476,K
S86.39,0.0,0.0,,,0.01475617669892991,-0.01773341104554127,S
V96.9X,0.0,0.0,,,-0.019689279757677862,0.06939977318811659,V
M70.10,0.0,0.0,,,0.15180117565644613,0.10334477254226296,M
I65.22,-1.6298848e-07,1.8871621e-06,-8.636698,0.0,15.13479163576683,-0.1702714645705045,I
T85.81,0.0,0.0,,,-0.06589307180829289,0.11073753620179373,T
Y93.G3,0.0,0.0,,,-0.18838801262863475,0.03443139270645135,Y
L53.2,0.0,0.0,,,-0.32199068877398745,0.10274169391367675,L
H18.42,0.0,0.0,,,0.17350418230623563,0.24664329149406009,H
Z91.49,0.0,0.0,,,-0.02193948243733604,-0.1548856165069862,Z
M53.9,0.0,0.0,,,0.04024638402442803,-0.1089812227338776,M
T78.02,0.0,0.0,,,-0.2526454196375825,0.09955800128937577,T
839.01,0.0,0.0,,,-0.04422450817022002,0.17134123881918017,8
F52.9,0.0,0.0,,,-0.1262083922241923,0.12214078386716562,F
S63.10,0.0,0.0,,,-0.2600937619631256,-0.30394325469250094,S
B07.0,0.0,0.0,,,0.10130396497807549,-0.22173718382962548,B
813.04,0.0,0.0,,,-0.07011907567069954,-0.21744231011167758,8
H44.21,0.0,0.0,,,-0.133222508678186,0.10395925706051358,H
E26.9,0.0,0.0,,,-0.09309158957206896,-0.054578675808388565,E
M89.39,0.0,0.0,,,-0.11216241843432383,-0.11907000244801796,M
M13.16,0.0,0.0,,,-0.08152628230293746,0.16717991641103888,M
G57.31,0.0,0.0,,,0.19598332714327638,0.17159033612070626,G
H61.31,0.0,0.0,,,0.0810146172604893,-0.028742197977161148,H
R73.09,0.0,0.0,,,-0.09922305837080406,0.12240840368151215,R
W14,0.0,0.0,,,-0.14513829336500317,0.18218840192792807,W
T21.12,0.0,0.0,,,0.01717687679849949,-0.06758130594099943,T
T36.5X,0.0,0.0,,,-0.20533161354844107,-0.14137497241842253,T
G58.9,0.0,0.0,,,-0.03916668412997779,-0.02392691614139932,G
S22.9X,0.0,0.0,,,-0.08665421778447965,-0.13295628016511338,S
H04.12,-1.4297143e-06,3.304619e-05,-4.3264117,1.5303017745438297e-05,4.971222266503156,-2.366960810657547,H
O26.89,0.0,0.0,,,-0.01389548653359086,-0.1296407886896656,O
S22.03,0.0,0.0,,,-0.01628318262381027,0.0006179653750804731,S
M79.A9,0.0,0.0,,,-0.11733138879884021,0.12415426320204592,M
I69.82,0.0,0.0,,,-0.07240208749454204,-0.038517232023687245,I
Z82.69,0.0,0.0,,,0.10216571090230078,-0.0015225916467085704,Z
E10,-1.7997526e-06,3.4245593e-05,-5.2554283,1.507236411235624e-07,6.779609347982059,-2.532211527410062,E
Z89.11,0.0,0.0,,,-0.33468285795388086,0.25200188341112145,Z
C26.0,0.0,0.0,,,0.035485294272569516,0.10620470084538935,C
C92.90,0.0,0.0,,,0.25173967625747623,0.10193549730285435,C
M20.09,0.0,0.0,,,0.18381316513732293,-0.09814016989187276,M
C91.00,0.0,0.0,,,0.047141756217323694,0.02076481760748154,C
A18.13,0.0,0.0,,,0.16769901527636877,-0.04653193907294808,A
V94.9X,0.0,0.0,,,0.20814686962907206,-0.16613437851014576,V
Q83.9,0.0,0.0,,,0.14446837922079403,-0.3141619641944478,Q
K61.2,0.0,0.0,,,0.07150421698983553,-0.16292008252219495,K
Z77,0.0,0.0,,,-0.14214450671895132,-0.15248067699231446,Z
H57.13,0.0,0.0,,,-0.06545892201776274,-0.21456261357756876,H
Y93.54,0.0,0.0,,,0.06741127364639715,-0.030771235804967448,Y
Z02,0.0,0.0,,,-0.06842579246023633,-0.08098780812288778,Z
G56.31,0.0,0.0,,,-0.1550611656177133,0.09158255676268696,G
N52.35,0.0,0.0,,,0.27059255479354444,0.062308432224087794,N
L97.22,0.0,0.0,,,-0.23362050184233918,0.1674907669841448,L
Z87.81,0.0,0.0,,,0.0919244328332715,0.027607304252889948,Z
I62.01,0.0,0.0,,,0.120372200014255,0.13303890522306014,I
M43.9,0.0,0.0,,,0.05305238965477647,0.12527524266892917,M
M45.8,0.0,0.0,,,-0.05717949501310128,-0.011132600716671836,M
O62.2,0.0,0.0,,,0.08798448258563643,0.333399881524811,O
N07.9,0.0,0.0,,,0.11245807445702946,-0.12025218358240433,N
R92.1,0.0,0.0,,,0.041094572076730736,-0.0680879043561511,R
S31.15,0.0,0.0,,,0.17486996455503728,-0.06992778898889,S
K52.2,0.0,0.0,,,-0.2253730502581685,0.1048860102960034,K
C84.03,0.0,0.0,,,0.06342683842439041,-0.10868104500083224,C
G91.1,0.0,0.0,,,0.11327380659444584,-0.06621958685559906,G
M25.14,0.0,0.0,,,-0.052109946797935715,0.17993872974157765,M
G45,0.0,0.0,,,-0.040099240125357205,0.1563110968522219,G
H49.42,0.0,0.0,,,0.058707449959545556,0.18230649786220368,H
K45.1,0.0,0.0,,,0.05310398191468164,-0.0790309294875765,K
W35.XX,0.0,0.0,,,0.030814815378342544,-0.10134591201788141,W
E72.51,0.0,0.0,,,0.16178617860109934,-0.07995603820964725,E
M62.48,0.0,0.0,,,-0.1956628245305843,0.05161432679586563,M
H26.06,0.0,0.0,,,0.10352168933870466,-0.12557324262757172,H
C83.53,0.0,0.0,,,-0.21431069519461804,-0.03592468774287925,C
Q66.81,0.0,0.0,,,-0.01962140090941804,-0.03482373978492807,Q
A85.2,0.0,0.0,,,-0.028892926710646468,-0.23125790482057285,A
S46.01,0.0,0.0,,,-0.07957962497657324,0.008435750014423558,S
E86.15,0.0,0.0,,,-0.1657866373635157,-0.15374749788725536,E
C03,0.0,0.0,,,-0.07065523885921221,-0.18276270997459518,C
M99.07,0.0,0.0,,,0.1669684932398396,0.10491952521597439,M
K27.0,4.3719224e-06,0.00042301838,1.0335064,0.30139197559891,0.7860949321521333,2.7615921784952597,K
R82.81,0.0,0.0,,,-0.05870544339893213,0.08141217324216012,R
D72.19,0.0,0.0,,,-0.020670604014344052,-0.11815526973024719,D
I49.9,-3.3590578e-07,2.08016e-05,-1.6148074,0.106383969002336,0.9276071317241399,-0.8299876234728559,I
C83.09,0.0,0.0,,,0.0791696342633625,0.109381898195839,C
H35.06,0.0,0.0,,,0.18354354843880488,0.10684314058098525,H
Q20.6,0.0,0.0,,,0.12541730632989231,-0.09446710652227859,Q
C04.8,0.0,0.0,,,-0.06835426579967696,0.22823437562850574,C
M25.56,0.0,0.0,,,-0.19500816997386333,-0.05442389039242016,M
C44.90,0.0,0.0,,,0.1482677469530277,-0.15333619114083127,C
Z44.31,0.0,0.0,,,0.05160200519885109,-0.09825278494071056,Z
J45.42,0.0,0.0,,,-0.17369656721616106,0.16341779579096935,J
752.3,0.0,0.0,,,-0.15250979598674436,0.08461483577651542,other
I87.00,0.0,0.0,,,0.13151857423535088,-0.03438740945207936,I
S56.10,0.0,0.0,,,0.12828554526656868,-0.07596422543850763,S
G51.8,0.0,0.0,,,-0.4295581596937248,0.08945566788173717,G
H02.83,0.0,0.0,,,0.17651141081201582,-0.0895291955297375,H
Y93.H2,0.0,0.0,,,0.04787398468733287,-0.08854874749140117,Y
W15.XX,0.0,0.0,,,-0.17582466404398184,0.16171605689126337,W
R97.2,0.0,0.0,,,-0.23141795714485003,-0.3209779495730303,R
H25.09,0.0,0.0,,,-0.178901365853658,0.003249488445885987,H
B41.0,0.0,0.0,,,0.06527098125561855,-0.2288162188092127,B
M43.4,0.0,0.0,,,-0.12683464460940339,0.09578982913302184,M
D29.8,0.0,0.0,,,0.293624458719496,0.026778473533378307,D
B55.2,0.0,0.0,,,0.17916003936371894,-0.17049929670671984,B
F19.25,0.0,0.0,,,-0.11847148713068346,-0.05049043215233497,F
Q62.31,0.0,0.0,,,0.02662355137611942,0.058204872544456415,Q
T84.09,0.0,0.0,,,-0.17655292831016892,-0.12450059750612473,T
839.00,0.0,0.0,,,-0.046216370145733564,0.0917108438345635,8
K74.60,0.0,0.0,,,0.008961476484470607,-0.08030673344132275,K
E13.33,0.0,0.0,,,-0.16414707859074223,-0.025614930563460887,E
B68.9,0.0,0.0,,,-0.07016840820671309,-0.054725528229385194,B
R26.81,0.0,0.0,,,0.3696794981537453,-0.0865309588228533,R
Q38.3,0.0,0.0,,,-0.1508657249396348,0.15929071651946763,Q
G95.9,2.3945515e-07,2.8564737e-05,0.8382894,0.4018882370534777,0.33063860522517435,0.7778600396583264,G
B30.0,0.0,0.0,,,-0.027324512565455487,0.015852464390805267,B
G83.21,0.0,0.0,,,0.060717881771485856,0.2582095754234333,G
Q13.2,0.0,0.0,,,-0.18574597290807826,-0.11134387309531375,Q
S62.21,0.0,0.0,,,-0.15118160869077665,0.08257108499245765,S
R39.9,0.0,0.0,,,0.047570258619673414,0.2940667534138716,R
N82.4,0.0,0.0,,,-0.09042286295617848,0.09540411723993647,N
L65.9,0.0,0.0,,,0.152184951897998,-0.004500154135382635,L
T57.94,0.0,0.0,,,0.0022342460691123613,0.17897242477907596,T
G56.40,-9.153166e-08,5.9979753e-05,-0.15260427,0.8787134389499236,-0.02826605586033812,-0.3676179370456789,G
M24.00,0.0,0.0,,,-0.03824126188335254,-0.31681260665932764,M
S36.09,0.0,0.0,,,-0.021344432438907237,-0.07439443042625572,S
R94.30,0.0,0.0,,,-0.056934964945812586,0.0170589045373195,R
H81.43,0.0,0.0,,,-0.14088580714949284,0.15093495504743415,H
H40.53,0.0,0.0,,,0.07418210771278066,0.21021932618996433,H
R30.0,0.0,0.0,,,0.33385290499991377,-0.11108870659927986,R
L29.0,0.0,0.0,,,-0.0057430771461869775,0.07332777022772335,L
B00.7,0.0,0.0,,,0.12565832456868883,0.17802324201975525,B
W10.2X,0.0,0.0,,,0.35753952733220906,0.06437704322736036,W
H66.93,0.0,0.0,,,-0.0749103186970959,0.07517481789658995,H
A41.02,0.0,0.0,,,-0.006366014501490985,-0.10573224249376556,A
H35.32,0.0,0.0,,,-0.04968591498080447,0.1138578925815862,H
C67.5,0.0,0.0,,,0.054597603776224454,0.02253700045716896,C
K42,0.0,0.0,,,0.05831627216322533,-0.22262194320931725,K
T65.94,0.0,0.0,,,-0.09709589542986789,0.19164505281514832,T
S63.11,0.0,0.0,,,0.0475118100716801,-0.10945295562192656,S
M60.83,0.0,0.0,,,-0.028006307900296533,0.2875800084872779,M
J20,-4.4522025e-07,1.664014e-05,-2.6755798,0.0074721627030203,2.151278190951671,-1.0156266632310555,J
Q66.32,0.0,0.0,,,-0.2324704689422962,0.08834799608132908,Q
M76.22,0.0,0.0,,,-0.18454470636925924,-0.012754710548999126,M
Q87.40,0.0,0.0,,,0.015586741691144669,-0.05519614565959338,Q
N39.49,0.0,0.0,,,0.07717902414609837,0.1721262674254959,N
N63.31,0.0,0.0,,,0.239334571273853,-0.153019443228073,N
A22.9,0.0,0.0,,,-0.3426811515412911,-0.12476043609791969,A
M86.62,0.0,0.0,,,0.09686367902231362,0.13816215980418511,M
G82.22,0.0,0.0,,,-0.14054733734571856,-0.009588726523071111,G
K61.0,0.0,0.0,,,-0.2262246316677871,-0.15254191950610893,K
G09,0.0,0.0,,,-0.1668008404314242,0.10277117285692114,G
C83.79,0.0,0.0,,,0.3493722789574531,0.00794748482605259,C
173.1,0.0,0.0,,,-0.052051339281659836,-0.18443712500587658,other
G95.0,0.0,0.0,,,0.10650845404885581,-0.011456764481060382,G
Q73,0.0,0.0,,,0.02019724233317512,-0.08369988146877905,Q
C25.8,0.0,0.0,,,-0.13747606605322277,0.19177964750116658,C
E71.12,0.0,0.0,,,-0.23431143096418322,-0.1840817795522592,E
H35.04,0.0,0.0,,,0.17239248285251643,0.015833346431665958,H
N32,0.0,0.0,,,0.18861550254645496,0.27454063554038993,N
E78.70,0.0,0.0,,,-0.04525671397377434,0.1896150943211193,E
M65.4,0.0,0.0,,,-0.03828642005400817,0.07156368823961165,M
S53.41,0.0,0.0,,,-0.21529142719441274,-0.17083931600384275,S
K05.01,0.0,0.0,,,-0.1097350071676518,-0.09587612881677977,K
E23.1,0.0,0.0,,,-0.23961563613442818,-0.032820912109420376,E
F40.9,0.0,0.0,,,0.20383577668652142,-0.009223159209867748,F
R97,0.0,0.0,,,0.22465804188493776,-0.16339411867909456,R
J98.59,0.0,0.0,,,-0.00029504775056680223,-0.4404600886116965,J
T36,0.0,0.0,,,0.3152269069757853,0.22079224970524466,T
C83.17,0.0,0.0,,,0.01611334317421712,-0.06921878845639219,C
E67.8,0.0,0.0,,,-0.08754514183115276,-0.224371053385235,E
E08.65,0.0,0.0,,,0.041881064084285685,-0.1811886088538143,E
M24.13,0.0,0.0,,,0.1163035112759986,0.055529869132787846,M
L49.3,0.0,0.0,,,-0.020572516325393485,0.20352074442389065,L
C69.80,0.0,0.0,,,0.08578298029009669,0.2288527457081035,C
K94.13,0.0,0.0,,,-0.29442702407917243,-0.38261907707962617,K
H47.13,0.0,0.0,,,-0.18883552266465556,-0.00552862309623665,H
K55,0.0,0.0,,,-0.12977717085438,-0.3069017902574939,K
E95.02,0.0,0.0,,,-0.08185635768363701,0.05221902335049262,E
S56.92,0.0,0.0,,,0.33861766651338887,-0.030991528480150226,S
L24.4,0.0,0.0,,,-0.045880082221362924,0.05969468441742341,L
Q22.3,0.0,0.0,,,0.2674506609492057,0.13530221025883196,Q
W55.09,0.0,0.0,,,0.05919658043504697,-0.18143909829669475,W
C95.10,0.0,0.0,,,0.03996650064092367,0.15344479865055194,C
H40.11,0.0,0.0,,,0.0402968243447292,0.17195732586417634,H
K29.70,0.0,0.0,,,-0.0293569382947359,-0.3174591135534804,K
R79.81,0.0,0.0,,,0.03462047873219738,0.25977391375474135,R
M60.89,0.0,0.0,,,-0.20643018628874962,0.09072717922523567,M
C44.13,0.0,0.0,,,-0.14945157881669366,0.10805070621369697,C
M89.69,0.0,0.0,,,-0.041740184391521135,-0.32706227608884914,M
S66.40,0.0,0.0,,,0.3563126921753865,-0.043972396177260245,S
G96.81,0.0,0.0,,,-0.04973919892426601,0.1795365240854894,G
R56.00,0.0,0.0,,,-0.2578270101943686,0.176739370163725,R
Z34.00,0.0,0.0,,,-0.058437328883888036,0.17655514043980933,Z
S83.92,-1.1052535e-06,0.00020977875,-0.5268663,0.5982981138585548,0.4473679380374911,-2.578464436372714,S
S92.04,0.0,0.0,,,0.16053880925095423,-0.21406632778566045,S
S93.31,0.0,0.0,,,0.16792686792564718,-0.15848988701773015,S
L97.50,0.0,0.0,,,-0.22706850015976526,0.10417885724093841,L
N60.31,0.0,0.0,,,0.07941392896250603,-0.1807927485866493,N
F15.99,0.0,0.0,,,-0.09444333459828043,-0.002882501493432314,F
S82.24,0.0,0.0,,,0.030367060152902234,0.05360421729473283,S
M71.58,0.0,0.0,,,0.0453256814674503,0.013638031922034369,M
M25.55,0.0,0.0,,,0.0733742320291233,-0.11154722598675204,M
M21.27,0.0,0.0,,,-0.1071919573994179,0.13084112959658026,M
E44.1,-6.0015616e-08,2.3286907e-06,-2.5772257,0.0099738838435528,1.8812171649192746,-0.10609182462676209,E
M85.9,0.0,0.0,,,0.4086821374045823,-0.1458912339778679,M
S31.20,0.0,0.0,,,0.08448945804062477,-0.04816859589188043,S
M16.50,0.0,0.0,,,-0.08544288665367918,-0.22509409913396794,M
D47.1,-3.4943688e-09,1.4834069e-05,-0.023556374,0.981206941032227,0.0627647232818454,-0.1513435832130933,D
K38.1,0.0,0.0,,,-0.1764708308189266,0.10453444748897811,K
S92.01,0.0,0.0,,,-0.20448608456679374,-0.024907567128570805,S
Z88,0.0,0.0,,,-0.072078184245568,-0.23400082943717568,Z
N88.0,0.0,0.0,,,-0.12346095718220612,0.10876190161496573,N
Q76.0,0.0,0.0,,,0.038694999633119544,0.051613431368431086,Q
M46.34,0.0,0.0,,,-0.1200025000874025,0.2947935945650903,M
Z62.82,0.0,0.0,,,-0.005719881862525559,0.1553391544516445,Z
M99.72,0.0,0.0,,,-0.24262106590575722,0.04508862733708315,M
K29.40,0.0,0.0,,,-0.015654961681494727,-0.14421259621127522,K
K75.2,0.0,0.0,,,0.05343994551680566,0.06870474671687331,K
R53.2,0.0,0.0,,,-0.07475483397451124,0.12746407420733052,R
B86,0.0,0.0,,,0.051734876006911124,-0.013744372247326017,B
Z85.59,0.0,0.0,,,0.05142722546331283,0.0324899067851753,Z
K43,0.0,0.0,,,-0.06823927740537901,-0.06895222930799463,K
R82.89,0.0,0.0,,,-0.19557220557442037,-0.06292899276085792,R
S56.02,0.0,0.0,,,0.15509616173396706,-0.2984844156658371,S
E26,0.0,0.0,,,0.03555975489471533,-0.11430803327812979,E
S36.60,0.0,0.0,,,0.06528092074820742,0.02541981051104029,S
T75.23,0.0,0.0,,,-0.0834048799890751,0.0642951848973675,T
R93.1,0.0,0.0,,,0.07505429542995033,-0.15429910261531912,R
I27,-1.3684842e-05,0.000108981694,-12.55701,0.0,33.07281972352278,-3.319799991883869,I
H11.01,0.0,0.0,,,0.031858105738249605,-0.0738289238723478,H
G26,0.0,0.0,,,0.0024988744008793786,-0.18299787486555694,G
T22.41,0.0,0.0,,,0.11651287718250017,-0.19646063652619683,T
E84.19,0.0,0.0,,,0.09394966714686641,0.11217653301096935,E
799,0.0,0.0,,,-0.16492684747611905,0.17750646798354908,other
M24.04,0.0,0.0,,,0.0546578925287528,0.17967049400123564,M
W16.92,0.0,0.0,,,0.055131284324370027,-0.12352194894887467,W
K20.91,0.0,0.0,,,-0.06892808738085898,0.16438752803561288,K
S42.91,0.0,0.0,,,0.14937877559236112,0.19221809624943262,S
S33.11,0.0,0.0,,,-0.038871982224063094,-0.14448188957027727,S
W53.21,0.0,0.0,,,0.09745772521080132,0.07115774858851709,W
K90.3,0.0,0.0,,,-0.126584964217567,0.13426057441751207,K
C57.3,0.0,0.0,,,0.1037750315546315,0.021367500390812318,C
C83.31,0.0,0.0,,,0.06260488608496535,-0.09934673965549351,C
C7A.02,0.0,0.0,,,-0.20266788656181922,-0.045514429905984935,C
S07,0.0,0.0,,,-0.17742420131784029,-0.024304102482566623,S
S01.25,0.0,0.0,,,0.22925965932128273,0.06209854698724819,S
M40.46,0.0,0.0,,,0.14604865350484908,0.1378021209154995,M
W39,0.0,0.0,,,0.07570043392514351,-0.11931267458494262,W
H40.51,0.0,0.0,,,0.14092168307959985,-0.15091884932571498,H
T23.36,0.0,0.0,,,0.029452112980618898,0.08355672379213762,T
L30.4,4.8830564e-08,1.861319e-05,0.26234388,0.7930617366939332,0.3423782875611565,0.2825840268039954,L
R43.2,0.0,0.0,,,0.015624387416321685,-0.08101424768701085,R
780,0.0,0.0,,,0.19181306149104582,0.18739300308760196,other
F03.90,-2.1989088e-06,5.2943582e-05,-4.153306,3.3042943548444725e-05,4.606615190451694,-2.4357018158031996,F
S31.03,0.0,0.0,,,0.02061640156463269,0.17446229121252255,S
S85.80,0.0,0.0,,,-0.3529504323695314,-0.22553739337604833,S
S83.25,0.0,0.0,,,0.17243022257422763,0.3388629543781853,S
T85.44,0.0,0.0,,,-0.31255561658650755,-0.07879672220072,T
L89.81,0.0,0.0,,,-0.02920553789202894,0.059034048562252105,L
Q50.01,0.0,0.0,,,-0.09512179337757092,0.029555492643697102,Q
M21.61,0.0,0.0,,,0.10800171141717649,0.14901976169803258,M
A02,0.0,0.0,,,-0.39190439700368335,-0.16414984428784649,A
T50.A9,0.0,0.0,,,0.02648215902879222,0.12507678829611427,T
S42.90,0.0,0.0,,,0.018166216630364745,-0.01400579506515532,S
N17.0,0.0,0.0,,,0.1913118392825674,-0.0418892176735401,N
K86.2,0.0,0.0,,,-0.0959165918025892,0.16188239480061997,K
C81.12,0.0,0.0,,,0.20651168380333926,0.09332638577155423,C
G36,0.0,0.0,,,-0.21097978138405393,-0.06938423545383719,G
51,-4.238629e-06,6.0018014e-05,-7.062261,1.7472689961550716e-12,9.992847005275651,-3.01668106608606,other
H53.50,0.0,0.0,,,0.07650533037420733,0.08233720447794877,H
M26.81,0.0,0.0,,,-0.16192395216644392,0.09922061664426739,M
453,0.0,0.0,,,-0.04375984153575019,-0.2318949344837235,other
K00.6,0.0,0.0,,,-0.12990741453950364,0.14342824293507397,K
D47.3,0.0,0.0,,,-0.1145139801232075,-0.003006682986659327,D
S33.9X,0.0,0.0,,,-0.0915232330638469,-0.21953819106261785,S
E77.9,0.0,0.0,,,0.1568106923825215,-0.10217716773137467,E
B17.0,0.0,0.0,,,-0.07470402601280896,0.11584106130995997,B
F14.90,0.0,0.0,,,0.12221961663721535,-0.09290575753697224,F
V53.5X,0.0,0.0,,,-0.0843188445897217,0.022644369020959666,V
D81.1,0.0,0.0,,,0.05930938764158087,0.06909980688804471,D
J62.8,0.0,0.0,,,-0.09028990990408405,0.19435419328269835,J
S61.21,0.0,0.0,,,0.12898864586579975,0.03464007255550691,S
R79.0,0.0,0.0,,,0.06518911995941463,-0.09834441843949125,R
Z96.89,0.0,0.0,,,-0.08456217834848832,0.002410695467981172,Z
K04.4,0.0,0.0,,,0.20445460271092536,0.05817987610041874,K
I44.4,-9.822013e-07,9.302972e-06,-10.55793,0.0,23.026843577768513,-2.1188918602434486,I
Q78.6,0.0,0.0,,,0.007898112480432996,0.1456268818262649,Q
A52.8,0.0,0.0,,,-0.021579502429927216,0.36085993872328437,A
E13.22,0.0,0.0,,,-0.006061144922655998,-0.2521717464689848,E
M71.55,0.0,0.0,,,-0.17720262397178954,0.06362854820053963,M
P19.0,0.0,0.0,,,-0.21322612211997377,-0.1460126494677962,P
S74.20,0.0,0.0,,,0.1621060705073023,-0.2143995266838633,S
Q67.7,0.0,0.0,,,0.12222592408589712,0.05066078729604496,Q
Q62.10,0.0,0.0,,,0.24324519538810035,0.08533738403529069,Q
M87.85,0.0,0.0,,,0.36296345097973504,-0.0782089822436585,M
D59.9,0.0,0.0,,,0.07150619816740653,-0.05564702196657117,D
I70,-7.1962595e-06,5.4945776e-05,-13.09702,0.0,35.94808577031148,-3.1794681154449873,I
S25.32,0.0,0.0,,,0.11115004268966781,0.08071472762810365,S
A39.1,0.0,0.0,,,0.14895905480795585,0.1736971420420589,A
M76.00,0.0,0.0,,,0.10959522572080853,-0.050821607268348654,M
S53.01,0.0,0.0,,,-0.2861212555444981,0.008301398133585585,S
