code,log_or,p_two,group
J38.7,5.807104238263832,3.7699150494931346,J
N17.8,6.791468077834187,4.079669533649797,N
G47.11,4.794057243464646,3.232373330312354,G
M16.9,6.459727583592175,5.476659631705117,M
I36.8,7.778437409656892,6.469620051178661,I
M19.02,5.754450337871696,4.05869802821182,M
L67,5.359588478080175,3.5656742743524017,L
K41.90,6.25818880987928,4.45454129177484,K
I48.0,7.187061299807468,5.286375889898532,I
M43.8X,6.354773681190495,4.556144342681605,M
S01.52,5.866565994941852,3.9302749286511047,S
L40.8,4.264454818225468,2.498729135112171,L
K57.92,5.45830611803285,3.8378005838107927,K
C50.91,4.900451156126719,3.242129253034213,C
E83.51,5.9398357707827545,4.584950351880694,E
S70.91,6.651126325864079,5.03953028641019,S
N81.3,5.952233928563,4.570849860945745,N
M13.89,5.356852280122657,3.9350348326800066,M
J20,3.7421329464045106,2.008622401351883,J
M30,5.641697757515536,3.7520917480786764,M
J95.82,5.966284987554515,3.422537481245594,J
S40.26,4.026403473078018,2.5544786411429006,S
D68.9,8.466556787538641,4.889530818841305,D
I67.82,6.106809294168748,2.6351469769099536,I
M20.22,4.50602751090264,2.620955053377208,M
G54.0,3.4851810801994167,2.2594758756708235,G
M89,4.7100563562145155,2.804192358519933,M
E66.9,3.6305944475865095,2.0461579292955707,E
N32.0,13.059344409491901,13.445878731786378,N
N36.41,4.025883876832324,2.174649252591959,N
K45.0,6.068384117342738,4.037506963825048,K
L91.9,4.40212714912838,2.7054038766422894,L
R23.3,6.567833547316023,5.319987558673579,R
E04.2,7.627743023317386,6.689539081799721,E
S41.00,7.372118920811996,6.289702331000485,S
M25.10,3.917736952361332,2.2791727239582777,M
I07.1,9.255590964225576,7.50292025174487,I
K80.70,5.608606615785842,3.8832448638416883,K
L02.01,3.733328060164843,2.0756424830949403,L
H52,4.87350089028926,3.306722629294305,H
M76.52,2.894108742362505,1.371290504063159,M
N85.2,-4.339673642178749,2.1425493413882286,N
I25,5.790302997134482,4.134050979660307,I
H16.42,2.679831621095505,1.4209035476443814,H
H10.32,3.359301564776636,1.857368163523524,H
H40.01,5.624851718417485,3.7592216775102356,H
L58.9,5.0325690524039794,3.573168613680954,L
D69.0,5.553209369173578,4.028756533475939,D
S49.92,7.162495024734627,5.611528503523075,S
M75.82,4.33158915258128,2.5064777277058456,M
I46,7.01284899729309,4.941744156208381,I
M70.21,4.867276030051505,3.2152504743926924,M
C78.00,6.582211591333071,4.710598251580376,C
N02,5.287670392046213,3.7044929367459467,N
J41,7.240923546003081,5.931789741236678,J
E86.9,8.96635018541823,8.26511651500133,E
H05.53,4.182594370225962,2.4768584715423705,H
E83.10,4.4573395233525,3.1241847257477056,E
L57,4.364481752943133,2.4432748303312364,L
S82.89,5.447117907646515,3.74179302374049,S
H43.23,8.309230651672321,7.686351086289526,H
E13,7.184093560364919,6.061711337817177,E
K51.20,4.1192597829862985,2.780090975136246,K
M25.74,3.7075910197391413,2.3353778773298646,M
S00.03,5.920148076648962,3.3760861678620167,S
J96.20,6.348834177794789,2.845997525332237,J
J39.8,5.183990683091723,3.8118036029645515,J
I95.9,6.808757563504111,5.523778088912499,I
G06,7.594670265555817,4.483250313915982,G
L02.33,4.335039601443258,2.7445120203695255,L
M66.23,4.342351198152591,2.895960232581433,M
L20.84,4.475207783971221,2.775403335346891,L
D49.3,5.152706187548984,3.5569656421881395,D
K44.0,7.154629289297465,5.750986398702164,K
D49.6,8.456775896481577,7.658848823657931,D
E87.5,6.896141443862078,5.556954499207688,E
R19.04,5.027185029949787,2.9989838442923795,R
M62.83,5.1702287964348494,3.5370833068030687,M
S99.92,5.100056731057742,3.2456665876835684,S
M79.65,6.575949767594812,5.500808299654574,M
M25.42,5.50876599239188,3.9372496019723955,M
H52.21,6.420455818771377,4.734949436274144,H
M76.01,5.165855241118366,3.0285830776470264,M
D58.2,4.36905957431163,2.6190222340498224,D
H91.21,5.1451094910717945,3.2372704102561887,H
R14.3,5.957568223412692,4.1011056778331545,R
S21,6.230323359635143,4.429233577242804,S
M81.0,5.7104339466386485,3.5310637389876933,M
H17.89,4.9400556752826015,2.8883670560725316,H
J03.90,-2.1989938852580617,0.8660258706863355,J
N94.9,3.339093282723775,2.007757116715725,N
S27.32,7.279196011465057,5.2582267243762075,S
G54.8,4.761373698124942,2.8236533761402174,G
N25.9,6.7408633701236935,5.416343737636726,N
N49.9,5.517674608924806,3.6925421512143597,N
N92.4,-3.1387346214578105,1.5910195320968505,N
N25,6.806596740996235,5.464575318592281,N
N36.9,5.052796907338501,3.4967535497270505,N
G95.9,7.714830811827961,6.305828576021648,G
J01.80,3.163388681980869,1.2937916638123266,J
M75.00,4.703744575519618,3.001199040792894,M
M99.09,3.510829954198809,2.224643986102404,M
H66,3.4048576026231787,1.887896580771712,H
G25,6.039091553490029,4.725503380481359,G
R45,6.067597408188856,4.364998926837986,R
M11.20,8.193218405427887,5.049463451566714,M
M67.91,4.811821573757453,2.787758173159765,M
M16.12,7.194911798633729,6.049906518524665,M
D36.10,4.913878211850618,3.512553208528559,D
E03,5.564465096234493,3.931078359695479,E
J20.8,4.965522567540615,3.3504439160660726,J
S44.00,4.885725365185038,2.9578900242611965,S
M48,5.403255525071327,3.870011786061031,M
N97,-3.4791391194228463,0.8067202367252996,N
M66.36,3.3620436966210385,1.6624509206365499,M
I08.3,5.9763130773857345,3.1147551184249562,I
K36,3.748713622254183,2.025477590219983,K
N42.89,4.9219322013884845,3.2549864861999054,N
I73.9,6.950916573468766,5.33694108744498,I
S76.21,4.953906034279891,3.241840530091117,S
M34.9,4.7829716325687714,3.1394252514454393,M
G24.1,5.499717078694871,3.467592943366579,G
L85,6.132929841638951,4.5819091544473665,L
E22.1,-2.180875694740376,0.775177340927842,E
M76.32,4.022585651548362,2.3758137277198887,M
G71,6.673292648976799,4.882447798790491,G
M46.47,7.703235590035771,6.563545396707624,M
H10.30,3.428900072525207,1.8033058214225877,H
I37,8.630745242645574,7.856929858362665,I
H00.19,4.857797635604417,3.3807732388795575,H
K66.0,5.2556835951037915,3.4127423367584226,K
I07.2,8.273163136213926,7.818333868434209,I
J01.41,2.8959033118962694,1.5290873605810902,J
D68.51,5.25565648447043,3.778176151686287,D
M25.56,4.541033616370044,2.690658150633528,M
S42.30,8.86394370807005,6.787403178097587,S
L60.0,6.569907541492971,5.231548999993838,L
E27.49,4.920702810880199,3.218594413204194,E
N89.8,2.563600432969207,1.2094185381625333,N
K62.5,4.874874393851659,3.0366854870682216,K
I34.8,9.592489399943377,9.070699181264159,I
K56.5,7.263159218047927,5.862315943893981,K
R10.0,6.002086232628885,4.616876890464074,R
N70,-2.6548486507054054,1.2390813043521853,N
E73,4.641581150922762,2.7158023365068766,E
G56.21,4.869691835802516,3.5958904825549642,G
I88.0,5.0849732656277675,3.388498688188171,I
I69.90,7.336226700734744,3.176565814689691,I
H81.12,5.876292415795047,4.593526100505206,H
M24.47,4.138568846569683,2.3405074819025726,M
M94,3.3244954189066327,2.1197190139664515,M
S86.91,4.606340209691091,2.6570968870719147,S
S90.41,7.188006901315827,5.697375022140991,S
N15,6.404683331646143,4.7265567794587415,N
G51.0,5.128138031829473,3.530108613754812,G
I05,7.407211182586036,5.852711604982967,I
E11.9,6.414359344122112,4.641960563144994,E
I50.32,6.564673332776628,4.330439002487975,I
D73,6.642470908042569,5.344270442538941,D
E32,4.700958371369726,3.106188338126712,E
S93,3.8809437660257844,2.5805257443524154,S
D17.9,3.3871860554725974,1.926144926641864,D
D05.90,4.431974779466352,2.6150935716803936,D
N94.0,-2.3978939492049087,0.5749246243335486,N
H18.05,4.338616917409242,2.511151403625697,H
D12.2,4.1358049520110365,2.770898970572728,D
D49.9,5.497259465709763,3.790470237067017,D
I83.92,4.770964033465345,2.847641851400951,I
I42.1,7.382061302919997,5.594863969665239,I
L74.0,4.144988476108308,2.775441642282609,L
H52.22,5.640590535012927,3.804347818890734,H
C44.11,6.872046415329593,5.08339977523404,C
E78,3.2720558071533974,1.5684010809279376,E
K31.1,6.8409077267323175,5.246492616234844,K
D23.72,2.928608981870388,1.600155352007084,D
G89.11,7.2511869073233814,5.914347611939896,G
R89.9,4.774891766306491,2.8215460059416304,R
R93.89,6.177096566280775,4.60095900991131,R
E91.5,4.94660323782953,3.450253275863222,E
K51,4.922499553580976,3.5537525176864415,K
I25.10,7.993708948035469,6.719469693659228,I
C85.90,7.364818499678675,5.868181329261432,C
M83.9,4.190908376746991,2.770908776231912,M
S92.25,3.7398820408910223,2.2561915391350085,S
S83.23,-2.4872991543802607,1.011818980572133,S
S99.91,5.39422975563925,3.575921574447641,S
C83.30,5.687792372629913,4.200185063127678,C
H91.93,11.243708749676669,8.829929388165683,H
G57.11,2.7745300475746943,1.2643577639840442,G
J44.1,10.643480771230367,8.877668614239669,J
J81.1,8.893314891932842,6.94313884369102,J
N94.81,3.7106488078453665,1.9310342822919062,N
G58.8,5.7596175332891795,4.141757529025865,G
H40.14,5.820256950676978,3.062626460780526,H
M86.9,8.5373473317276,7.814675965627667,M
H81.49,9.958722279653815,9.118284731403026,H
E87.3,6.5796470473166355,3.767701948381628,E
H50.21,7.141763228169253,5.923839474038006,H
K51.30,4.035956400714789,2.478886850209801,K
E88.09,8.472507209128528,7.640109142164131,E
S10.15,4.947522610794103,3.066869625941931,S
H66.90,3.2949324409269805,1.1774563153100532,H
D52,5.776699755909241,4.085311320751828,D
R94,7.297962701439613,5.963192383301376,R
K26.4,7.06881599685074,4.401046107314883,K
K94,8.953539274647866,6.994771569483398,K
M21.93,5.732867887062736,3.484370866948385,M
M75.42,4.028662584422182,2.4223984626760626,M
N13.2,4.49836299885169,2.7482468468820285,N
C44.51,6.364389544462639,4.929873222218115,C
S59.10,6.470674215091405,4.972389408520101,S
E63.8,3.612354898198838,2.0062544964714464,E
D68.59,6.085797149648472,4.699727235424674,D
K31.89,5.080576235538963,3.254369130655487,K
E55.0,3.783267735376414,2.133553453339982,E
K22.0,5.923427588793473,4.301769497322757,K
H61,4.5194823611340995,3.192950170161979,H
N36.0,6.353635898258884,4.553384553397818,N
S63.60,4.335465272325515,2.4131682847056846,S
G57.61,3.6192734160346762,2.0231887239740725,G
J69.0,6.082214016349379,4.009241133839732,J
I08.8,6.331357909150474,3.8152587328821403,I
M81.8,7.112931725206176,5.951088803662846,M
M77.42,4.912081193928798,3.052882962565983,M
G24,5.390542336365888,3.851273581904169,G
D13.6,6.283643831541351,4.7061985044940835,D
S83.91,4.498313350226749,2.843460595482478,S
J01.00,2.2653064641693916,0.9146876528506379,J
D17.1,2.794467549566485,1.3806301457077639,D
M54.81,6.14678656393421,4.862865891613518,M
M40.00,7.1915239835645925,5.607303596349028,M
S13.10,-2.174948850064126,0.7657387505563947,S
N39.43,6.324460196229455,4.811930911193304,N
H69,6.604688953217382,4.943418468284973,H
C50.01,5.005894433029468,3.2353159619321397,C
H92.02,4.6617025895909086,2.593166359410109,H
G40.20,8.05370456134259,6.606509200782634,G
D32.0,7.889884357263772,6.426885196098383,D
K58,4.960572297146228,3.052284747350951,K
S52.61,6.249091214332041,5.06767241474025,S
J45.22,4.601920302769263,2.9340185624270005,J
R13,5.570559605372781,4.015986303184282,R
K11.9,5.460430986561909,3.641196600367555,K
D63.0,8.07946348285628,6.851531977715538,D
H34.13,6.67688315719149,3.354864423135912,H
C67.2,8.960555951060167,8.257774115659402,C
J37.1,4.3802117236030575,2.354570332016809,J
H18.50,7.540438640551425,6.422708344558525,H
I95.2,8.645562648141526,4.505394936430506,I
R06,6.063675453621476,4.772979536258134,R
M89.49,6.050871083928996,4.555822393647915,M
N87.0,-3.4209942859693374,1.8067619691516763,N
M60.80,4.351743680162944,2.4456309801744873,M
I70.29,6.344934880295059,3.62507500856771,I
H60.92,4.092474629851176,2.1844823401721527,H
S09.8X,6.0752445540818725,3.6309832235752286,S
M25.63,4.883887230338639,2.8438251800694525,M
M93.20,-1.545243558455763,0.5264812400053165,M
H26.03,6.913550535338044,5.4782970705213305,H
K40.90,5.223085901152174,3.587501144270222,K
N99.11,8.5528008363219,7.18518300236652,N
M77.11,-2.9449593085786328,1.4252588123101417,M
K64.4,4.607871525119444,2.867193949126329,K
C83,6.440773929419082,4.6967496045413,C
H80,3.927777598729309,2.2705355987716356,H
M15.4,5.949674607168436,3.7786842735300237,M
I62,6.153705363032045,3.815730055605701,I
R45.89,5.747248026652169,4.131738874966139,R
D47.2,9.996255873395192,8.095222032748838,D
S93.42,3.699085632250378,1.8940104787112544,S
M93,2.2057694083468378,0.8834540262355953,M
M14,7.13303647510721,6.002881427356373,M
S91.32,6.941044773420227,5.343520281029014,S
K50,4.38192356811152,2.6354898370085134,K
N34.1,4.512322414285475,2.830407276143199,N
H04.21,7.194617651053579,5.862577197816127,H
N77.1,3.575417999199703,1.9396889599484612,N
C54.1,4.411399507627212,2.58134010689185,C
C64,6.207431982885744,4.661946956374289,C
R71,4.952153696843044,3.3175490697339125,R
D09,7.998700670798948,6.598465266886881,D
H40.05,5.097979799179164,3.483385293752623,H
E16,6.82008680951451,5.122052226675154,E
G90.09,7.594819259680226,5.859601484992354,G
L98.8,5.726831143770072,3.825891246384653,L
N39.44,8.40484965470262,4.3586852195975805,N
G56.90,5.596746346907918,3.738925119332757,G
N93,-6.145146784456915,3.629481151908891,N
M48.02,6.134738234040048,4.278197597013317,M
N94.6,-4.670139524311307,2.0851084632187846,N
I63.13,6.0320175579488335,3.5650007568478608,I
E07.9,5.606247500003547,3.7705261581916925,E
G82,6.171272086022095,4.176962195579312,G
L60.1,7.1585257103754785,5.612449956707539,L
M24.84,4.678100467086772,2.9798409097330425,M
S83.51,-2.719337831636487,1.1305807783375967,S
C53,3.9854969214310247,2.1294406706506033,C
E34.9,-2.7924843000920716,0.980129186849672,E
M40,6.87595240271295,5.4610224442079405,M
M70.41,4.430973136000876,3.46676787348099,M
R68.83,6.120034748455698,4.491889444488396,R
N83.1,-3.26661708590496,1.2320494721403301,N
D12.3,3.978352641821623,2.301116583114941,D
G54.9,6.212315016276433,4.520406404932122,G
J01.81,2.3498434794031153,0.8350820394424643,J
M71.40,3.6553389175150177,2.441687988300687,M
H02.72,-2.6023440820238872,0.7582879648787239,H
S49.90,6.693307500879768,5.195901278488917,S
C50.11,4.862998295735174,3.5063267632173907,C
S43.49,3.7926320623827547,1.7589516905534068,S
C50.61,5.169396797576798,3.6668124298032168,C
D48.62,4.373331518119694,2.6745329201436587,D
M65.33,5.171383826174422,3.5973214970800975,M
E27.0,3.919952456989628,2.1634284153719294,E
L05.01,4.3850933500972165,2.4672033894308822,L
K81.0,6.350739598897404,5.128016532499645,K
I67.1,9.474066602263504,8.976322711535307,I
L92.3,5.5473569944734,3.5183739436804258,L
K29.70,7.044301403579766,5.38657255716957,K
R09.01,7.916067122426315,5.629343406753337,R
G40,7.3069096371141296,6.1354811129860485,G
S23,3.730960930855085,2.2552669410736716,S
D89.0,5.966737360466893,4.501215701960779,D
G37,5.83273427213391,4.446483905423807,G
K59.09,6.9037013651683585,5.228078590822774,K
I24.0,7.752436878792395,6.013694141484544,I
R09,6.401363608348515,5.242934481479,R
D70.1,4.908918093056694,3.579298125442538,D
D16,4.809056487202282,3.4609774346163062,D
D80.3,5.739437753901074,4.37533521238469,D
H93.13,5.76185397396974,4.1244783687506885,H
S42.03,5.731277832021987,4.278006278986691,S
I44.30,7.578948526494517,5.7243483776013635,I
K58.0,5.505934388071131,3.724531143923283,K
H10.13,4.371810344533254,2.6644398725127316,H
M25.43,5.692418838767114,4.098480815104667,M
R23.4,5.928296781578742,4.601745761462444,R
N05.9,6.30035955381178,4.708381097564009,N
C41.9,6.153441709855442,4.517038227061855,C
C16.9,6.072536064735425,4.25246968684017,C
E87.6,7.269716563618085,5.518155145995695,E
H40.89,11.091174293945985,8.421844848329663,H
M35.5,3.7653691957800355,1.7497340262930599,M
E27.9,5.825323456016018,4.1505287613285375,E
K83.9,6.131639600618761,4.654896583313945,K
H71.23,4.486062396191785,2.629120922231751,H
M95.0,4.618802842679337,2.765730573471768,M
K80.20,5.816974030922656,4.159665526895378,K
H43.39,7.453358985762839,6.378311313117599,H
I80.3,6.4172750374115894,4.850155765287657,I
E89.40,-1.5947479406146403,0.6824958970035805,E
M25.85,5.765247731228292,4.237142837093333,M
R80.9,6.38165713388572,4.662379661453952,R
E50.9,5.473929753779858,3.6080248255934433,E
L81.3,-1.8288621872778172,0.8438289056505698,L
N49.2,4.835935352879186,2.9193403719919293,N
D35.02,5.637764434184979,4.000083453138044,D
N36.1,4.568398084718295,2.819417699434456,N
D84,4.935693126057226,3.1640208056745522,D
H33.19,4.408868737056149,2.621444671950152,H
N95.2,3.7568131869105263,1.9208510141534538,N
J01.40,1.9281814466261444,0.6919111704927934,J
K51.80,4.546814921664872,2.968296471112528,K
L25.3,4.519547188543354,3.1118261797363735,L
M12.9,6.325667628117907,4.824209359809151,M
G97.1,4.726019303612011,3.3817356579827784,G
M95.3,3.3276864675343747,1.6606067824432282,M
K65.8,5.490719132508565,3.75099787521943,K
D35,5.673478181102148,3.8031465717942066,D
M65.4,3.34280058804704,1.9279126155065736,M
E87.8,7.123334033411553,6.0943609072853135,E
J30.0,3.3390033523906193,1.9147443281147973,J
M22.41,-1.659475342177483,0.2903948717186497,M
I12.0,6.630534144755288,5.142405145398406,I
H11.13,4.115072754686617,2.677464466714824,H
C74,5.073725945871375,3.043024448782093,C
N52.9,4.43214385585045,2.691551489651057,N
I26,7.630186469011803,6.547234740117283,I
R85.61,-2.393544220283058,0.4833732559331023,R
I86.1,3.688584158984923,2.1897107529479705,I
H26.06,5.91061535960547,4.756410288933516,H
R78,4.900548450322483,3.246107679878402,R
G99,7.702561639133214,5.328247114489866,G
I82,8.191026514380741,7.102650847988563,I
S43.40,4.9225714568598695,3.1034303750808294,S
E05.80,5.193867337843726,3.1848545577297425,E
N71,-2.6002179824626332,1.1180182268020726,N
H01.8,5.5994002984784625,3.7642409018454344,H
J21.0,4.793352534344173,2.9222678830579856,J
N48.6,-2.120639061402358,0.9773082001598236,N
C64.1,6.659532219500125,4.620502279933074,C
L02.51,4.919105239229698,3.209368530326647,L
E50,4.934834028369872,3.314099983348363,E
L81.5,-2.219621357491627,0.9438014728413294,L
H31,7.5204607257578315,6.283244615675038,H
L66.0,3.5218178523984625,1.6597051981345974,L
I69.89,6.019338175396786,2.6776287854717578,I
C44.72,11.418037570330979,9.168820178277072,C
M23.36,2.7719774458773596,1.5649452312859655,M
I87.31,6.275606227634191,3.747185917027952,I
H33.05,5.163237164082559,3.3128165397227956,H
J30.1,1.950103924677373,0.8614929445859979,J
I67.81,7.690138036062478,4.699296436598152,I
M96,6.499674638708522,4.2809894339697,M
I15.0,8.021605461676225,7.152753735570548,I
H10.23,4.346869379007101,2.4105230782221714,H
I88,3.6680638841232907,2.4661460247234377,I
H47,5.480975702554334,4.331686600309519,H
S10,9.337472461340685,9.040296571827385,S
I20.9,8.585253387574603,7.750000266174976,I
N60.22,-1.7585671284675046,0.4910552482901558,N
S83.20,1.4818926506158219,0.6057990192936531,S
R27.9,5.946323747031236,2.871663124858029,R
K61.1,4.352432468631133,2.489255442607378,K
D23.12,5.2957586929555625,3.3593071372623347,D
R19.07,5.563574944785788,4.112343453767001,R
J39.3,3.814141140402169,2.2225080984019447,J
K12.2,4.699299574415747,2.788069368871745,K
L71.9,3.6320688296523436,2.1169934749612453,L
S14.3X,4.690401395280843,2.888416184271231,S
D21.3,4.437754939780393,2.6379156099203276,D
D31,7.019429163503025,5.492044614428225,D
H18.70,4.415243209517729,2.831194004062178,H
I16,8.57558932235973,6.887800597145362,I
N41.8,5.067042304540208,3.46101771722114,N
M79.1,4.691399339387635,2.681856422567289,M
K90.49,3.852333463774667,2.378817707358973,K
K51.01,4.330046204185534,2.4709507917298494,K
I38,8.281117593803167,7.186953033619218,I
M77.9,3.9870587766742407,2.194694357881929,M
N00,5.875331133570184,4.350469980170679,N
N85.6,-2.3632541615970046,0.6699085556772831,N
M71.57,4.665782799683152,2.7033691346087445,M
D22.22,-0.9490397899022963,0.25524517078247955,D
K76.9,5.752619098988776,3.7266035820182677,K
H11.31,6.181962576421591,4.540079277864667,H
K64.2,4.04694381304378,2.452934080256219,K
K62,6.634952473888683,5.538801290038396,K
S41.10,7.572794204412897,4.546710288618474,S
S06.33,5.1611607109892805,3.5156160599500996,S
M85.88,5.653617981589219,4.05364392735885,M
S70.02,7.6191681401302205,5.084542674781473,S
R50.81,5.537050678144672,4.120369382046856,R
H53.10,6.975504430333784,5.330292631049103,H
I42,7.080921614265462,5.969563131170163,I
J35.9,4.626076085772244,2.5934484471513417,J
M20,5.105931596161092,3.1948036661492676,M
M25.62,3.711679071123662,2.3122201148044974,M
D37.1,5.702229403995969,3.5565834374730843,D
C44.71,5.936387239790249,4.44488008060741,C
L30.8,5.501458989355714,3.701333609261283,L
S14.10,7.828125015468647,4.165971700200491,S
S67.00,3.494982468728948,2.2087388432286117,S
D38,6.753694593715545,5.296352264318411,D
R22.0,5.831596449155231,4.394547676200054,R
D40.0,5.220128281113864,3.6258329263391795,D
E04.8,4.507259096532834,2.99511071276208,E
S90.92,5.739979312586466,3.828786661089127,S
H47.33,3.5524295845615197,1.7147764682448718,H
G03,7.885459597298904,6.644482417289294,G
E56.9,3.8958135080444563,2.3477010181600955,E
H81.39,7.661162640497688,6.52004535770917,H
N94.1,-3.9368273149075135,2.3126659317194647,N
L98.1,5.89183423322842,4.423854700469507,L
M79.67,4.956338315280108,3.3963485549432604,M
C11.9,4.4419336365706785,2.8133732913973177,C
D30.9,6.258714209794031,4.423045330785322,D
H33.22,5.354768880270225,3.349557034827143,H
N43,4.924423630972776,3.288809248347626,N
D71,6.905308153733542,5.330181819506215,D
E36,6.138177493237096,4.518873326222194,E
H53.12,7.1480455159192795,5.319739740438633,H
M24.64,3.131798778298273,1.4651004698222714,M
H54.0,7.2014020828775065,3.969594983349086,H
N94.2,-1.9594804123790708,0.5512918154043951,N
H11.15,3.3702739015490506,1.8896329305024084,H
R10.33,6.167550244481618,4.862644524098632,R
I24.8,8.175826367588547,6.22286919074318,I
I27.2,7.509044471902481,4.134205375563938,I
H11.32,5.6508806976057855,4.055340466743449,H
D35.1,4.89121942238722,3.0763014185765893,D
M62.49,3.323527727631493,1.5587158757028847,M
K61.3,4.625191195586624,3.11745338436145,K
J39,5.801563180228095,4.036829031174971,J
M66,4.683488976987287,2.9769197833827596,M
R68.82,-2.8042149439806816,1.3578010086916157,R
E75,3.924893741677769,2.3214576445209234,E
S15,9.541633987718726,5.300404995018814,S
R09.82,5.550127839070611,3.931488723513587,R
K11.3,4.933969755821967,3.1977097347878636,K
D10.5,4.456184141652804,2.943210487247237,D
E11.36,6.816244829074495,4.289884864100186,E
H10.45,6.048289920698772,4.284183592955527,H
I71.01,7.337168327946195,3.7697766448538483,I
E21.3,6.94077934264989,5.220722809410549,E
R11.11,6.392180119163275,4.659845300863825,R
I47.2,10.552946919903007,9.44521478507917,I
M20.10,5.8871526947543185,4.194486551920674,M
S82.64,5.000182767828042,2.8223578277297605,S
H02.83,6.254747191593482,5.052514944330048,H
H52.13,5.594581542414531,3.7833162044549025,H
N84.0,-2.1768193947582133,1.338662097789197,N
N93.9,-2.2757133631486868,1.3333522276036203,N
K09.0,3.007154494189751,1.431299727000899,K
N63.41,3.8142416289014918,1.9276856602518835,N
E07.89,5.184585803816352,3.481006952068027,E
K43.9,7.339087508044058,5.777646049907361,K
G56.03,5.105412018954334,3.339260791498308,G
I88.9,3.810029794636474,1.941101571088428,I
D80.1,6.209431245392531,4.530356943589019,D
R93.49,4.270963881886066,2.2858619887392253,R
C93,4.709661153724946,3.283264845178904,C
N39.3,5.316356681762849,3.5669053999423923,N
R19.5,5.862627141840776,4.219540989495434,R
S00.83,6.022096526717321,3.8412830918778065,S
E04.9,4.2409407383938715,2.496365979061106,E
R39.12,8.459630547023222,7.499149916485317,R
D09.0,6.883932214776689,5.001680952324773,D
R74.9,5.564950416076323,3.7733897562261705,R
M62.82,6.080560552842507,3.8772666494203483,M
M48.56,5.808849504083716,3.622329548807664,M
H68.10,3.9814402797789206,2.0529451595673893,H
H11.44,4.145704820488977,2.4770228490046398,H
M79.64,4.3817078981907,2.5561793239562545,M
R68.84,5.949234351999536,4.111785796222353,R
N63.21,2.5012763882222653,1.408977615170062,N
M71,5.302716122672894,3.3231460728542235,M
E83.9,6.473689228082582,5.075708372978703,E
C49,5.498690746221661,3.8116094474631796,C
N60.91,3.1642607230815685,1.6166621914035173,N
H11.89,5.4019382739064445,3.307816067282158,H
M26.62,4.832170092221293,3.306606781230446,M
D12.8,4.139231988605374,2.386741259703797,D
I21.9,9.348300263593556,5.541520594779594,I
S73.10,4.300575320230873,2.808392291646559,S
M96.1,5.93568747112489,4.5034090726621185,M
E89.89,7.304389910209396,5.862594502931687,E
D22,3.413823525088298,1.8556316419454235,D
E10.8,5.075327458825812,3.2826096847379067,E
I42.2,6.67928082529689,4.925241528366343,I
H90.71,6.439257249635778,4.872628299309391,H
I83.10,5.868978984372965,4.297357589734828,I
I25.5,5.917228074396217,4.158142324068425,I
K08.40,5.878276009971835,4.168405252370327,K
R93.6,5.501351432583125,3.4601132561741506,R
M19.90,8.858900369233819,7.740329211439375,M
L81.4,5.7380363432768355,4.407640823336813,L
E23.6,3.975614654627575,2.0977755348390597,E
K52,4.629424536266059,2.8503777993345683,K
R19.09,5.790781519652321,4.398497855611342,R
I83.12,6.429239020409905,4.784014315270467,I
K56.3,5.79964489885012,4.121504100344686,K
I62.9,6.075497255128646,2.778866008316255,I
D24.9,-1.0776637990550781,0.3279640235102144,D
J32,3.4253848682835426,1.7906618062560302,J
S62,5.583797954405131,3.774288630880755,S
N92.5,-5.023938284930854,2.5822746570513866,N
I05.9,8.832875369348631,8.109664536721457,I
H02.84,4.640071138721821,2.8531614551555577,H
M24.27,2.872519352365988,1.2140906550066501,M
G25.0,7.827097561906215,7.017902899289946,G
S20.46,3.786596231487962,2.2433970536679437,S
E28,-2.1408200471955587,1.1273507948492796,E
D22.39,3.901841102719022,2.229657346968668,D
C44.41,8.003595025566362,7.007247502487049,C
E74.9,2.5396819447397347,1.092659906708914,E
R39.15,8.228882272252616,7.693005637811207,R
H65.19,2.9136394089690696,1.41502939405159,H
M86.8X,7.891095508896815,5.933306200190085,M
H11.14,5.424910389009081,3.492939932083592,H
K37,3.5249083031548434,2.075148001351123,K
D44.10,5.672247754444887,4.0882767299771405,D
D80,6.07374020988289,4.181595655639528,D
M66.9,4.858067302171619,2.9831870775428717,M
E93.20,5.71809944292571,4.075743280360583,E
I49.8,6.908818804608828,5.394081461325753,I
S62.52,4.821042349916221,2.9858379990841266,S
M41.26,7.290519319661651,6.000794822662304,M
D24,3.6954774736319935,1.9638589908522022,D
L91.0,5.049538445513145,3.3593822458103664,L
R63,4.952792632638919,3.3624049575905084,R
L01,5.093640249168062,3.5756465745738937,L
D14.30,6.196078220475831,4.562379221927066,D
M12.81,7.247327382131511,6.3295269038582695,M
N99.89,7.718396776691864,6.467546240696336,N
R20.3,4.4716018275243,3.2212106714212725,R
G64,7.600283164806958,6.37766986141111,G
K04.6,2.4923564320480893,1.0385806268126125,K
J30,3.0026772294872424,1.488883938850292,J
N42.9,4.478428493496238,2.5846576865027058,N
K65.9,6.529499260890752,5.062784339232258,K
L71.1,3.6661799833239366,2.0723624570360113,L
S06,10.858655718558055,9.680908243014766,S
G83,6.379888267693344,4.652369761861834,G
C83.80,6.088119932360801,4.497948734111825,C
G47.61,5.6670781713928795,3.690550338732582,G
H61.20,6.184381199509403,4.688679870304689,H
M12.24,4.885217761505672,3.054401135700985,M
M20.11,6.283725298903673,4.426772601831834,M
N63.12,3.040458442918802,1.3526638180664845,N
