code,description,odds_ratio,log_or,se,z,p_two
rxTAX008,Scopolamine,1.1298039237667434,0.12204409887762963,0.02956074095053645,4.12858727329752,4.43770844425682
rxKAX023,Dexchlorpheniramine,6.167587703238323,1.8193077895453713,0.440117403573037,4.133687454246419,4.447345323607992
rxEAX027,Satralizumab,9.001387570643244,2.197378739968466,0.5270554173351522,4.169160713836592,4.514671375648085
rx8NB015,Calcium Supplements,3.9173271628137054,1.3654095750185224,0.32344947779146604,4.221399843776615,4.614769511165543
rxIDD027,Cefamandole,1.6672613078248348,0.5111823448283673,0.12010018952696473,4.256299235178121,4.682274008402547
rxTHX010,Metaproterenol,9.501556214015562,2.2514555971924124,0.525666647871694,4.28304821374544,4.7343563753429265
rxSAD018,Thymol/Thymol Iodide,6.667758757200972,1.8972837850500477,0.4378085220395832,4.333592631343321,4.833583166927282
rxNLB028,Bupropion,4.6007978915619105,1.5262297431408962,0.34892515812235625,4.374089135199873,4.913851848090898
rxNAI010,Morphine Sulfate,1.2479296345477275,0.2214858857837426,0.05022887753470359,4.409532855491664,4.984666062476072
rxIGX002,Isoniazid,1.82203442647788,0.599953693542839,0.1358320630643083,4.416878312882556,4.999407306846837
rxIDB010,Itraconazole,1.2651779678438062,0.23521279832666492,0.0531580276846998,4.424784149664097,5.015298285123869
rxQHX071,Axicabtagene,0.3732487975654213,-0.9855100640940243,0.2214887258409197,-4.449481843160944,5.065109314852686
rxHDX011,Exenatide,0.6108636750468228,-0.4928814624679869,0.11052162468941858,-4.459592987825267,5.085575167663648
rxNAH000,Phenylbutazone,2.1606038026845313,0.7703877209124039,0.1710815512070081,4.503043814351656,5.174009038931913
rx2EX023,Respiratory Vaccine,0.6096097152209033,-0.49493633769452955,0.10884341359734356,-4.5472327753841135,5.264753553351825
rxNLB022,Nefazodone HCl,3.9293475342897612,1.3684733902888027,0.29936603923640176,4.5712379192355685,5.3143913362030535
rxSAB017,Ozenoxacin,6.429748436850409,1.8609354141327759,0.4063114575328382,4.580071222782032,5.332717421594596
rxVGX000,Vitamin Cnations,6.429748436850409,1.8609354141327759,0.4063114575328382,4.580071222782032,5.332717421594596
rxQHX015,Glucosamine,4.63725721234081,1.5341230734290232,0.33245536500643036,4.614523436550197,5.404505634309041
rxSEH001,Monobenzone,0.4798496624633191,-0.7342824273399854,0.15708693515978536,-4.6743698105325535,5.530387663428664
rxNLB005,Desvenlafaxine,2.4365548410599445,0.890585091178612,0.1902024678528659,4.6823003993173105,5.547181450367796
rxNMA002,Methamphetamine,0.23209476897031095,-1.4606095037829088,0.30787961221544113,-4.7440929695625185,5.678934878184041
rxIIX011,Gemifloxacin,1.548552565757121,0.4373206660978536,0.0910028839703009,4.805569307458153,5.811600950022417
rxVG,Vitamins & Comb - Vitamin C & Bioflavonoids,7.001416567089388,1.9461124953089846,0.4040729410123918,4.816240578824858,5.834790891371206
rxNEX012,Tiagabine,5.301098101570781,1.6679139880730236,0.34478625295498727,4.837530422916177,5.88119887875021
rxNGE006,Alprazolam,1.2549092261680943,0.22706324022128654,0.04681157941506158,4.850578490590923,5.909735221997597
rxHQH000,Liothyronine,1.1833732238251669,0.16836902452582508,0.03469710443763306,4.852538194605346,5.914027294286017
rxCG,Cardiovascular Agents - Phosphodiesterase Inhibitors,1.0740251032856962,0.07141336945010242,0.014519415655046285,4.918474072700191,6.059376612738104
rxMDA000,Peginterferon Alfa,0.41109013194181865,-0.8889427893999289,0.17911645614351984,-4.962931985923447,6.158409657892507
rxSNX004,Hexachlorophene,2.3340980877925266,0.8476255585993618,0.16739427309402122,5.063647297678288,6.385830406302603
rxNLB025,Nortriptyline,1.888546945623887,0.635807721544954,0.12497650917709623,5.087417833410529,6.440127402640848
rxHJX000,DHEA,0.16067789769098637,-1.8283535534017281,0.3591349185377777,-5.090993548736203,6.448315659561403
rxLL,"Eye, Ear, Nose Throat - Mouthwashes/Gargles",6.445966008410897,1.8634545100952742,0.35827660572911113,5.201161561478594,6.7032320699849155
rxLLX000,"Mouthwash Prep, Misc.",6.445966008410897,1.8634545100952742,0.35827660572911113,5.201161561478594,6.7032320699849155
rxMCX007,Tamoxifen,1.2994850443580295,0.26196806626675556,0.049076762746552566,5.337924744947806,7.026796088113378
rxBAD013,Chelated Iron,4.112220514212621,1.4139631537122206,0.26282828128031643,5.37979834903754,7.127439828571694
rx8AX003,Potassium Acid Phosphate,7.626947290056473,2.0316876721914543,0.37603600686731464,5.402907261772783,7.183299027755467
rxNLN015,Triflupromazine,6.890648197672209,1.9301651586371114,0.35672087022399573,5.4108557131100925,7.202564202991182
rxSAK008,Ivermectin,0.44576973963270683,-0.8079527391303198,0.14804698954460754,-5.457407419195635,7.31592977821766
rxLMX005,Scopolamine,6.401665309426635,1.8565581611161928,0.34005093141150694,5.459647334032765,7.321407615083282
rxNLN018,Aripiprazole,6.501722659111059,1.8720671662674324,0.3396972937214364,5.510986401329981,7.447540716912817
rxIFX004,Chloroquine,0.4734787690147533,-0.7476482057672876,0.1349195030991171,-5.541439069917388,7.52288459178355
rxSAX001,Halcinonide,2.171984153283879,0.7756411061352575,0.13866557117639755,5.5936098597146255,7.652872261909263
rxNLN010,Amisulpride,18.005898198254634,2.8906993819023716,0.5137105458224931,5.627097604691223,7.736915636116517
rxCBD011,Timolol,6.274480410589969,1.83649067849625,0.32467134247638363,5.6564606672356215,7.810997398817842
rxLFX013,Beclomethasone,1.6781351969965246,0.5176831751191411,0.09123359893469835,5.674260153758482,7.856082188482013
rxTIX007,Frovatriptan,0.3998438847638276,-0.9166810961468055,0.16104522517040604,-5.692072491915497,7.90133363285215
rxIDB013,Ketoconazole,1.6852668499489738,0.5219239191876891,0.09163953284920878,5.69540135092685,7.90980532949541
rxIIX007,Ofloxacin,4.648447248633544,1.5365332388088448,0.2673787458353079,5.746654372278615,8.040832030160638
rxIHX008,Saquinavir,0.3613938782060548,-1.0177868400763461,0.17023084850451334,-5.978862521203737,8.648394840256877
rxTIX002,Almotriptan,0.29895735639386634,-1.2074543365190578,0.2015078952686054,-5.992094428407129,8.68370336062474
rxBFC008,Factor XIII,0.1537972387423927,-1.872120175632276,0.31010237419146086,-6.037103651700542,8.804363400874651
rxQHX056,Osilodrostat,0.17278371899343514,-1.7557146458390418,0.2894544642639565,-6.065598781844966,8.88119669442223
rxCBA004,Trandolapril,1.85348372089003,0.6170669606674796,0.10170664634608775,6.067125235530054,8.88532226713114
rxVEX003,Vitamin B S W/Iron/Other Min.,2.5700924520385726,0.9439418718159605,0.1547980224316742,6.097893609930345,8.968691621993356
rxGBX001,Paregoric,11.28963002840428,2.4238846077755825,0.394366589530309,6.146272712053096,9.10059069779113
rxCGX001,Vardenafil,1.2403072566563549,0.21535913654875466,0.034865702923044535,6.176819008183906,9.18438261229766
rxIIX000,Norfloxacin,13.83846641928903,2.627452136195041,0.4227582000860054,6.215023471243173,9.289738969883128
rxGIX004,Misoprostol,1.4518101508178276,0.37281115772859846,0.05984606971733083,6.229501109922278,9.329825782090618
rx8HO005,Indapamide,8.102771405990978,2.0922061520465856,0.3351944441080929,6.2417685878226985,9.363862484821505
rxNGX014,Doxepin,3.5013495211609738,1.25314847165404,0.20046997033914313,6.251053310049571,9.389666045770683
rxSAX018,Amcinonide,3.0488823702908,1.114775087495025,0.1778529223616018,6.267960473702644,9.436747268254043
rxCBC013,Lidocaine,25.51204389587982,3.2391506503036354,0.5097190974112163,6.354775928064645,9.68041390270026
rxKAX015,Clemastine,4.039999162138756,1.3962444845816402,0.2190775781833561,6.373287929141973,9.732786015813765
rxHDX000,Dulaglutide,1.4712383068825843,0.3861044318174078,0.06038970941222358,6.393546774365762,9.79026666162271
rxVDX002,Isotretinoin,0.14937201887542595,-1.901315313814836,0.2973667203205328,-6.3938402783115755,9.791101008106711
rxTAX005,Methscopolamine,2.779063271463593,1.0221139182102879,0.15872877545673247,6.4393738014371795,9.92093686419245
rxSAC014,Tioconazole,12.719310058050516,2.543121315721596,0.3925592113020403,6.478312678707938,10.032667227506941
rxLDA000,Besifloxacin,3.5603158640258754,1.2698492667779986,0.19412847640288497,6.541282815935845,10.214716925167872
rxDDX007,Glucose Meter,1.3500317167092908,0.3001280860330956,0.04513738456962609,6.649213039141355,10.53067248819988
rxLFX023,Ciclesonide,1.4994502546661952,0.40509854404256246,0.060553877178761796,6.6898861462935955,10.651026554273756
rxHCE002,Canagliflozin,0.5687696113580156,-0.5642798278028516,0.08413236908948335,-6.707047880735208,10.702018272678183
rxHAX009,Flunisolide,5.1520600992818935,1.639396653967301,0.2443734334081751,6.708571513291419,10.706552713844564
rxHFX015,Ospemifene,0.2161255918416188,-1.5318955965596728,0.2251339890953041,-6.804372821338799,10.993577057420637
rxSAX010,Prednicarbate,3.5962579565972996,1.2798938483517466,0.18589099548565613,6.885184755764605,11.238736785286607
rxVCB002,Multivitamins With Iron,4.251864088994283,1.4473574959505637,0.21006495354484284,6.89004744259539,11.253574718424572
rxTIX005,Naratriptan,0.31528121816222904,-1.1542902823556156,0.1673249650462031,-6.898494089252514,11.279379864872384
rxLJX005,Sodium Chloride,18.175685032741484,2.90008471364418,0.419345460806909,6.915741279430582,11.332147776553017
rxNLN024,Pimavanserin,18.50936225793081,2.9182766720713165,0.41914831817415277,6.962396234305767,11.475561811430456
rxLFX008,Rimexolone,10.104429568368902,2.3129738988286412,0.3315277166574423,6.976713507240688,11.51976547392251
rxIDB004,Terbinafine Hydrochloride,1.977134815614303,0.6816487338788378,0.09588339952013193,7.10914232589049,11.924477991427885
rxNAH017,Ibuprofen,1.2132462183983845,0.1932995923796287,0.026567440873263196,7.275807756634948,12.455146840997704
rxNAI005,Codeine,5.2633545521910134,1.6607685710398923,0.22749145315564567,7.300355894705299,12.534308779642519
rxNLN013,Pimozide,12.895535944278697,2.556881200647112,0.34603675802521,7.389045069197054,12.822450500125983
rxIDB002,Nystatin,2.2861245432857347,0.826858044765989,0.11137287662344977,7.424231732485326,12.937697312933043
rxHDX010,Albiglutide,1.3792228768151793,0.32152020780769497,0.043104000077642556,7.459173330283632,13.05266390551163
rxNAH012,Fenoprofen,1.3835075025885226,0.3246219431347458,0.042894022981861034,7.567999468644419,13.414065863130489
rxNLB021,Trazodone,2.1359683136642866,0.7589200865610851,0.09932627331482033,7.640678153258044,13.658239659383593
rxIFX002,Mefloquine,0.4382582441798676,-0.8249469437664737,0.10732388220141312,-7.6865179198261595,13.813403982345971
rxLFX015,Fluticasone Furoate,1.367131766447411,0.31271494406022626,0.040627881561624134,7.69705266532054,13.84919011283325
rx2EX011,Hepatitis A Vaccine,2.067642584821864,0.726409110385078,0.09431977952779003,7.701556492411558,13.864503901717017
rxSAE001,Acyclovir,1.6188678278515518,0.4817270332230546,0.06252688242801628,7.704318758857682,13.873900368888881
rxNM,Central Nervous System - Stimulant,0.8267014557887978,-0.19031164576122814,0.024380917361282086,-7.805762307510667,14.221240409866725
rxNGE007,Triazolam,3.816178289976946,1.3392494741866876,0.1713563946046171,7.81557920424758,14.255086457826469
rxTAX014,Umeclidinium,5.523006724349859,1.7089224084359371,0.21738448618144357,7.861289636876648,14.413226030158821
rxTD,Autonomic Drugs - Autonomic,0.8068708163227865,-0.21459170243227252,0.027162589131985018,-7.900266848257935,14.548776559258322
rxSAX012,Clocortolone Pivalate,2.2800638530089516,0.8242034482798775,0.10406138280447536,7.9203584083492595,14.618902281527127
rxTDB000,Nicotine,0.7927370241772623,-0.23226373381209878,0.028772520804229717,-8.072415183655188,15.155221678558167
rxIDD006,Ceftolozane,2.2219601466756735,0.7983897552670642,0.09838351045098044,8.11507692302626,15.307469796987071
rxVCB000,"Vitamins W/Iron, Misc Preps.",2.8539148034909068,1.0486916669941173,0.12916781651835885,8.118830953878243,15.320904170455853
rxTHX021,Levalbuterol,2.3130845995961464,0.8385819582813122,0.10306396185942791,8.136519721850783,15.384287246733813
rxLHX039,Metipranolol,19.388730006074105,2.964691969743558,0.36257585540752224,8.176749569855804,15.528938728064821
rxTBX002,Trihexyphenidyl HCl,10.929869259209681,2.3914993404709484,0.2897843478854872,8.252686378409875,15.803866038449849
rxCBA007,Captopril,2.8696133428120625,1.0541772969366057,0.1275128038095374,8.267227019109416,15.856791526731548
rx8HF001,Furosemide,31.52779358160884,3.450869492726156,0.41468941477061666,8.321576027290176,16.055413942079575
rxNAH013,Piroxicam,1.5175683881483812,0.4171093092611876,0.05009723577942688,8.325994493941305,16.07161711820153
rxIDA007,Streptomycin Sulfate,10.363683222508085,2.3383076970559813,0.27988347768462607,8.354575684138085,16.176630462809236
rxNLN017,Paliperidone,6.243940666322787,1.8316115000972721,0.21545276709596442,8.501220591339434,16.720935522976184
rxLA,"Eye, Ear, Nose Throat - Anesthetics",1.530039823035824,0.42529376319360784,0.04960934972417325,8.572855027494425,16.990170722502366
rx8EA007,L-Carnitine,4.6610162287637555,1.5392334992047,0.1788159562698237,8.60792029589395,17.122763509113334
rxVLX005,Vitamin B12,2.8252994838142276,1.0386143709491706,0.1188122313930941,8.741645188977905,17.633254983649064
rxIDB009,Posaconazole,6.411917490723777,1.8581583667175046,0.20694690801851384,8.978913405902496,18.55788666895793
rx8I,"Electrolytic, Caloric, Water - Electrolytic/Caloric/Water",6.964999734836249,1.940897569160878,0.21390831048414444,9.07350240281919,18.93322976611072
rxNEX002,Valproic Acid,14.011407302409225,2.639871805154933,0.28710141271409867,9.19491053770526,19.420620551859326
rxNMA012,Dexmethylphenidate,1.5818428243680445,0.4585905119242437,0.04939915924243157,9.283366740588894,19.779709678344734
rx2EX001,Influenza Virus Vaccine,0.8790457251277859,-0.12891836316439087,0.013684882412790386,-9.42049476756184,20.343022257158584
rx2DX001,Diphtheria/Tetanus Toxoids,8.461230597547116,2.1354946237427184,0.22547844377517753,9.470948033826241,20.55231263231392
rxSAX006,Flurandrenolide S/M,2.0486745601356446,0.7171930280114351,0.07558921565959091,9.488033732764844,20.623435351740387
rxTHX005,Pseudoephedrine,0.7003428966342269,-0.3561852115426109,0.037360291314346844,-9.533791065644905,20.814527107831786
rxSAC004,Butoconazole Nitrate,5.782569724050545,1.7548481728199883,0.1805411587107124,9.719934143282224,21.60116914763333
rxKAX026,Fexofenadine,1.179356929606927,0.16496931501538947,0.01668494132216367,9.88731766148019,22.321246528583167
rxHAX007,Prednisolone,2.832339948770425,1.041103207035076,0.10494422185168986,9.92053863152554,22.465594039146914
rxNLB026,Selegiline,1.1800538840052845,0.165560101846244,0.016535299874218885,10.01252490766001,22.86775669058183
rxLBX000,Alcaftadine,2.6425257316072828,0.9717351763145741,0.09690039910154061,10.02818549071512,22.936586929549808
rxTAX009,Glycopyrrolate,2.725728500405437,1.0027357319846701,0.09994939373856385,10.032434359807237,22.955279431700912
rxIHX011,Oseltamivir,3.903818734323751,1.361955236715669,0.1340088062517404,10.163177143427328,23.53426479051751
rx8NX005,Sodium/Potassium Phosphate,10.860307123292955,2.385114594335465,0.23370480241515748,10.205672154303889,23.724034016683166
rxKAX009,Levocetirizine,1.3848087303623906,0.3255620292811267,0.030982274703524798,10.508009253564849,25.09660056317417
rxNEX007,Zonisamide,3.02854714568354,1.1080830146558294,0.10534609499357106,10.518501086570435,25.14493809492364
rxNMA005,Dextroamphetamine,0.3525107500280004,-1.042674160661489,0.09906345491324364,-10.52531593587794,25.176360561366764
rx8NB009,Dicalcium Phosphate,25.761028060743463,3.248862809630154,0.3073309305635291,10.571219771706557,25.388538497015475
rxLDB001,"Neomycin/Polymyx/Hydroco,EENT",3.5256810777508836,1.2600736311472487,0.11817626188250908,10.662662797711564,25.813911799958127
rxSAC031,Haloprogin,1.5037377708727082,0.4079538558532066,0.03824834866458253,10.66592075466428,25.82913351972433
rxNAJ002,Pentazocine,3.337161183030724,1.2051205003800058,0.11293689630049622,10.670742156517992,25.851668299919833
rxNAH003,Celecoxib,1.115452942586031,0.1092605489589786,0.01023505196135317,10.675133782567855,25.872203056958
rxNEX014,Lacosamide,26.763760207587723,3.287048741367197,0.30711576445475836,10.702963252970417,26.002523587376594
rxNLB011,Protriptyline,4.175895781634297,1.4293288937637219,0.13311654467552003,10.737424842627949,26.16436324080114
rxBFA024,Danaparoid,5.982913029160173,1.7889075779760124,0.16479231093213864,10.855528197020572,26.722882997676912
rxLMX001,Homatropine,5.098021272026906,1.6288524785672085,0.14887754711244006,10.94088739477293,27.13029235864899
rxCBD001,Bisoprolol Fumarate,3.6525938972419496,1.2954375719760594,0.11836681649359188,10.944263015185438,27.146468292972664
rxIHX023,Valacyclovir,2.855122488577461,1.0491147453671543,0.09558280435548154,10.975977870092583,27.29868516088802
rxSJX002,Selenium Sulfide,2.191316242847754,0.7845023874171374,0.06930288496266182,11.319909522378502,28.977226697547877
rxTIX003,Zolmitriptan,0.33286735310374965,-1.1000112073875374,0.09594295188967084,-11.465263322859718,29.70194021301475
rxSCX006,Doxepin,3.765225337222694,1.3258077099848415,0.11487556148075746,11.541251184281911,30.0844293179335
rxKAX004,Brompheniramine,0.6576683016058776,-0.41905457566131804,0.036200434658716724,-11.57595425612973,30.259937004003454
rxICX018,No data,0.5147436770612926,-0.66408621666344,0.056755676215314396,-11.700789435475874,30.895572367081986
rxLFX000,Dexamethasone,4.832234244741954,1.57530893726006,0.13230797483001788,11.906379334155265,31.957038346123767
rxSAX004,Diflorasone Diacetate,2.67595519532425,0.984306398973441,0.08038630075233767,12.244703261143869,33.74349292124879
rx8NG000,Magnesium Carbonate,0.4900900217813961,-0.7131661868303188,0.05594164349078855,-12.74839533357203,36.49462893090833
rx8NL005,Potassium Supplements,21.872848294723294,3.085246063735863,0.24105959555325474,12.79868597080705,36.77532500626478
rxTIX004,Eletriptan,0.29641916709077626,-1.2159807213528147,0.09495235107754861,-12.806220252089494,36.817471455530956
rxNGE004,Midazolam,5.102044126301424,1.6296412685064885,0.1271836393780647,12.813293254348812,36.85705982782163
rxVEX000,B-Complex/Iron/Vit. C,4.468321631406188,1.4970128641591338,0.1160246136150082,12.902545567843976,37.35847040018744
rxNGE012,Clorazepate,4.438552354666908,1.4903282770333077,0.11362772079144438,13.115886393327377,38.57093219332696
rxKAX019,Cetirizine,1.8296017127528452,0.6040982998611324,0.046031580586262666,13.123561958274689,38.61492028976802
rxILX009,Fosfomycin,40.25254808551359,3.6951733083331897,0.28079963037117495,13.15946642610863,38.821023950215704
rxLDG001,Sulfisoxazole,1.8240813335337578,0.6010764814111582,0.04556484090275116,13.191672998354875,39.00637404053355
rxBFA004,Sodium Citrate,20.68917101071532,3.0296104238071018,0.2289780596673563,13.231007495688946,39.23335316926406
rxIDD010,Cephalothin Sodium,2.6313608173976664,0.9675011334373036,0.07266318604774308,13.314873542726444,39.71953179154277
rxIDD022,Cefditoren,1.7800505518778982,0.5766417638321268,0.04330705362250559,13.315192690284075,39.72138771829072
rxNLN025,Brexpiprazole,51.734613606862055,3.9461270663301162,0.2914763989415735,13.538410247483256,41.030230979828595
rxCBA005,Moexipril,2.6207839718576382,0.9634734989137264,0.07058537911918225,13.649760204403199,41.691180238080904
rxLFX018,Flurbiprofen,29.539464699406118,3.385727155727334,0.24663573074510542,13.727642566220203,42.156656171581425
rxNLN023,Promazine,6.811421676279654,1.9186008614101104,0.1383014539831638,13.872600801750592,43.02999871143451
rxSNX001,Isopropyl Alcohol,6.410842902445735,1.8579907603289254,0.13340954597016014,13.926970119098556,43.3599032939479
rxLFX021,Flunisolide,2.251216811760047,0.8114708752605715,0.057925897019781535,14.008775297574699,43.85869094224127
rxNMA015,Dexfenfluramine,0.5125767128443695,-0.6683048955722762,0.04756980744294435,-14.048930014565375,44.104582790903216
rxLFX016,Budesonide,1.8868611048465922,0.6349146573427247,0.04514879467439131,14.062715559112199,44.18916074762026
rxLDC001,Trifluridine,4.422492824978545,1.4867035246601075,0.10516403161738301,14.136996288513952,44.6463059747547
rxVE,Vitamins & Comb - Vitamin B w/Iron/Other Min NEC,3.7437955911378924,1.3200999607407988,0.09259981403956023,14.255967729879343,45.38345845953266
rxLBX001,Epinastine,2.9317873652192983,1.0756122593001778,0.07289429242623306,14.75578160510532,48.5471620835026
rxNLN020,Clozapine,9.242436360759491,2.2238055263042136,0.15043336907326202,14.782661187500267,48.72036327290776
rxLHX017,Betaxolol,38.64819983024185,3.6545001977583476,0.2456825122935859,14.87488939949983,49.317019178969765
rxHAX006,Hydrocortisone,3.074269744419143,1.1230673915655773,0.07455208753891794,15.064197779563312,50.553241223646026
rxTHX027,Olodaterol,6.519641985144411,1.8748194641770137,0.12406514816393957,15.111572362768866,50.865030864024725
rxTCX001,Aclidinium,22.578521760131384,3.1169990897995263,0.20441586741351545,15.248322594713793,51.77047840481132
rxHOX004,Norethindrone,0.06947112633476768,-2.666844061154604,0.17239971245058489,-15.468958870328766,53.2483995288896
rxLHX008,Levobunolol,12.098534287342318,2.493084311987973,0.1605975012316735,15.523805120675688,53.61905151764488
rxHFX007,"Estrogens, Esterified",0.3631393576058842,-1.0129686131396822,0.06466337824479723,-15.665259697766949,54.58100894371334
rxTBX001,Benztropine Mesylate,17.450388609951894,2.8593619183117487,0.1818102859441114,15.727173539514252,55.00477507821436
rxBFA018,Lepirudin,4.605876547127229,1.5273329984182002,0.0964591553048532,15.833986868236185,55.73975116589702
rxNEX004,Topiramate,1.6102748497503956,0.4764048785570531,0.029915836752901808,15.924838823398188,56.368782028335986
rxIGX006,Rifampin,3.1181824630041532,1.1372502881678372,0.06951981308371329,16.35864996930301,59.42158792984207
rx8HM002,Amiloride,4.6311929867476165,1.5328144994326636,0.09260829643748968,16.551589419067966,60.805496423113425
rxKAX024,Desloratadine,1.9418641862332038,0.6636484324252169,0.039311677181804096,16.8817125088826,63.2107501033286
rxIDD003,Cephapirin Sodium,27.837571273967786,3.3263865929382788,0.19591274289262678,16.97891900151365,63.927977969767326
rxTHX026,Olodaterol/Tiotropium,4.743404724728068,1.5567551742117582,0.09145453103075728,17.022176557749802,64.24846412047829
rxSAC025,Econazole Nitrate,3.3253570787893376,1.201577060458791,0.0704182577618592,17.063430687568133,64.55486176683902
rx2EX028,Vaccines,0.43049270504952253,-0.8428249005552011,0.04928281861528955,-17.101799861214154,64.84049374176787
rxSAX017,Alclometasone,3.2471523905732087,1.1777784247490637,0.06868693532344874,17.14705160745448,65.17818058691223
rxNGE010,Quazepam,3.211209717914517,1.1666477253117467,0.06757575999760781,17.26429307421842,66.05720669177235
rxVF,Vitamins & Comb - Vitamin Bs w/Vitamin C,17.51571757001118,2.8630986246947003,0.16467879468214042,17.385958102383455,66.97568930920112
rxVFX000,B-Complex/Vitamin C,17.51571757001118,2.8630986246947003,0.16467879468214042,17.385958102383455,66.97568930920112
rxNAH024,Tolmetin,2.430354246271171,0.8880370270860398,0.050966746963361696,17.42385143247263,67.26306499328835
rxHAX012,Beclomethasone,1.9936736763540588,0.6899790053657544,0.039559229399828554,17.441669512620606,67.39840871089118
rxNAI016,Oliceridine,6.603457707337556,1.8875934068984241,0.10790924030850531,17.492416789349278,67.78463121922772
rxNGE001,Lorazepam,9.811611404970414,2.2835665215527086,0.1302558750196379,17.531389821828988,68.08200024848439
rxTB,Autonomic Drugs - Antichol/Antiparkinsonian Agnt,14.9785834529442,2.7066214110639617,0.15401288382835027,17.573993446421877,68.40782337361023
rxDDX010,Lancet,1.453767542492135,0.37415849184044836,0.021234629889291156,17.620203120617628,68.76211306526152
rxCBD000,Betaxolol,2.680082311917831,0.9858475074532943,0.055415453718501866,17.790118844125676,70.07280611243165
rx8F,"Electrolytic, Caloric, Water - Caloric/Nutrition/Dietary Misc",3.950198343760491,1.3737657912626202,0.07715156787280975,17.806064466860583,70.19644869720283
rxBAD010,Iron Aspartate,8.245467134679272,2.1096636111294047,0.1177150463381763,17.921783805518643,71.09703618855775
rx8NN000,Sodium Chloride Preparations,12.106985958892059,2.4937826379737174,0.13786587539465317,18.088469179447383,72.40445756431266
rxNAI014,Hydrocodone,4.45928314225187,1.4949880226766512,0.08165129553388695,18.309421949786465,74.15607515563103
rxNAH023,Ketoprofen,1.2330018915728393,0.2094517583033657,0.011366081806143978,18.42778909000512,75.10313388790478
rxNAJ003,Nalbuphine,4.2747289077215855,1.4527206869795495,0.0780502200247148,18.612640509143237,76.59427058644818
rxRAX004,Hydrocodone,1.2998054017687835,0.26221456231559337,0.013996974881722905,18.733659560823405,77.5785068916367
rxLDB010,"Neomy/Bacitr/Poly/Hydroco,EENT",2.6862507328849015,0.9881464418028015,0.051943759123254614,19.02339103833592,79.96063404597773
rxGJX001,Cimetidine,3.608485981304561,1.2832882886132808,0.0673940429005456,19.041568562774142,80.11129881270563
rxLMX003,Cyclopentolate,5.879025884275836,1.7713910822469343,0.0928294257239922,19.082215239742776,80.44871735954214
rxIEX015,Rifaximin,3.4481739631596873,1.2378448048812967,0.06389455989735085,19.37324252440182,82.8855132219389
rxNAI013,Oxymorphone,3.508194481656318,1.2551015124419598,0.06458977078312919,19.43189296423067,83.3810397309224
rxSAX014,Halobetasol Propionate,2.4192587235935004,0.8834611806806497,0.044945693124350074,19.656192156974882,85.28984636325009
rxIDG006,Bacampicillin,3.65646023695045,1.296495531049324,0.06503857395829449,19.9342551987793,87.68644283794384
rx8JX000,Sodium Chloride,8.452405971337233,2.1344511311768604,0.10477462737887343,20.371832232421255,91.52570275062264
rxCBA003,Fosinopril,3.193047509180263,1.1609757927889612,0.05650306743440447,20.547128598580265,93.08700904549498
rxTAX013,Clidinium,3.0707335140306182,1.1219164627116296,0.05392002802591831,20.80704524434494,95.42650543701266
rxKAX003,Diphenhydramine,9.06519352631507,2.204442192717496,0.10439998069760624,21.11535057753168,98.23949930816175
rxCBA001,Perindopril,6.812075736040664,1.9186968807716176,0.08931767045776882,21.481716562220637,101.63579512235296
rxKAX011,Loratadine,3.2375384522523802,1.1748133040987159,0.05459836221171781,21.517372619037637,101.96944074637668
rxLFX004,Hydrocortisone,3.2320257918480295,1.1731091207780069,0.0544864071313148,21.5303078793718,102.09061648555266
rxTHX024,Salmeterol Xinafoate,45.10187090319541,3.8089237290893583,0.17603775116140474,21.6369710698988,103.0925867147597
rxNAH016,Meloxicam,1.6894049940612963,0.5243763924222541,0.023332028377518545,22.474530886800835,111.13180751911577
rxNEX006,Oxcarbazepine,6.886252615697452,1.9295270496482388,0.08494941273426324,22.713836241389217,113.48459816442393
rxVCC000,Multivitamins With Minerals,6.99333902931787,1.944958128787489,0.0854049367065876,22.773368891654098,114.07376401060364
rxKAX005,Cyproheptadine,6.939423006896393,1.9372186308457158,0.0841199064451036,23.029253273242034,116.62362039104974
rxVCD002,Vitamin D & K,4.824276764586393,1.573660830205848,0.06746965306591537,23.323979873861795,119.59570692051615
rxSAX016,Fluticasone Propionate,3.14709499526102,1.14647980360095,0.04912487159561672,23.338072270976628,119.73876096231164
rxLFX014,Mometasone,1.466682088932914,0.3830027673823539,0.01631987980951794,23.468479661166516,121.06663038596277
rxSAE002,Penciclovir,2.159403165416397,0.7698318712075711,0.031032412465849805,24.807348511971053,135.12603825881348
rxSLX017,Diclofenac,2.4621053495653404,0.9010168170845356,0.03625712058509537,24.850754901229717,135.59485380736317
rxIHX026,Efavirenz,1.438152100155983,0.36335902571928624,0.014564926225627611,24.947536299905213,136.64309349492933
rxCBD003,Acebutolol,2.259158090821213,0.8149922176937738,0.03174967914150811,25.669305634912373,144.5886687096791
rxCBA009,Quinapril,1.9432719877374203,0.6643731439940231,0.02571110400425584,25.839930634019158,146.50000165420454
rxHAX001,Triamcinolone,2.042309562488401,0.7140813059453596,0.0275485477705444,25.920832992469872,147.41067807012968
rxVLX000,Vitamin B Complex,6.35168794523889,1.8487205957290727,0.07119022759130685,25.968741192152375,147.95129417564854
rxNEX013,Lamotrigine,3.0661982900456852,1.120438452215399,0.043008176001134026,26.051754721843018,148.89040998527852
