feature,is_signal,naive_logOR,naive_p,lambda_logOR,lambda_p
2694,1,0.01891790381779466,0.03790867877143653,0.05033769393198611,4.1944300802037396e-07
2695,0,0.0014527956292221258,0.8585361756370347,0.003881865562659633,0.6641039844593865
2696,0,-0.002554674261787825,0.7573139328931938,-0.006838412526729822,0.4510915589983835
2697,0,-0.0004173230584216095,0.9629538286300222,-0.0011199459203759126,0.9095467438971676
2698,0,-0.014027936705135201,0.23003256157857066,-0.037715151073935804,0.003426297125423096
2699,0,-0.014754046214160816,0.11699065762102832,-0.03963209216443166,0.00013253624074471645
2700,0,-0.006698622556584567,0.48752662379280154,-0.017955445176962754,0.0904713534882912
2701,0,0.002812086332233314,0.7248782656520878,0.007514696050269422,0.39102771729041497
2702,0,0.00013041058475072442,0.9879198860889655,0.00034563416315301415,0.9708196957542031
2703,0,0.015205476187021585,0.11039352135786426,0.040485004832933436,9.972488920170452e-05
2704,0,-0.019404045778646888,0.045464602179622934,-0.05220707653301014,1.0789782987462496e-06
2705,0,0.01324575574275027,0.11502632523201724,0.03531860246149456,0.00012221317858698505
2706,0,0.0014440543411555124,0.8982041781460832,0.0038523536956131363,0.755610058467911
2707,0,0.016718319993324782,0.04380534727452303,0.044552606585830115,8.918965779319932e-07
2708,0,0.005397086367402851,0.5320611718853134,0.01441209145335571,0.12776445517498827
2709,0,0.0036309030101979558,0.6989891790398803,0.009696092804058786,0.3460648348190706
2710,0,-0.003929223817426487,0.6457945077706764,-0.010521012886912776,0.2623808493022233
2711,0,-0.01075338142700993,0.2588577839211448,-0.0288545729867289,0.005906034980592065
2712,0,0.008171631537117155,0.455862328004624,0.021787637761182893,0.06918051545740661
2713,0,0.022203123107902394,0.018842205589860397,0.0590080708643571,1.0358707217731619e-08
2714,0,0.0007966039159515831,0.9456854444136844,0.002121355288632596,0.8686148932805787
2715,0,0.004716296906520684,0.6786048624067214,0.01258494799435493,0.3127196318814739
2716,0,0.005073093100712513,0.5874288596716508,0.013543814344847423,0.18608049848329122
2717,0,0.0038138110433002677,0.6449616174744295,0.010188825142737884,0.2614344373786517
2718,0,-0.02791081513666385,0.008117079361693582,-0.07535897481191854,1.0964301248292269e-10
2719,0,-0.013244546491059347,0.14683912911899388,-0.0355546574400901,0.0004045519750312348
2720,0,0.0005975418438786419,0.9405040082798206,0.0015958008713804336,0.8558062879261749
2721,0,0.0022613302161526763,0.7847741316304189,0.006042204307892612,0.5057314022606869
2722,0,0.005377966454122068,0.5090652336934018,0.014365101625723771,0.1075234417544741
2723,0,0.006690150072739559,0.4382073124441286,0.01786036479262069,0.058820897028012686
2724,0,0.0001257485157541575,0.9886693552439391,0.00033276639412511803,0.9726714723146558
2725,0,0.0048684848694296266,0.5839555844438831,0.013000419553262524,0.1819972797306807
2726,0,-0.013896905526617865,0.11552487978200442,-0.03730284636560994,0.00012453517884787341
2727,0,0.0010265563760913717,0.9117524188261786,0.0027404368833695843,0.7873376007329635
2728,0,-0.013397008147106686,0.1666563415490031,-0.03597918395447933,0.0007463161148781037
2729,0,0.021437519164030257,0.03767082125549252,0.05694533018112251,4.0636305992244977e-07
2730,0,0.0020688944904900647,0.8580767639716512,0.005520832706556037,0.6633495949719711
2731,1,0.01617786212894985,0.09393637601754008,0.043058522868057565,4.4507806664807386e-05
2732,0,0.016618732038043836,0.04784811026903009,0.04428129249872499,1.411883149859004e-06
2733,0,-0.002256649300990143,0.8012761201536576,-0.0060424495228837615,0.539233918446016
2734,0,-0.009116960147515995,0.39748345424196807,-0.02446431253719343,0.039086782235081795
2735,0,-0.0071693597382506994,0.3888014482086408,-0.01920620543492761,0.0356244548719391
2736,0,0.003386292522960164,0.7728258283132451,0.009037014363244633,0.48199651627767515
2737,0,-0.0042045528126318545,0.6035070393803372,-0.011256042960674732,0.2053787807795978
2738,0,-0.002917637952058228,0.7370825521677921,-0.007811739605638384,0.41291705624282615
2739,0,-0.007622426231133806,0.3942845068769719,-0.0204300105749573,0.03779318085040481
2740,0,-0.007832952849237377,0.40753893687500076,-0.021000609994126222,0.04343322238427557
2741,0,0.004752789266167587,0.5664698310901658,0.01269539094581906,0.16234597561114783
2742,1,0.0019178377127142634,0.8740466319005159,0.005116298655743075,0.6996813348764434
2743,0,0.021896094599436568,0.06955559287268659,0.058102396495312514,9.728714584608434e-06
2744,0,-0.012480034450233012,0.16821252771447304,-0.033493605867260925,0.0007805933721571356
2745,0,0.002101883254489019,0.8331312949982681,0.005612257154604204,0.6078600450847976
2746,0,0.002955321711893859,0.7562835173862358,0.007892325705182888,0.44954249355330766
2747,0,0.002228034451463474,0.8048019610891286,0.005951340282968252,0.5471083214576613
2748,0,0.002294629852915519,0.8453995466584844,0.006123197565605088,0.6350066388484713
2749,0,-0.0029611281417720957,0.7114830870732454,-0.007925591241384993,0.3671062877539366
2750,0,0.014962393973802975,0.08232253880320128,0.03987173482371954,2.2858653708126317e-05
2751,0,0.009846641292265671,0.38162115507260896,0.0262383073562863,0.032985948265075594
2752,0,-0.005387519770083699,0.5255362527815874,-0.014429180933265472,0.12163838565894487
2753,0,0.00014148707775464784,0.9875168493822748,0.0003745433653828479,0.969882308945168
2754,0,0.004725027467745727,0.5821777597951436,0.012619377372041912,0.17992512863544496
2755,0,-0.003940639234349759,0.6424402271749476,-0.010551295912190787,0.2575607460175722
2756,0,-0.000512127071688938,0.9488994914864627,-0.001371798424226795,0.875660988744821
2757,0,-0.013674984609896934,0.21757171739767056,-0.036753841153620376,0.0026435690737203104
2758,0,0.012133047852324401,0.12923056914607856,0.03237543951390645,0.00021708937255172372
2759,0,0.004946092524797681,0.5919425990940623,0.01320570324188763,0.19144107406130206
2760,0,-0.011530212416180657,0.27509277462880977,-0.030961187759808582,0.007786571366256367
2761,0,-0.013757853547923261,0.15409434998937635,-0.03695146262172642,0.0005112091187953139
2762,0,-0.008177435793880493,0.39757178668466353,-0.02192821027285688,0.03913417966671637
2763,0,0.00013807540232620114,0.9864877256084917,0.0003669161288935493,0.9672755752096158
2764,0,0.0013610214963155494,0.8808487346361498,0.00363468209355375,0.7150922253742561
2765,0,0.006706735251629737,0.5614376676183883,0.0178866504098376,0.15706211239474543
2766,0,-0.004553773597725142,0.5937857837504348,-0.01219458695622661,0.19340945574295443
2767,0,-0.001720654017912074,0.8507818070642309,-0.0046078704518469765,0.6462278085435513
2768,1,0.006048691676408942,0.46690142918681754,0.016152991834325864,0.07617791528007173
2769,0,-0.004338695274090789,0.7120857745776812,-0.011630162985042365,0.3679212101080549
2770,0,-0.0028108048888840654,0.7321657460040606,-0.0075239790956524106,0.403936332835769
2771,0,0.00012016905355567866,0.9882562330444815,0.0003190102856023355,0.9715857662359225
2772,0,0.005615034882324909,0.6419051064998937,0.01497764159601254,0.2572179774995036
2773,0,-0.014107937759181935,0.126589416947285,-0.037884493311844215,0.0001956501841868881
2774,0,-0.00641050746546856,0.5633264050788789,-0.017189584141520563,0.1587015349343487
2775,0,0.012071783803458871,0.18154236306719107,0.03217881982322326,0.0011277240160094562
2776,0,-0.027197481915025825,0.0169240153836034,-0.0734603342926607,5.8054815052507094e-09
2777,0,0.0010396141318718083,0.8985609981720798,0.0027774014885178356,0.7561714017740196
2778,1,0.008509015378124882,0.42349948171356133,0.022687136610408963,0.05110622033640426
2779,0,0.0019194677266660314,0.8242762956616205,0.005127849800484423,0.5885188071014648
2780,0,-0.010438662361076354,0.2293493756510614,-0.027992475811599894,0.003382306890024022
2781,0,0.007292957405592545,0.4616968947068726,0.019455966640555315,0.07283053812303886
2782,0,0.0019455852435610415,0.8522980352583698,0.005193808137800082,0.650293865299638
2783,0,-0.006523847120927237,0.42151563999074826,-0.01747207562456399,0.050022947628534147
2784,0,-0.010874805162811817,0.35651267999406366,-0.02920691862936787,0.024550458138288888
2785,0,-0.0021211298159221716,0.8354589608707889,-0.005682389509780466,0.6122440978739434
2786,0,-0.013670194651216647,0.16564399471662994,-0.036719651853221465,0.0007247129773666782
2787,0,-0.005355807595022728,0.5461409641901198,-0.014346900880715384,0.1410947034337725
2788,0,-0.0005643938757944899,0.9532977213093297,-0.0015144884589234299,0.8861074879039533
2789,0,-0.005619189472176697,0.615535119786667,-0.015064856559761164,0.22062348184201497
2790,0,-0.001991126551033148,0.8231543444076355,-0.005331413472650178,0.5856141759253852
2791,0,0.008741661070313609,0.3037809915785913,0.023328998109626173,0.012188605719770087
2792,1,0.008655252074542584,0.31158049410318067,0.023097939189063006,0.01364282643477832
2793,0,-0.015860163161184847,0.08350829815218672,-0.042608067963083994,2.449807030341413e-05
2794,0,-0.014439402585031043,0.14684519235322005,-0.03879705166681673,0.00040452630128040454
2795,0,-0.018993544983296376,0.11510349579396602,-0.05116367009246672,0.0001221997344080561
2796,0,-0.018813656485326173,0.03738396010632437,-0.05057749680454809,3.8831601957832364e-07
2797,0,-0.020077889862526035,0.02164121575004121,-0.05397443217857379,2.1585616124915154e-08
2798,0,0.0008135202152209767,0.9305968980014514,0.002170849528328007,0.8321856792476916
2799,0,-0.0032240747599318006,0.6889181532277925,-0.008629856284793782,0.32898096703409696
2800,0,-0.0024740777675877137,0.8143422583447834,-0.006628438305878634,0.5666265019246657
2801,0,-0.002652305222645828,0.7494770044045076,-0.0070999373279754235,0.43612187956182424
2802,0,-0.007778572255782838,0.36154281155430223,-0.020843943687887025,0.026104196423543977
2803,0,0.0064676236814710936,0.42688810506389896,0.017272524936680772,0.05278657745409785
2804,0,0.0012943318875760707,0.8732054223692246,0.0034583949668679425,0.6974270361562027
2805,0,0.0036445557857309858,0.7237217341884001,0.009729767841376207,0.38911458039444846
2806,0,0.00528068601572856,0.5145524042602758,0.014105885994196364,0.11214132039680468
2807,0,-0.018945505876078704,0.04617328768482793,-0.05095749541323059,1.1694147085794597e-06
2808,0,0.007886069551528195,0.35925905842157935,0.021048043316843863,0.025442831472015752
2809,0,0.00018495448019285234,0.981699995744161,0.0004924403704863918,0.9556032370916849
2810,0,-0.004389363146813293,0.6200047000082258,-0.011755618014399349,0.22660580718532886
2811,0,0.0022283999721203892,0.8019759645221088,0.005952628315039981,0.5411854136583291
2812,0,-0.010648064614789919,0.3542446746983231,-0.028593297867842458,0.02388349975191684
2813,0,-0.0009148580454404925,0.9176927808750246,-0.002450778981629341,0.8008166901065815
2814,1,0.03460007118346524,0.0007787387737048275,0.09155470931741305,2.620836062673001e-16
2815,0,-0.01117064193420134,0.24296408518362045,-0.029978474898908366,0.004415471517101313
2816,0,-0.02058744753478477,0.032353525342145015,-0.055407211220158355,1.8172643859614242e-07
2817,0,-0.003949826582326366,0.6224366211986239,-0.010573240526265171,0.2298951132462419
2818,0,0.006549017398612258,0.4530960784174659,0.017483174250560497,0.06744946627649928
2819,0,0.005783196911114225,0.4966846324664209,0.015443001717236261,0.09757697351391866
2820,0,-0.001169546233736494,0.9129611934719776,-0.0031357298005959583,0.7894418236838008
2821,0,-0.002746750713832157,0.7830982581313582,-0.00735756904740303,0.5018428285043961
2822,0,0.005030359672007454,0.5392569479256772,0.01343696496458954,0.13454750201167018
2823,0,-0.01580360402646093,0.1562111081080239,-0.042506684160420284,0.0005459004567371322
2824,1,0.012821210011044894,0.11149520570959054,0.034204650538005615,0.00010466256315589127
2825,0,0.016405440111150575,0.08190502426470955,0.0436687922217659,2.229177689415911e-05
2826,0,0.002931804038132828,0.7592509974706108,0.007829420096061092,0.4552660408632143
2827,0,0.0007542997909004447,0.9338800997572415,0.0020129694722528023,0.8400253457366214
2828,0,0.0078617823559176,0.4004953628139416,0.020974986938663738,0.0404479986625971
2829,1,0.004254836211823843,0.6458004287577799,0.011361546445297578,0.2627016575697796
2830,0,0.002325456187674283,0.8055007273848085,0.006210560387671712,0.5486080442578942
2831,0,0.01487297655328941,0.08208737250814353,0.039636814164462235,2.2528890684021907e-05
2832,0,0.024147716687071136,0.016746949646787797,0.06410388969954037,5.516328262350915e-09
2833,1,0.01638013239921947,0.12867065568625766,0.04356690280072122,0.00021286390995695341
2834,0,0.009989837676790469,0.2871861406032521,0.026637586174190483,0.009482001201862563
2835,0,-0.0033733134401942493,0.7668875199410834,-0.009040212235371194,0.4694758682275766
2836,0,-0.013789870458921365,0.1405034325202511,-0.03703040445186318,0.00032626123872123934
2837,0,0.016963789237118075,0.06448489792952625,0.04515795260730057,6.5898751737509835e-06
2838,0,-0.0005410966272100221,0.9484171577237696,-0.0014499761810885694,0.8744489851205239
2839,0,0.0030393849856084417,0.7857663924911683,0.008112623916717491,0.5079561015501883
2840,0,-0.003916765095828785,0.681894008143243,-0.010491710670837361,0.3174705001627668
2841,0,0.008565937881615306,0.30675292361516804,0.022862960504481965,0.012727775163494782
2842,0,0.00023696003034508805,0.9807440554595853,0.000628553897260478,0.9534586100961803
2843,0,0.015225440798052025,0.06585703776983694,0.0405873143601039,7.334601763010472e-06
2844,0,0.0037652573325159897,0.658276720854055,0.010058044970275565,0.28106789639074226
2845,0,0.0018288518127134704,0.8768005203311745,0.004879260959504492,0.7059805602287528
2846,0,-0.012670612913422202,0.1864435831926603,-0.03401911573962629,0.0012766133464015544
2847,0,0.0011365049695592697,0.8924286561453258,0.003035907815136964,0.741873963817017
2848,0,0.009969049504782865,0.2707460917556741,0.026587277801447554,0.007264192220853529
2849,0,0.003975817557161832,0.6454142619749985,0.010619559982314506,0.262110305776015
2850,0,-0.0023123067970336002,0.7723211148267033,-0.006188651790983846,0.48043807108321757
2851,0,-0.0024170399752039646,0.7794944734080708,-0.0064710284064764985,0.4946860063581243
2852,0,0.014290173433489735,0.11238268531196517,0.038072234166365945,0.00010894162752843426
2853,0,0.011098063756725026,0.1775803298059071,0.02961056036248822,0.0010144958201798984
2854,0,-0.006053845229116718,0.5196805962042729,-0.01622296470196145,0.11641548299233899
2855,0,0.002554578025276183,0.8326977349861489,0.00681649645416666,0.6070557436198982
2856,0,-0.0008547924913845654,0.9328879972775311,-0.002292375583644606,0.8369412298513821
2857,0,-0.005236280783691447,0.5537050694556723,-0.014026160007358532,0.1487140539450465
2858,0,-0.010109065918486005,0.20977465456278743,-0.027090414239493495,0.0022303500831826967
2859,0,0.006075673372541885,0.4913576374227214,0.016220378040655955,0.0934962288525806
2860,0,-0.013002952782291475,0.1969661069238524,-0.034924336911542994,0.0016561435551735346
2861,0,0.000835160099425246,0.9168218269472999,0.002231133695618129,0.7992111796225718
2862,0,-0.00460643048616451,0.6296962068870849,-0.01234076868511219,0.23965004439993431
2863,0,0.021280107237093712,0.03987908932581211,0.056528297261248237,5.475213558511261e-07
2864,0,0.005792807037786256,0.519360186169598,0.015465016337837825,0.11632359169763523
2865,0,0.006475254580482726,0.5084062569456895,0.01727885591686585,0.10702344956690495
2866,0,-0.0011319101206631872,0.9195629226783486,-0.0030359795785318304,0.8050608344735001
2867,0,-0.007134728538110519,0.4036507351488402,-0.01911621037079566,0.041730801024702426
2868,0,2.62528375059341e-05,0.9975644703005481,6.71077879716003e-05,0.9943249261655135
2869,0,-0.012849039984435196,0.10951255414459739,-0.034449306841226324,9.55389279893233e-05
2870,0,0.007569968709075998,0.4916818386955141,0.02018667856227624,0.09378851362912137
2871,0,0.001246497820822718,0.878067495811254,0.0033305005135023393,0.7085865305557597
2872,0,-0.0035741518685496344,0.6685175495618403,-0.009568822113361677,0.2964234909283492
2873,0,-0.009141767313163168,0.3706678219744648,-0.02452623398387212,0.029042631450985484
2874,0,0.0024928495681504495,0.7866072565569676,0.006658193462298242,0.5095338870691969
2875,0,-0.004557476411982756,0.6016118756388152,-0.012205601248152481,0.20298208903308868
2876,0,0.00817169082671973,0.409312591423864,0.021795151730253412,0.04432843651978923
2877,0,-0.0015738498998390923,0.8880964403033103,-0.004218967104196563,0.7311064789616845
2878,0,-0.007483384574001399,0.36503969100618383,-0.02004783367523962,0.02721162397779328
2879,0,0.01695064421495669,0.11574903320649907,0.04507641772953912,0.00012625214925885323
2880,0,0.009913821418858316,0.2794245997035658,0.026438577099714006,0.008379966263058055
2881,0,0.0007841242738564897,0.9331646937174253,0.002092252517277603,0.8383349068360034
2882,0,0.004398535085555921,0.5891850813135819,0.011750778572638447,0.18810274462237497
2883,0,0.01889053989714674,0.034838921139737106,0.05027389112042113,2.6929124095590675e-07
2884,0,-0.0010143580089036152,0.9143210403530924,-0.0027180564403129987,0.7927664135642724
2885,0,0.003413353025602365,0.6708821685193723,0.009120669107341568,0.3003481340141537
2886,0,-0.0014152013969323885,0.8841930041722237,-0.003791372789644107,0.7221761526012311
2887,0,-0.004699366250510593,0.5807129077938563,-0.012584620546748068,0.17803228611432775
2888,0,-0.003910057544384101,0.7041290783038718,-0.01047616369755428,0.35428749426121686
2889,0,-0.016929864281741803,0.044548162847741615,-0.045456334519470634,9.707156151459705e-07
2890,0,-0.012667129113719987,0.1342972079395906,-0.033979039615668456,0.000261650405009272
2891,0,-0.019078031617302472,0.021498751687041965,-0.0512383698551089,2.084023685881735e-08
2892,0,-0.0019167463980963877,0.8349479918796234,-0.005132935235954205,0.6112048031418416
2893,0,-0.005180645685165535,0.6192541159991204,-0.013884714016973035,0.22554210906313854
2894,0,-0.003305333030827198,0.706307285885728,-0.008850471851732888,0.35810661609065353
2895,0,-0.00033478327566540306,0.9671209570020911,-0.0008976821258178006,0.919754562418603
2896,0,-0.0025399873272545404,0.7985649256066939,-0.006803633967424105,0.5335204529718729
2897,0,-0.0024809734985096962,0.8357154911384652,-0.006650168552955377,0.612685138816288
2898,0,0.0049600655285930795,0.6409536507952587,0.013237217372689864,0.2558035364122624
2899,0,-0.002622303384437246,0.7458915959903307,-0.007018843599464768,0.4293756842496619
2900,0,0.008176458969947146,0.5009132886697256,0.02179408011751022,0.10098714966552452
2901,1,0.018470189225235013,0.11373479708317176,0.049074652910679306,0.00011578775172372265
2902,1,0.030692488298280675,0.006591311165451709,0.0812432459987407,3.5568014885110226e-11
2903,0,0.005976289719971055,0.46401818281933094,0.015961477654314677,0.07428908729674408
2904,0,0.00025414796778423115,0.9788894175835166,0.0006748749247192784,0.9489255590788551
2905,0,-0.014042629063682333,0.10197671007749806,-0.03768610589938963,6.693356378158686e-05
2906,0,0.011453140036746235,0.18056501436675176,0.03054594313003493,0.0010987713460931543
2907,0,0.009665661036926995,0.30319722486181755,0.025775333246948327,0.012088650142754185
2908,0,0.006765957836724611,0.425012601923929,0.018064043170570972,0.05183795569726862
2909,0,0.012205750736046904,0.18850694320436434,0.03252940592756909,0.0013492137652512811
2910,0,0.007616952572350752,0.3979565618249591,0.0203262733435186,0.03937442724528988
2911,0,0.0029146702609959595,0.769926432429501,0.007782660821520846,0.47615042713638744
2912,0,0.00365874423548769,0.7630870501605812,0.009762828225142593,0.46286464532334726
2913,0,-0.01304444258632481,0.1407938111438254,-0.03500782229682401,0.0003296260833395811
2914,0,0.014893237260185493,0.1425924124459368,0.03964206176364932,0.0003519131686003854
2915,0,0.013348109218854593,0.18620363896560488,0.0355464484597384,0.001273095405633101
2916,0,-0.0010506789024427763,0.8979620759352926,-0.0028129300415854334,0.7543661337796193
2917,0,-0.015041913874649144,0.120126289832304,-0.0404163719832756,0.00015105468976708153
2918,0,0.0006844885346739568,0.9515678422791569,0.0018224757082078054,0.8827788785111822
2919,0,0.008132785727925584,0.35219433061312644,0.021703462823259356,0.0233500860017238
2920,0,0.012264540290767732,0.17304267433396958,0.032691882220127824,0.0008966687139196907
2921,0,-0.023535574614264622,0.043007379762825884,-0.06349282507548278,8.078233927407009e-07
2922,0,0.0037438672691153785,0.7007125048647322,0.00999644227964664,0.34899574502036457
2923,0,-0.001113079614152504,0.8991084841944427,-0.0029810371391842316,0.7569859336880272
2924,0,0.011046197542761451,0.27454531343075184,0.029435818558575456,0.007740877385100404
2925,0,0.013095872326009601,0.1019395470765219,0.03493827958948234,6.69637084010789e-05
2926,0,-0.012885810266809399,0.12226823606308644,-0.03456259209164789,0.0001649174377157272
2927,0,-0.004596207208587211,0.6157181916194817,-0.01231159233309882,0.22094494079628557
2928,0,-0.005894172522626435,0.46757160896468797,-0.015783897561684166,0.07653045333825041
2929,0,-0.006827730132285937,0.5646575622884935,-0.01831406733823343,0.1601041254048906
2930,0,0.015425015797859513,0.1364585503549723,0.04104680886199778,0.0002839184038392893
2931,0,0.005234025776344136,0.5188154119881329,0.013981252983173539,0.11581908451677154
2932,0,0.01105584356012108,0.22443847778232384,0.029476876645645078,0.003065705379584657
2933,1,0.014844094215185268,0.16710128966731397,0.03950085685402426,0.0007588520501780872
2934,0,0.00321905533103832,0.7178058594585408,0.008598261623758496,0.37850813562524066
2935,0,-0.011643154187175394,0.17038830690274376,-0.03122602069005832,0.0008304875191513014
2936,0,-0.0011531673780313491,0.8958842757487878,-0.003088371003452652,0.7494392674747
2937,1,-0.005971556529915267,0.6114736961937286,-0.016013301075437338,0.21533677076038615
2938,0,0.00010607702306910463,0.9928468643305361,0.00027490854285402896,0.9831021738929897
2939,0,0.020302183243963608,0.032432302938643014,0.05398176508128793,1.8492905070939292e-07
2940,0,0.015441286097744233,0.19870445393729097,0.04106326297450039,0.0017336513519007526
2941,0,-0.010070544243305035,0.3765493859443573,-0.027036484411797332,0.031058408086991198
2942,0,-0.001211422053045626,0.8891909707980873,-0.0032440335491272145,0.7338555208526563
2943,0,-0.0013925075967934368,0.881928893868559,-0.003729975575156748,0.7169738925264313
2944,0,0.005925228986819665,0.6025177656251733,0.015806348121559437,0.20445734345499578
2945,0,-0.018188552811013364,0.02650077952933362,-0.048831146320937865,6.334115631238597e-08
2946,0,0.007016301245463774,0.46619934939269303,0.018721141690983274,0.07574374644711081
2947,0,0.007061145331182958,0.3874653506886898,0.018855161141049737,0.03515571005563904
2948,0,0.011657285044752221,0.185450163232036,0.03108243846823734,0.0012480074806916403
2949,0,0.01992619699019884,0.023312532753450636,0.053027514145104385,3.219976242608455e-08
2950,0,0.010730478176724996,0.2547614195846889,0.02860637667865616,0.005505157843578367
2951,0,0.0018908194314880005,0.8267112597351551,0.0050513205222381475,0.5937830671651259
2952,0,0.011885223423892383,0.24972419106136534,0.03166103997150002,0.005025141230287176
2953,0,-0.006990153029737022,0.49379699947983247,-0.018742093431769268,0.09518028968797755
2954,0,0.012580041020734017,0.12473932865727784,0.03355645128596349,0.00018242746976730663
2955,0,0.0018800075596516696,0.8584704856185735,0.005018455045668001,0.6641653536488277
2956,0,-0.008296192109943607,0.38583751506847486,-0.022246428692071225,0.03447227856736465
2957,0,0.0010518061475007885,0.9009751380922676,0.002809407373798616,0.7618656765276781
2958,0,-0.0035926638859776943,0.7147361137292918,-0.009623882704745297,0.37265231681465827
2959,0,-0.004762448473496424,0.6220363298173808,-0.012759636911466149,0.22927380070040504
2960,0,0.014247940779924783,0.07976886644898402,0.037996728861634535,1.947716893663673e-05
2961,0,-0.0052315103776552335,0.6186620523707604,-0.014021550775811761,0.2247560627397529
2962,0,0.0084156311456851,0.41265351214751556,0.022441337445618333,0.04586646826458709
2963,0,-0.010124461025618082,0.21574846661961455,-0.027135405583572237,0.0025439863557944952
2964,0,0.022750651313052452,0.02429329154716785,0.060419441628783994,4.0152597142465174e-08
2965,0,0.01848979925957193,0.06050038556185931,0.0491733230277026,4.752566035781329e-06
2966,0,0.007604564178450252,0.35281465951763624,0.020303996120447323,0.023523683608769438
2967,0,-0.00834441257324284,0.3972115629914209,-0.022378754288100405,0.03898282791857916
2968,1,-0.0045535432971326685,0.5687956190600766,-0.0121901291415323,0.16471876034515043
2969,0,0.005914535315959051,0.47609785163887086,0.015795258851545556,0.08240575053762375
2970,0,-0.0005589028064741258,0.9459841949692194,-0.0014974028347531623,0.8685959022978992
2971,0,0.009177810960817474,0.375301999887777,0.024467829400695758,0.0307107023226672
2972,0,-0.003987925170807255,0.7025742931927568,-0.010685404239433401,0.3516321894574732
2973,0,-0.01337552000745583,0.11318897080420512,-0.0358844487808338,0.000112552417104629
2974,0,0.0011755851784131111,0.8871204573681458,0.0031406156396508794,0.7295183661652234
2975,0,0.0017031127549737605,0.8697235997825417,0.004546228557747246,0.6896757380868963
2976,0,-0.008367929920349015,0.42690678239863744,-0.022447476436079028,0.0526975209410435
2977,0,0.002696185543515784,0.7924279968525604,0.007198691809574258,0.5215094138337529
2978,1,0.02092010230182731,0.055603597772664534,0.05555911997054589,3.0799214362424956e-06
2979,0,-0.008934581187061669,0.34397980512395143,-0.023961056172260985,0.021031716003880263
2980,0,0.011778521164321347,0.19684108531227829,0.031397432067930095,0.001656159226243245
2981,0,-0.0045415909275375406,0.6043256792077714,-0.012163208996165941,0.20636884340064254
2982,0,0.0014875682499415816,0.8982008665728076,0.003967934910941535,0.7556264884059828
2983,0,-0.019118095876365027,0.07151049309776197,-0.051465925859124254,1.1137635966395808e-05
2984,0,0.005502438173595211,0.6210551629641106,0.014680939990513992,0.22837647683217321
2985,0,-0.005262921354094681,0.6031887903687867,-0.014104236249988971,0.20488814390742693
2986,0,-0.017483948516165304,0.09919713760268972,-0.04704085017580495,5.825581600851723e-05
2987,0,0.0101538203330056,0.20870421775140924,0.02710073722791379,0.002180995713837069
2988,0,0.009081454550329915,0.3461251554583542,0.024218295628714623,0.021659442505515505
2989,0,0.011207206543420471,0.3065692986607096,0.029853982595774167,0.012705135584341715
2990,0,0.0039033971919132616,0.6519086023072971,0.010426189705617974,0.27159248993195884
2991,0,-0.008020343276167753,0.31698379150011335,-0.021483754938907754,0.014699262398068557
2992,0,-0.01034322104055092,0.21585272558355728,-0.02772803714189983,0.002549530838987539
2993,0,0.010754712052487734,0.21621121788573527,0.028684263866021093,0.002574826288131445
2994,0,-0.010147329052700127,0.29212167277577894,-0.02722519362465458,0.010210046937046012
2995,0,0.004547564977696429,0.6322596765406716,0.012141494843178132,0.24354003072806119
2996,0,-0.00033128110125060984,0.9734994106821308,-0.0008914611658529623,0.935062337418575
2997,0,-0.010636924598619757,0.2009743370825634,-0.02851608187712675,0.0018226502073907089
2998,0,0.00908799469256078,0.2752963306816587,0.0242548204173351,0.007831791708918064
2999,0,0.006072287688853698,0.5085377865866743,0.016208804655084667,0.1071172945040916
3000,0,0.008657237827461037,0.291914575822976,0.023109471704198754,0.010198669390957956
3001,1,0.014699395026702377,0.08989766349498675,0.039170915847740705,3.565521006761525e-05
3002,1,0.005478408345512905,0.5237719920273015,0.014629337889896133,0.1202100989994465
3003,0,0.020989088689813574,0.03850619323496593,0.05576820050218094,4.5573739390863304e-07
3004,0,-0.004483407770943321,0.6632400036083731,-0.012013679302046037,0.2882031164017025
3005,0,-0.005518658264086675,0.5952193312244802,-0.014791692087014542,0.195068276744365
3006,0,0.01703788654384971,0.03572557859434389,0.04541493322737824,3.0696666781768964e-07
3007,1,0.007183677444821545,0.38942313736446055,0.019179397721672042,0.03591787617119405
3008,0,-0.0013967704407022012,0.8639487249677607,-0.003738878652999446,0.6759582708371554
3009,0,0.0010202323574599402,0.9022313340092755,0.0027252905245135715,0.7647980484904712
3010,1,0.022285996467896904,0.00750048375957295,0.05931872024457144,7.148310852897857e-11
3011,1,0.005669786525551465,0.5456482382025482,0.01513463917774319,0.14082075574085878
3012,0,-0.008148449078764154,0.3324570810018558,-0.021834978905709377,0.01812868688385459
3013,0,-0.0160534842459539,0.13533825322391668,-0.04317468781427308,0.0002715398498575417
3014,0,-0.008635692757303741,0.3206046998178633,-0.023147890134083693,0.015451471357515904
3015,0,-0.008479480479212756,0.4704907616396774,-0.022755489135820536,0.07840749235335047
3016,0,0.0021371269467630972,0.7900446489229221,0.005711101224928707,0.516441307543317
3017,0,0.002894474765379766,0.723793253264507,0.00773397229805802,0.3891009398508699
3018,0,-0.008504904003257412,0.4302658470419728,-0.022817692926762768,0.05443275862059899
3019,0,0.016959752341652496,0.04349125194744573,0.045186626608634525,8.591731388574951e-07
3020,0,-0.009532577124541572,0.2507226505425252,-0.02554906698681654,0.0051047893380719855
