beta_true,prev0,prev1,logOR,se_naive,p_naive,se_lambda,p_lambda,var_extra,y_naive,y_lambda
0.03381766034395656,0.07814111186954356,0.08061218724594339,0.053836159738169735,0.006760116332515706,1.6684575419301907e-15,0.06360581084169233,0.39732787234225797,0.004,14.777684840576491,0.40085096834544864
0.029125258768499043,0.006069895161599869,0.006248161255114579,0.049431455164856856,0.023375677895733856,0.03445950454723117,0.067427163050844,0.46349199575722855,0.004,1.462690971053701,0.33395776147306183
0.05539130185603651,0.1381132179985068,0.1448400066036232,0.05312105767426389,0.005243030565998653,3.994492059328497e-24,0.06346250364991911,0.40256650961839224,0.004,23.398538437840774,0.3951623578450652
0.06174482809268654,0.05292717908222148,0.05610901570491545,0.05203813032671986,0.008031688844214853,9.227018504853962e-11,0.06375349422337795,0.4143630788184458,0.004,10.034938608407128,0.3826189486773146
0.05774624634151764,0.02068829623016792,0.021891212570927483,0.05297984337708613,0.012625678042764509,2.7143312632122458e-05,0.06449347056903935,0.411375143690891,0.004,4.566337151147201,0.385761953001064
0.05405954441461795,0.005774494277610333,0.00609329824582959,0.09714413499952528,0.02399387720196073,5.1501771242329915e-05,0.06764396605154646,0.15097121582760556,0.004,4.288177834501682,0.8211058474012894
0.084572156681197,0.008451359458154546,0.009190348908198304,0.05960108012624715,0.019678497243503842,0.0024557475875668514,0.06623626841665062,0.3682131476118844,0.004,2.6098162739153836,0.43390070840845874
0.06862316331493555,0.06259283913429063,0.06674222233947029,0.06251409882538592,0.007441521476656025,4.4376939161424756e-17,0.06368183604362812,0.32626592546141264,0.004,16.35284265593785,0.48642828066143956
0.06582132037607255,0.026967792607195677,0.028749820163165383,0.06344244045657577,0.011097097992263185,1.084020812995042e-08,0.06421172466029776,0.3231430649136562,0.004,7.964962379345487,0.490605160187076
0.05424288636633815,0.029417196194152624,0.03100609795534057,0.039428023195460946,0.010637814109417163,0.0002102239268906371,0.06413394646383859,0.5387025361964182,0.004,3.6773178557425994,0.2686509798030025
0.04947318646676652,0.06967534635494911,0.07295130809319489,0.05734722108925955,0.007100361385142009,6.656355251486049e-16,0.06364287180666517,0.3675466032124096,0.004,15.176763507684441,0.4346875865531319
0.06330389912809166,0.03563703552598841,0.037877721946845994,0.05694644389538648,0.009740511811445668,5.0247542126795395e-09,0.06399123041752607,0.3735141465184547,0.004,8.298885177029396,0.42769294501710475
0.038807638575361875,0.020047146247300154,0.020823902580421882,0.04907832229336162,0.012922696181509829,0.00014596295120586467,0.06455227398472968,0.44708242534401044,0.004,3.8357573642751563,0.34961240176277253
0.09456187251632703,0.009431199681844723,0.010356871974333217,0.08769684946276278,0.018448124678462328,1.9972738036661205e-06,0.06588120600104472,0.18314424322965883,0.004,5.699562394182756,0.737206727957043
0.06828838730161045,0.07760896224875403,0.08264062187349895,0.06863897901692473,0.006736387949673244,2.213856330178586e-24,0.06360329333146597,0.2805104583676076,0.004,23.65485056640002,0.552050942155877
0.06013176409276675,0.0271722853647871,0.02880781405437387,0.07479412012019912,0.011068761081067732,1.406587045815524e-11,0.0642068335293819,0.2440621232870116,0.004,10.851833386607485,0.6124996147811393
0.12163682349613261,0.026574385756138616,0.029908816213895937,0.11670667554396776,0.011031595374534896,3.7168231005214964e-26,0.06420043688720085,0.06908727325132522,0.004,25.429828108340807,1.1606019477889973
0.0845993551651395,0.05689075411810543,0.061603728044593124,0.08594155775046004,0.007736067254514789,1.1316236284827915e-28,0.06371692660954682,0.17740037193814073,0.004,27.94629799298196,0.7510454739602519
0.025209567013895588,0.005451478196160415,0.005589876539293112,0.04543628879739633,0.024699989829618484,0.06583776627281568,0.06789763985282005,0.5033755320879671,0.004,1.1815249121798481,0.29810789831772105
0.03412260821295071,0.025159404088483075,0.026010008760754096,0.046324971107478706,0.011531292975677765,5.886209446524565e-05,0.06428818489964477,0.4711661357893153,0.004,4.230164288642875,0.3268259312267752
0.05753770743294269,0.018502906173335384,0.019577291137889027,0.04915462136480454,0.013311689698192897,0.00022198114718515602,0.0646312701609753,0.44693228348451075,0.004,3.653683908527442,0.3497582735947514
0.045094255297525115,0.04706803388177487,0.049132445028036924,0.041058171530542566,0.008514368358133823,1.419680541338751e-06,0.06381609881948277,0.5199758308598328,0.004,5.847809370224162,0.2840168424577953
0.09986263269592772,0.007860272681963836,0.008678587565331112,0.08921780479034756,0.020219992694649178,1.022518312978903e-05,0.06639915740859718,0.17905878183842228,0.004,4.990328905174445,0.7470043743982897
0.08321823076229554,0.01396643825209935,0.01516005723540408,0.08104137277102373,0.015213766615807724,9.993351096948846e-08,0.06504966329382701,0.21282370430955277,0.004,7.0002888542294155,0.6719800019526211
0.08727568554532573,0.014774347737199175,0.016100037888597752,0.09418430727162544,0.01480161071749207,1.977063711636163e-10,0.06495450469237816,0.14705733659166081,0.004,9.703979335154623,0.8325133039566859
0.09278919313979725,0.012675641435111233,0.01389097916790904,0.08247058326693868,0.01598765365752923,2.490798349179207e-07,0.065234998807949,0.2061555127784368,0.004,6.603661430786914,0.6858050472936502
0.08792287877764833,0.036744058194625936,0.03998595134205208,0.10066188371214128,0.009504437040363552,3.2792404327844336e-26,0.06395572158497029,0.11550343515478506,0.004,25.484226739840704,0.9374050993512066
0.0057411160004094755,0.04289049362277594,0.04312679106765246,-0.004124947841641683,0.008993415993848423,0.6464761335847782,0.06388177777143032,0.9485151068928133,0.004,0.1894475036432287,0.022955747761148528
0.018377540344144835,0.03372509913710352,0.03432914023705481,0.0184119844904718,0.01005832495277942,0.06717192932460321,0.06404037711362813,0.7737250061447478,0.004,1.172812177635567,0.11141336688133996
0.029598790826038338,0.0061105307274599745,0.006292943155806677,0.013649573628594779,0.02313641519692028,0.5552170577413872,0.06734458930132609,0.8393831569021664,0.004,0.2555371996692695,0.0760397496084899
0.07590895831718386,0.051830308575285346,0.05569023470041617,0.07105463367414794,0.008100961753363205,1.768733540154728e-18,0.06376225828285455,0.26512125522708285,0.004,17.752337588659966,0.5765554527354464
0.06697058237794658,0.007445394274508136,0.007956988828231999,0.09959103544350073,0.0208029630219167,1.689991578891303e-06,0.06657900022147549,0.1346972976875384,0.004,5.77211545943967,0.8706411170547635
0.11594862549448691,0.07043101573419537,0.07841074459326969,0.11824003228891493,0.006969833121499012,1.5026466090785267e-64,0.0636284415473265,0.06312798669188577,0.004,63.82314314434514,1.1997780611802833
0.09927099488402474,0.004203855074479386,0.004640556677713932,0.06106844574858968,0.02721539170911996,0.024839242192409985,0.06885257835318033,0.37510854662917703,0.004,1.6048616579590236,0.42584304059039946
0.10123994191023503,0.12462958254693836,0.13610069616217102,0.11176432394055934,0.005434855801308782,5.725178142512386e-94,0.06347863938035392,0.07829590611581105,0.004,93.24221099543236,1.1062609454490064
0.040219038600579245,0.04831611740005386,0.05019941463826974,0.035703014523793215,0.008429931565691835,2.2827987080606833e-05,0.0638048881058673,0.5757758381713417,0.004,4.641532381909953,0.2397465637876122
0.058175426229104495,0.014886871592037143,0.015764550967630735,0.01352801947290293,0.01495359966297304,0.3656421360521843,0.06498930791199786,0.8351059003415999,0.004,0.4369437626085797,0.07825844784845638
0.09036802584439227,0.003475019704907013,0.0038024270956749048,0.09979452733161319,0.030493379449944014,0.0010653975983461702,0.07021286342457675,0.15522548881482617,0.004,2.972488286550796,0.8090369638591901
0.02700665303762404,0.052876614276777305,0.05424557316319595,0.038792914787662926,0.008106108767885034,1.7044370194535894e-06,0.06376291241275592,0.54292679877747,0.004,5.768419041727029,0.26525872111106635
0.03982923368697318,0.1393965527130817,0.14424364880555063,0.03546119419039202,0.005234251029675227,1.2454714909763231e-11,0.06346177892118733,0.576311643756347,0.004,10.904666209077591,0.23934260587752643
0.11516480937863394,0.03765118832439361,0.04205356704162801,0.10805738973723988,0.009343086314909483,6.163700007112156e-31,0.0639319424222966,0.09099083318600473,0.004,30.210158506946854,1.0410023581982975
0.1248399074908546,0.05133147673184734,0.057762619504442725,0.12726984108372608,0.00803460006601756,1.6424246192443592e-56,0.06375386104559354,0.0459046766384066,0.004,55.784514553699665,1.3381430675173767
0.006798537614491139,0.01043039231115632,0.01050079815638059,0.002080162585157723,0.017889249192878792,0.9074306052438741,0.06572689888230628,0.9747523067815967,0.004,0.04218657721416957,0.01110572836738574
0.058257500487473385,0.0514241676039767,0.0543413620698772,0.06450400503216047,0.00815919607499066,2.664718146633911e-15,0.06376968308365773,0.3117699001528057,0.004,14.574348720534228,0.5061658161149463
0.023333503187730073,0.00925957008951299,0.009476097253787659,-0.004659819568609743,0.018932747295428827,0.8055855879310837,0.0660185498186121,0.9437292516998854,0.004,0.09388831199017682,0.02515258341181695
0.0007717203164515699,0.013763691315288457,0.01377417077320285,0.008980492458559046,0.015685791725045015,0.5669670209910201,0.06516167632927725,0.8903837663366698,0.004,0.24644220216205795,0.05042276674912893
0.03412850065161774,0.07654678788889964,0.0789943766406884,0.028861359545360888,0.006820420708772513,2.32024612711052e-05,0.06361224833823007,0.6500393071571999,0.004,4.634465943567584,0.18706038125663338
0.07607381966319977,0.008208508322974758,0.008851584017082012,0.08116229232438897,0.019981464780135082,4.8679306755789857e-05,0.06632690958245965,0.22107649721304257,0.004,4.312655615205301,0.6554574250975823
0.07902480162600983,0.003020070464488715,0.0032676028813490134,0.05820809224004538,0.032689997880503356,0.07497640946295905,0.07119435343780653,0.4135889260640382,0.004,1.125075361297252,0.38343109809028963
0.06746496252343152,0.08137931872509703,0.08656733181108554,0.06996452207966217,0.006588067658152439,2.4085720020379646e-26,0.06358775538944896,0.27120886540907474,0.004,25.618240366322613,0.5666961181408456
0.09889053101610337,0.0061442528209002594,0.006778590652733783,0.09579592645450692,0.02277263407867121,2.592130056869179e-05,0.06722047949011564,0.15412820580316036,0.004,4.586343212074742,0.8121178771560285
0.03385204553246933,0.1265574650960124,0.1303470381110711,0.04322160463323,0.0054499080874062505,2.179080786187153e-15,0.06347992988465863,0.49595350528218707,0.004,14.661726668631704,0.30455903590063754
0.0512311910420437,0.011305609327287053,0.011892834521866744,0.0472608675099445,0.017004740168987353,0.005448020104099572,0.06549168793224658,0.4705210435357807,0.004,2.263761298473502,0.3274209484596821
0.10481762292469564,0.006447531298972714,0.007154937556039936,0.11824494284328654,0.022061608912316774,8.333229324655338e-08,0.06698294251374759,0.07751347382260575,0.004,7.079186666528843,1.110622799452413
0.08207831522217854,0.07822402713246103,0.08435095308677686,0.08457714990031262,0.006684671657315618,1.0850658212630325e-36,0.06359783671765981,0.18355957988830818,0.004,35.96454391624468,0.7362229449433748
0.034905324993583134,0.008815631295281488,0.009125919462580158,0.06655944100322159,0.01939877236095381,0.0006011031813016533,0.06615370261075419,0.3143514673721417,0.004,3.22105097354844,0.5025845080507536
0.021555246495112597,0.008893489787359593,0.009085511550339128,0.03372337031738839,0.01919972372973878,0.07901146338618156,0.06609560795770242,0.609896608342393,0.004,1.1023098944792664,0.21474378176326772
0.060235299489978966,0.028269394307329644,0.029971934841159044,0.05689766004101485,0.010839456048797793,1.5282333101965932e-07,0.06416770065565557,0.3752390966482141,0.004,6.815810338433064,0.4256919182300903
0.06478124733450594,0.005856933085981104,0.0062464634010587945,0.01990975203276566,0.02351774958483553,0.3972269992084224,0.0674765481151417,0.7679466671693649,0.004,0.4009612405172043,0.11466894007046746
0.06856096353177404,0.024345253944077924,0.02602796902916606,0.06375326250512128,0.01165653998810608,4.5178399698621433e-08,0.0643107683401024,0.3215239485353474,0.004,7.345069156646446,0.49278667334817106
0.053884946008296256,0.0986198125174972,0.1035145384967228,0.05106232743858673,0.006061939185544843,3.656159379973092e-17,0.06353540042125527,0.4215800179618243,0.004,16.43697488068051,0.3751199819856795
0.0621633038426763,0.04774276736961014,0.05064971145273967,0.07908195279400072,0.008442555669734729,7.457870675521835e-21,0.0638065572354172,0.21519678794392771,0.004,20.127385151866935,0.6671642152948609
0.039664181683012834,0.0680272735079747,0.0705854615325207,0.03818811825158983,0.007181979165535841,1.05368272337513e-07,0.06365202922715182,0.5485386860916499,0.004,6.977290140765482,0.26079273807348313
0.056874614064760416,0.05817870590460952,0.06137453502810913,0.06695307892791945,0.007710068372307086,3.825925262063895e-18,0.06371377523193592,0.2933313935240185,0.004,17.417263517996716,0.5326414545624493
0.03884445121820326,0.007201233433356296,0.007484330598635021,0.02260798902195713,0.021264934695233294,0.2877102291293513,0.06672478885386253,0.7347419909274022,0.004,0.5410446971105136,0.1338651392669074
0.020160720432647057,0.011130908731817359,0.011355019247417265,0.016072567246821712,0.017333041332740662,0.35378163445097477,0.06557769683240253,0.8063852163185926,0.004,0.45126471598147416,0.09345744286545371
0.062173566989271116,0.08511268172680275,0.09008059210774665,0.06864998825896597,0.006460036488941684,2.2347997854910754e-26,0.0635746181383613,0.2802164296359735,0.004,25.650761378997952,0.5525064047709416
0.034111087712168836,0.04817464774847976,0.04976310009593845,0.02722865729003041,0.008448681027002343,0.0012693114413012362,0.06380736800006744,0.6695744085059349,0.004,2.8964318052940374,0.17420115366630426
0.03424363413976314,0.026245692767824486,0.027135195959684753,0.039151856655432485,0.011387382383361226,0.0005856408699928342,0.06426252778676611,0.5423596548509566,0.004,3.2323686228769106,0.26571262431667103
0.07579413727662707,0.03734936532051811,0.04017212973647489,0.06670100224972905,0.009477959194903584,1.957396242492319e-12,0.06395179208200703,0.2969534845852507,0.004,11.708321249707987,0.527311574151004
0.06900374362539081,0.02716075791776641,0.02904477082725727,0.0885753393383601,0.011117479574189541,1.6229143833624093e-15,0.06421525015198899,0.16778670400935347,0.004,14.78970439071846,0.7752424571196772
0.11590611234644124,0.019544090736817153,0.021893289770801422,0.09554164329116614,0.012805189854526099,8.576031787612439e-14,0.064528853137263,0.13871227256066854,0.004,13.066713617907942,0.8578851130464795
0.11063228654480162,0.018438113234413103,0.02055075206417796,0.09679568721658287,0.013186363286243993,2.1265422770909552e-13,0.06460557388272938,0.1340667570725357,0.004,12.672325978797689,0.8726788955989928
0.047615017213311586,0.046603554057039864,0.04876543166345034,0.041007223362238256,0.008589055142596025,1.8028151466281277e-06,0.06382610647879561,0.5205592679143068,0.004,5.744048801793992,0.28352981704145214
0.05028726849701975,0.06259315209882882,0.06560948167534539,0.05604408366650755,0.007461796367884362,5.876570216037804e-14,0.06368420844319078,0.37884246495731455,0.004,13.230876070324987,0.4215413462923478
0.03862622667788533,0.014767924063879919,0.015340591313712971,0.04917354297103275,0.01509115695553886,0.001120288259650879,0.0650210967168096,0.4494869792737134,0.004,2.950670215304656,0.3472828843789845
0.01697025249503728,0.025591285311385006,0.026017886085555865,0.015721668277537935,0.011567477349326777,0.17410641714953212,0.06429468510092563,0.8068241170161886,0.004,0.7591852215232727,0.09322112864158487
0.10607485190550622,0.010452483716090004,0.01160859155843338,0.10591577675137405,0.017652839641248783,1.9740435826347466e-09,0.06566294805595957,0.10673973831073204,0.004,8.70464326327285,0.971673866272401
0.0792638358751156,0.007854208827778708,0.008496596719762795,0.04535178364591423,0.020216608805657694,0.024877905349543917,0.06639812701877212,0.4945891140792289,0.004,1.6041861888297084,0.30575544670369303
0.04156147553992873,0.04168887099891861,0.04338128333499185,0.033816837158973025,0.0090770823334255,0.00019491424119452854,0.06389361019450839,0.5966196172023501,0.004,3.7101564284747415,0.22430247088233007
0.11326716819306894,0.04753931054937414,0.052938924293483354,0.10415595206561835,0.008378555429429382,1.7683794693397293e-35,0.0637981205920991,0.10255598693803222,0.004,34.75242453584048,0.989038981631488
0.0797630717144115,0.016358131653467313,0.017692324350153592,0.09520839394824794,0.014123267138493989,1.570359168319181e-11,0.06480329215915859,0.14178107299250403,0.004,10.804001005565594,0.8483817412513007
0.0824417807939962,0.008404743728866853,0.009120421792095577,0.11360567675978195,0.01954548885056201,6.159331305415871e-09,0.06619687405314124,0.08612930864228274,0.004,8.210466434934885,1.0648490388403355
0.045349145454127236,0.020452969819068887,0.021381558822279233,0.05182536668672668,0.012768764134266765,4.933369378325024e-05,0.0645216346469658,0.4218449069004575,0.004,4.30685636619961,0.3748471899332826
0.013686626132002028,0.015141075587679974,0.015346528334014896,-0.01161738297374741,0.014805425047409436,0.43264667634379816,0.06495537399503185,0.8580541017026717,0.004,0.3638666282510231,0.06648532831658169
0.07894407698525459,0.0664919537260374,0.07156298570214092,0.08156633214710063,0.0072076324786755274,1.085274081866905e-29,0.0636549288425308,0.2000592359691522,0.004,28.964460568533838,0.6988413941082925
0.03613167458873124,0.01767581612268727,0.018314240664165444,0.05693151789364544,0.013688334763632534,3.1946673775046615e-05,0.064709894982153,0.37896973879763085,0.004,4.4955743530405625,0.42139546759895696
0.013726936667138694,0.018786014222034197,0.01904072271819453,0.01660114169319561,0.013433354814415308,0.21652732934349517,0.06465643836131074,0.7973645927547532,0.004,0.66448728067777,0.09834305323926176
0.07589875487323734,0.09498962295533257,0.1017179789953291,0.07866565398606144,0.006140331583356736,1.4173270072818446e-37,0.06354292778864984,0.21571892373507462,0.004,36.84852993728001,0.6661117551606421
0.0768828800662376,0.004956623490619002,0.005350615537745842,0.0961591719528894,0.025639289884556653,0.00017650934142822913,0.06824494989216659,0.1588263399489368,0.004,3.753232305441154,0.7990774720230829
0.030153084262623833,0.009147834823290027,0.00942523161174316,0.018172130668446054,0.019064681124040136,0.34049733907481616,0.06605650661639119,0.7832395779139228,0.004,0.4678862776708424,0.1061053752966717
0.057733668686122015,0.05892819186670951,0.0622125741251589,0.050908996860825284,0.007642171042150994,2.7088405022306942e-11,0.06370559455995596,0.42421553568707193,0.004,10.567216565672014,0.37241343072841404
0.07381334926497297,0.1809713674741318,0.19217067950128977,0.06551382264304872,0.004686925348175784,2.1238520039889086e-44,0.06341898193143258,0.30158903505532453,0.004,43.672875749403325,0.520584452263579
0.05989101651114722,0.02047119417107445,0.021707266159247902,0.0635274796764412,0.012661820213367867,5.241715588271949e-07,0.06450055574268838,0.32466647347335154,0.004,6.280526547257223,0.48856255626861056
0.04141744730410628,0.0392892742448892,0.04088278041117438,0.03166111622331289,0.009295188471883962,0.0006587792038386789,0.06392496013864886,0.6203984901790374,0.004,3.181260118975051,0.2073292677696361
0.10465688170644977,0.014758042828304656,0.016359653774284177,0.115366765158376,0.014720832371260663,4.61537411378031e-15,0.06493614483246411,0.0756310070711901,0.004,14.335793090095224,1.121300116679803
0.05022780409926862,0.06159510889678185,0.06456306458952013,0.052804164127662354,0.00752649453558909,2.286839056326989e-12,0.06369182145294836,0.4070720322825109,0.004,11.640764399192394,0.3903287346203994
0.09459130811017541,0.106123897054195,0.11543701967450222,0.10616678276582701,0.005819967011980669,2.403274490050853e-74,0.06351277049555108,0.09460684240357567,0.004,73.619196623409,1.0240774522805254
0.0567941159030434,0.008470392810760499,0.008960948949652468,0.0747463958124864,0.019739742619658055,0.0001527261856067451,0.06625448995117496,0.25924769837740225,0.004,3.8160864947736677,0.5862850906242861
0.049897579086474776,0.061646176191757406,0.06459646681471089,0.042980843212783185,0.007499005707395725,9.952349492087117e-09,0.06368857893374254,0.49976502689250824,0.004,8.002074381465572,0.30123413868381754
0.09805432376543555,0.04242611710426115,0.04659331784433188,0.09799704996950645,0.008896089823480464,3.208738449327589e-28,0.06386814866697979,0.12493989057897845,0.004,27.493665681671438,0.9032988787402986
0.03972891022657383,0.011590893658434744,0.012054994043481135,0.035106228321128696,0.016861710969466894,0.037341678388118305,0.06545469652223468,0.5917208838340009,0.004,1.4278061658106993,0.22788310272938514
0.07023463204565568,0.0097839659654134,0.010488379448886661,0.046250943525869725,0.018114476816359616,0.010672023088857547,0.06578855729023422,0.4820407093226352,0.004,1.9717532438330192,0.3169162831561454
0.0753354032147984,0.06540004631702713,0.07015830184921844,0.0667304431010112,0.007253735063132084,3.597542097780969e-20,0.06366016550690166,0.29453302939383397,0.004,19.443994115326866,0.5308659956845324
0.0940602956594,0.010691564905494841,0.011733658294075326,0.12222954768585868,0.01744728302567238,2.4584285681210913e-12,0.06560798491782777,0.062458252393397695,0.004,11.609342406011823,1.2044101716671722
0.05762365042204612,0.08877355644227994,0.09354668059566261,0.06056021228894101,0.006332293980982039,1.1361130370308587e-21,0.06356176482022491,0.3407028732207785,0.004,20.944578456550605,0.46762420391768816
0.01198379420010201,0.09723077200002257,0.09828776201992229,0.0056978717396139016,0.006153028818008703,0.354431870986347,0.06354415601481576,0.9285511163324895,0.004,0.4504672326902736,0.032194183545001406
0.007043878221460499,0.021959180021171587,0.022110971708316534,0.009790591919897729,0.01241711936736609,0.43041874071939856,0.0644529662109,0.8792635278373977,0.004,0.3661088274582319,0.05588094115723704
0.004814055132029475,0.12680852775281404,0.12734253740280588,0.0075608423491651845,0.00547754810496854,0.16748402978464172,0.06348230882097976,0.9051948906455594,0.004,0.7760265982215852,0.04325790607690039
0.02388389642517736,0.02487703658122486,0.025463038157308715,0.032518277905474534,0.011653233817926103,0.00526276916016402,0.06431016916798817,0.6131041119122433,0.004,2.278785678940658,0.21246577117531185
0.054888197044391074,0.024231884133097455,0.025564155628869916,0.051017597242363814,0.011689663041631174,1.2751046365144671e-05,0.06431678025233288,0.42764747598472486,0.004,4.894454175076118,0.3689140868738183
0.04905202524743621,0.03503665815956808,0.03673342107025741,0.05028404099167054,0.009835477606074942,3.178953048109741e-07,0.06400575458300294,0.4320916080972528,0.004,6.497715886397097,0.3644241682929057
0.04351615179460747,0.05952799600999292,0.062011431992666996,0.03835404130766995,0.007655876026279335,5.450018072630016e-07,0.06370724007308556,0.5471502858616535,0.004,6.263602057570977,0.261893369542304
0.055200634743626506,0.05366797450052352,0.05654155822087129,0.06372830115432405,0.008019437615913425,1.9149999843149427e-15,0.06375195196757137,0.3174900746296828,0.004,14.717831225252503,0.4982698470678695
0.03583843058430891,0.02117061931200652,0.021926163111140765,0.0311087821961486,0.01256727728314067,0.013309461783190528,0.06448206307424836,0.629492798278202,0.004,1.875839506457445,0.2010092340802299
0.05680642995836113,0.00975608271897123,0.010320449339054082,0.06368349660874408,0.018362210024011644,0.0005239911833515463,0.06585719973522951,0.3335471878978986,0.004,3.2806760203712075,0.47684271648815835
0.061430249877886145,0.022411488611272925,0.023797607710484316,0.06721465560900537,0.012178555950704618,3.4074225675056017e-08,0.06440743144268712,0.2966772470289947,0.004,7.467574004572418,0.5277157596105723
0.12408785594775705,0.03583218055832738,0.040375026325313465,0.11609504244983222,0.009529411295352105,3.8380831960401647e-34,0.06395943776829174,0.0695030975018701,0.004,33.41588561553344,1.1579958400430739
0.050584086970518936,0.070922267853129,0.07432857560729256,0.047594804871595155,0.007040386880997346,1.3774985582670377e-11,0.06363620861926109,0.4545083021009557,0.004,10.860908847022092,0.3424581794965719
0.05119993981637824,0.04398928208665178,0.04619343638076608,0.036084107306090546,0.0087957563068443,4.0880688700783355e-05,0.06385425067299272,0.5720050002432697,0.004,4.388481796424458,0.24260017475842924
0.04936035443916112,0.0037023424541043604,0.003888948266912129,0.028801806597593013,0.029544903265552716,0.329635382163055,0.06980616956237369,0.6799019997980182,0.004,0.481966178487495,0.16755368143220317
0.033375722770297864,0.019909343821725316,0.020571145895330878,0.0524085035917776,0.012984169708135342,5.429187684931773e-05,0.06456460843999334,0.4169512521071016,0.004,4.265265144691475,0.379914717636418
0.08334218813597741,0.01646495854421571,0.017870415480318813,0.0814784044049571,0.014053169043415671,6.716370101004971e-09,0.06478805106007447,0.20853114001048478,0.004,8.172865380372645,0.6808290825372102
0.018930795290107764,0.0169367306829208,0.017254825516826427,0.02484318052566679,0.014070286561189407,0.07745483589179253,0.06479176617375071,0.701400120743169,0.004,1.1109514618872647,0.15403416369248668
0.12064791819816645,0.041521651248787796,0.04659777659867931,0.1357234302130949,0.008922268060346258,2.9547575958569464e-52,0.06387180025128988,0.03359202870786964,0.004,51.5294781422277,1.4737637672203179
0.009938181335235927,0.027031568894367006,0.027294183888022586,0.011981011048024818,0.011230257510712452,0.286039140870914,0.06423487124418413,0.852037937935011,0.004,0.5435745350486678,0.06954106735887111
0.05663201466875508,0.03191983135191859,0.03371697367011614,0.033933901906721985,0.010242770874581404,0.0009231380418438944,0.06406960554888078,0.5963607325014213,0.004,3.034733351705977,0.22449096048964903
0.08941618742032112,0.00600346770222764,0.006561321686454098,0.09691862045380718,0.02312590734725445,2.778365853268915e-05,0.06734098002430465,0.15008763198781389,0.004,4.55621056723977,0.8236550944372935
0.07519085532746701,0.05676842651856136,0.060931355577213464,0.07920595010760659,0.007765831181453621,1.9973096166852226e-24,0.06372054718800552,0.2138602580314175,0.004,23.69955460693941,0.6698699135175579
0.08183787271582209,0.11295996192816989,0.12142347211563818,0.08016241061075367,0.005690353125454979,4.5382309360860607e-45,0.06350102454836754,0.20681215462653235,0.004,44.34311340802888,0.6844239407613069
0.012596058807563808,0.059532766403258996,0.060241927461006615,0.006797329999867048,0.007688146431152809,0.3766254016795215,0.06371112615192771,0.9150350413051986,0.004,0.42409039213343763,0.038562274289736354
0.08611563190965936,0.03467872591592304,0.03767995135282747,0.07830562842944912,0.009803547950231428,1.3772667168155507e-15,0.06400085587249976,0.2211374759513004,0.004,14.860981947597452,0.6553376517239952
0.0767692876115216,0.0295975862536264,0.0318839646066317,0.056548373939841516,0.010537637602001902,8.03576903793363e-08,0.06411740642158824,0.3778036159263869,0.004,7.0949725541279225,0.42273388979861665
0.10738920950040073,0.19575767675793476,0.2132183744655221,0.10981325737851967,0.0045341528149671585,1.398785444927053e-129,0.06340787444591937,0.08329934615334808,0.004,128.85424889539394,1.0793584075140694
0.058912300818718316,0.010226942193291332,0.010840807970315327,0.05380195541354286,0.017873127279647315,0.0026106284175084786,0.06572251272398578,0.413001584864933,0.004,2.583254938866369,0.38404828176545297
0.062389405148401085,0.035341665112629185,0.03753145536349993,0.06577540615899916,0.009759618844530686,1.5888161612661784e-11,0.0639941416067949,0.30402754039423585,0.004,10.79892635122972,0.5170870739586765
0.010331774519384322,0.021418120392796374,0.021635742144320364,0.0059534523524815515,0.012599984450722562,0.6365722241858858,0.06448844553994498,0.9264452884909807,0.004,0.19615231504892816,0.03318022298086738
0.07643387210622407,0.21972489127577485,0.23310937622972672,0.07871431254474913,0.004366221811568602,1.1743226392155903e-72,0.06339608736276883,0.21437410578701066,0.004,71.93021256647808,0.6688276741703643
0.027027445181453655,0.013434375871211855,0.013797345937438053,0.016821149248007965,0.01561396159865099,0.28133972893045844,0.06514442260703635,0.7962423779701668,0.004,0.5507689353180516,0.09895471192044353
0.07137029055838226,0.07166603248461555,0.07656188868092172,0.06453595060502705,0.006986195798920087,2.5199748320206062e-20,0.06363023598683921,0.31047109474150314,0.004,19.598603796666534,0.5079788269805205
0.11449222881894747,0.02689428590650001,0.03005860573620779,0.10054707438235617,0.010945889470206324,4.0836763221424424e-20,0.06418576552705416,0.11723134368146121,0.004,19.388948688004874,0.9309562571917017
0.03238246635843764,0.004668040249545609,0.004820936376534762,0.08097890141005308,0.026843779253829324,0.0025556542373501214,0.06870653887824883,0.23854952084001746,0.004,2.592497903631179,0.6224214514452159
0.06727478365400463,0.041529567817476465,0.04429157983034987,0.06259228725005046,0.009001086380534717,3.554263827641325e-12,0.06388285807655954,0.32718591164737765,0.004,11.449250338310069,0.48520540495649006
0.04365463998652017,0.17011813176124968,0.17637024753561695,0.047073423797952686,0.0048213366434627595,1.613836512072059e-22,0.06342905711919102,0.458000765631731,0.004,21.79214046310913,0.33913379599316573
0.041682783056074986,0.004238832550748732,0.004418455799541096,0.025734971954874657,0.027718077367066205,0.35317189123588144,0.06905281900781943,0.7093826634788757,0.004,0.4520138689872505,0.14911942940715614
0.0013103343096406844,0.023772741353239646,0.023803170048970073,0.01201759563701865,0.011961179612394858,0.3150333355871505,0.06436668251292722,0.8518917628876859,0.004,0.5016434884467504,0.06961558101582581
0.04680644823656363,0.05152474778894448,0.05386078705873645,0.05247937909930053,0.0081571889922813,1.246881590526797e-10,0.06376942631273858,0.4105334871063935,0.004,9.904174787116881,0.3866514118152826
