ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,n_sweep
0.6931471805599453,0.24765219944052794,0.0567620276864479,0.644901402467057,0.07200490866412398,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,624.75,388.5833333333334,1824.25,2162.416666666667,5000
0.6931471805599453,0.35145608356549213,0.05686294421279801,0.9288608045951022,0.07402866599438404,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,685.75,332.5833333333334,1787.25,2194.416666666667,5000
0.6931471805599453,0.31942399346232897,0.05689393802113941,0.8935856692417729,0.07628631381355225,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,638.25,306.75,1864.75,2190.25,5000
0.6931471805599453,0.2652401787782173,0.05688521002415414,0.7582854571252154,0.07651538415449909,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,597.5,312.5,1932.5,2157.5,5000
0.6931471805599453,0.33100878540659,0.05685824018723924,0.8893261115977346,0.07449236368010961,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,663.9166666666669,329.41666666666686,1815.0833333333335,2191.5833333333335,5000
0.6931471805599453,0.32029877877652,0.056857962513232885,0.864453239110647,0.07444552994786385,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,647.4166666666667,334.25000000000017,1805.5833333333335,2212.75,5000
0.6931471805599453,0.2588850017829169,0.056724973970951095,0.6466268921835984,0.07057563704027263,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,676.4166666666669,403.5833333333334,1832.5833333333335,2087.416666666667,5000
0.6931471805599453,0.15427309993184107,0.05669051108258136,0.39760097355824703,0.07088554499308333,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,581.5000000000002,435.1666666666667,1884.5,2098.8333333333335,5000
0.6931471805599453,0.16371821272057463,0.056697393133347235,0.4241031259199272,0.07116337846149094,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,587.1666666666669,424.5,1894.8333333333335,2093.5,5000
0.6931471805599453,0.24787100857057057,0.056805104386881695,0.6730168557775293,0.07376619140286167,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,600.0833333333334,359.9166666666667,1856.9166666666667,2183.0833333333335,5000
0.6931471805599453,0.2936613309703424,0.05677281777027165,0.7489017658567191,0.07170143146029327,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,674.0,379.3333333333334,1802.0,2144.666666666667,5000
0.6931471805599453,0.2461985579597605,0.05677367847748216,0.6526190057756648,0.07277161400878238,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,617.5,374.16666666666686,1852.5,2155.8333333333335,5000
0.6931471805599453,0.19072199791839328,0.056746765718754075,0.5085165207561819,0.072465969116562,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,579.3333333333335,395.66666666666686,1884.6666666666667,2140.3333333333335,5000
0.6931471805599453,0.24567484026574404,0.05678422054436461,0.6585163352697356,0.07325967502174673,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,612.7500000000002,365.5833333333335,1868.25,2153.416666666667,5000
0.6931471805599453,0.2469738094494473,0.056779687966149454,0.6511053847851782,0.072771308189492,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,640.4166666666669,366.25,1904.5833333333335,2088.75,5000
0.6931471805599453,0.24521064099100964,0.05688618778916859,0.7001790151362272,0.07627918940764816,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,592.7500000000001,317.25000000000017,1968.25,2121.75,5000
0.6931471805599453,0.31407847998263067,0.05683350344282295,0.8360387773084441,0.07379514494257802,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,656.9166666666667,343.08333333333337,1814.0833333333335,2185.916666666667,5000
0.6931471805599453,0.25313773077289836,0.056764789041620564,0.6635167922614419,0.07243777675348868,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,634.6666666666667,375.33333333333337,1857.3333333333335,2132.666666666667,5000
0.6931471805599453,0.3273012896393049,0.05675921336667996,0.7796987823756005,0.0693486517180275,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,753.7500000000002,411.2500000000001,1751.25,2083.75,5000
