ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,m
0.6931471805599453,0.6619222581787965,0.035690089076576226,0.7238478693833239,0.036738702083263367,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2559.2083333333335,1411.625,7498.791666666666,8530.375,0.02
0.6931471805599453,0.6797643768555384,0.035923629529536955,0.7447577063257579,0.037024856401137556,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2513.0625,1382.7708333333333,7459.937499999999,8644.229166666666,0.02
0.6931471805599453,0.6187988763770562,0.0355309630153317,0.6762867830104606,0.03653725427780083,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2498.791666666667,1461.6250000000002,7459.208333333333,8580.375,0.02
0.6931471805599453,0.6749117967037174,0.035469740711330584,0.7370134282147305,0.03648050902765376,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2566.791666666667,1450.9166666666667,7327.208333333333,8655.083333333332,0.02
0.6931471805599453,0.6555504258137822,0.03580373557983283,0.7176452627025174,0.03687323458169283,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2514.333333333334,1404.4166666666667,7497.666666666666,8583.583333333332,0.02
0.6931471805599453,0.6238122009972392,0.0356535021132457,0.6825208215028025,0.03668486614661365,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2455.8333333333335,1452.5,7414.166666666666,8677.5,0.02
0.6931471805599453,0.6918404922213135,0.03596279738603235,0.7582510196364236,0.03707619074695994,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2503.8750000000005,1378.4166666666667,7410.124999999999,8707.583333333332,0.02
0.6931471805599453,0.651259866791004,0.035741117094578626,0.7127767268921561,0.03679754411419039,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2494.1875000000005,1422.4791666666667,7434.812499999999,8648.520833333332,0.02
0.6931471805599453,0.6094495858325241,0.03536671873510721,0.6652460230562554,0.03633935170142337,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2523.3958333333335,1485.9791666666667,7453.604166666666,8537.020833333332,0.02
0.6931471805599453,0.6407984213081492,0.035406451098197046,0.6995613331807866,0.03639527528883708,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2545.104166666667,1470.5208333333335,7389.895833333333,8594.479166666666,0.02
0.6931471805599453,0.6236965605626474,0.03560349408166435,0.6819035187436633,0.036624689458369275,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2509.0833333333335,1444.0416666666667,7504.916666666666,8541.958333333332,0.02
0.6931471805599453,0.6415177114108769,0.035374527926589856,0.7000626738306033,0.0363571507456883,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2572.916666666667,1467.7083333333333,7427.083333333333,8532.291666666666,0.02
0.6931471805599453,0.5977927793592096,0.035405459960732036,0.6527888164567075,0.03638228201758828,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2498.5208333333335,1486.8958333333335,7472.479166666666,8542.104166666666,0.02
0.6931471805599453,0.6777165551032365,0.03568454239788102,0.740934691400011,0.03673651902037888,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2589.0,1403.7083333333333,7488.999999999999,8518.291666666666,0.02
0.6931471805599453,0.6685432664149075,0.035644260290976844,0.7307116945443007,0.03668541844878142,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2588.6875,1411.3125000000002,7504.312499999999,8495.6875,0.02
0.6931471805599453,0.6894382137043055,0.03609828054591756,0.7562111627784482,0.037237522260181635,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2510.9375000000005,1352.6041666666667,7514.062499999999,8622.395833333332,0.02
0.6931471805599453,0.608822823602153,0.03538996303264581,0.6646936378398921,0.03636681528020764,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2516.229166666667,1483.7708333333335,7454.770833333333,8545.229166666666,0.02
