ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,theta_sweep
0.22314355131420976,0.09266531402899984,0.028345201628972118,0.242572654045176,0.03560802749420221,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2174.000000000001,1791.0000000000005,7822.0,8213.0,0.22314355131420976
0.22314355131420976,0.04798780643726985,0.028324926142761823,0.1220990402031763,0.035018545254602795,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2159.6666666666674,1955.3333333333337,7852.333333333334,8032.666666666667,0.22314355131420976
0.22314355131420976,0.08033120924372221,0.028339258331014437,0.2086843702628387,0.035441165930863744,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2165.4166666666674,1837.9166666666674,7819.583333333334,8177.083333333334,0.22314355131420976
0.22314355131420976,0.10199318338007798,0.02836914056411879,0.2770626662001955,0.036330792681738854,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2090.9166666666674,1680.75,7876.083333333334,8352.25,0.22314355131420976
0.22314355131420976,0.08396584958202406,0.028343403878337534,0.21917521366707265,0.03552908497336664,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2142.6666666666674,1832.3333333333337,7761.333333333334,8263.666666666668,0.22314355131420976
0.22314355131420976,0.09498693088587203,0.02835658728779554,0.252600761401877,0.03592620462464688,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2157.916666666667,1727.083333333334,7937.083333333334,8177.916666666667,0.22314355131420976
0.22314355131420976,0.0837986891654178,0.02836613345295755,0.22528961177161752,0.03607716159342313,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2038.3333333333335,1775.0000000000005,7741.666666666667,8445.0,0.22314355131420976
0.22314355131420976,0.05782832573996114,0.028320515350980985,0.14544269568676424,0.03481287864115722,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2194.916666666667,1986.7500000000007,7728.083333333334,8090.25,0.22314355131420976
0.22314355131420976,0.13334636088911844,0.028345652668213595,0.3451116020469983,0.035491542415665836,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2298.25,1743.4166666666674,7704.75,8253.583333333334,0.22314355131420976
0.22314355131420976,0.07617681422219512,0.02833838330354863,0.1977513018233994,0.03542228082598678,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2160.666666666667,1846.0000000000005,7835.333333333334,8158.0,0.22314355131420976
0.22314355131420976,0.06444910473210531,0.028337342729079337,0.16704721632317843,0.035384408560406415,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2156.750000000001,1858.2500000000005,7920.25,8064.75,0.22314355131420976
0.22314355131420976,0.08237490246813449,0.028347016819243055,0.2167520779666163,0.035688073335585255,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2141.750000000001,1793.2500000000005,7875.25,8189.75,0.22314355131420976
0.22314355131420976,0.0664268223369249,0.028344635937514594,0.17410003541562835,0.035597569334041845,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2135.5,1819.5,7966.5,8078.5,0.22314355131420976
0.22314355131420976,0.046779256941633464,0.028344953930589133,0.12326483375811353,0.035658286615159664,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2042.5000000000007,1875.833333333334,7887.5,8194.166666666668,0.22314355131420976
0.22314355131420976,0.11678676217974931,0.02834695656703065,0.30460508938821745,0.03559644950073696,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2241.8333333333335,1751.5000000000005,7772.166666666667,8234.5,0.22314355131420976
0.22314355131420976,0.04774407565323557,0.02837203231069292,0.13135671767685353,0.03647686471226441,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,1938.416666666667,1756.583333333334,8018.583333333334,8286.416666666668,0.22314355131420976
0.22314355131420976,0.07475447445407096,0.02835502144906671,0.19837219189557306,0.035818479701696236,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2061.083333333334,1820.5833333333335,7759.916666666667,8358.416666666668,0.22314355131420976
0.22314355131420976,0.08143202251340693,0.028360373675958152,0.21890386789190486,0.03608103228620907,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2063.2500000000005,1755.0833333333335,7859.75,8321.916666666668,0.22314355131420976
0.22314355131420976,0.010209689163260184,0.028319824721416396,0.025789273331997754,0.0348646234434918,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2087.5000000000005,2065.8333333333335,7862.5,7984.166666666667,0.22314355131420976
0.22314355131420976,0.08910094816689423,0.02834566840716331,0.23342282539149534,0.035622213409011685,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2174.833333333334,1786.8333333333335,7871.166666666667,8167.166666666667,0.22314355131420976
0.22314355131420976,0.10832742350235922,0.028336067802680064,0.2775771252035643,0.03524699875129746,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2277.333333333334,1812.6666666666674,7758.666666666667,8151.333333333334,0.22314355131420976
0.22314355131420976,0.05173574799444999,0.028342389867285864,0.13567285348557598,0.035573994119144775,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2066.833333333334,1878.1666666666674,7867.166666666667,8187.833333333334,0.22314355131420976
0.22314355131420976,0.08196070759833696,0.028318727643103253,0.20443988128602883,0.034702684513293516,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2296.3333333333335,1942.0000000000005,7735.666666666667,8026.0,0.22314355131420976
0.22314355131420976,0.11661762386380876,0.028328025246420734,0.29270026090282597,0.03486267366193417,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2321.916666666667,1883.083333333334,7569.083333333334,8225.916666666668,0.22314355131420976
0.22314355131420976,0.09512310700834645,0.028358587764959885,0.2544871342867725,0.036021693253986596,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2114.8333333333335,1733.5000000000005,7851.166666666667,8300.5,0.22314355131420976
0.22314355131420976,0.10416019435918578,0.028337075268685983,0.26742700513292034,0.035257474397011795,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2232.166666666667,1839.5000000000007,7669.833333333334,8258.5,0.22314355131420976
0.22314355131420976,0.13989939341554586,0.02834256285426712,0.35904221534621217,0.03535235875644388,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2338.5833333333335,1753.083333333334,7672.416666666667,8235.916666666668,0.22314355131420976
0.22314355131420976,0.07011273666952789,0.02832981748359116,0.17935459186668617,0.03513853547553869,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2180.583333333334,1906.0833333333335,7778.416666666667,8134.916666666667,0.22314355131420976
0.22314355131420976,0.09161131670517053,0.028344104235598192,0.23928048976440922,0.03556934297287222,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2186.250000000001,1792.083333333334,7848.75,8172.916666666667,0.22314355131420976
0.22314355131420976,0.05611847123250629,0.028324036848313305,0.14233420978177883,0.034965660544994434,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2175.000000000001,1958.333333333334,7785.0,8081.666666666667,0.22314355131420976
0.22314355131420976,0.0790863154142971,0.02834377424858328,0.20713006414167043,0.03559087036042894,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2139.916666666667,1818.416666666667,7843.083333333334,8198.583333333334,0.22314355131420976
0.22314355131420976,0.06312181264947647,0.028339807600923313,0.16407835332417733,0.035419918530592065,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2101.9166666666674,1891.4166666666674,7769.083333333334,8237.583333333334,0.22314355131420976
0.22314355131420976,0.07751844157879385,0.028321168342263215,0.1944882616088399,0.03480341228306779,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2273.083333333334,1930.2500000000007,7775.916666666667,8020.75,0.22314355131420976
0.22314355131420976,0.09788590782905383,0.028349868890928578,0.25754931367251366,0.03570354828162474,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2151.083333333334,1783.9166666666674,7749.916666666667,8315.083333333334,0.22314355131420976
0.22314355131420976,0.12126336182786211,0.028358297182224195,0.3214874666700178,0.0359307864477288,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2220.7500000000005,1689.2500000000007,7852.25,8237.75,0.22314355131420976
0.22314355131420976,0.09477982468170221,0.02832805310345129,0.24023848685182944,0.03501406723752505,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2271.5,1875.1666666666674,7734.5,8118.833333333334,0.22314355131420976
0.22314355131420976,0.039690760548528735,0.028308210275120226,0.09760013527467142,0.03439845382947162,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2246.500000000001,2070.166666666667,7779.5,7903.833333333334,0.22314355131420976
0.22314355131420976,0.1304166502545238,0.028362964992935114,0.34753618815263754,0.036023121576407566,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2187.000000000001,1689.6666666666667,7701.0,8422.333333333334,0.22314355131420976
0.22314355131420976,0.15112205063622527,0.028376544049187002,0.40958753137465614,0.036444756357605114,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2217.5000000000005,1587.5000000000007,7792.5,8402.5,0.22314355131420976
0.22314355131420976,0.10213704483730882,0.028368115293945468,0.27598309711377905,0.036252819829013835,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2135.25,1669.75,7975.75,8219.25,0.22314355131420976
0.22314355131420976,0.08742281096503936,0.028327050420055656,0.2213329440005157,0.03497115185976615,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2239.416666666667,1908.9166666666667,7681.583333333334,8170.083333333334,0.22314355131420976
0.22314355131420976,0.15341084374491396,0.02836034179357496,0.4037444809093809,0.035851293002565135,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2271.5,1680.1666666666674,7614.5,8433.833333333334,0.22314355131420976
0.22314355131420976,0.07405385123749335,0.028337252311420324,0.19156125886493175,0.0353624745476507,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2183.416666666667,1844.9166666666667,7893.583333333334,8078.083333333334,0.22314355131420976
0.22314355131420976,0.08733349014768052,0.02836169470669804,0.23518917249110619,0.036135707452496946,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2088.25,1725.0833333333337,7914.75,8271.916666666668,0.22314355131420976
0.22314355131420976,0.03835332288220867,0.028342893141312615,0.10086870082608015,0.03561661209526723,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2036.0833333333337,1892.25,7924.916666666667,8146.75,0.22314355131420976
0.22314355131420976,0.04581284042036194,0.028353670677039214,0.12176205448141653,0.03583749847088206,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2064.916666666667,1811.7500000000007,8098.083333333334,8025.25,0.22314355131420976
0.22314355131420976,0.06582302211770567,0.028348004456546748,0.17398507113667894,0.03573980443721465,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2079.6666666666674,1825.3333333333337,7872.333333333334,8222.666666666668,0.22314355131420976
0.22314355131420976,0.04472913841371847,0.028337574303502186,0.11651336328179523,0.035444610610876656,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2078.5000000000005,1903.166666666667,7895.5,8122.833333333334,0.22314355131420976
0.22314355131420976,0.041111524843012344,0.028335859705440634,0.10678531373077534,0.03538808356783541,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2075.0833333333335,1921.583333333334,7881.916666666667,8121.416666666667,0.22314355131420976
0.22314355131420976,0.09597448873223713,0.02836254795057729,0.258068559915642,0.03611374601231283,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2091.916666666667,1728.0833333333335,7819.083333333334,8360.916666666668,0.22314355131420976
0.22314355131420976,0.11820344824333799,0.028365321571475373,0.31762446593209676,0.036176032823993794,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2171.583333333334,1665.0833333333335,7871.416666666667,8291.916666666668,0.22314355131420976
0.22314355131420976,0.06313714198935441,0.028321821784627308,0.1592558925768841,0.03487382937731267,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2208.0833333333335,1958.583333333334,7760.916666666667,8072.416666666667,0.22314355131420976
0.22314355131420976,0.13176354620297245,0.028366916144068652,0.35300323585807414,0.03616747317351384,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2219.333333333334,1640.6666666666674,7864.666666666667,8275.333333333334,0.22314355131420976
0.22314355131420976,0.10527072709870416,0.028349838519317896,0.2768585134905311,0.03571725807593953,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2180.166666666667,1761.5000000000005,7773.833333333334,8284.5,0.22314355131420976
0.22314355131420976,0.14281946611160784,0.028364732304693708,0.3808821194090943,0.03609411573140353,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2235.8333333333335,1647.5000000000005,7754.166666666667,8362.5,0.22314355131420976
0.22314355131420976,0.1008090845736281,0.02833836200440092,0.2601443134962022,0.03535314161112717,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2225.333333333334,1819.666666666667,7742.666666666667,8212.333333333334,0.22314355131420976
0.22314355131420976,0.12851124004526013,0.028333474963392818,0.3251684234707005,0.03506228517807506,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2362.0,1808.0,7686.0,8144.0,0.22314355131420976
0.22314355131420976,0.11234021580697948,0.028322071122170105,0.2789271889629196,0.034680690278020426,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2387.9166666666674,1888.75,7687.083333333334,8036.25,0.22314355131420976
0.22314355131420976,0.13013550262176446,0.02834789773984495,0.33860434001813033,0.03558081544851247,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2272.083333333334,1737.9166666666674,7712.916666666667,8277.083333333334,0.22314355131420976
0.22314355131420976,0.08265261455922988,0.028331167093072526,0.21131968931045197,0.03515563958415852,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2226.7500000000005,1868.2500000000007,7810.25,8094.75,0.22314355131420976
0.22314355131420976,0.06348714741815462,0.02833213409448464,0.16310422383050213,0.03520609537300399,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2144.5833333333335,1915.4166666666667,7770.416666666667,8169.583333333334,0.22314355131420976
0.22314355131420976,0.05985248766745724,0.02833018669765404,0.1535069629248257,0.03517817542262794,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2164.4166666666674,1907.25,7856.583333333334,8071.75,0.22314355131420976
0.22314355131420976,0.11290073586326263,0.028337968690655264,0.2901164439219464,0.03530288390305807,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2268.6666666666674,1804.6666666666674,7719.333333333334,8207.333333333334,0.22314355131420976
0.22314355131420976,0.04594049962731435,0.028321494774779743,0.11614467047412029,0.03490032054902527,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2173.5833333333335,1978.083333333334,7837.416666666667,8010.916666666667,0.22314355131420976
0.22314355131420976,0.12404526999908007,0.02835516511902663,0.32736197115669385,0.035826033142178484,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2208.5,1719.8333333333337,7725.5,8346.166666666668,0.22314355131420976
0.22314355131420976,0.11721728442873153,0.028333202570722103,0.29723332675929837,0.03508099825677679,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2338.250000000001,1816.7500000000005,7744.75,8100.25,0.22314355131420976
0.22314355131420976,0.12889776805479056,0.028334668308200625,0.3262731829877288,0.03507792591697193,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2370.9166666666674,1799.0833333333337,7716.083333333334,8113.916666666667,0.22314355131420976
0.22314355131420976,0.08331938530051748,0.028329563851193378,0.21243998562863425,0.03510332218217608,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2230.7500000000005,1879.2500000000007,7782.25,8107.75,0.22314355131420976
0.22314355131420976,0.07192216496582933,0.028353801811885546,0.19037785006180266,0.03580232324644445,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2134.250000000001,1770.7500000000005,8032.75,8062.25,0.22314355131420976
0.22314355131420976,0.02462125492208567,0.028316127938599816,0.06170668141764227,0.03472740659421056,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2144.25,2055.75,7822.75,7977.25,0.22314355131420976
0.22314355131420976,0.07478293181192526,0.028337745815406597,0.19395648241964558,0.03540411258619926,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2162.0833333333335,1849.583333333334,7842.916666666667,8145.416666666667,0.22314355131420976
0.22314355131420976,0.06303764320271907,0.028336410539428182,0.16344133097500743,0.035378028126405746,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2129.25,1880.75,7837.75,8152.25,0.22314355131420976
0.22314355131420976,0.059278407779075025,0.028341882056523354,0.1552065549138673,0.03555359664307315,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2089.833333333334,1865.1666666666674,7856.166666666667,8188.833333333334,0.22314355131420976
0.22314355131420976,0.024096367714825397,0.028307859144230663,0.05927318084575296,0.03439624467692125,0.0,True,20000,0.5,0.2,0.22314355131420976,0.95,0.65,0.6000000000000001,2218.0000000000005,2095.3333333333335,7834.0,7852.666666666667,0.22314355131420976
