beta_true,prev0,prev1,logOR_true,p_true,logOR_naive,p_naive,logOR_lambda,p_lambda,se_naive,se_lambda,var_counts_lambda,var_extra_lambda
0.054288090096167835,0.09309297237791367,0.09777869286547587,0.0457091558590724,1.9796921288491696e-07,0.004672858926812516,0.6463546902331128,0.03496047310308183,0.6509921031026344,0.010184244302411166,0.07728046155156172,0.005815915885021246,0.00015635385260116293
0.043878664514996335,0.013197726495921889,0.013781559462726717,0.05872046558979268,0.008782624804744925,0.017635811053092414,0.5002209586159778,0.1335123055814086,0.5190817586384671,0.026160375289560417,0.20707239304672095,0.04051798524638561,0.0023609907157100722
0.06031495042705779,0.09003539447530208,0.09510065251922943,0.05309833762119664,2.6429149488484573e-09,-0.0032187273364339226,0.7546511368461796,-0.023513421809238755,0.7568011844497333,0.010299518620242148,0.07592711651449821,0.005698660980661997,6.62660415441891e-05
0.08911598509397402,0.00992352940248804,0.010838451229930478,0.10181487678832002,6.651896806572345e-05,-0.0012916781854263423,0.9650008058751613,-0.007814887114990737,0.9706851502736119,0.029437233769572163,0.21265586038619055,0.045215826853784245,6.688102806724522e-06
0.013123994626079806,0.22397338412666348,0.22626271695530115,0.00507243591420363,0.4123216662575401,0.0013218103864143936,0.8530844386207479,0.009654385148485791,0.8527336141532781,0.007137808029303933,0.05200828617875467,0.002694393948451901,1.0467882799342654e-05
0.09834940293226885,0.10916650691092562,0.11910491097010201,0.1032362911176307,7.774219105536803e-37,-0.0027661929059801596,0.7681530541124573,-0.019977399013405582,0.7700199331104672,0.00938355279758624,0.06833411816904797,0.004624695321914079,4.485638402733254e-05
0.04759067359645953,0.021245783042373984,0.02225828042130015,0.05404904833768641,0.002370212749800564,-0.022437121660160073,0.27102565800528056,-0.1615706228395426,0.29224081946751135,0.020384343868875533,0.15340654267570294,0.0206725403785819,0.0028610269571303663
0.10406001029640718,0.023064252552110576,0.025529068031263827,0.08715485365456394,1.958829018198784e-07,0.022608076009186327,0.24422809796960876,0.16903040044685005,0.293711770099803,0.019414680117604142,0.1609792187153442,0.022260114135152255,0.0036541947230503686
0.07124874464065377,0.005092957140968335,0.0054670072260789345,0.07633956216303393,0.03101259116378332,-0.028135966829902055,0.4879984284179827,-0.1967703197406491,0.492021172128436,0.040571211453500226,0.2863789584181203,0.07821149199402108,0.003801415830626372
0.09597181878923013,0.03397120771498458,0.03726554378669323,0.10032316250673558,5.724013464351746e-13,0.02390862833582366,0.13967736530018596,0.18168615642264907,0.20722568239262218,0.01618736133161111,0.14405463889724382,0.01613994127017773,0.004611797717637581
0.07589857132493408,0.10447086287086321,0.1117878266577269,0.08805273211909007,2.5765841702556117e-26,-0.012133086922968583,0.20334987877118926,-0.0885155398833182,0.23895513970274884,0.00953809984831103,0.07516589423332928,0.004743087112482701,0.000906824543413343
0.09153738336239499,0.06239522743601179,0.06796976149139214,0.08455455800832654,6.441693320299117e-16,0.0042654854114983175,0.7243834040127325,0.031922507648018746,0.7258594167148131,0.012097010250448847,0.09104102696680594,0.008159855662690299,0.00012861292848038652
0.060583541254838495,0.02788892801159794,0.029579246402638443,0.0522280890704853,0.00071137354770941,0.006169053204818768,0.7297731990207833,0.045886553240005484,0.7305306264411802,0.01785919705422435,0.1332285711794954,0.017498576837480146,0.00025127534104972744
0.033878614696721356,0.21097572914682736,0.21667054928362686,0.043599964923873996,4.0850442289722135e-12,0.008541680546959177,0.2396710847891883,0.0632223844602886,0.2795988894521997,0.0072645117420643245,0.058473146330771684,0.002926085742456675,0.0004930230993631633
0.079132339263729,0.059269782818136926,0.06383892420020704,0.07525835501126407,3.053269529718347e-12,0.012640804713477834,0.3106170708978663,0.09409873121487751,0.3456492975467037,0.012467161084070748,0.09978002716623233,0.008841695968393452,0.0011143578529006074
0.08030025267133285,0.05211301804476664,0.056225321108363216,0.1007816174754989,1.2672543044761874e-18,0.0034868729219622,0.7915698233563491,0.025898328316975756,0.7910239954686403,0.013194224785795416,0.09773649896788746,0.009472551517961326,7.987171253853907e-05
0.12206347918210587,0.026938674452473513,0.030329935989103805,0.13374925836398285,8.239079067627183e-18,0.02486095200079208,0.1708891111895131,0.18926065297701952,0.23569129519450294,0.01815526083150116,0.15960247419438228,0.020438979948437488,0.0050339698205309705
0.0013523143562312462,0.06086991383445363,0.060947264492387285,-0.0009325205527171483,0.9311705151728965,0.0026432382230313534,0.8323478730919897,0.01975819110428289,0.8312024263023794,0.01248628629703216,0.09269197769544951,0.008544187730110843,4.761499898286639e-05
0.052999092991704105,0.317264479417342,0.32885402252002505,0.049718867864239374,2.0100394896606618e-19,0.00815266950818208,0.20027467053472015,0.05979894099616783,0.24244560903254952,0.006365446758233193,0.051158486602659224,0.0021955483531659404,0.0004216423983085232
0.09087990908459886,0.053951740230130475,0.0587828503720539,0.06997267035274203,3.839501223824719e-10,-0.01662764796595471,0.19529582348747132,-0.12060286696445288,0.2288145758324719,0.012839181135393502,0.10021693144505625,0.008405297490982995,0.00163813585728011
0.02125495498634105,0.007307293492600468,0.007463100516385504,0.012900047367998987,0.670861750431663,-0.028296559297442393,0.41302107132948773,-0.20048584421666063,0.4198791661154867,0.03456748984814186,0.24854719103376355,0.05761815372543457,0.004157552445339582
0.05211472726878745,0.043580209342881704,0.04580481336283478,0.04136051353156541,0.0009746531839445946,0.005709341488557685,0.6945279063442273,0.04322214572009594,0.6972426249467194,0.014538024949406276,0.11109797243290294,0.012094151128907712,0.00024860834979435005
0.12265553323838052,0.19006913507162929,0.20967169512514194,0.1182858505380668,1.0572495145940234e-74,0.0053145958367891615,0.47594468868388806,0.03894630294606297,0.48965342023232483,0.007455522769408476,0.056373640843658805,0.0030010778134041535,0.00017690956856568327
0.10158220406684093,0.10450443221196976,0.11439987016500477,0.11634676402337761,7.878474789932051e-45,0.007954542542602527,0.4055989690916453,0.05896378370166535,0.42743989149966377,0.009564617863262397,0.07430098097070105,0.005091556018633618,0.0004290797545748624
0.03253187595120026,0.02192130952119939,0.022629773974238782,0.003069158651338644,0.8609303296240952,-0.025724280164257145,0.20047277330654478,-0.1858084962516407,0.22906567489439955,0.020093863459515932,0.1544839255073979,0.020031322182006348,0.0038339610581689153
0.10188784205630166,0.049174388860207474,0.05416311978092241,0.11725308825343071,1.0706398404651005e-23,-0.02107587680638406,0.1162550998012554,-0.1519612239463928,0.15657463167347777,0.013418243856376268,0.10726525130845199,0.008992035457604696,0.0025137986806606665
0.09461257917326568,0.00878782957821652,0.009651454979707218,0.10631698665875366,8.755408522833906e-05,-0.027354046332460715,0.3800428003147659,-0.19431030673154406,0.38916271938803837,0.03116142968760694,0.2256439550136486,0.04698933137209939,0.003925863062102079
0.08238776838997298,0.06409135156041051,0.06921435848214119,0.09114177492201372,1.226112434831379e-18,0.006838448298919813,0.5659778256971754,0.05037909112144697,0.5746184823887757,0.011913980467847606,0.08976027334060153,0.007757140792042373,0.0002997658781371302
0.07048207204311394,0.01554550440263351,0.016661805282753232,0.06268218302766156,0.002249625897534546,-0.0011515123337887605,0.961112347637296,-0.0074328437513856,0.9656201035413803,0.0236170082343631,0.17244715960331647,0.02973161196613084,6.410889120859566e-06
0.06619655905344321,0.02159184661200142,0.023035482547448437,0.06525037010569182,0.00020076560414709828,-0.009442673163613429,0.6415106019036358,-0.06879254692161278,0.6453952539489178,0.02028118834261814,0.14949424323992494,0.02177838961010505,0.0005701391517727922
0.03289089952436802,0.02086283168993402,0.021545408335918448,0.032592720290387504,0.06760640652461823,0.010364659952510402,0.6149569974486597,0.07756077295792327,0.6218509341591003,0.02060526192571833,0.15725110492073477,0.023978051064911795,0.000749858933880139
0.04352125178029782,0.018130806135309572,0.01892204353013278,0.06844694556806873,0.0003484518875956719,-0.020846275130691563,0.3427385713099138,-0.14960317439010345,0.3573531138678907,0.021971939407900834,0.16253787390146732,0.02399648222272426,0.0024220782296850312
0.08108955623203157,0.15970813143370832,0.17089297468603384,0.08255711313526747,1.9435071903198952e-32,0.0042912319324477305,0.5931369516582243,0.03141937071148797,0.5995441922130345,0.008031567083967121,0.05984002599378936,0.0034668061562239025,0.00011402255471348385
0.06329992990538834,0.13339703277655562,0.14088593460591825,0.05374116596880695,7.582003228182542e-13,0.004257675692078959,0.6237002916333827,0.03178654362001805,0.6292997096972093,0.008678279903804438,0.06584981168829053,0.004207495250169956,0.0001287024492133679
0.1146689532407853,0.02718153046058712,0.030383797737003865,0.12605189439051231,4.062723030099014e-16,-0.006645168122383922,0.7094472120289133,-0.04785715488937668,0.7125749698981938,0.017834656523072336,0.12990540197341813,0.016614703137848564,0.00026071032402678646
0.049052258326888754,0.03890749780058206,0.04078380486160964,0.02838001194120507,0.0322938992257466,0.008189454004422605,0.5939082612019064,0.061400689986695595,0.6019230893260732,0.015359612042065957,0.11770769473388663,0.013372842378049312,0.0004822590215165315
0.01306227819397171,0.1583437118619205,0.16009231330049645,0.005833877793621367,0.40870611404677926,0.009351121349520314,0.25179108761395386,0.06864538245770097,0.28935578930746475,0.008159721811612125,0.06478816108247362,0.0036417720585063774,0.000555733757942172
0.049052982294967185,0.027185050526413693,0.028512835924334522,0.04511758036361636,0.003917637553775194,0.031039458550565287,0.0878190642787515,0.237435606097714,0.1654527085882902,0.018183459999986728,0.17119088033376018,0.021166967852475172,0.008139349656972623
0.06744456505032018,0.023409514302102807,0.025001982634399993,0.05841522748184854,0.0004698860745007767,-0.03004236724619821,0.11540643483218857,-0.21243818365860576,0.149067496802775,0.019082387785540982,0.147236839744675,0.017257769828419582,0.004420917149579526
0.07060737546977375,0.01598688414986988,0.017136438575661116,0.04416041129019281,0.02899600795194579,0.005373663199364155,0.818708502361971,0.04107594271615249,0.816299184722787,0.023444647774682918,0.1768171154973187,0.031046912373318004,0.00021737995947414455
0.0611545142077867,0.14286989276931114,0.15052352871999516,0.050252132623743104,5.427799544683041e-12,-0.0076535558828050845,0.3623204071115044,-0.05561620828411108,0.3816231549580369,0.008401706969184923,0.0635679563531319,0.0036900952462468333,0.00035078982866684885
0.034409074590030564,0.04143493722004439,0.04282337053053945,0.057438154806495376,8.440995021999864e-06,0.0004996675540724299,0.9733000359879362,0.0041414896445431315,0.9705808151348719,0.014928956642544228,0.11229684786650182,0.012608285862909798,2.2961778424574546e-06
0.1040511425128437,0.03587275265034442,0.03965048506865606,0.09407222242629633,4.348301806820664e-12,0.0009041068058209831,0.9539241928109685,0.007061151915773197,0.9511127130924028,0.01564751059032839,0.11517220291792966,0.013258680388675425,5.955936293339851e-06
0.03918524786232638,0.023927194003624898,0.0248596283440528,0.0041257087562054165,0.8067765180193381,-0.00483659470080366,0.8038658834368617,-0.03425184702265935,0.80701907380917,0.01947514305409483,0.14021930061519214,0.0195345786361843,0.0001268736288293201
0.08051152501752437,0.015050367267072482,0.01629165268732637,0.07253243111794937,0.0004937752013913488,-0.049205229535881675,0.03773201698787625,-0.3445255336405531,0.07032172892336826,0.0236819315919883,0.19036318983838207,0.025293890665885096,0.010944253379558795
0.050526855030203266,0.08483146842811894,0.0888373042525021,0.07427985386404055,5.793624287164197e-16,0.011414298014624921,0.2829830260148831,0.08465344060226304,0.31998637562357335,0.010631378709008227,0.0851228179177017,0.0063581361880244896,0.0008877579422257063
0.02319066076631575,0.01713757536688825,0.017532601810182343,-0.011790839889021921,0.5487214022628835,-0.015937949880231755,0.4800158868979165,-0.11437172026196883,0.48729546059857176,0.02256614562225945,0.16465440355287272,0.02567924970878524,0.0014318229005670221
0.10163926284849062,0.021764570041953216,0.024037062919917244,0.07418948323228933,1.7040003049664907e-05,-0.00584177464177771,0.7685185796813938,-0.04245525900557781,0.7716705885691586,0.019848836044641608,0.14630139601404685,0.021183161521480854,0.0002209369541781054
0.0162032984466242,0.007193344746767669,0.007309991111698079,-0.03080700294508173,0.3097187092659154,-0.002638667127487422,0.9400747652861716,-0.017018769042289588,0.9468024197464368,0.03509991101529172,0.2550669459552998,0.06502614343038368,3.300348858012172e-05
0.033613731957559914,0.012542499116699201,0.012965705908574696,0.032524129091149025,0.15900796356760039,0.03408656103546658,0.20419239315385984,0.2657755720666115,0.27643928936744155,0.02684620568529859,0.24419978207563295,0.04860487705154029,0.011028656514246333
0.07219722698632462,0.02185939244168859,0.023457556923628466,0.08224647286703134,1.9173105060315503e-06,0.016045077898457674,0.42176803566409915,0.12026653316201509,0.4469564743993363,0.019972521027532126,0.15814164337553033,0.023154111415519603,0.0018546679539938088
0.04850239825591722,0.022382669411708897,0.02346893466519282,0.05068971154340506,0.0031999300092660646,0.032859893453441584,0.1023504307740786,0.2548860731104125,0.18470978196923515,0.02011546124213903,0.19216491955572912,0.02692362802089748,0.010003728286962364
0.08176353309455577,0.00842040633631245,0.00913126705498187,0.0811630739525967,0.0035261531977161787,-0.011030794267586349,0.7303219929844066,-0.07793799816307095,0.7345846136805567,0.03200139999662232,0.22988299020860162,0.05218251266843798,0.0006636765188100521
0.05623856980479179,0.01986284922790208,0.020987799173392028,0.07421958296574356,5.4720292353750344e-05,0.016196298385529096,0.4465310748227307,0.12258556514000953,0.47029614308406564,0.021277016887870714,0.16978673836447172,0.026812238928344927,0.0020152975961006485
0.04564346124067138,0.03111254863190036,0.0325182917683154,0.05702116611779705,0.00011661177511757501,0.01703389137634745,0.31889610933422474,0.126791639148554,0.35521303614431166,0.017089793500403454,0.13714246532774693,0.01679904873206265,0.0020090070641096223
0.12415261509243947,0.002895635433081072,0.003277151167288417,0.1831878621642498,7.552227772265294e-05,0.05092189506899139,0.34375027595526153,0.41487619911832035,0.41520664765329807,0.05378422624949549,0.5091971662316549,0.22770823504785168,0.0315735190504959
0.05266659993882325,0.060450294165938404,0.06351171229401988,0.0401374932032672,0.00017848690140779785,0.00019964484433222348,0.9870891446927359,0.0017001861885754036,0.9849431618576773,0.012337415557637475,0.09009008252785178,0.008115889921141824,3.3304873332115534e-07
0.05453793384928215,0.027273064283376086,0.028757825904774256,0.03110448855847441,0.046449029904521655,-0.021954976798944394,0.22002961766898055,-0.15780125522394256,0.24694308140994892,0.017901250035786204,0.13629330893853908,0.01588971197122732,0.002686154090188734
0.026779415501263434,0.00987437616570636,0.01013966119238605,0.006465605069372853,0.8042610657284138,-0.008636808935885781,0.7746972208776863,-0.061513488802282926,0.7790976994304316,0.030173713144209198,0.2193032717266076,0.0476546536371657,0.0004392713528285924
0.03684935471117699,0.02729319352495415,0.028288708501777695,0.0338074176252717,0.03202788825358392,0.030292422346339876,0.09864484016950718,0.23335016583142582,0.17762246966329942,0.018342821846737262,0.17309409275039708,0.02183689632051909,0.008124668624563982
0.07880646342063999,0.053061746521199785,0.05716383095891323,0.0767876851413349,1.0331173569098828e-11,0.032234537378069174,0.014339908432761627,0.24702181582467453,0.08150908782362394,0.013164293869878359,0.14180386760102828,0.011163031861033533,0.008945305005576424
0.07624775361485893,0.035053205549221735,0.03772569419844444,0.09599867217914572,4.303048155483782e-12,0.024555296530617558,0.12658853710243487,0.18478980098191505,0.1929796150131925,0.016073439416757793,0.1419478134411071,0.015600175477932248,0.0045490062627791
0.059388147780026934,0.03662493792712529,0.03877900745810706,0.05882389505346014,1.532731548808866e-05,0.02178854177293194,0.1663552738266425,0.16471250961337297,0.22813356834481946,0.01574304785193198,0.1366703894583561,0.01498661125119129,0.003692184103507448
0.0383239580868667,0.03559007977117218,0.03692915837564659,0.030704678662658694,0.026200197951514882,0.023209658358896875,0.14605711359579254,0.1726536230946681,0.20648849166315664,0.01596701380036228,0.13667088281056372,0.014936246889110045,0.0037426833191088016
0.07995669867788327,0.06404106808180889,0.06900401108460452,0.053816888647532854,2.3317869330063182e-07,-0.003743687217788901,0.7547551263706644,-0.02725035345310162,0.7570847971138019,0.011984571668443926,0.08810011315794326,0.0076735506233117385,8.807931513066942e-05
0.00823487188628793,0.009694652250059436,0.009774032561826022,0.005189248564310206,0.8436088336417114,-0.0476175048300429,0.11498200040820857,-0.33236065155652544,0.14207158738196185,0.03021050884892592,0.22638518389793771,0.04114364097126045,0.010106610517242633
0.04912809146243127,0.020210249982663554,0.02120635338520386,0.049473035104400764,0.006368930859912784,-0.01760500314181252,0.3984590946592158,-0.1254958100602661,0.4095616743702809,0.020849709592003766,0.15217788358625697,0.02151369547391923,0.0016444127788731524
0.05181998147806972,0.05014414625144147,0.052670648247394175,0.04379267782326708,0.00017561581398741095,0.004455964433259617,0.7408143412090407,0.033161269267799214,0.7415719352542608,0.01347127976547534,0.10055804602812721,0.009978237408746576,0.00013368321224837458
0.03401562129066342,0.03604560266737888,0.0372463543572915,0.06318498493092002,4.307703202356691e-06,0.030685549186745043,0.05497119869809665,0.23794947429562815,0.13709713615684446,0.01598952031215892,0.16005336380123938,0.016871364696023412,0.008745714568068478
0.06401093820565179,0.012864501878780105,0.013703244500752434,0.032616199812250196,0.14697328453757044,-0.007106848817595606,0.783751700549203,-0.0512223072035105,0.7876703665983047,0.025896457696642353,0.19017924890356508,0.03584872087379468,0.00031942583972948096
0.03939901111165875,0.026945343845082858,0.027997838158206213,0.05555271199173231,0.00044648499826474883,0.015270047368623705,0.40550243744364545,0.11567809491931882,0.43343820539501077,0.018357076612544848,0.1476763510927223,0.019992425264435783,0.0018158794076252001
0.035345680362949564,0.018185745975806297,0.01882770981349045,0.0357441187561607,0.0619516844425985,0.017844688524778895,0.4226829144565335,0.13559426071436645,0.45027413447000353,0.022256469110404617,0.17960501926966999,0.029743373261403683,0.0025145896854548485
0.1135633686968345,0.03578642980616365,0.03991840877651232,0.11344563485513445,6.734964098141001e-17,0.019392650102647523,0.218434093106614,0.14636744653159658,0.27171610709711824,0.01575738051356573,0.13316795481549604,0.014846259007828277,0.002887445181913718
0.08173872405881541,0.0072608038285128535,0.007874353130181417,0.07251279046395372,0.013909154858408284,0.026934636554825125,0.4334631696232496,0.20419119873129618,0.463584589929782,0.034387018379462286,0.27858546747778495,0.07208452034812443,0.005525342341691554
0.09551356794621668,0.007509626195561259,0.00825605523047567,0.09462366390630397,0.0009795147484561496,0.038711094775863784,0.24949214884251092,0.30665693215288037,0.321958422417703,0.03361552617739467,0.30961643437433045,0.08020558135565008,0.01565675507902399
0.06107561761975414,0.008918079360738667,0.009474412332378798,0.07179636941309557,0.007547674974791351,0.03312865250329157,0.28661781305380973,0.2593011813316546,0.34657141219872734,0.03109005984758806,0.275482928322269,0.06530615914547827,0.010584684651534136
0.08850027086095003,0.030898433750087103,0.03366136272104168,0.08433361156425356,1.1309844108498874e-08,0.0015882359404243178,0.9257117241533459,0.01226718539058668,0.9227473298880295,0.017033577700466495,0.12650020862639672,0.01598359950641076,1.8703276111132473e-05
0.08300880947600982,0.28384045360480537,0.3010123320253341,0.07912363504655427,4.230074076369883e-44,-0.0026276717722233224,0.6888407233004704,-0.019434142638529012,0.6918121079855838,0.006562144987120289,0.04902695511439879,0.0023566189508973374,4.7023376891936565e-05
0.09599841581760127,0.08576099886052431,0.093593303019336,0.08922886679677727,6.106785581644156e-23,0.005899859288176943,0.5713579552373642,0.04289175771771834,0.5788772276139573,0.010422809176194505,0.07727889750460698,0.005768918379609565,0.0002031096199179864
0.1306769887607132,0.10591718784144198,0.11894447396956437,0.12893084594509355,9.95110778815833e-56,0.0026190970484571,0.7815078357378172,0.019299663603842374,0.7816409036753504,0.009443135300205708,0.06962830516468684,0.00480453791070869,4.356296939806529e-05
0.05282797844591823,0.03533884813403276,0.037184634118757706,0.05086869899730088,0.00025179583344411675,-0.02045243336319076,0.19933512296745293,-0.14542673005265583,0.22760255589058054,0.015935535669461095,0.12053028180890357,0.012387925395249777,0.0021396234376839353
0.06742161836640095,0.1446552417024653,0.1531987746396706,0.0675672518289617,1.1505742855491043e-20,-0.001732683128219475,0.8362702218383782,-0.012753297936855375,0.837580363466156,0.008383952195774333,0.06221440957529146,0.003850316006376199,2.0316752425918073e-05
0.05811974880311823,0.048649363564853075,0.05141096283695567,0.05417815248211936,5.109814644436491e-06,-0.0032086759013030216,0.8146482235971543,-0.022906126800035093,0.8169328374308704,0.013686916931075951,0.09895010227879072,0.009733604696245469,5.751804473767732e-05
0.045801940474267416,0.03723968164597436,0.03891707309815955,0.05232534626174862,0.00010836218492945924,-0.020700333261271017,0.18086559029684746,-0.14873435705706126,0.21291050661978728,0.015470006948935572,0.1194075986616213,0.011886395800415497,0.002371778817719329
0.017790367523941156,0.09381974017528119,0.09534320297134255,0.008006719034239433,0.3649807886826203,0.009199870055728292,0.36833592333404996,0.06851473139184402,0.39510410278367547,0.010226682073041225,0.0805678851180762,0.005897915797957791,0.0005932683144417328
0.06027731759923138,0.011060180304368696,0.011739293941153929,0.024111376863182935,0.3201156456401295,0.002404894433029176,0.9319426398281465,0.019065183625486263,0.9267624650186354,0.028160043889044542,0.2074130675939547,0.042977181109196225,4.299949953819412e-05
0.07873807487279642,0.004333064797247031,0.004686369862774556,0.10706293050573429,0.005878556363802359,0.027467647169479723,0.5432145520740024,0.21493458082962197,0.5640054404173214,0.04518008507980227,0.372566675158965,0.13192403086447588,0.006881896574529876
0.04246844677127043,0.011310009801428876,0.011794886147231457,0.05406523811535254,0.024973790704588206,0.04157796835929228,0.1427063413276054,0.32875423504369006,0.232446893364733,0.02836562896821933,0.2753202366382115,0.05774330610163044,0.018057926600890332
0.0938304093306008,0.12371982946885435,0.13425657387359297,0.08879707595240582,9.08215477266757e-31,-0.0015794939467035404,0.8591702398481008,-0.011596916421589538,0.8605182013037953,0.00890204226928829,0.06599861082831461,0.004339041235122035,1.6775396145290878e-05
0.09829907301786804,0.07944981982920182,0.08694290185909943,0.12165933126858658,1.1006472242930606e-38,-0.007005634268630166,0.515141679072368,-0.0509651505276718,0.5235427006010832,0.010763781062366164,0.0798959585696683,0.006084102682199908,0.0002992615135662462
0.047396421162127646,0.04160651888703996,0.04353807473202014,0.026417559239211626,0.038882351023905144,-0.009280130755189374,0.5287411928181606,-0.06722264053793775,0.535762995998415,0.01473203208236402,0.10855794257068586,0.011270840065169341,0.0005139868300109899
0.10253507738268483,0.027951894048718614,0.030876841823626544,0.09711636529126197,2.3538181129533854e-10,0.027155132042035384,0.12569624264085896,0.20544649066149784,0.19508862939571536,0.017733430537172495,0.15856369877274784,0.019375840972644085,0.0057666055958506286
0.11237934898879992,0.029731857321122438,0.03315085371751949,0.11868783379380513,1.3931947719833657e-15,0.00989647876671444,0.5639685693239505,0.0738090992839246,0.5740578333455489,0.017152890826017366,0.13131296227471487,0.016565872739786852,0.0006772213215738366
0.07376978799195132,0.05005657846162545,0.05368312835350561,0.10423123635135068,3.785664624690667e-19,0.00033834673244263834,0.9799333701875831,0.0027770614780019834,0.97754190944293,0.013451843894168015,0.09864960927073602,0.009730837379492723,9.080297761622267e-07
0.030407469603741213,0.01544613469261769,0.0159154364147136,0.017564967727788035,0.3961018030454415,-0.0095286520014429,0.6892509664633648,-0.06799771593181315,0.6927991889451794,0.02382926912832426,0.1721203143513293,0.029116041541486767,0.0005093610709136478
0.10392291731926545,0.07092031550864852,0.07808070885976091,0.1142879118590953,8.657262880558187e-31,0.006356133067068253,0.578397607244515,0.047285717936930885,0.5866575620033079,0.011437513253148896,0.08697247524088281,0.007286178478504022,0.00027803297102195143
0.05496963978360918,0.01390658572595156,0.014680889716310005,0.05616354067972777,0.009904294745860283,0.013759846481242786,0.5870251627408697,0.10341766334089524,0.5966479262741942,0.02533332633964947,0.1954126409191933,0.036833394879175335,0.0013527053518382506
0.04856893890943012,0.11733260393361876,0.12245691012279655,0.046378465303252264,5.614428201740079e-09,0.006944669203101202,0.44987777439952004,0.05102489688404812,0.46651751209487224,0.009190704497839715,0.07007403625031272,0.0046036832322867,0.0003066873241234415
0.06340391657690361,0.025414104654425812,0.02703266869252047,0.07462560756411543,3.383779522165985e-06,9.775588491291085e-05,0.99579158388929,0.0013005095817119157,0.9923034320777827,0.018533706647708408,0.13481858854463205,0.01817586089512057,1.9092204622401039e-07
0.04379394039326015,0.014557299865415435,0.015199082163795466,0.051522402000581384,0.015391685646042227,-0.03409116683704535,0.160137577104974,-0.24383189844147726,0.18936871741999883,0.024270929982250042,0.18578391795559943,0.028249331229301462,0.006266332941631431
0.0921129155434697,0.026622431755897336,0.029116400509894072,0.10085285858877623,1.535422464071012e-10,-0.01537411882043104,0.39577325113268946,-0.11040628589417611,0.4082177289367448,0.018104361969836405,0.13349665352267331,0.016501263605773208,0.001320092895979478
0.08327172072970639,0.014490047196627246,0.015728529859242366,0.07809850425945135,0.00021525654421974467,-0.024373351915415814,0.31468406167007135,-0.17520875708372813,0.3306385036462668,0.024241429910655834,0.18010239411701037,0.029078597782519425,0.0033582745841595064
0.09653747443811898,0.030741332386462282,0.033751833396463295,0.10177202565897016,3.354843693219731e-12,-0.0015317283131167667,0.9275265017406082,-0.010760923142337784,0.9305621976533,0.016840076889998414,0.12349355873389063,0.015236894856617082,1.3764192143813825e-05
0.07741075894822627,0.0062365604813215125,0.006735134337186064,0.047703574777700354,0.13858971147642024,0.033336679227252565,0.3744309494335659,0.265436477353281,0.42421642723029485,0.03753267692618343,0.33215781470416705,0.098513535691873,0.011815278177174763
0.03616002786955039,0.021902186971592234,0.022690364647724174,0.0417896947914379,0.016738077934959034,0.00790370980734888,0.695793879559811,0.05953962218150809,0.6981512922145687,0.020213856836796315,0.15352495257506266,0.023118646450275,0.0004512646129002401
0.05521101664525827,0.03735290152961146,0.039389668852994934,0.06720932348371421,5.483255962457615e-07,-0.0080881171161832,0.6018581086049477,-0.05823137579381857,0.606459043178698,0.01550248615727206,0.11304111250952865,0.012402126074951706,0.000376167042440211
0.0862613899946397,0.04973535106777018,0.05397422667995912,0.1105237394728274,2.6212257620002137e-21,0.01765270006090762,0.1919191362584055,0.13317771074004078,0.2476307703213545,0.013527773478017155,0.11519335610340974,0.010876718958445981,0.002392790331920985
0.04779175221136542,0.024121029404213234,0.025271966071100133,0.06305717566611234,0.00013370854412860604,-0.001280959908675433,0.9463098922550156,-0.008743790576824296,0.949839647802718,0.0190218686267092,0.13899297748437361,0.019310137319796163,8.91047017542981e-06
0.1475991894207967,0.10440639512485778,0.11903538852088234,0.1374310970648258,7.202952689953563e-63,0.002171168902285718,0.8189122474483599,0.016334077469795358,0.8185171635903568,0.009483395648973958,0.07118715595919821,0.00503313418884828,3.4476984710930275e-05
0.05273093316158967,0.006940674461255346,0.00731373544927816,0.01248905699350381,0.6869987868084476,0.03505063988310715,0.3314217163827783,0.27273535069617433,0.38435036425444014,0.03608801934894848,0.3135218525798427,0.08700896925489299,0.011286982790203659
0.04240831920684479,0.02832044613059543,0.029511093397624016,0.06480182530536858,2.6142002482294228e-05,0.023094387680492556,0.19739111823588285,0.1771506557889912,0.2596489921339752,0.01791623627851855,0.15715696643332203,0.02012731452479349,0.004570997573730818
0.09446708224928721,0.021995154503471764,0.024121715835263503,0.11097221864943636,9.767895605002188e-11,-0.00044058701867095767,0.9821926757696702,-0.00255935641929728,0.985941392819063,0.019739540267403544,0.14524662912781747,0.021095794649115998,7.886238777570337e-07
0.08243213225126862,0.0344851655006325,0.03733766575482253,0.08768143913615518,3.5108863070722735e-10,-0.02283689951659985,0.15421016910320406,-0.1634383849755874,0.18799420032640435,0.016027955144650094,0.12414273802168119,0.012611219215219963,0.0028002001882998064
0.05916222844177635,0.027133435551272688,0.028739619325452305,0.05537892105663865,0.00042955174084215837,-0.01886733475117126,0.29587699616997853,-0.13386751278695355,0.3143936573835493,0.01804940969291999,0.13306307279947932,0.0159029173746722,0.0018028639681673376
0.053092674003057616,0.12102744394139311,0.12679002547474652,0.05542496703805207,1.450241384695837e-12,0.013817615677003955,0.1274431998876514,0.1028821442989295,0.18518117108560728,0.009065116709874315,0.0776486716963868,0.0046847567945813295,0.001344559421631931
