j,is_signal,ln_true,ln_naive,se_naive,p_naive,ln_lam,se_lam,p_lam,lam,feasible
194,False,0.0,0.03651242077439897,0.0931306704043217,0.6950169747068863,0.10704251258273786,0.11069879666663979,0.33355859222776574,0.0,True
195,True,0.1823215567939546,-0.1212378412445686,0.15334048913736698,0.42915136896121353,-0.4179422217724038,0.2081784160326584,0.04468416260708753,0.0,True
196,False,0.0,0.022159329617328437,0.10365170401747789,0.830713593674713,0.06410664359907514,0.1240551625898891,0.6053242813015548,0.0,True
197,False,0.0,0.1779547881687511,0.08774767927874919,0.04255734657762718,0.49833436604113046,0.09885715737590763,4.632172251100321e-07,0.0,True
198,True,0.1823215567939546,0.2123157599508625,0.12246190473963885,0.08296617222109488,0.5736023717553064,0.13385485829676388,1.825286541537585e-05,0.0,True
199,True,0.1823215567939546,-0.07698145465285963,0.09230952382121425,0.4043096040106838,-0.2475451320335334,0.11765077925271802,0.03537259564010067,0.0,True
200,True,0.1823215567939546,0.04189068390997764,0.11442225322042125,0.7142859122253424,0.12118846640650281,0.1353107564355163,0.37045003796758497,0.0,True
201,False,0.0,-0.12731365617183407,0.10802675569088732,0.23858212013348568,-0.42962377758880155,0.14513049991730473,0.003073811347024836,0.0,True
202,False,0.0,-0.20528550171999227,0.09494658789586068,0.03060926455067628,-0.7335142014780135,0.13719193927376253,8.960814346081178e-08,0.0,True
203,False,0.0,-0.13541632992136543,0.11861120766982282,0.2535860532319094,-0.4636516860083509,0.16162874494089258,0.00412264876832501,0.0,True
204,True,0.1823215567939546,0.060798752489532884,0.10941630481650641,0.5784402530901536,0.17573750128627852,0.12810358298062016,0.1701135388102928,0.0,True
205,True,0.1823215567939546,0.12898390647165128,0.22250983830561682,0.5621322414272134,0.35176953247941223,0.25063898055233147,0.16047049883621758,0.0,True
206,True,0.1823215567939546,0.1288490056719292,0.10296589683654171,0.21079749374292145,0.3635452426854488,0.1169401806728418,0.0018784008272534044,0.0,True
207,True,0.1823215567939546,0.057619515401071006,0.12070706917768761,0.6331129361747405,0.1658220214133119,0.1414111942414342,0.24094701452443668,0.0,True
208,True,0.1823215567939546,-0.03414350876319099,0.1248297477487297,0.7844530515840114,-0.11065283209622179,0.15536345205999108,0.47632905507611895,0.0,True
209,False,0.0,0.06803571085978957,0.089740510110632,0.44836823951536836,0.19820439986750543,0.10516687587074398,0.05947499096013205,0.0,True
210,True,0.1823215567939546,-0.05237271004605516,0.11410324880050214,0.6462384529326215,-0.16875046263402776,0.14378504401737133,0.24054319972952465,0.0,True
211,False,0.0,-0.12508728135107788,0.09517422869042307,0.18874600039311432,-0.41667232880811667,0.12641345204578325,0.000980344909240491,0.0,True
212,True,0.1823215567939546,0.14545564548389314,0.11729634928938243,0.2149496250660646,0.40488833548553216,0.13171826836249556,0.0021128265751428,0.0,True
213,False,0.0,-0.24372565325415071,0.11384245799620572,0.032281865850920625,-0.9364958894653201,0.17899010028291695,1.675859884959777e-07,0.0,True
214,True,0.1823215567939546,-0.06963504676021261,0.10538727169420824,0.5087701757672433,-0.2250392369541319,0.13431788192140548,0.09385131337171804,0.0,True
215,False,0.0,0.07664312278609949,0.10879369456452409,0.4811330949815157,0.22037605263681445,0.12634690507977997,0.08112176453447775,0.0,True
216,False,0.0,-0.21309084716499474,0.13961511013128317,0.12694175762754745,-0.8053825788830967,0.2134366842346748,0.00016103598539538385,0.0,True
217,True,0.1823215567939546,0.18107618685642649,0.1154769151776508,0.11686418972505686,0.49688414016310284,0.1279169703325971,0.00010257148194967268,0.0,True
218,True,0.1823215567939546,0.36602090674899584,0.11518873849149285,0.0014851204622272382,0.9407274744682346,0.12118736963983856,8.321438936068342e-15,0.0,True
219,False,0.0,-0.14595643951489415,0.11713515490274683,0.21274547610662042,-0.504071202467097,0.161356636450323,0.00178436499211118,0.0,True
220,False,0.0,0.02536259379615224,0.09420790726383765,0.787760872375927,0.07418064747652084,0.11261937052383696,0.5100983101439678,0.0,True
221,False,0.0,0.11334391112922931,0.09423534938491548,0.2290634477693506,0.3234957445067544,0.10811232705556649,0.002769576273993582,0.0,True
222,True,0.1823215567939546,-0.07416088142670943,0.10340572525827409,0.47326087015529034,-0.23999531082832398,0.1321767162822955,0.06941402707285527,0.0,True
223,False,0.0,-0.03214769208611821,0.10571825976802292,0.7610605756471769,-0.1025930098935265,0.1310209760986094,0.4336110416419396,0.0,True
224,True,0.1823215567939546,0.17374053394964506,0.1040147882909743,0.09485121517876974,0.4809512253874443,0.11604320898439319,3.4042605501334216e-05,0.0,True
225,True,0.1823215567939546,0.007318845196364736,0.14741447171353217,0.9604028331084877,0.016519776842282903,0.17827991019025993,0.9261720697330955,0.0,True
226,True,0.1823215567939546,0.053595866609383876,0.371737408782287,0.885360952691384,0.12318703182632577,0.4444729768684489,0.7816626047650568,0.0,True
227,True,0.1823215567939546,0.11161817207820282,0.10467293312615233,0.28626463546355696,0.31695352775427743,0.11968846935588333,0.008093259036374914,0.0,True
228,True,0.1823215567939546,-0.05793405284240314,0.09397545830412359,0.5375773304176249,-0.18461889965743583,0.11823688456814872,0.11842176774646021,0.0,True
229,True,0.1823215567939546,0.025320065318085255,0.11034079849469743,0.8185024920774169,0.07302879094194205,0.13178434425716995,0.579473615207629,0.0,True
230,True,0.1823215567939546,0.0026801959369002603,0.09905339817450942,0.9784134004424297,0.005962588088305705,0.11992900835204609,0.9603473936705229,0.0,True
231,False,0.0,-0.10052667071855804,0.11179679958253726,0.36855095857461917,-0.332982611144779,0.1466651683250341,0.02318579912936957,0.0,True
232,True,0.1823215567939546,0.08551587214461667,0.14385499074788025,0.5522052582786772,0.24187452282164756,0.16572912829826547,0.14443938998996947,0.0,True
233,True,0.1823215567939546,0.17516335011510678,0.10746493153145813,0.10311032431559564,0.48367859124817897,0.11964867924198258,5.288656523081381e-05,0.0,True
234,False,0.0,0.01666823593177358,0.10205444914619254,0.8702610619091034,0.047872611375010136,0.12254198738413224,0.6960464059831529,0.0,True
235,False,0.0,-0.01466241152566105,0.14275739557055628,0.9181942518973489,-0.05064376591112389,0.1753788791917583,0.7727591061340594,0.0,True
236,False,0.0,0.09631351566703382,0.14818001144571152,0.5157074430263744,0.27099275909213866,0.16969435658990703,0.11027769865029555,0.0,True
237,True,0.1823215567939546,0.10933030972372468,0.14080594632557436,0.43747690733110683,0.3067379723143749,0.16023481516174432,0.05558146334128216,0.0,True
238,True,0.1823215567939546,-0.004278392672370751,0.3413568252626549,0.9899999829113404,-0.0483772178397821,0.4249773761722681,0.9093687454745415,0.0,True
239,True,0.1823215567939546,0.12798847521365908,0.13471233156351725,0.3420678963419205,0.3569039749460044,0.15200422332386468,0.018875168529131525,0.0,True
240,True,0.1823215567939546,0.08872411832297021,0.2631638027839764,0.7360082891383507,0.23947122355287034,0.3038723407990983,0.43065855687490245,0.0,True
241,True,0.1823215567939546,0.11466932568638849,0.1127121855994951,0.3089802770853726,0.32404389700725755,0.1284300659910361,0.011632017123123332,0.0,True
242,True,0.1823215567939546,0.21324697326359035,0.09000658711119812,0.01782480754827597,0.5884232755593888,0.10013322001960866,4.192738378290647e-09,0.0,True
243,True,0.1823215567939546,-0.10600142560393332,0.2185090617262758,0.627596713137274,-0.37382462753520035,0.29525053725785144,0.20546767745732356,0.0,True
244,True,0.1823215567939546,0.11444024405519135,0.10083992884152959,0.2564296499977117,0.3252116689580101,0.11531289797504238,0.0047985640774724616,0.0,True
245,False,0.0,-0.0903222498748279,0.09336975162959116,0.33336363363652055,-0.2931008313317229,0.12028908657455392,0.014824555315681142,0.0,True
246,False,0.0,-0.03366062764235975,0.12288277474016371,0.7841424867277496,-0.10892599756024689,0.15284533821088495,0.47605925643486585,0.0,True
247,False,0.0,-0.01777258490107186,0.09029198680161764,0.8439569929730955,-0.05628421055034244,0.11058325581529925,0.6107691270534312,0.0,True
248,False,0.0,-0.032918413850601916,0.18228790559450053,0.8566935354656436,-0.11296512546342116,0.22806899742228937,0.6203804765317074,0.0,True
249,True,0.1823215567939546,0.12048917020825843,0.09542267590100578,0.206700942383319,0.34263297133794435,0.10909612489301702,0.0016857216163534642,0.0,True
250,True,0.1823215567939546,0.041741206664059526,0.10197581377791531,0.6823014829157749,0.12163906687844767,0.12073204086648885,0.3136884482163045,0.0,True
251,False,0.0,-0.09190566234598141,0.12953590508311258,0.4780145498958118,-0.30566116195339676,0.16955145171400893,0.07142537083047468,0.0,True
252,False,0.0,0.16865670780495393,0.09543870961560104,0.07719926521148186,0.47053020796030515,0.10717593954705719,1.1321536721080634e-05,0.0,True
253,True,0.1823215567939546,0.13755454084920118,0.09967924398778971,0.1675953428161596,0.3874202477440157,0.11296418527727564,0.0006045056018523015,0.0,True
254,True,0.1823215567939546,-0.006631893813090892,0.10096275198420651,0.94762738905753,-0.022571586443111455,0.12295295902259261,0.8543437056438399,0.0,True
255,True,0.1823215567939546,0.1731336657634144,0.11096770084494416,0.11870866824375108,0.477627881268155,0.12347577730088041,0.00010964580085848589,0.0,True
256,True,0.1823215567939546,0.0989601098511355,0.10497112885600975,0.3458157220553618,0.2824704950150313,0.12070593300278838,0.01927577995110847,0.0,True
257,True,0.1823215567939546,-0.01676334991459711,0.10201150303398174,0.8694729123700244,-0.053943417311106995,0.12505026860612653,0.6661965520663422,0.0,True
258,False,0.0,-0.185636237432926,0.3192625384357164,0.5609350241732745,-0.7484660356395879,0.4936503171367374,0.1294721550708146,0.0,True
259,False,0.0,-0.16841199213931712,0.12214683881472553,0.167966701266638,-0.5967624784997322,0.17331405148954546,0.0005747815744479369,0.0,True
260,False,0.0,0.05026878044757708,0.09298003433109203,0.5887553362054927,0.1470048303330571,0.10976526681766212,0.18048426951581034,0.0,True
261,True,0.1823215567939546,0.27051730752966635,0.10136275964082983,0.007612192588881445,0.7239591114025594,0.1099380175008971,4.54404799759716e-11,0.0,True
262,True,0.1823215567939546,0.24737945608502687,0.17697889425349222,0.1621759218002166,0.6503677013134636,0.18967525373454314,0.0006061478722727971,0.0,True
263,True,0.1823215567939546,0.060389146918082275,0.09278299744897536,0.5151340450942103,0.17607343139938814,0.10900669213778129,0.10625582810184528,0.0,True
264,True,0.1823215567939546,0.04958065020294781,0.1560566956064674,0.7507055208297218,0.14016290310954127,0.18356815508532243,0.44513727935985553,0.0,True
265,True,0.1823215567939546,0.19489600773710364,0.15855913293640278,0.21900836201764648,0.5250682391565965,0.17343165006080363,0.0024656728055274394,0.0,True
266,True,0.1823215567939546,-0.03222392729984671,0.11679812151065795,0.7826293090673403,-0.10378826341320746,0.14500247377411124,0.47413404917633245,0.0,True
267,False,0.0,0.2037361884687087,0.2357972946246762,0.38757082353604994,0.5402223800394929,0.2568032810806241,0.035409615210019556,0.0,True
268,True,0.1823215567939546,0.0764291079755709,0.2092204283738051,0.7148843194571596,0.2111116475393447,0.24251612642531842,0.38402415706719606,0.0,True
269,True,0.1823215567939546,0.1249236125359063,0.17250959945778627,0.4689708538099832,0.34537117563280023,0.19454309709195622,0.07584937033442735,0.0,True
270,False,0.0,-0.01686798385457892,0.10056845540786093,0.8667985350045884,-0.05416869632120599,0.12326929992473722,0.6603472432642343,0.0,True
271,False,0.0,-0.09147566247340687,0.1739754806524199,0.5990297517515457,-0.31154917633278506,0.22968255545607102,0.17496119224437867,0.0,True
272,False,0.0,0.27057990594962134,0.35029416077383957,0.4398560941895947,0.693312695076881,0.37482112158407394,0.06435446651509058,0.0,True
273,False,0.0,-0.08413330592629115,0.24964194691748579,0.7361049125533773,-0.2997519071702289,0.33087728658452814,0.3649725092255691,0.0,True
274,True,0.1823215567939546,0.14068281885464923,0.10851623111955377,0.1948301700544946,0.3938701104842511,0.12240431216689351,0.0012918700182687542,0.0,True
275,True,0.1823215567939546,-0.07492122414842961,0.09506213444462654,0.4306212587474869,-0.2411456746058543,0.12114835854406762,0.04653600487626635,0.0,True
276,True,0.1823215567939546,0.18302891868307708,0.10706260270157344,0.087349038372083,0.5039048567835567,0.11888152103055115,2.2480307701013633e-05,0.0,True
277,True,0.1823215567939546,-0.11808089120578802,0.10434500375414153,0.2577861742137273,-0.39437774320472574,0.13862620210755947,0.0044425306483593975,0.0,True
278,False,0.0,-0.12898020735571214,0.10445498267133094,0.21690781717854068,-0.4346205360398165,0.14024488752927836,0.0019416740486416276,0.0,True
279,False,0.0,-0.14719059749023466,0.16799902555071966,0.3809541521694023,-0.5237861132250122,0.2361882141401696,0.026577746695184794,0.0,True
280,True,0.1823215567939546,0.1644825167218063,0.2783950398578958,0.5546382424967784,0.4385982564295907,0.3091250347846151,0.15594633585840081,0.0,True
281,False,0.0,0.2220229765143189,0.19954592226625942,0.2658626399235356,0.5875558810823677,0.21566348650456912,0.0064416374078019156,0.0,True
282,False,0.0,-0.20718363956760086,0.12775147176666687,0.10485237751167722,-0.7703045823502201,0.19196663423996999,6.002809051559781e-05,0.0,True
283,True,0.1823215567939546,0.29864765058712783,0.17360149128719418,0.08537687156807167,0.770673079632866,0.18316895936482833,2.5827574898705567e-05,0.0,True
284,False,0.0,-0.37404499084001464,0.28358888284306244,0.1871794226543792,-2.3390737258275394,0.8502991098516809,0.005943479049643931,0.0,True
285,False,0.0,0.2783985020342667,0.16795039018245897,0.0973934972657782,0.7244295441211268,0.17833307976390733,4.860666812314806e-05,0.0,True
286,False,0.0,0.042351899786866536,0.10247373417019041,0.6793903652942823,0.12337417489148553,0.12127438482047377,0.3090039007571391,0.0,True
287,True,0.1823215567939546,0.11889023715181916,0.156146642357639,0.44641748513193125,0.3308461863029952,0.17669415294674015,0.06114811303439747,0.0,True
288,True,0.1823215567939546,-0.00048424383897401367,0.09629527417276006,0.9959876633856769,-0.0034919750365019673,0.11679862274562862,0.9761488801552606,0.0,True
289,False,0.0,-0.2926066456725388,0.11718730086441397,0.01252792344142436,-1.2165504538649121,0.20396646034968893,2.454395224324281e-09,0.0,True
290,True,0.1823215567939546,0.06431014593122975,0.13689183457935455,0.6385064638660447,0.183484015470941,0.15963111353498832,0.2503807174323614,0.0,True
291,True,0.1823215567939546,0.012916829472744577,0.12534005570347898,0.9179198892718066,0.03511314174367372,0.15087178699472006,0.8159672078501298,0.0,True
292,False,0.0,0.39564713534053536,0.2623952869975451,0.1315983836305272,0.98149408201922,0.27025794283599663,0.00028156714429633127,0.0,True
293,True,0.1823215567939546,0.0744503501999031,0.10040565825309877,0.458393020432119,0.2150905787088921,0.1169360602611979,0.06585839842246104,0.0,True
294,True,0.1823215567939546,-0.16811709418155737,0.11243950698098976,0.1348679540500986,-0.5909726314732336,0.1584342033357021,0.00019141716858073334,0.0,True
295,False,0.0,-0.08510444063468742,0.13269966664436744,0.5213075019397359,-0.28220287167962677,0.1727131872601661,0.10227158769695925,0.0,True
296,False,0.0,-0.010520875581815537,0.23626866533480806,0.9644825062121881,-0.04886318292046455,0.29174830146326086,0.8669892078224037,0.0,True
297,True,0.1823215567939546,0.005964948009751719,0.15789676629249508,0.9698650692123241,0.011487422989345302,0.1912531843955996,0.9521046964847732,0.0,True
298,False,0.0,0.05977812984711484,0.09244029581629017,0.5178471975425474,0.1743622960315622,0.10864595721509752,0.10852310844721047,0.0,True
299,True,0.1823215567939546,-0.1295178284459811,0.1713439586454742,0.4497128979862246,-0.4538966834259817,0.2358709220766339,0.054311537344871035,0.0,True
300,False,0.0,0.0030627948164416185,0.09595359953244163,0.9745362154298395,0.0073061500803721785,0.11614005315540882,0.94983968473828,0.0,True
301,True,0.1823215567939546,0.09490172535921546,0.1418593298384474,0.5035052192620377,0.26769405152881043,0.16262570067810408,0.09974838044051332,0.0,True
302,True,0.1823215567939546,0.03606268253635051,0.09891148736527343,0.7154133793818908,0.10532419346761837,0.11750552715890396,0.3700744313265998,0.0,True
303,False,0.0,0.06623196755853301,0.12267703833802565,0.5892736742313218,0.19000983726013612,0.1430113703657246,0.18396859172619962,0.0,True
304,False,0.0,0.0314964156292005,0.1335353206045651,0.8135368048499843,0.08956716687842918,0.15883852754552624,0.5728302404685146,0.0,True
305,False,0.0,-0.07884883922649374,0.14689166174848606,0.5914180219952159,-0.26248133879620794,0.19061338526213484,0.16850136896287254,0.0,True
306,False,0.0,-0.07483563644176312,0.11888637231644614,0.5290401277539178,-0.244605036859334,0.15278657751446886,0.10938601416664648,0.0,True
307,False,0.0,-0.2487107583286847,0.17400187482754353,0.15290171594597665,-1.0125286286215747,0.28965751680922996,0.0004729860855036472,0.0,True
308,False,0.0,0.0005745986212338185,0.09459005760852575,0.9951531845891491,-0.0001700605249641593,0.11465129896897784,0.9988165104212894,0.0,True
309,False,0.0,0.019305144981529833,0.1452319976270861,0.8942517057666558,0.052675177484441324,0.1741776759052337,0.7623303141740259,0.0,True
310,True,0.1823215567939546,0.10821391217643461,0.0895468145214252,0.2268696485929285,0.31049982861433667,0.1032025195572448,0.002624148418783471,0.0,True
311,False,0.0,-0.08343035574926218,0.09757812518547024,0.39254514120231965,-0.27044671106723606,0.12533189267200523,0.030939938774221156,0.0,True
312,False,0.0,-0.03386468599578193,0.09621551249102737,0.7248630055614143,-0.10724266830263174,0.11916652023860717,0.368152404733055,0.0,True
313,False,0.0,0.016392338577326398,0.10800375011828428,0.8793638939335054,0.04667865693278497,0.1296945319695815,0.7189127206287724,0.0,True
314,True,0.1823215567939546,-0.185998658259114,0.1742124988089728,0.2856766489686783,-0.6932053169503919,0.25908647794683587,0.007460116772723398,0.0,True
315,False,0.0,0.013092443506655067,0.09988228796709689,0.8957130265745337,0.03731046493303341,0.12019009091699931,0.7562349007378784,0.0,True
316,False,0.0,-0.02110162848434956,0.1104760627196404,0.848520625392104,-0.06810598627533328,0.13595400413795902,0.6164072031774618,0.0,True
317,True,0.1823215567939546,0.010694743814540162,0.09364568997145223,0.9090758150058006,0.030479339020256888,0.11285265828858496,0.7870980737934508,0.0,True
318,False,0.0,0.08634122759162796,0.10321393617375582,0.40285858536986735,0.2479399367170903,0.11944150899080186,0.03790993299350076,0.0,True
319,False,0.0,0.6723063152000796,0.3763676058154212,0.07405032674336001,1.5752958034632412,0.38222790102663434,3.76655071791944e-05,0.0,True
320,False,0.0,-0.1215782076835953,0.0919247840574714,0.185973906072394,-0.4025538092705813,0.1213603630472358,0.0009098563146367889,0.0,True
321,True,0.1823215567939546,0.09909089067083765,0.09800318917535177,0.311969224263953,0.28382493329938197,0.11293323495925085,0.011963810143663801,0.0,True
322,True,0.1823215567939546,0.19822668668439353,0.23904678531399962,0.4069697261000449,0.5264205566014677,0.26096011190214885,0.043669921877303584,0.0,True
323,False,0.0,0.2314338864513314,0.1587665445414152,0.1449234352518283,0.6142627603340863,0.17131419223849476,0.00033631468921378234,0.0,True
324,False,0.0,0.010382489482342685,0.22995869056462814,0.9639882517598247,0.016814305051874326,0.27914809816456887,0.9519689857304988,0.0,True
325,False,0.0,-0.1562948988104306,0.09308320787938107,0.09313489151336284,-0.5324648854463437,0.1270545440399701,2.7792726489501147e-05,0.0,True
326,True,0.1823215567939546,0.10772877143249031,0.1822481349129574,0.5544464391037682,0.2988992231858279,0.20735827991311126,0.14945401162095412,0.0,True
327,True,0.1823215567939546,0.05467293314750285,0.11616682915857708,0.6378967516985024,0.15778260276859243,0.13636436326630133,0.2472452932783209,0.0,True
328,False,0.0,-0.024411150408741665,0.0928202680544248,0.7925553960722742,-0.07716263092460539,0.11418743161157596,0.4991967487542111,0.0,True
329,False,0.0,0.16117539984825183,0.11434893888865319,0.15868589929452734,0.446181449557955,0.1276867209251087,0.00047522654349504853,0.0,True
330,False,0.0,0.2559576786438489,0.3039469073502996,0.3997246377421757,0.66149253633746,0.3257079127607652,0.04226129702128067,0.0,True
331,False,0.0,0.12255813010729617,0.13220403584101237,0.353906941770832,0.34281867372068214,0.14959906119839853,0.021929714188694372,0.0,True
332,False,0.0,-0.08491921506197812,0.15972265811792405,0.5949568745412861,-0.2857624515727835,0.208962130969039,0.1714585381735314,0.0,True
333,False,0.0,-0.09914930060813335,0.22194636758078246,0.6550726217658414,-0.3488981544033247,0.2977495586323494,0.2412838074753228,0.0,True
334,True,0.1823215567939546,0.15831178248786554,0.21025619531736975,0.4514817319225537,0.42866389608699557,0.23338061983157038,0.0662455176227898,0.0,True
335,True,0.1823215567939546,-0.26548438015415415,0.48465326114647145,0.5838415323194696,-1.3905299926972896,0.983696796864267,0.15748648906671614,0.0,True
336,False,0.0,-0.05833649252680257,0.1345832493797093,0.6646804184442544,-0.1908581782996467,0.1710718859435278,0.2645674031876682,0.0,True
337,True,0.1823215567939546,-0.23340342273572465,0.20523244002038535,0.2554280268335376,-0.9437550888213002,0.33545455805213104,0.004902643255097658,0.0,True
338,True,0.1823215567939546,-0.32077508325773935,0.27865936875365555,0.24967591746257745,-1.6291290577118769,0.607436870563497,0.007318944882389631,0.0,True
339,False,0.0,-0.12451555574416333,0.10775957041850803,0.24788811727993554,-0.41912385035583055,0.14434759240194983,0.0036893031086632825,0.0,True
340,False,0.0,-0.06862214830060487,0.11815264233814601,0.5613804258280022,-0.22338675143796377,0.15101079951915938,0.13906638766698387,0.0,True
341,False,0.0,-0.19064570192661676,0.11984157675011388,0.11165135892565031,-0.6906670544351681,0.17479749646831083,7.774694580866163e-05,0.0,True
342,False,0.0,0.251038395847682,0.24185370291306477,0.299281119503166,0.6538278087244503,0.25881212981766016,0.011528276064217104,0.0,True
343,True,0.1823215567939546,-0.20912215910223556,0.10438526147761369,0.04513773515144884,-0.7609160105600421,0.15375290750999548,7.461351659228301e-07,0.0,True
344,False,0.0,-0.06937967242836907,0.096728421531124,0.4732121222340448,-0.22286963256806627,0.12285461810053448,0.0696634969669672,0.0,True
345,True,0.1823215567939546,0.3946200426140242,0.2875490406392621,0.16995221690440224,0.9783476461534737,0.29651928525721605,0.0009687786983892565,0.0,True
346,False,0.0,-0.09411576848666899,0.1025772381333788,0.3588748081221721,-0.30838612887545674,0.13324967451123879,0.020648636213123663,0.0,True
347,True,0.1823215567939546,0.07518858962551292,0.35940859696556937,0.8342914366453955,0.18812372877564984,0.4227663484025064,0.6563322262728265,0.0,True
348,True,0.1823215567939546,0.1218495585672873,0.11567226489049617,0.29215614084800906,0.3428686127239191,0.13128782693057753,0.009012499997579153,0.0,True
349,True,0.1823215567939546,0.18376743360928027,0.10321835422980957,0.07501452130143797,0.5069271196093805,0.11478974490953259,1.0048090081390756e-05,0.0,True
350,True,0.1823215567939546,0.41938411819532967,0.18856520634224616,0.02614305723228774,1.0387002521924658,0.19342887780273715,7.876558792279629e-08,0.0,True
351,True,0.1823215567939546,0.13072164823052482,0.2763920377560334,0.636243601301007,0.3512533351226711,0.31204743931379747,0.26031758303620944,0.0,True
352,True,0.1823215567939546,0.14457938149150312,0.11505979637303038,0.20891349864976066,0.40295711416853947,0.12932725366437017,0.0018345021763758991,0.0,True
353,True,0.1823215567939546,0.08794051661322977,0.09823940326326018,0.3706986673269712,0.2529998050209098,0.11376154984711195,0.026151923081558323,0.0,True
354,False,0.0,0.0353276292199235,0.14993352811106517,0.8137260447228635,0.09948671921506115,0.17794736251539706,0.576107477210116,0.0,True
355,True,0.1823215567939546,0.2344088280905038,0.09964382237337373,0.018649332301011828,0.6360994985851667,0.1092814289871046,5.858535897616242e-09,0.0,True
356,True,0.1823215567939546,0.23820621592981145,0.10077392361365553,0.018090117719390685,0.644945711657716,0.11031293359988553,5.019922499756743e-09,0.0,True
357,False,0.0,0.07037825500845468,0.1256246785113561,0.5753250566194525,0.20140441959363986,0.14608131771619018,0.16798282095060857,0.0,True
358,True,0.1823215567939546,-0.01905481312160088,0.09642607198902066,0.8433497474031012,-0.06068834950840558,0.11829487098316555,0.6079331038379523,0.0,True
359,False,0.0,0.10899492464502723,0.11362378259666937,0.3374270053594416,0.30864524217170874,0.1297816195710617,0.017397897944537173,0.0,True
360,True,0.1823215567939546,-0.04943676385568135,0.13105304190757497,0.7060048146738513,-0.16093948677565204,0.16525023797766128,0.33009934247162787,0.0,True
361,True,0.1823215567939546,0.00907693282016635,0.10343556081235754,0.9300718257553686,0.02503279639214327,0.12476206014496974,0.840976714954201,0.0,True
362,True,0.1823215567939546,0.011943417471902086,0.11766609695913258,0.9191514755132038,0.03272995522421747,0.14169978517105897,0.817329578394854,0.0,True
363,True,0.1823215567939546,-0.03114549515867495,0.09205111338591769,0.7350994408730199,-0.09828184137207516,0.11370075975014352,0.3873734832297103,0.0,True
364,False,0.0,-0.038315778127406115,0.10424084569721585,0.7131940988730976,-0.12215093890474703,0.12971973035964066,0.34637046096742696,0.0,True
365,False,0.0,-0.015126955957262619,0.09813618289561875,0.8774973834825202,-0.048597074954808694,0.12012057159271325,0.6857942548108942,0.0,True
366,True,0.1823215567939546,0.17214497986749525,0.09117719782922751,0.0590223720906074,0.4813792640359842,0.10259049175773963,2.7022914166072127e-06,0.0,True
367,False,0.0,-0.152664882231072,0.09424182264191862,0.10524793814041664,-0.5192982758173365,0.12835395528845778,5.213807298450771e-05,0.0,True
368,True,0.1823215567939546,0.23105008439346633,0.1496947690329543,0.12271564844349396,0.6145363817820807,0.16170692524126706,0.0001445154155596458,0.0,True
369,False,0.0,0.25957700098506065,0.1788630220702847,0.14670708355272252,0.6790476420225795,0.19090346986003134,0.00037508425148103335,0.0,True
370,False,0.0,-0.19363108337437143,0.1335838564673581,0.14719531921562673,-0.7113496614169287,0.1974698743022955,0.0003153898809921165,0.0,True
371,False,0.0,-0.038694760402554054,0.21241691286133357,0.8554538545655581,-0.1360106489175404,0.26796966664832533,0.6117620403544898,0.0,True
372,True,0.1823215567939546,0.034302525508060636,0.1071413200760125,0.7488459085515424,0.09962340401211725,0.12731320417538983,0.43391699358870417,0.0,True
373,False,0.0,-0.23974082877503294,0.1726823375518821,0.1650352430912295,-0.9613968967408676,0.2820084286696738,0.0006517592033773438,0.0,True
374,False,0.0,-0.16464090746019816,0.13288361914440844,0.21535078391341492,-0.5853273660014724,0.18873237340906968,0.0019263279272581039,0.0,True
375,True,0.1823215567939546,-0.004183435474232673,0.1098057728366872,0.9696091455432811,-0.015641480107955547,0.13358744812739662,0.9067903605700383,0.0,True
376,True,0.1823215567939546,0.27687043175730025,0.1258337621575176,0.027786516092703755,0.7288582659835003,0.13464305721516462,6.188652431301053e-08,0.0,True
377,False,0.0,-0.05371334095806772,0.11638746424898216,0.6444366784367407,-0.17341467645831177,0.14688838415799993,0.23776639842299807,0.0,True
378,True,0.1823215567939546,0.028936101130416805,0.11800878068807459,0.8062992924665863,0.08316539147577272,0.14060838634403347,0.554206745069192,0.0,True
379,True,0.1823215567939546,0.30667605126669506,0.17930305192368146,0.08719593889306697,0.7884448292458792,0.18869078063110595,2.9343524596071366e-05,0.0,True
380,True,0.1823215567939546,0.07025805872201785,0.0961671352485246,0.46503399703940473,0.20374730869763702,0.11234926441426497,0.0697521084051391,0.0,True
381,False,0.0,-0.09184138085071045,0.22555909005786956,0.6838815509370715,-0.32268120897493885,0.30033931872540065,0.2826484471160122,0.0,True
382,True,0.1823215567939546,0.08361286140691954,0.14866759732109355,0.5738334176129979,0.23624726816320168,0.1714246034968729,0.16815977044411937,0.0,True
383,False,0.0,-0.10955203220982425,0.12802179534944647,0.39214739601633697,-0.3689784241286716,0.17042811915193576,0.030386990516000297,0.0,True
384,False,0.0,-0.24057101437417908,0.1828247087267228,0.18822233436158803,-0.9717242858771739,0.30048996085931323,0.001221551791676485,0.0,True
385,False,0.0,0.03554694835277796,0.13887616600837221,0.7979805847211636,0.10099497585124166,0.16477375134381306,0.5399218214082543,0.0,True
386,True,0.1823215567939546,0.1549419492586632,0.10998748096816098,0.15891694300835904,0.43089118946693017,0.12329054999515267,0.00047419550285562114,0.0,True
387,True,0.1823215567939546,0.16020878765760535,0.11009154918511144,0.14560493823659348,0.4445344105634244,0.1231472949261737,0.0003064590349880349,0.0,True
