feature,is_signal,naive_logOR,naive_se_boot,naive_p_boot,lambda_logOR,lambda_se_boot,lambda_p_boot
60,0,0.225229288428965,0.12825979577787647,0.07908163653801276,0.5673596233546097,0.39034660656528297,0.14609149708331592
61,0,0.18127081775369894,0.116842688478482,0.12080366028747726,0.4468772249679324,0.28926985821814893,0.12238365018005651
62,0,-0.11474965252830789,0.16208687110642403,0.47897534204643366,-0.264709345287522,0.40009039363224486,0.5082123207151976
63,0,0.017056717733539933,0.10822008918851374,0.8747630347525666,0.042873626180192706,0.2815859988324288,0.878983715380084
64,0,-0.1557731141194641,0.08453667864432564,0.06537735796446734,-0.3657206261924477,0.2045996264441779,0.07385766402172994
65,0,-0.0044288019309081245,0.0924617151981033,0.9617969239677242,-0.00946279355424514,0.21096176537831335,0.9642224941991435
66,0,0.07439071907223826,0.11865645351252317,0.5306972284063718,0.18169768031834954,0.3163036939441737,0.5656696928938533
67,0,0.12703834036254102,0.1612388713124055,0.4307616095134721,0.3180130760041449,0.44588217803739333,0.4757082598777018
68,0,-0.14850960018069728,0.1591262436660705,0.3506745769389875,-0.34449597032741996,0.31549636031790607,0.27486940216631317
69,0,-0.05207843515300326,0.1193904716956757,0.6626897357207129,-0.12043380940562322,0.2916232592110628,0.6796231868734277
70,0,-0.15381357700964501,0.10652882126867454,0.1487760543186147,-0.3593581703244672,0.2290169277539276,0.11661679782022595
71,0,-0.011447307872653687,0.10052419905081458,0.9093359791769908,-0.025821024696742648,0.22682156181313662,0.9093658242007076
72,0,0.031639064418314586,0.0938487568682273,0.7360202443651083,0.07670617986536679,0.2553132303918739,0.7638419361011282
73,0,-0.04244958961972107,0.13643993137799715,0.7557071789003307,-0.09693144323230239,0.351033786987388,0.7824471612654054
74,0,0.13960710330191317,0.1397600348016163,0.3178403473416015,0.3458855684459747,0.4006039337753389,0.38791191038040995
75,0,0.10913385764466756,0.08418423226025172,0.19484826971756142,0.2634718023370817,0.21446520740220706,0.2192570639889666
76,0,0.10294155591937276,0.15242050858571168,0.4994352321717316,0.25667285631306186,0.4630072660463636,0.5793322761571946
77,0,-0.09702210723599719,0.08801935228068822,0.2703392919453357,-0.22746258700200297,0.22929703169248108,0.321197671010813
78,0,-0.05096966661004871,0.10466535863275524,0.626274330605957,-0.11860631104855157,0.2374519297432979,0.6174299389006321
79,0,0.15760066640327686,0.11469329103383645,0.1694089744921563,0.38703191205083265,0.27022050520365054,0.15206318908104144
80,0,-0.0820970594536038,0.11093632979358814,0.4592771567992139,-0.1914665055326432,0.28685269349590303,0.5044698775921609
81,0,-0.10004329408345804,0.10938178392181214,0.3603886258757908,-0.23386066286665558,0.2395760735786839,0.32899328312206
82,0,0.48889881822377995,0.17902965317493058,0.00631758309741199,1.4289277016202886,3.7887597007932823,0.7060627276333489
83,0,-0.13093099490921412,0.12448970775980951,0.2929181544442203,-0.3045672662448803,0.3003463496270106,0.31055722584837786
84,1,0.11951516402381566,0.08851090735812733,0.1769238085973448,0.2874494373210377,0.19885008028818088,0.14830105459861934
85,0,0.041171390837299614,0.09652395002681638,0.6697139154901787,0.09961772117239581,0.2367951293417741,0.6739802978222365
86,0,0.03979502599876555,0.13914341777529013,0.774878074683491,0.0982611693829682,0.3193452474566383,0.7583138683474079
87,0,0.05853115698931377,0.10617859994780741,0.5814609934266662,0.1424421949692706,0.25540330521018734,0.5770391720273993
88,0,0.3013172422495982,0.1280662536951193,0.01863149454958694,0.776487735724628,0.37801780281121156,0.03996566414844169
89,0,0.058987857872928616,0.09514873231638345,0.5352879292085406,0.1435915639792658,0.2535582317934564,0.571185739581459
90,0,-0.040956285581705304,0.14741786961019557,0.7811471368138907,-0.09290081806493314,0.3708539075190808,0.8021967134824521
91,0,-0.2505377658059152,0.11253832615342611,0.02599784671412407,-0.5831431526672057,0.25613520158126313,0.022804114047687354
92,0,-0.06769867190563139,0.0908638543516202,0.4562377868197385,-0.15894394149154206,0.2298604483257337,0.48926383932266704
93,0,0.036566614359889726,0.11243364214868458,0.7450082104274403,0.08991427446286496,0.27539414579624144,0.7440513471826491
94,0,-0.03576329355153299,0.10475281887916965,0.7327975803558348,-0.08326358306804965,0.24435484599168972,0.7332928131764231
95,0,-0.01045421831196968,0.0946719939639277,0.9120717963329882,-0.023388453326939028,0.263044090762872,0.9291498008896848
96,0,0.02886558258113152,0.09783878806253923,0.7679693623556361,0.0697769004989843,0.2396269995194646,0.7709062830507482
97,0,0.18953084622361283,0.16621964627411612,0.254184931986679,0.4765228424410805,0.4049066232161181,0.23924701840827567
98,0,0.01525064320523076,0.09748512572360402,0.8756856427865045,0.037571635495560925,0.20675830981555934,0.8558043088900572
99,0,-0.04282147524415987,0.10337750219075488,0.678709834651563,-0.10001916198628974,0.2452425988186366,0.6833928798813818
100,0,0.028931917540269747,0.09886761798464883,0.7698027652382314,0.07105587767142518,0.2895181587789196,0.8061250108761152
101,0,-0.011838546178793558,0.12360044343903794,0.9236946870181264,-0.025529143289154288,0.2859547974098372,0.9288618923549765
102,0,0.14325072771358915,0.0928364158472896,0.1228199613581193,0.34825506680132373,0.2372866895185734,0.14219787928759714
103,0,0.2109296734167908,0.11554634558184795,0.06792584663391318,0.5258887385431771,0.299756464794412,0.07936427816611981
104,0,0.03748243785715936,0.10852474477714256,0.7298075922074936,0.09077009045383826,0.23348424490232425,0.697451299539398
105,0,0.0944036883406774,0.08816986667946289,0.2843032608754217,0.2279718862436199,0.21516540742423698,0.28936337738131945
106,0,-0.020005628469227526,0.09662007869654288,0.8359672441525398,-0.04635969696856484,0.20899664687348327,0.8244537832128985
107,0,0.07639823015480036,0.10806903201724226,0.4796042902405653,0.1857190454637979,0.3016621844434567,0.5381239646603124
108,0,-0.12589703033388638,0.09853573027101888,0.2013626433668455,-0.2947673557512794,0.243338518090091,0.22576248704766622
109,1,0.04907371160213695,0.07867559848450834,0.5327933917513041,0.11720962413882809,0.18521294583853362,0.5268400245112781
110,0,0.06500557620498301,0.09190414594679357,0.47936807419995797,0.15732435970500927,0.2542944839568773,0.5361337996394553
111,0,-0.06092558305954769,0.10257415676108822,0.5525347138227763,-0.14252339019425472,0.22706137467120263,0.5302092423513982
112,0,0.04326008422012713,0.10291247363605031,0.6742239266411871,0.10491310817865829,0.23694900937223848,0.6579345614187235
113,1,0.173285467350846,0.08660631441878552,0.04540952419233012,0.42075413124932903,0.20160579079095672,0.036886858561104005
114,0,-0.11877516920631279,0.15206396880506648,0.4347514046584554,-0.27450485560604365,0.3735794275179239,0.46246343933517275
115,0,0.014395188752257036,0.11915422003787064,0.9038404162739596,0.036876621330880446,0.2723516255259964,0.8922950109438152
116,0,0.08360738485796491,0.12387677094883431,0.49972415877999943,0.20451818830327478,0.31920710075620373,0.5217131378305029
117,0,-0.07583520650845527,0.12425860595750061,0.5416621413002916,-0.17618716472139584,0.26227318141825345,0.5017303494534939
118,0,-0.025170191946561577,0.09494897962130346,0.7909387762921536,-0.05792027092085543,0.26281046132627767,0.8255689933426433
119,0,-0.016146133317834824,0.08861370757390177,0.8554194339952952,-0.03734763947919768,0.22674844313317238,0.8691725809287281
120,0,0.05726193404819311,0.11357357023227413,0.6141323481587748,0.1403471260977428,0.3113693974182799,0.6521758293207036
121,0,0.01692363596417007,0.10400512115499921,0.8707394847376402,0.04195323774329169,0.2467865171993375,0.8650116349812143
122,1,0.04764059609481395,0.08399138428745573,0.5705727844899482,0.11417838719310547,0.20353369459974108,0.5748109865727229
123,0,-0.10302677304192676,0.09943160312432718,0.3001288031371393,-0.2406203899865147,0.24624326647606443,0.32848729447945124
124,0,0.001671950872575426,0.1362513182569665,0.9902093401660204,0.008214617850511887,0.3386993699766144,0.9806504681704121
125,0,-0.003073763716714,0.09012477462132695,0.9727929057388441,-0.006214767743027563,0.21259893757981266,0.9766792762187188
126,0,0.033700171137954295,0.10251427132010102,0.7423549488884407,0.08300035006935638,0.2906929428330944,0.7752413015885773
127,0,-0.0756749039121264,0.17393434004004038,0.6635062326332111,-0.17273973599553247,0.4271524797847999,0.6859198512580092
128,0,0.017327957031732726,0.09292567698636921,0.8520753079456743,0.04230408315531509,0.21457553778689747,0.8437082754814874
129,0,-0.009081455253783892,0.08750776801066786,0.9173448535879489,-0.02053073345955394,0.20513916635905777,0.9202792432508968
130,0,0.04339698880163496,0.13227332205856976,0.7428468467683831,0.10757853625098901,0.3062577012915183,0.7253872847358335
131,0,-0.021334997821405844,0.09660561948456774,0.8252120774891691,-0.04961469029797163,0.21689835923919532,0.8190661310666769
132,0,0.04508371849538719,0.1367272207467742,0.7416003800856208,0.11194620325469193,0.36213718368032904,0.7572252950532256
133,0,0.019145291337048943,0.10282055724122267,0.8522871340042593,0.04739826197716406,0.2560652172538872,0.8531487936192589
134,0,0.19498738352212602,0.1203359161144055,0.10515518386891472,0.48470567872255926,0.3297085831725497,0.14153377663155456
135,0,-0.04926546468086866,0.09392588637768419,0.5999209197736615,-0.11537671817310555,0.24072423710753613,0.6317323394437084
136,0,0.0014877498268947506,0.09905271130474053,0.9880164008521575,0.0049409927587424065,0.2552018181393885,0.9845530271684629
137,0,-0.009447392396655964,0.10035216310750314,0.9249960481703203,-0.020459875408782295,0.27315964805543963,0.9402936422477999
138,0,-0.060760732132828385,0.11519930436920163,0.5978880057325536,-0.14109633127814195,0.28076172837810537,0.6152818809380948
139,0,0.03409985810877172,0.10321171224933932,0.7411071960965425,0.08272564703574661,0.24411179919821405,0.7346969204180105
140,0,-0.30630417500065343,0.11280468678534006,0.006620581578437985,-0.7139992750394963,0.29042383759347185,0.013952911837912408
141,1,0.013664865989345146,0.07853847147088895,0.8618737481067421,0.0330165350373164,0.19523685396444243,0.8657099958213776
142,0,-0.10702026707619076,0.1483258323728949,0.47058875887245,-0.24766749450557327,0.37649381294049106,0.5106498165270001
143,0,-0.035347965167781124,0.13843168906145004,0.7984559462961514,-0.08044103365221221,0.3407621378713007,0.8133844649617437
144,0,0.004267503213107626,0.10873636302647305,0.9686939958742647,0.011773115176920331,0.23647102047108312,0.9602923538700298
145,0,0.16406433273136617,0.1331357840548268,0.21783393767588766,0.40717286653514406,0.3928102969430076,0.2999392715738243
146,0,-0.0013954367717895727,0.09688842759660217,0.9885088550597929,-0.001785456270994384,0.2302285000773963,0.9938123485468096
147,0,-0.05702544040051868,0.1598796580742653,0.7213334216803157,-0.12985031391497132,0.3888834401492444,0.7384508802451821
148,0,0.15641847735465245,0.08263122815247004,0.058361792511880596,0.37971566059912093,0.22010452407493747,0.08449852760032525
149,0,0.04229253364816837,0.12097864344866344,0.7266488384376895,0.10335338379435853,0.2889861300976163,0.7206117447861026
150,0,0.07357912052623433,0.08789946637349723,0.40254609751284764,0.1772695054533477,0.2154956086445538,0.4107280604368454
151,0,-0.003005903757985212,0.13429101399804946,0.9821420371217531,-0.003883462228290663,0.3130251824267768,0.9901015150065543
152,0,0.03866019095939292,0.10309980001556837,0.7076765820092985,0.09443969375266652,0.26326316132850286,0.7197990730206157
153,0,-0.022010689540242743,0.1442315360115445,0.878708491397941,-0.047769098196996033,0.3359271127723628,0.8869214139661886
154,1,0.17120298571347803,0.07768229192066745,0.027532298893231357,0.4142301602190433,0.2105081078326251,0.04909526160570523
155,0,-0.0326630349968716,0.10565740551648384,0.7572142793478884,-0.07580349705346055,0.2382860475489655,0.7503941055077125
156,0,0.04190875279632366,0.12577475294316984,0.7389796867071743,0.10319373323833284,0.292794610948311,0.7245052336766067
157,0,0.09987486687708978,0.1184633180929557,0.39917986703305985,0.24384175550640177,0.2943879168334061,0.4075001535859646
158,0,-0.03131525557545578,0.0945501786122896,0.7404915316179652,-0.07313143461873264,0.21303452003975093,0.7313844900441451
159,0,0.22235254015855227,0.09938601273006732,0.025269227481398423,0.5512026306680634,0.26962639100506186,0.040921942133947176
160,0,-0.15580279397439906,0.18964886437998796,0.41134275468719206,-0.35934923906365396,0.3906500640694018,0.35763806933816933
161,0,-0.031209554183548212,0.08995187081540158,0.7286225966368948,-0.07280832928318536,0.2169125811571017,0.7371291771072725
162,0,-0.04101350006302658,0.13513576409145564,0.7615099996455093,-0.09412628069208949,0.32213618512493636,0.7701382508929694
163,0,0.08055183734034659,0.11532126294120604,0.48486490928199444,0.1972787167841395,0.3244350698636537,0.5431421034221539
164,0,0.04191056609835164,0.11677950073644622,0.719680128590015,0.1037322112973669,0.33857675151689853,0.7593174340981493
165,0,0.0070716659968874255,0.08645413947535707,0.9348083555901845,0.017657225304208057,0.21964789585107047,0.9359280541717984
166,0,-0.1199892064055576,0.10635790101148748,0.2592504605344813,-0.2807002407717673,0.22835624438035934,0.21898903996972852
167,0,-0.1181084151322362,0.11225315320570477,0.29272558627931955,-0.2754630574550737,0.26567034985958515,0.2998009351984422
168,0,-0.03254552103221149,0.1062895268072739,0.7594547510419032,-0.07563388221304491,0.24003109325295505,0.7526854605119488
169,0,0.04191056609835164,0.12724734571310564,0.7418813392203754,0.1037322112973669,0.34299780899416993,0.7623256571751451
170,0,0.13785341361851228,0.18205968743315,0.4489372285398898,0.3449352189737918,0.4763848737089745,0.46902376195923934
171,0,0.028389139023657046,0.09907527255398685,0.7744637080633339,0.06904502298053326,0.23718776999322144,0.7709759261075706
172,0,-0.03215205890907242,0.10814026221429374,0.7662236529095063,-0.07439674799194995,0.24622899779047241,0.7625418778890315
173,0,-0.11513935207524487,0.12870309231550656,0.3709944465102677,-0.26722301691186096,0.3478071788040881,0.442304258853749
174,0,-0.07477474241393725,0.10324052319731215,0.46889565872670136,-0.1749043754618021,0.22763332202421063,0.442273243223681
175,0,-0.1355607513673854,0.1607159165660248,0.3989597333338202,-0.313813152222052,0.37637327456745756,0.4044040041129491
176,0,-0.10896726186815643,0.13774049778786865,0.4288824447908183,-0.2531260346086438,0.2971846467064258,0.3943547089202952
177,0,0.030198673121377737,0.12366024600241192,0.8070706598520991,0.0751403885773266,0.3412235839825381,0.825708651572155
178,0,-0.05169999044296363,0.08994965379256166,0.5654496564188158,-0.12108545069273821,0.20870480852784848,0.5617961636419945
179,0,-0.046098157266311016,0.08923535054550039,0.6054418694940045,-0.10790070082508026,0.2298550225461262,0.638762751730986
180,0,0.08186721776666167,0.10862232866959014,0.45103729626344413,0.199480180035198,0.283614865749645,0.48183839573055154
181,0,0.0926273617743692,0.1050705827612884,0.3780079007975903,0.22552068377850223,0.2709488030695517,0.4052188142364519
182,0,0.08233685255284982,0.1414014085839085,0.5603702820615104,0.2027161860483938,0.35337278749824325,0.566197225554778
183,0,0.09664583512368585,0.09524494714191127,0.31024491287442,0.2336049134972326,0.23195424653531155,0.3138788663426424
184,0,0.17657753632493878,0.10556389995576401,0.09438487500687201,0.43592292671716854,0.30404891788946126,0.15165038703965472
185,0,-0.0701764771629643,0.0933320650390585,0.4521105701255257,-0.16462702520398964,0.20692871186518463,0.42627990231546053
186,0,0.17412942284372104,0.15109160175062739,0.2491255861525199,0.4343125606136665,0.4051901831288331,0.2837769198891731
187,0,-0.026061532274079556,0.09842986116982752,0.7911846300476466,-0.06010745770995196,0.2299299004637219,0.7937713747835458
188,1,0.0663236950886269,0.07344191148734082,0.3664850733417283,0.15828350517279102,0.1846999432422511,0.3914578893838029
189,0,0.14841971873204368,0.1308997074417006,0.2568604046595764,0.36564279191464977,0.29711214007877756,0.21845160894225524
190,1,0.11951516402381566,0.0884669429933837,0.17670874350948274,0.2874494373210377,0.20045212272522195,0.15157070635369035
191,0,0.11615826681888546,0.09130155483417982,0.20328483787686058,0.2809550045878432,0.2218116061894813,0.20528476590351352
192,0,-0.05641739861522938,0.0977375307790965,0.5637815800364612,-0.13221073738767095,0.21886705965772774,0.5457979767199603
193,0,0.07490573021216676,0.09295746889826569,0.42035444477815453,0.1808716920981086,0.2511511944389838,0.47141999819192226
194,0,-0.06883024428085943,0.09121428858486114,0.450489404570911,-0.16133387999373622,0.22131303909375918,0.4660108541046699
195,0,-0.003492006080366504,0.09409316415338057,0.9703955296767571,-0.007322336143120955,0.20738418329324443,0.9718340850218948
196,0,0.0520132074908219,0.08720997685877607,0.5508990243722185,0.12546454703954665,0.20624782848358403,0.5429756831434525
197,0,-0.04012079842327244,0.13347922581360783,0.7637369969734707,-0.09245358117476807,0.2822693239914949,0.7432619407753116
198,0,-0.16381754575577961,0.08897066056112843,0.06558440933237804,-0.3842710424707603,0.20858373948918218,0.0654332288212368
199,0,-0.06121512504422467,0.12584173672743154,0.6266514584609226,-0.14225727920610257,0.3011543003671994,0.6366602911438499
200,0,0.08121683506357832,0.09965845128678781,0.4150998960660347,0.1961093045939626,0.22702456778271352,0.3876844984470821
201,0,0.16806992841400867,0.11628605975846534,0.14836956660317122,0.41313192520884756,0.290335638285282,0.15475181980998845
202,1,0.18650617828498803,0.07707875063329829,0.015534022512493311,0.44878443132522994,0.19359487655908367,0.02044047767105187
203,0,-0.12965101088486636,0.11257291363137194,0.24944150122741038,-0.30250550014322786,0.24259008141516794,0.21240404442050687
204,0,0.07678000916280958,0.09092684108023844,0.39843741634707885,0.18556219320690617,0.2307195136131058,0.421237530869939
205,0,-0.03413651287843509,0.09867101780933342,0.7293705857861309,-0.07958618194604197,0.22068317645994728,0.7183719670154847
206,0,-0.24971392843595294,0.11468033388414305,0.0294449056851517,-0.5822252352835071,0.2545882698294318,0.02219998183533931
207,0,-0.026274454504652052,0.11599869087932137,0.8208075242438828,-0.06013868641229593,0.2947018877222962,0.8383017880987004
208,0,-0.025186209256477188,0.18037617374125495,0.8889510916568266,-0.05401597207103342,0.35860797164551844,0.8802701173847444
209,0,-0.054478556891866745,0.10206676240110339,0.5935116469768587,-0.1272392488527392,0.23810358466245604,0.5930744255736196
210,0,-0.03555886234797939,0.1055539431792872,0.7362084341886892,-0.08225031832662322,0.2400648812363907,0.7318865832663737
211,0,0.18479885704331125,0.15932042879533095,0.24608162112800103,0.465146152116749,0.43614189427163097,0.2861968272995157
212,0,-0.017364590564811468,0.10845393543185543,0.8727941990510949,-0.03953836206612839,0.2407594582589844,0.8695551980943004
213,0,0.13691541663329487,0.0905291102828886,0.13043440907038614,0.3321978657573896,0.22587343191979806,0.1413653076512795
214,0,-0.055325839552508756,0.10090874454783798,0.5835024264584663,-0.12941917348993706,0.2340542909356018,0.580301003189139
215,0,0.34917174570744935,0.153370840748238,0.02280712630915381,0.9266902510213376,0.5669809810173672,0.10216876862796782
216,0,0.26012033053670164,0.11376664256105128,0.022228670059432205,0.6603230988424855,0.34638618688278194,0.0566086324275599
217,0,-0.05554143191128646,0.08318660106938477,0.5043424680861044,-0.13030200318019888,0.2161132514598163,0.5465526702373017
218,0,-0.04327673341178833,0.09276039998840187,0.6408267363356909,-0.10099441968390162,0.23461011538115853,0.6668481947815945
219,1,0.058286176934689043,0.0810905111815158,0.47227694368096695,0.13850017626977368,0.2107950544770341,0.5111570463839472
220,0,0.15988378094757802,0.0903431701410404,0.07677072322281007,0.3894174075211343,0.2529898195579428,0.12374054765846293
221,0,0.07888837708796637,0.08788316435262683,0.3693718422911887,0.1900054091286048,0.22070816161967005,0.38929872993992043
222,0,0.06160018295455637,0.09121095605949614,0.4994474089244947,0.14832052060504977,0.22252477138587723,0.5050692801783034
223,0,0.031226534496858662,0.12809510598971238,0.8074041762327944,0.07788407391209146,0.3075757653815901,0.8000988689751025
224,0,0.04013857049256375,0.08844551631678367,0.6499565457954655,0.09725920440233615,0.23201546844436038,0.675075263450402
225,1,0.026228669586621976,0.08311721975072753,0.752334678632461,0.0627747415724259,0.19053057122465605,0.7417979500257001
226,0,-0.2427339550539103,0.13053274185523533,0.06294727187930775,-0.5640002602367461,0.3307939021355382,0.08819630918942016
227,0,-0.17841931426432675,0.13808523637298645,0.19632406976683603,-0.41412480077803804,0.3518674101968291,0.23922175690036263
228,0,0.004045946526799373,0.10875072576382404,0.9703224627384381,0.011291905139592903,0.22116239950555586,0.9592800408251121
229,1,0.09407011606942041,0.07786691940285648,0.227013290827217,0.22448466758571944,0.18808466267414425,0.2326619115374401
230,0,-0.04786672045496863,0.10759484110177968,0.6564069634027495,-0.11192922293502681,0.2367156443889665,0.6363255326438267
231,0,0.038211640574123254,0.0874544823878983,0.6621608407877866,0.09205586425971982,0.2177739611036789,0.6725047371425731
232,0,-0.0670779319415086,0.117639634582567,0.568543138142605,-0.15609645261661223,0.2768752591371545,0.5729045553556416
233,0,0.11919000423904087,0.10943605606523667,0.27609691467072783,0.2915271140501732,0.3108954078499344,0.34839779346568966
234,0,-0.17450107057640965,0.09056113444482011,0.05399371683320325,-0.4087057280613395,0.1988904230523626,0.03988584841252511
235,0,0.2512041162548915,0.16743610091140637,0.1335371207104726,0.6472199703215528,0.5500073433266579,0.23929615464533183
