ln_true,ln_naive,se_naive,ln_por,se_por,lam,n,pi,beta,sens,spec
0.6931471805599453,0.5706940490572805,0.03385237608154767,0.7022462414148676,0.03592435811477977,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6135727069625098,0.03424214844040686,0.7601694031135435,0.0365461557829652,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5585436744777459,0.03436032836585031,0.6947123999262595,0.03668743394611126,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6108660435278219,0.034319775105796105,0.7584557717438681,0.03666598550423904,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5521002504669904,0.03416219837708068,0.6838415945493577,0.036379887375592515,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.525384618588236,0.03458102050674343,0.6571126820132335,0.03700227236418743,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5565993386773872,0.03414871864285871,0.6894917066447331,0.0363642014214444,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5569124705370444,0.03410552740603087,0.6892255487181216,0.03629864148020373,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5033677425150824,0.03414149992457441,0.6238975528914072,0.036316124526578224,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5861077860772628,0.0346425014106704,0.7327632601372474,0.03714276379050842,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5287185313758082,0.03420732298823849,0.6559551030016432,0.03643308894076622,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6118983341179747,0.034220154463381246,0.7586342524431979,0.03651549867293688,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5841317883967642,0.0343129779019627,0.7258162006632517,0.03663617314418299,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.4909349384023206,0.03425904034871512,0.6097739026016299,0.03648299251077317,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5301867183288095,0.033950962136829084,0.6542109118361609,0.036046288680969145,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5070520005723446,0.03432720622561022,0.6310048392855954,0.0366007213025464,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5517172950925053,0.034280041772592626,0.6856312865569979,0.03656172941729038,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5416967319460632,0.034445100855679,0.6749756563901105,0.03680300836569868,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.4912751031471614,0.03403293983263841,0.607633818961219,0.03614470256285981,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5820870151946305,0.03420981580781766,0.7217972519813799,0.03647655248437161,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6070426885558051,0.034435108958663446,0.7560202530244268,0.03684334913001501,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5655470713507497,0.03414571928760416,0.7003050290152748,0.0363655889089607,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5704769697883578,0.034297034317215355,0.7084651000609937,0.036599563269623714,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5453844390254187,0.03410794693214908,0.6756003424264002,0.036294259085359076,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5561163681896363,0.03413019929582559,0.6889498672013519,0.03633611858191545,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5401544897301873,0.034370433213829585,0.6725000180717997,0.036690898165505366,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6225778504718226,0.03432373650151951,0.7732553159119689,0.03668332464756875,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6146835082797628,0.03404583000962583,0.7585936547219337,0.03624765309337158,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5446796615462115,0.034098284290483595,0.6741399233591268,0.036279129763554234,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.523829169589126,0.034176856779378,0.6496664392221543,0.03638403615641272,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5878985309473078,0.034288897267264834,0.7293142748716092,0.03659715019002728,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6102846108829304,0.034306592343414447,0.7581923167219071,0.03664782790847154,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5562324736108384,0.03422969356212748,0.6902941396236965,0.03648765768053368,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6101204207646866,0.03439130816437364,0.7595145502609223,0.03677903085085063,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5400133121548356,0.03408702390527124,0.6683181738179316,0.03625898039316885,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5163231539779004,0.03401472935570109,0.6381270386638134,0.036133400212659324,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5028954620444139,0.034136456922458765,0.6230124964546243,0.03630677318612737,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5323965241901782,0.034383907213854197,0.6627352525929463,0.03670329921772685,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5498646215741492,0.03439301009215995,0.6847647911823532,0.036732606501771875,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5682216773780505,0.03445131899639663,0.7084854989667497,0.03683743025124207,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5222823652750512,0.03401494854947674,0.6453670223005836,0.036137379076489604,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5651918587130408,0.03389849217357932,0.6964522949597195,0.03599071288488776,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.577265661667049,0.03402342744170464,0.7126620651890105,0.03618714979167885,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5871179375333603,0.034287562078596685,0.7288957090875704,0.03659846787418662,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5704677223677994,0.03421111535190862,0.7079450031496258,0.03647008098918737,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5510031750809881,0.03425344680020647,0.6840694019854456,0.03651953039624076,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.568062541944945,0.034148753215856344,0.7031215005131071,0.03637023921978523,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5750931996908408,0.03423296349831013,0.7132620555048238,0.0365054891901665,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5375336269699796,0.034152729041978004,0.6667795136155139,0.03635584472111978,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5755917365026257,0.03441135071977207,0.7169193512104532,0.03678140793616799,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5680091790938323,0.03414625944295575,0.7027351486840768,0.036364223344279106,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5574713211147242,0.034323251917283186,0.693234949058192,0.03663188301571968,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.579998603215879,0.03425154784040652,0.7195826339803746,0.03653771097402146,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5173248164897921,0.03406095356974477,0.640343298001572,0.03620414004241905,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5840648452782748,0.03440162682746821,0.7273405342997373,0.036773540000648065,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5713464327293761,0.0342146344048998,0.7088389286135981,0.03647622154541952,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5809661757085386,0.034327423409248395,0.7223291816024107,0.036656579172564686,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5478848252359525,0.034088582422728365,0.6777730082119181,0.03626602688676444,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5973445303977208,0.03436474708413139,0.742666324624726,0.0367252243357358,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5575641062725124,0.034186334132277396,0.6913648595101631,0.03642262503444096,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.4898461056815852,0.03419796820529863,0.6082856242804403,0.03639337097739215,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6072771463831821,0.03449526788019042,0.7575725794328569,0.036937959043532864,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5798056004621935,0.03430173245440099,0.720199821216541,0.036614989062378776,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.521944351369635,0.034167138462034764,0.6470801169338174,0.03636745460752866,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5107233550560383,0.034088663404795445,0.6326070120288511,0.03624168626138492,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6078466860926817,0.03413922302088516,0.7520188879428868,0.03638689797567921,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.572379225047491,0.03449715052688248,0.7142195651307093,0.036911099669739475,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.566723356801778,0.03447274730164364,0.7063985566006491,0.03686594948812326,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6212942454889114,0.034350658051040095,0.7724330406035634,0.03672491519532059,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6060914750105697,0.03453137679938946,0.7567526617261346,0.03699331036834511,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.551372275133869,0.03407618342470406,0.6816293214545897,0.03624830772280761,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5408049823379854,0.03396135218474226,0.6671272748438198,0.03606796646036561,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5022660273561672,0.03409794504732656,0.6215740197712615,0.0362470551044303,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5774206849478689,0.03428952694128961,0.7171061653577604,0.036594553596729675,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.573707742572827,0.0341619676504509,0.7107173225995972,0.03639692762584669,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5606582987864177,0.0343469677769861,0.6975887593143202,0.036670934363719966,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5292052243793318,0.03416317264952348,0.6562458215679848,0.03636731402096825,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5416687516378174,0.0341185051736273,0.6706914700120294,0.036307584185717535,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.574622845241259,0.03442941827007011,0.7157667996134044,0.03680735107149685,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6051408950183595,0.0343031391662733,0.7516007811987498,0.036637895176776396,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5829690877298442,0.03445644937084784,0.7261941987772916,0.03685383183239383,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5368447292302979,0.03441556318929611,0.6687818987921745,0.03675585460941168,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5790813016634724,0.03403678933114715,0.7153195072197217,0.036209737195244084,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.6003911803246952,0.0339868034210779,0.7404883358399341,0.03614856387208553,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5722484670838238,0.0341670123696198,0.7087176995681519,0.03640230031757345,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5523275156440396,0.03416453516564208,0.6842848891372201,0.03638436802971689,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5361857613715001,0.03435838785325708,0.6671174365155069,0.03666763604360467,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5510973079484498,0.033848246599332554,0.6785892080148164,0.03590546673589071,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5637316142704087,0.03423737216710659,0.6987968155711006,0.036499500178784894,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5730093388032957,0.03430226760053073,0.7120909500859256,0.03661160283569346,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5516011522626609,0.03409286730879173,0.6824567584087798,0.036275404874875475,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5343565994256623,0.03429114082272678,0.6639512625592833,0.0365639574031111,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5614520035171962,0.03417941724675544,0.6962923366136818,0.036415050376525815,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5711020812115256,0.03444074715398216,0.7118941363591816,0.036823447439858645,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5931266076841959,0.034345399333325866,0.737374004195096,0.03669307752487002,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5316067362895553,0.03430910718112931,0.6608986819986071,0.03658987938973704,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5898040481556205,0.03450028345321845,0.7356881385357792,0.036929616416914585,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5455678430694266,0.03419422448860065,0.6765264501139788,0.036425291793363325,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.5690671946218873,0.034166577171971135,0.7048847456328989,0.03639971023951344,0.0,20000,0.5,0.6931471805599453,0.95,0.95
0.6931471805599453,0.49181311383859533,0.03268241219843351,0.752116834678609,0.0367447353448536,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4858326836909934,0.03270151087216195,0.7433648445314633,0.036775353171887994,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4242454885674936,0.03253530844692156,0.6448737377021961,0.03630073189792468,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.42490444955357154,0.0325049768827065,0.6449174735596225,0.03623379245085219,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.45773445047786776,0.03265564754155293,0.7001592432709838,0.03662738312328859,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4446741057430994,0.03231302453605723,0.667446670138255,0.035833013217054226,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.44441326913879964,0.03267106835129853,0.6801434421982981,0.036639637534543794,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4659397185429539,0.03273649703013857,0.7155069873854861,0.0368275059071527,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.41947715916826583,0.03241788798614241,0.6334366871271547,0.036030629615558515,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4294305692260472,0.03255380194030493,0.6531853821663172,0.03634945488633249,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4719147399341282,0.03250813632087956,0.7153842067564298,0.036311354780136945,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.43901272759255383,0.03250184723241836,0.6661354602862181,0.03624754355499765,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.406005993405327,0.032588164164382184,0.6193421130875746,0.036393617509015756,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4604271875415702,0.03279644625203294,0.710690174238277,0.03695706327985769,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4484494740110533,0.03263945939740407,0.6862358015756271,0.036572567942030454,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4630879771882183,0.032460918446575504,0.7007859707849975,0.03619115260833036,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4524148668248519,0.032555381861493794,0.688021756354728,0.0363887348064716,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.48486876501933346,0.03273841943887997,0.7431240865621829,0.036857155358878534,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4446183451594253,0.032544489185984404,0.6754039210969507,0.03634962850084973,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.40555331347057183,0.03260901980946307,0.6188228947788292,0.03643714029004697,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.42890745167679856,0.03235747045588962,0.6453174605728489,0.03590905858491047,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.5144589799934765,0.032677975612956135,0.7860000348216655,0.036774093578337164,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.45112652075726106,0.03259724672486641,0.6877792983360614,0.03648246565995285,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.38557813829734366,0.03265629449154188,0.5909517224741152,0.03651791453167275,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.40828082028904633,0.03251337837957734,0.619339306935002,0.036223688268601624,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4488880652939869,0.032676355367844204,0.6871057165403837,0.03665895231758283,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4722032766644275,0.03263208293668288,0.7206730841029233,0.03659566180236421,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.43112105547417173,0.03250920224010434,0.6543073472436812,0.03625210786910215,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.5119737044744114,0.03287836983901942,0.7917897921932826,0.03724827364591781,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4646126714380267,0.032401661950854026,0.6994595023420078,0.03605409973406312,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4731576324090679,0.032805917869090366,0.7285645805527953,0.03699787260131303,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4212563441891801,0.03255216295318026,0.6411563738578909,0.03633477712447841,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4687675135472636,0.03271511759226052,0.7186625676487614,0.0367813058045609,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.39988045432122743,0.03257932356103297,0.6099920744028252,0.03636504484415944,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4756767653996294,0.032598102286143335,0.7246768023578468,0.03652362999904382,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4021913365613701,0.03267659274430178,0.6156801651918566,0.03658155377777925,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.5088421352427861,0.03264258691240922,0.7768877321038345,0.03668431122211134,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4346442423695934,0.0322309550595135,0.6492760839554311,0.03563726633421992,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.47459484803747454,0.03275972012198949,0.7299639144048081,0.03689790186347926,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.4624744001001583,0.03263403099168291,0.7059127574045239,0.03658332886447004,0.0,20000,0.5,0.6931471805599453,0.9,0.9
0.6931471805599453,0.42377199110376984,0.03262868688379354,0.6474412053413106,0.036511019756561736,0.0,20000,0.5,0.6931471805599453,0.9,0.9
