j,is_signal,w_base,logOR_true,p_true,logOR_noisy,p_noisy,logOR_lambda,p_lambda,se_lambda,var_counts_lambda,var_extra_lambda
7067,0,3.678199359056119e-06,0.7841674374890047,0.0733230909428607,0.6465341865995362,0.15060843309361088,1.7640877246211564,0.2870289960700281,1.6569465541732322,2.7452168233704155,0.00025506001613208974
7068,0,3.67754896042906e-06,0.40488774872860983,0.321760684002374,0.4101252783939412,0.3258544373353186,1.0156641202635193,0.3572350588883999,1.1032075935437282,1.216811934436412,0.00025506001613208974
7069,0,3.676898768785175e-06,1.1239195374685085,0.017269089561336704,-0.012781388213943813,0.976637846807409,-0.029791537132144455,0.9772405586207892,1.0442691964492739,1.09024309463668,0.00025506001613208974
7070,0,3.6762487840293298e-06,1.67151376159257,0.005326483147982433,1.74519679884828,0.010822359749479624,16.960224100851654,0.9999951167432412,2771163.104024065,7679344949104.291,0.00025506001613208974
7071,0,3.6755990060664506e-06,0.832366267879376,0.07153924548602825,1.5379461050687016,0.008967207207076234,17.072356107695146,0.999995908838319,3329560.2610808215,11085971532168.59,0.00025506001613208974
7072,0,3.6749494348015173e-06,1.8856491416000443,0.0002754752032557246,1.5513638578163655,0.0027668917226103843,17.34293744714815,0.9999963962884308,3839836.1695748335,14744341809175.13,0.00025506001613208974
7073,1,3.67430007013957e-06,1.7294232749184355,2.1311099629873707e-95,0.7141938388308642,7.349270418770518e-24,1.888052173521563,3.789158164668633e-12,0.2718644114785152,0.07365519821242736,0.00025506001613208974
7074,0,3.6736509119857032e-06,0.7841674374890047,0.0733230909428607,0.4498920768539175,0.304219752066091,1.130487208640571,0.3478759032795048,1.2042892953581772,1.450057646898163,0.00025506001613208974
7075,1,3.6730019602450713e-06,1.6604329425346411,1.3063201714079115e-115,0.6953133932118144,1.8271087975503653e-28,1.8155112423408672,3.578381691906559e-15,0.23072049463817226,0.05297688662995079,0.00025506001613208974
7076,0,3.6723532148228824e-06,0.8111073100341981,0.049023929648709504,1.0333069299620645,0.023444648765387165,17.11675467927136,0.9999969266489456,4443746.92247289,19746886710987.273,0.00025506001613208974
7077,0,3.671704675624404e-06,1.2909822479522057,0.00994253312657074,0.4980943060011452,0.28087524814126397,1.2776908779653338,0.3426538337456654,1.346447655257702,1.8126662283328312,0.00025506001613208974
7078,1,3.671056342554958e-06,1.5382412794922906,2.217062066087138e-54,0.591227882988089,1.1411444216987801e-11,1.471315733429546,4.159336588441046e-08,0.2682949114892412,0.07172709951488768,0.00025506001613208974
7079,1,3.670408215519927e-06,1.6633176984601417,5.776854765864191e-65,0.6954727871393649,1.6536640985280718e-16,1.8203902876559943,5.006832073600824e-09,0.31134042026923514,0.09667779727729187,0.00025506001613208974
7080,0,3.669760294424746e-06,1.3576855201308307,0.0062307138158536,1.2866216121729683,0.015554139073920557,17.041549042187132,0.9999963714669838,3747296.4452651613,14042230648696.916,0.00025506001613208974
7081,0,3.6691125791749103e-06,1.2195113864316616,0.01592273736715732,0.6412052145605444,0.18487020758518413,1.7640648933946643,0.32428924910038415,1.7896899069379906,3.202734902979581,0.00025506001613208974
7082,0,3.6684650696759695e-06,1.0475133401115233,0.018528466552885266,0.7132354989864071,0.10884500147697922,2.03087950604922,0.2908544395885031,1.9227278605958804,3.6966273658954796,0.00025506001613208974
7083,0,3.6678177658335323e-06,1.0382995256199903,0.005822871700016269,0.8495714440488404,0.02812212778233763,2.7281569699025954,0.32036849144801416,2.7454507654897937,7.537244845712362,0.00025506001613208974
7084,0,3.66717066755326e-06,0.9808100679328985,0.029216668724656045,1.3454720502816278,0.010912141408323897,17.109525719109335,0.9999963784860463,3769535.7765445663,14209399970649.447,0.00025506001613208974
7085,0,3.6665237747408747e-06,1.1935235849098806,0.0006777477242421046,0.5118419518982695,0.12243011455338283,1.2778044495963583,0.17960212847824097,0.9521776895078046,0.906387292380289,0.00025506001613208974
7086,0,3.6658770873021535e-06,0.7444040378555732,0.07453820582987115,-0.2641260127706448,0.5209630095889397,-0.6831051318415818,0.5527550839378155,1.1507123031626572,1.323883744633775,0.00025506001613208974
7087,1,3.6652306051429292e-06,1.7794089460992475,7.87138285182019e-102,0.6572828334454704,1.3557670030342411e-21,1.6824735933306814,8.549379317225845e-13,0.2352436701771308,0.05508452434227461,0.00025506001613208974
7088,0,3.6645843281690923e-06,0.22139561608386304,0.6210158497774674,0.28952955149613585,0.5221389889912998,0.7097367777415421,0.5239180821170423,1.1136314716972746,1.2399199947385058,0.00025506001613208974
7089,0,3.663938256286588e-06,0.5728410916598857,0.16389859883063318,0.9777271406227612,0.03329828350873281,5.306726484369814,0.8804197300340662,35.275371398493824,1244.35157224166,0.00025506001613208974
7090,0,3.6632923894014195e-06,0.6729331763350289,0.11207033631067725,0.7132354989864071,0.10884500147697922,2.03087950604922,0.2908544395885031,1.9227278605958804,3.6966273658954796,0.00025506001613208974
7091,0,3.662646727419647e-06,0.8323998781479002,0.03298658343840813,0.8176764851973131,0.04666644886301623,2.542293432270685,0.31539765755969995,2.5322644219807433,6.412108042813337,0.00025506001613208974
7092,0,3.6620012702473836e-06,0.5728410916598857,0.16389859883063318,0.5880622910123717,0.1682817034296149,1.546360796486357,0.2684225128170974,1.3972685508013967,1.9521043430425031,0.00025506001613208974
7093,0,3.661356017790802e-06,1.2598242629126073,0.023473486064275767,0.11239207541398989,0.822496060135172,0.2785090344947719,0.814844628682884,1.1892907009350548,1.414157311314462,0.00025506001613208974
7094,0,3.6607109699561298e-06,0.9223415711881737,0.030702164962992416,0.5880622910123717,0.1682817034296149,1.546360796486357,0.2684225128170974,1.3972685508013967,1.9521043430425031,0.00025506001613208974
7095,0,3.6600661266496515e-06,0.12080420964519827,0.7420403948159977,0.606347261186128,0.11320373991796093,1.5891256871505095,0.21218750703102274,1.2737738082856607,1.622244654658423,0.00025506001613208974
7096,0,3.659421487777706e-06,0.32150405570061824,0.3867031020553884,0.7064407849657535,0.07420139116238604,1.9694425928600838,0.22846124024519243,1.6352985816660346,2.6739463911828123,0.00025506001613208974
7097,0,3.658777053246691e-06,1.099307973236462,0.00798237473136271,0.9428496931713484,0.02821784643440092,3.8516334957789597,0.6358236795406075,8.13359920055012,66.15518089517343,0.00025506001613208974
7098,0,3.6581328229630557e-06,1.6208970961419518,0.0023056741966204046,1.2866216121729683,0.015554139073920557,17.041549042187132,0.9999963714669838,3747296.4452651613,14042230648696.916,0.00025506001613208974
7099,0,3.657488796833312e-06,1.1519636049680826,0.0050693499840361545,0.8176764851973131,0.04666644886301623,2.542293432270685,0.31539765755969995,2.5322644219807433,6.412108042813337,0.00025506001613208974
7100,1,3.656844974764021e-06,1.6128569872592362,4.774290944153099e-53,0.7721962865858696,1.340461223606416e-16,2.1327732010228133,3.4292924746156904e-07,0.4183398689523165,0.17475318593890923,0.00025506001613208974
7101,0,3.6562013566618043e-06,0.13041521168556514,0.7661270695374099,0.3729210980271097,0.40159089551132865,0.9230084251922651,0.42133113776843467,1.147857668133666,1.317322166277125,0.00025506001613208974
7102,1,3.6555579424333373e-06,1.6955122458364553,1.2375823633567122e-133,0.7026459202737814,1.324537312003653e-32,1.8415653740558817,5.918162585523868e-17,0.22010273225078264,0.04819015272812762,0.00025506001613208974
7103,0,3.6549147319853514e-06,0.887981627407343,0.02156009673087749,0.8676968441540058,0.03343562047384216,2.8946931159620717,0.38319773494830023,3.3195279317895627,11.019010629914959,0.00025506001613208974
7104,0,3.6542717252246345e-06,1.0475133401115233,0.018528466552885266,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
7105,0,3.6536289220580295e-06,0.3215007845780294,0.40359064891680696,-0.012781771713968328,0.9735104926060039,-0.029792429607554682,0.9740518195925311,0.9159304539944935,0.8386735365384268,0.00025506001613208974
7106,0,3.6529863223924356e-06,0.5728410916598857,0.16389859883063318,0.4101252783939412,0.3258544373353186,1.0156641202635193,0.3572350588883999,1.1032075935437282,1.216811934436412,0.00025506001613208974
7107,0,3.6523439261348075e-06,0.9808100679328985,0.029216668724656045,2.602368352555014,0.0020936172174263377,17.360201508565616,0.9999932244209462,2044317.7838984667,4179235201563.5376,0.00025506001613208974
7108,0,3.6517017331921553e-06,0.7841674374890047,0.0733230909428607,0.4498920768539175,0.304219752066091,1.130487208640571,0.3478759032795048,1.2042892953581772,1.450057646898163,0.00025506001613208974
7109,1,3.651059743471544e-06,1.5784449093403525,3.7726643001014463e-47,0.9237441715898548,6.492581922086504e-20,3.0728824585815153,0.0009261220699447102,0.9277863119993286,0.8605323807171835,0.00025506001613208974
7110,0,3.650417956880096e-06,1.0475133401115233,0.018528466552885266,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
7111,0,3.6497763733249883e-06,0.9093392064123539,0.045868037142785145,1.023410557026397,0.03921625907779092,16.93438716091231,0.9999966691824225,4056567.418628406,16455739221877.53,0.00025506001613208974
7112,1,3.6491349927134527e-06,1.86707560863195,1.944187122406121e-125,0.7171834800357001,2.9601634153036597e-29,1.8977802320857953,1.2275077721078708e-14,0.24604480845400697,0.06028298775103689,0.00025506001613208974
7113,0,3.648493814952777e-06,1.3432177691069616,0.014555519141052143,1.0089501242194108,0.06647059787600398,16.71119765008173,0.9999963251134201,3628304.2503031343,13164591732767.791,0.00025506001613208974
7114,0,3.6478528399503053e-06,1.6208970961419518,0.0023056741966204046,1.023410557026397,0.03921625907779092,16.93438716091231,0.9999966691824225,4056567.418628406,16455739221877.53,0.00025506001613208974
7115,1,3.647212067613434e-06,1.82355206802346,6.093148219942782e-123,0.7986872388993833,7.45024072630462e-35,2.2466136913700763,6.355525494421039e-13,0.3123494270374828,0.09730710455451172,0.00025506001613208974
7116,0,3.646571497849618e-06,0.9754757374149858,0.04368271870681619,0.19854783579724106,0.66697690726366,0.4852459242471996,0.6596639751129828,1.101887165393418,1.2139002652426094,0.00025506001613208974
7117,0,3.6459311305663666e-06,1.099307973236462,0.00798237473136271,0.76502281342863,0.0648731743528262,2.2510127594167653,0.27602740146893645,2.066501326258527,4.270172671412118,0.00025506001613208974
7118,0,3.645290965671244e-06,0.8680659108556388,0.10521650625874043,-0.28106499344980923,0.5896105985913083,-0.7532501778771133,0.6195774336832712,1.5172750646670394,2.3018685618442367,0.00025506001613208974
7119,0,3.644651003071869e-06,1.479070172919676,0.002481685237228321,0.7132354989864071,0.10884500147697922,2.03087950604922,0.2908544395885031,1.9227278605958804,3.6966273658954796,0.00025506001613208974
7120,0,3.6440112426759154e-06,0.8639288860156582,0.015152206398067225,0.16417849502282114,0.6335392224144866,0.3908164353903795,0.627967335755185,0.8064891556055258,0.650169698093182,0.00025506001613208974
7121,0,3.6433716843911157e-06,0.9808100679328985,0.029216668724656045,0.6465341865995362,0.15060843309361088,1.7640877246211564,0.2870289960700281,1.6569465541732322,2.7452168233704155,0.00025506001613208974
7122,0,3.6427323281252514e-06,0.6729331763350289,0.11207033631067725,0.3386563766223581,0.4239137527200828,0.8292412713071208,0.4363492046859313,1.0653521742340373,1.1347201951290582,0.00025506001613208974
7123,0,3.6420931737861643e-06,1.6208970961419518,0.0023056741966204046,1.023410557026397,0.03921625907779092,16.93438716091231,0.9999966691824225,4056567.418628406,16455739221877.53,0.00025506001613208974
7124,0,3.641454221281748e-06,0.855638299009549,0.04763660631125898,0.3386563766223581,0.4239137527200828,0.8292412713071208,0.4363492046859313,1.0653521742340373,1.1347201951290582,0.00025506001613208974
7125,0,3.6408154705199524e-06,1.1239195374685085,0.017269089561336704,0.3729210980271097,0.40159089551132865,0.9230084251922651,0.42133113776843467,1.147857668133666,1.317322166277125,0.00025506001613208974
7126,0,3.6401769214087823e-06,1.1239195374685085,0.017269089561336704,1.023410557026397,0.03921625907779092,16.93438716091231,0.9999966691824225,4056567.418628406,16455739221877.53,0.00025506001613208974
7127,0,3.639538573856296e-06,1.099307973236462,0.00798237473136271,0.2857512234715076,0.4628495882398618,0.6899082897064074,0.46678161453132594,0.9480336395828687,0.8985127217646085,0.00025506001613208974
7128,0,3.638900427770609e-06,1.249625871449109,0.0020420563714630352,1.7220291297581078,0.0007578480559347145,17.532078225389668,0.999996403919489,3889950.320035106,15131713492341.223,0.00025506001613208974
7129,0,3.63826248305989e-06,1.1239195374685085,0.017269089561336704,0.3729210980271097,0.40159089551132865,0.9230084251922651,0.42133113776843467,1.147857668133666,1.317322166277125,0.00025506001613208974
7130,1,3.6376247396323615e-06,1.7465537056733624,6.897594673373138e-112,0.7189500329098073,8.023989730993099e-28,1.9050833520101256,7.11377739859351e-14,0.25449453256325677,0.06451240708845847,0.00025506001613208974
7131,0,3.636987197396303e-06,0.45967491827719853,0.21695176747565703,0.4071319565484625,0.28352134985925803,0.9989097589321129,0.31501909955996676,0.9941911780757023,0.9881610385474208,0.00025506001613208974
7132,0,3.636349856260046e-06,0.832366267879376,0.07153924548602825,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7133,1,3.6357127161319806e-06,1.6756959978020645,5.986103550997584e-39,0.663464660949512,1.4916765623910722e-09,1.7098700054049305,7.384859202119462e-06,0.3814729822597177,0.14526657617799082,0.00025506001613208974
7134,0,3.635075776920547e-06,0.5125667316076965,0.24238867047060553,0.7896450951589353,0.09436708367631978,2.439911356611388,0.3690283589419363,2.7161585780231206,7.377262360952448,0.00025506001613208974
7135,0,3.6344390385342426e-06,0.48186068726158787,0.2298621108414154,0.14758100931305349,0.7130617870733611,0.3556159573258709,0.7062006772656778,0.9433695576294645,0.8896910622458795,0.00025506001613208974
7136,0,3.633802500881618e-06,0.23810400732822132,0.5601013251301737,1.200371079442655,0.013455165770376906,17.145363099634082,0.9999966986896625,4143815.3665568703,17171205792112.85,0.00025506001613208974
7137,0,3.6331661638712792e-06,0.9223415711881737,0.030702164962992416,0.9777271406227612,0.03329828350873281,5.306726484369814,0.8804197300340662,35.275371398493824,1244.35157224166,0.00025506001613208974
7138,0,3.632530027411887e-06,0.7841674374890047,0.0733230909428607,0.6465341865995362,0.15060843309361088,1.7640877246211564,0.2870289960700281,1.6569465541732322,2.7452168233704155,0.00025506001613208974
7139,0,3.6318940914121545e-06,1.1100455949143662,0.011719187089918277,0.2385628528427326,0.5620901324918205,0.5768080910834833,0.5590473060187512,0.9872503494860826,0.9744081925442603,0.00025506001613208974
7140,0,3.631258355780851e-06,1.3432177691069616,0.014555519141052143,0.22362764781987865,0.647096531390787,0.550898161642437,0.640294303661451,1.178928036980821,1.3896162563633199,0.00025506001613208974
7141,0,3.6306228204267994e-06,0.3214942425342555,0.44078361859190274,-0.012781516044728235,0.9755508706577943,-0.029791834618006177,0.9761301795719306,0.9956882018012249,0.9911399351900246,0.00025506001613208974
7142,0,3.629987485258877e-06,0.7841674374890047,0.0733230909428607,0.4498920768539175,0.304219752066091,1.130487208640571,0.3478759032795048,1.2042892953581772,1.450057646898163,0.00025506001613208974
7143,0,3.6293523501860157e-06,0.7489727616850216,0.11055800400569785,0.6412052145605444,0.18487020758518413,1.7640648933946643,0.32428924910038415,1.7896899069379906,3.202734902979581,0.00025506001613208974
7144,0,3.628717415117201e-06,1.0907516627765368,0.005454101394355396,0.1879187374127813,0.6086377220640121,0.4493147715548318,0.6033556506359159,0.864763685061551,0.7475611709851012,0.00025506001613208974
7145,0,3.6280826799614726e-06,1.327157692853862,0.00187240634884547,0.6537871131970704,0.10145014025500872,1.7641333892847457,0.22734687327078407,1.461317138289026,2.1351927186410964,0.00025506001613208974
7146,0,3.6274481446279232e-06,0.832366267879376,0.07153924548602825,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7147,0,3.6268138090257025e-06,-0.0013169258667456028,0.9974071217044674,0.14758100931305349,0.7130617870733611,0.3556159573258709,0.7062006772656778,0.9433695576294645,0.8896910622458795,0.00025506001613208974
7148,0,3.6261796730640115e-06,0.3214909716130663,0.46137252411655005,1.023410557026397,0.03921625907779092,16.93438716091231,0.9999966691824225,4056567.418628406,16455739221877.53,0.00025506001613208974
7149,0,3.625545736652106e-06,0.6729331763350289,0.11207033631067725,0.3386563766223581,0.4239137527200828,0.8292412713071208,0.4363492046859313,1.0653521742340373,1.1347201951290582,0.00025506001613208974
7150,0,3.624911999699297e-06,0.855638299009549,0.04763660631125898,0.7132354989864071,0.10884500147697922,2.03087950604922,0.2908544395885031,1.9227278605958804,3.6966273658954796,0.00025506001613208974
7151,0,3.6242784621149464e-06,0.6200348209607571,0.11115708824739289,0.4392633619694823,0.26586617617580044,1.0892546394217022,0.30660777526717187,1.0654254882413197,1.134876410978122,0.00025506001613208974
7152,0,3.6236451238084737e-06,1.491661569160484,0.005706367466298503,0.8852403428679426,0.0801338865695049,3.2551072293364425,0.5654440799211546,5.663280903026231,32.07249552656547,0.00025506001613208974
7153,0,3.6230119846893477e-06,0.7970012230090452,0.03381469970367326,1.272586311431928,0.004086459365765694,17.39911782743421,0.9999969620285316,4569656.966958101,20881764795668.707,0.00025506001613208974
7154,0,3.6223790446670957e-06,0.4124746469325533,0.3339018216467544,-0.10376323174362302,0.80794227432111,-0.2559797104582776,0.8087635420668122,1.0576736476119268,1.1184184848365861,0.00025506001613208974
7155,0,3.6217463036512963e-06,0.0850751291749399,0.8617386180858497,1.74519679884828,0.010822359749479624,16.960224100851654,0.9999951167432412,2771163.104024065,7679344949104.291,0.00025506001613208974
7156,0,3.6211137615515813e-06,1.3576855201308307,0.0062307138158536,1.2866216121729683,0.015554139073920557,17.041549042187132,0.9999963714669838,3747296.4452651613,14042230648696.916,0.00025506001613208974
7157,1,3.620481418277638e-06,1.493023363559911,4.424591497805429e-50,0.6400835611563895,1.112321673645373e-12,1.627681490812817,5.261276743388808e-08,0.2990826409567442,0.08919536610552868,0.00025506001613208974
7158,0,3.6198492737392048e-06,0.40488774872860983,0.321760684002374,0.7757657939547027,0.0781589119294301,2.3297024842071705,0.31718793330647,2.3291124828873393,5.424509897925494,0.00025506001613208974
7159,0,3.619217327846076e-06,1.2909822479522057,0.00994253312657074,1.5379461050687016,0.008967207207076234,17.072356107695146,0.999995908838319,3329560.2610808215,11085971532168.59,0.00025506001613208974
7160,0,3.6185855805080997e-06,1.2909822479522057,0.00994253312657074,1.5379461050687016,0.008967207207076234,17.072356107695146,0.999995908838319,3329560.2610808215,11085971532168.59,0.00025506001613208974
7161,0,3.617954031635174e-06,1.1688979929003684,0.007403282337877377,0.47682659078081213,0.24720795616695423,1.1991820441398688,0.3004731257250447,1.158160774130529,1.3410813187184942,0.00025506001613208974
7162,0,3.617322681137254e-06,0.43272196191298185,0.359414122732584,-0.12401683279160508,0.7928116127892383,-0.31068496040893234,0.7940495615121069,1.19010989827439,1.4161065099545467,0.00025506001613208974
7163,0,3.616691528924347e-06,1.2531550644499763,0.00681105806476482,0.9188767025141019,0.04724053698339118,3.566670968766393,0.5993202404620408,6.788767287600646,46.08710622518051,0.00025506001613208974
7164,0,3.616060574906514e-06,0.9848738259910169,0.0196700647249096,0.14758100931305349,0.7130617870733611,0.3556159573258709,0.7062006772656778,0.9433695576294645,0.8896910622458795,0.00025506001613208974
7165,0,3.6154298189938683e-06,0.8111073100341981,0.049023929648709504,0.14758100931305349,0.7130617870733611,0.3556159573258709,0.7062006772656778,0.9433695576294645,0.8896910622458795,0.00025506001613208974
7166,1,3.614799261096578e-06,2.0222176982348667,9.424919674514345e-115,0.7030643271918657,1.1140833731046003e-24,1.8454810657055596,5.993119486725235e-13,0.25629408220297667,0.06543159655613408,0.00025506001613208974
7167,0,3.614168901124863e-06,0.3214942425342555,0.44078361859190274,0.16159187401592473,0.6995011674748455,0.3907947925786714,0.6923404708130085,0.9876514729514771,0.9752003720070904,0.00025506001613208974
7168,0,3.6135387389889977e-06,0.7489727616850216,0.11055800400569785,0.4147027594701713,0.37695145330256064,1.0419581107751479,0.40772496533974867,1.2585496915417673,1.5836922660637456,0.00025506001613208974
7169,0,3.612908774599309e-06,1.2531550644499763,0.00681105806476482,0.16159187401592473,0.6995011674748455,0.3907947925786714,0.6923404708130085,0.9876514729514771,0.9752003720070904,0.00025506001613208974
7170,0,3.6122790078661766e-06,0.9223415711881737,0.030702164962992416,0.7757657939547027,0.0781589119294301,2.3297024842071705,0.31718793330647,2.3291124828873393,5.424509897925494,0.00025506001613208974
7171,0,3.611649438700035e-06,1.558364841339109,0.003612914817152019,0.9567092446395259,0.05608813186094916,4.672051356906453,0.8227277981104545,20.853841981485143,434.8824703287361,0.00025506001613208974
7172,0,3.611020067011369e-06,1.606878393407982,0.0002881943313772462,1.0859803522544356,0.010010000211076118,17.325371761049187,0.9999971363614146,4827301.429968442,23302839095775.36,0.00025506001613208974
7173,1,3.610390892710719e-06,1.6613733774215436,5.85171594876325e-88,0.7648383390040885,1.2620112835246158e-25,2.0949339981811894,4.907467322703918e-11,0.31868335662274805,0.10130402177220953,0.00025506001613208974
7174,0,3.609761915708676e-06,0.3214975135225757,0.42157473708263593,1.0333069299620645,0.023444648765387165,17.11675467927136,0.9999969266489456,4443746.92247289,19746886710987.273,0.00025506001613208974
7175,0,3.6091331359158873e-06,0.855638299009549,0.04763660631125898,0.16159187401592473,0.6995011674748455,0.3907947925786714,0.6923404708130085,0.9876514729514771,0.9752003720070904,0.00025506001613208974
7176,1,3.60850455324305e-06,1.8547746131258325,2.924466687246296e-94,0.8514923582759724,1.6772037975617935e-29,2.532295227702228,1.5347443363558552e-08,0.4475891253582435,0.20008096512282533,0.00025506001613208974
7177,0,3.6078761676009147e-06,2.518927330518886,0.00015790020996326294,1.2530247512113382,0.009453781430355744,17.206841958743368,0.9999967058604691,4167726.7795984806,17369946509382.322,0.00025506001613208974
7178,0,3.6072479789002856e-06,0.23051056721476837,0.5891928738059615,0.26168539779555017,0.5432265307529232,0.6364676212774086,0.5420277671111975,1.0438182144883343,1.0893014048814822,0.00025506001613208974
7179,1,3.606619987052021e-06,1.7571073804177948,2.5064873289707713e-126,0.6697428854355362,1.312773814628623e-27,1.7239763611645125,9.694148088859097e-16,0.2146740282794018,0.04582987840157331,0.00025506001613208974
7180,0,3.6059921919670287e-06,1.0475133401115233,0.018528466552885266,0.9188767025141019,0.04724053698339118,3.566670968766393,0.5993202404620408,6.788767287600646,46.08710622518051,0.00025506001613208974
7181,0,3.605364593556271e-06,0.14712033200873434,0.7252693167973306,-0.012781516044728235,0.9755508706577943,-0.029791834618006177,0.9761301795719306,0.9956882018012249,0.9911399351900246,0.00025506001613208974
7182,0,3.6047371917307627e-06,0.22139561608386304,0.6210158497774674,0.4980943060011452,0.28087524814126397,1.2776908779653338,0.3426538337456654,1.346447655257702,1.8126662283328312,0.00025506001613208974
7183,1,3.6041099864015723e-06,1.660650193913274,3.7971712563269194e-66,0.782572980416865,2.7776173589186864e-20,2.1776588677070743,2.586878443626997e-08,0.3911503327764982,0.15274352281503317,0.00025506001613208974
7184,0,3.6034829774798195e-06,0.32148442997207305,0.5075046267252978,1.0089501242194108,0.06647059787600398,16.71119765008173,0.9999963251134201,3628304.2503031343,13164591732767.791,0.00025506001613208974
7185,0,3.602856164876676e-06,0.6366413203254867,0.0753325706921751,0.1753001459114018,0.6215881220899601,0.41813192480908185,0.616096564858944,0.8339452180101202,0.6952095666258149,0.00025506001613208974
7186,0,3.6022295485033684e-06,0.6238009927616721,0.16789142500887355,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7187,0,3.6016031282711745e-06,1.099307973236462,0.00798237473136271,0.5982073238577671,0.13772732094838724,1.5700738953121898,0.23823162819077037,1.3312272810885255,1.771911013898216,0.00025506001613208974
7188,0,3.6009769040914232e-06,0.3215007845780294,0.40359064891680696,0.76502281342863,0.0648731743528262,2.2510127594167653,0.27602740146893645,2.066501326258527,4.270172671412118,0.00025506001613208974
7189,0,3.6003508758754976e-06,1.1425384478986833,0.025560753126484648,1.0859211030462186,0.04605410194616852,16.804558164941717,0.9999963402882447,3663703.156784202,13422720821030.527,0.00025506001613208974
7190,0,3.5997250435348318e-06,0.7444040378555732,0.07453820582987115,0.5880622910123717,0.1682817034296149,1.546360796486357,0.2684225128170974,1.3972685508013967,1.9521043430425031,0.00025506001613208974
7191,0,3.5990994069809147e-06,1.5179071099080685,0.0006965386554292595,0.6537871131970704,0.10145014025500872,1.7641333892847457,0.22734687327078407,1.461317138289026,2.1351927186410964,0.00025506001613208974
7192,0,3.598473966125286e-06,0.9406372591389637,0.014001901131098804,0.606347261186128,0.11320373991796093,1.5891256871505095,0.21218750703102274,1.2737738082856607,1.622244654658423,0.00025506001613208974
7193,0,3.597848720879535e-06,1.2195113864316616,0.01592273736715732,1.1573900048178016,0.03197221168528246,16.88994569775233,0.9999963527335777,3694884.1528387256,13652168902898.748,0.00025506001613208974
7194,0,3.597223671155309e-06,0.6200348209607571,0.11115708824739289,0.4392633619694823,0.26586617617580044,1.0892546394217022,0.30660777526717187,1.0654254882413197,1.134876410978122,0.00025506001613208974
7195,0,3.5965988168643018e-06,0.8111073100341981,0.049023929648709504,0.834616232063362,0.05584469669384678,2.6836746667534346,0.3724309784708021,3.008843310130252,9.052883004899439,0.00025506001613208974
7196,0,3.595974157918262e-06,1.249625871449109,0.0020420563714630352,0.9153348316240644,0.02388164913558997,3.3631331414653447,0.49372681565414267,4.914035406133696,24.14748891271942,0.00025506001613208974
7197,1,3.595349694228992e-06,1.601260218270011,2.341378397070577e-64,0.6381920245467392,8.826664558537456e-15,1.620396675929303,2.7348127978204916e-09,0.27248338620056795,0.07399213573919579,0.00025506001613208974
7198,0,3.594725425708342e-06,0.7568283789147299,0.16667742550413545,0.4225671334539796,0.4400189305663078,1.0891867410281402,0.46972004778488774,1.506618577573823,2.269644478274438,0.00025506001613208974
7199,0,3.5941013522682183e-06,0.9848738259910169,0.0196700647249096,0.6505925859806672,0.12334827791690266,1.7641105565845032,0.25504728007353394,1.5499462326838132,2.402078264194613,0.00025506001613208974
7200,1,3.5934774738205766e-06,1.852785216676176,2.7956379012567512e-186,0.8159433286307465,3.234801231216169e-53,2.3246942434146254,5.6501382748131336e-18,0.2690800400549219,0.07214900793982632,0.00025506001613208974
7201,0,3.5928537902774264e-06,0.9808100679328985,0.029216668724656045,1.3454720502816278,0.010912141408323897,17.109525719109335,0.9999963784860463,3769535.7765445663,14209399970649.447,0.00025506001613208974
7202,0,3.5922303015508266e-06,0.40488774872860983,0.321760684002374,0.5880622910123717,0.1682817034296149,1.546360796486357,0.2684225128170974,1.3972685508013967,1.9521043430425031,0.00025506001613208974
7203,0,3.5916070075528895e-06,0.6316533392715723,0.26053147842195945,-0.3229558071383636,0.5651105969018402,-0.8943050001540647,0.6082607033116059,1.7447887068806502,3.0440325716421195,0.00025506001613208974
7204,0,3.5909839081957816e-06,2.657003006799188,0.0018885138357759652,-0.2491899129425266,0.6099609121739853,-0.6530202409981257,0.6320462827687054,1.363729856089627,1.8595040603741024,0.00025506001613208974
7205,0,3.5903610033917164e-06,1.1239195374685085,0.017269089561336704,0.5750652848279529,0.20671384510526092,1.516024634482649,0.3038100930399873,1.4743060434381248,2.1733232497020456,0.00025506001613208974
7206,0,3.5897382930529624e-06,0.6729331763350289,0.11207033631067725,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
7207,0,3.5891157770918396e-06,0.6729331763350289,0.11207033631067725,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
