feature,logOR_true,logOR_naive_noisy,logOR_lambda,se_wald_noisy,p_wald_noisy,neglog10p,alpha,gamma,prev,p,q,lam,table_noise_disabled
1581,0.09485253582362431,-0.01811478210377139,-0.04510529540354685,0.04982322140388089,0.716170835352512,0.14498336875188333,5.892443063813091,0.02,0.9972283333333334,0.8,0.7,0.05,0
1582,0.026593671190717077,0.01329577873551433,0.03391942460705968,0.00619743087957712,0.031923321518245715,1.4958919280356429,-1.1852981322405665,0.02,0.23404666666666665,0.8,0.7,0.05,0
1583,0.017763215033643923,0.009165570905401831,0.023357009939794584,0.00526549611035053,0.0817387820716805,1.087571837672739,-0.15860708274285162,0.02,0.46046166666666666,0.8,0.7,0.05,0
1584,0.08003454016065537,0.10639532528394255,0.2943321677856711,0.08342530570511994,0.20219021520678748,0.6942398654835035,7.138849871802532,0.02,0.9989883333333334,0.8,0.7,0.05,0
1585,0.03115821454719948,0.010491380387608109,0.026576390156923473,0.016353112483846275,0.5211637751458101,0.28302577868666995,-3.6126827428615345,0.02,0.026416666666666668,0.8,0.7,0.05,0
1586,0.014101788724330499,0.00981731065379309,0.025198846947032522,0.008165796184720088,0.2292675272907735,0.6396574529766204,2.0152513479297873,0.02,0.882775,0.8,0.7,0.05,0
1587,0.05580232146987514,0.015068605853758927,0.03802276554741163,0.01665261725828327,0.36552942336396155,0.4370776586779576,-3.6511801852605226,0.02,0.025421666666666665,0.8,0.7,0.05,0
1588,0.03523632061612207,0.024100926618863962,0.06183611435820777,0.00879883678326871,0.006160693319473946,2.210370409933294,2.2187595679535397,0.02,0.90097,0.8,0.7,0.05,0
1589,0.006622497947640938,-0.012828375340208744,-0.032662751693099255,0.008572565571775522,0.13453765581325472,0.871156143742836,2.134768460985681,0.02,0.8954216666666667,0.8,0.7,0.05,0
1590,0.027503815962701683,0.004319998680050136,0.011013074572064602,0.014261435883617602,0.7619548626142276,0.11807075503597021,-3.314735613503247,0.02,0.03511,0.8,0.7,0.05,0
1591,0.014045201643791567,-0.00038029495654527397,-0.0009937209773089187,0.010335881565404615,0.9706495257871652,0.012937553297527434,-2.601176341121122,0.02,0.06932,0.8,0.7,0.05,0
1592,-0.03233849730809085,-0.04677962318008327,-0.11620279362580979,0.0345173047274675,0.17533749535105514,0.7561252015171951,5.113145083249679,0.02,0.99423,0.8,0.7,0.05,0
1593,0.012637935439780017,0.0037763531696846427,0.00961807778864225,0.0066054026505757224,0.5675206722142214,0.24601831446073882,1.408979503830105,0.02,0.8035116666666666,0.8,0.7,0.05,0
1594,0.0774815526433294,-0.05308068625922836,-0.14023182945715407,0.047423736148441045,0.26301848533913785,0.5800137275609486,-5.7643817004935824,0.02,0.0031016666666666666,0.8,0.7,0.05,0
1595,0.010168216755710393,-0.005564349620256213,-0.014206868772631248,0.009675195460990788,0.5652135530929947,0.24778743287632754,-2.445487780371501,0.02,0.08002833333333334,0.8,0.7,0.05,0
1596,0.02712434983322771,0.004653451159641004,0.011854610691797595,0.006056281391846537,0.44226874893583845,0.35431374714230596,-1.0916640425755033,0.02,0.25053333333333333,0.8,0.7,0.05,0
1597,-0.0060093589633683645,-0.03729168606460476,-0.09296933494178077,0.03848283162230716,0.33252156418357337,0.47818018524130657,5.364457761915307,0.02,0.9953566666666667,0.8,0.7,0.05,0
1598,0.02765286228738532,0.012153835204144465,0.031084256935395148,0.005321464368175965,0.02237583197923138,1.6502208077540939,0.3327867824515589,0.02,0.5810416666666667,0.8,0.7,0.05,0
1599,0.020476261870885824,0.0050073430588018384,0.012872574402957426,0.018647292325445555,0.7882919781200941,0.1033128929168875,3.9055262790892753,0.02,0.979765,0.8,0.7,0.05,0
1600,0.038428154044294775,0.017309320003037226,0.04403657406308221,0.009046037062742918,0.055687918091219396,1.2542390180304457,-2.2896248601323066,0.02,0.09263666666666667,0.8,0.7,0.05,0
1601,0.01955783043098372,0.01099195616675227,0.02809617450133752,0.0058166243621710165,0.058791627163207294,1.2306845197697065,0.9191581651629475,0.02,0.71499,0.8,0.7,0.05,0
1602,0.01093128755014594,0.00892094002560922,0.022651736783715522,0.011810168114588989,0.45003242589819914,0.34675619315507455,-2.8971969559317197,0.02,0.05204,0.8,0.7,0.05,0
1603,0.01419967996767282,0.003913021629773683,0.009985522797058005,0.006795102797125566,0.5647104377597691,0.24817418495733412,1.5004660841622692,0.02,0.817435,0.8,0.7,0.05,0
1604,0.018033113378536605,0.03143989820092336,0.08168510592442967,0.02017678121064322,0.11918070402597032,0.9237940534330399,4.049131844801482,0.02,0.982685,0.8,0.7,0.05,0
1605,0.02516386218215325,0.01390220638997455,0.03536682024218712,0.008403173525235081,0.09804636047815218,1.0085685228895336,-2.099523962766658,0.02,0.109405,0.8,0.7,0.05,0
1606,0.0281030012231669,0.007401757773152871,0.01873220795537843,0.00752004977801993,0.32498288191155833,0.48813951436618336,-1.8067775960056252,0.02,0.14171166666666668,0.8,0.7,0.05,0
1607,0.04827625129272533,0.008583588978874467,0.021574154102967466,0.02974553021301804,0.7729124800546,0.11186968018418697,-4.854572781146055,0.02,0.007833333333333333,0.8,0.7,0.05,0
1608,0.01951065768682858,8.007883353532898e-05,0.00019552338748918775,0.007311406151061618,0.9912612722930807,0.0038118609940388797,-1.7173289974906147,0.02,0.15194,0.8,0.7,0.05,0
1609,-0.004659998010329592,-1.970272481444401e-05,-9.47661661097503e-05,0.014566713468800776,0.9989207932746494,0.00046894661636298136,-3.3627011833547797,0.02,0.033571666666666666,0.8,0.7,0.05,0
1610,0.013559939403239707,0.00023353098236721917,0.0005519892789323669,0.014448116798918994,0.987104018131366,0.005637080237953734,-3.3303772122920323,0.02,0.03418,0.8,0.7,0.05,0
1611,0.005986087194676842,-0.000824693838517977,-0.0021152203472856648,0.008303377803346359,0.9208839740336006,0.03579508490762215,-2.065426431156111,0.02,0.112605,0.8,0.7,0.05,0
1612,0.07177880318715789,0.036924581801368074,0.09218866434826434,0.023393867807104875,0.11447668108140509,0.9412829701718115,-4.343473097549823,0.02,0.01267,0.8,0.7,0.05,0
1613,0.03216627160004323,0.01959793370424551,0.04984765883674305,0.012090159968593833,0.10502146331375133,0.9787219347762514,-2.961577937376555,0.02,0.04949,0.8,0.7,0.05,0
1614,0.03739326451535226,0.008370509424501307,0.02146659194423162,0.016067427336623134,0.6023936619202452,0.2201196062089893,3.5929944437469397,0.02,0.97253,0.8,0.7,0.05,0
1615,0.01017678564759709,-0.0043216413221531785,-0.010964677000442149,0.007855489920245363,0.5822214237479484,0.23491181805843786,1.9224112059856664,0.02,0.8721083333333334,0.8,0.7,0.05,0
1616,0.013555282008500117,-0.010740676997920034,-0.027704830253113096,0.02262340273941285,0.6349583517913069,0.19725476003149583,-4.272611095546892,0.02,0.013673333333333332,0.8,0.7,0.05,0
1617,0.018598939549247403,0.008971686802552406,0.022988978341997493,0.0052831856021025485,0.08947784134947032,1.048284501791789,-0.21960528578522254,0.02,0.44505,0.8,0.7,0.05,0
1618,0.03059479909544624,0.004624522060920567,0.011761498370813589,0.01215833227741285,0.703679497049115,0.15262510272868302,-2.9781766848605544,0.02,0.04898333333333333,0.8,0.7,0.05,0
1619,0.022350025973542593,0.0028817743130373735,0.007365163415553346,0.0055391631213694,0.6028862327142648,0.21976463340864444,0.6626266563261425,0.02,0.65932,0.8,0.7,0.05,0
1620,0.01993408915790746,-0.0008153317183933527,-0.0020909759895405035,0.00525655388109244,0.8767364515294223,0.05713093667711136,-0.08357492734600025,0.02,0.47851666666666665,0.8,0.7,0.05,0
1621,0.0038834926276930313,0.009400952221227192,0.024109297866747974,0.005431520404614088,0.0834849222863387,1.0783919527693318,-0.521877997042156,0.02,0.37223666666666666,0.8,0.7,0.05,0
1622,0.02486372897022448,0.001618844301011976,0.004108119181883027,0.005502592877348835,0.7686076528227344,0.11429529569506525,-0.6189770180889717,0.02,0.34954,0.8,0.7,0.05,0
1623,0.007000265625604043,0.0009016934279218416,0.002296526449765963,0.008801312938210609,0.9183995957895228,0.03696831608984997,-2.2081273111359545,0.02,0.09874833333333333,0.8,0.7,0.05,0
1624,0.018492887202525364,0.03028523028784001,0.07585161065699034,0.02033850575802177,0.136471894611986,0.8649567791852009,-4.0736777370685715,0.02,0.016851666666666668,0.8,0.7,0.05,0
1625,0.022991663342214683,0.010395594512084973,0.02672546226931924,0.011109915481597425,0.3494255106135693,0.45664539152748684,2.7682759501529848,0.02,0.9405433333333333,0.8,0.7,0.05,0
1626,0.022697778710022373,-0.004348945793421802,-0.011164517802429693,0.009976179843449994,0.6628853570310129,0.1785615743311914,-2.512879156329892,0.02,0.07490666666666666,0.8,0.7,0.05,0
1627,0.023939260688637387,0.009156299480019416,0.023502589992286733,0.007252020642521997,0.20673801444346862,0.6845796591004348,1.6957086030541733,0.02,0.8446833333333333,0.8,0.7,0.05,0
1628,0.011296651421459589,-0.05701354295136235,-0.1527720972365416,0.08337146445837866,0.4940701398901789,0.3062113927667101,-7.205384613695013,0.02,0.0010016666666666668,0.8,0.7,0.05,0
1629,-0.01530189819583232,0.024783755357988435,0.062316800675409574,0.01760263286609249,0.15914371571237917,0.7982105061810355,-3.770153827735987,0.02,0.022655,0.8,0.7,0.05,0
1630,0.07303324700018977,0.019109493325666665,0.04775382051350617,0.051416053616982586,0.7101430726836782,0.14865414505928,-5.950964863541713,0.02,0.0026033333333333334,0.8,0.7,0.05,0
1631,0.010004081443896804,0.005149807979118373,0.013193456159838388,0.011369613333734596,0.6505884433490725,0.18669365552435266,2.8274148648637834,0.02,0.9434683333333334,0.8,0.7,0.05,0
1632,0.024797422205174415,0.021052794037065677,0.05329253077263879,0.00936611335251409,0.024591367739985576,1.609217315693601,-2.361527531838332,0.02,0.08566333333333333,0.8,0.7,0.05,0
1633,0.026688650427445823,-0.0003582819785873014,-0.0009192064177054061,0.006112599610811965,0.9532598116125625,0.020788715970614758,-1.1347906264190184,0.02,0.24391166666666667,0.8,0.7,0.05,0
1634,0.019761931608406752,0.0024455935173953412,0.006105254101467621,0.02084880464494295,0.9066212329750004,0.042574114026620064,-4.10917879315539,0.02,0.016088333333333333,0.8,0.7,0.05,0
1635,-0.004409219224392722,0.008761737084190537,0.022266408158336807,0.013219878730484216,0.507477964138832,0.29458281107126794,-3.1572573493521454,0.02,0.041065,0.8,0.7,0.05,0
1636,0.019918343667007093,-0.009314716769713134,-0.023803409720949218,0.01590687412785087,0.5581590840059205,0.2532420027483848,-3.5520723332153548,0.02,0.028031666666666667,0.8,0.7,0.05,0
1637,0.04401647033875012,0.02069385822865272,0.052262289877801765,0.008133539298407438,0.010950878484832682,1.9605510401104422,-2.0090843617478367,0.02,0.11769166666666667,0.8,0.7,0.05,0
1638,0.023316877275225627,0.00833074376410686,0.02122880726062909,0.00529003832088207,0.11530299108696758,0.9381594264805321,0.24777437846026085,0.02,0.5618716666666667,0.8,0.7,0.05,0
1639,-0.001201167375282704,-4.212529160045123e-05,-0.00010314445398375132,0.006175118725979018,0.9945570505460584,0.0023702994910810684,1.1725277722315062,0.02,0.7631316666666667,0.8,0.7,0.05,0
1640,0.02297605891723679,0.00024408182163399153,0.0006087534262495434,0.008862209672703687,0.9780275455285267,0.009648913410174325,-2.2226884885344944,0.02,0.09717666666666666,0.8,0.7,0.05,0
1641,0.014677232822356981,0.0006832321745580156,0.0017455328000815856,0.005837060496013957,0.906819855397347,0.04247897928758121,0.9388490338853879,0.02,0.7186316666666667,0.8,0.7,0.05,0
1642,0.027779713261283576,0.010122160422090715,0.026021987968313256,0.006379369685998474,0.11258008984755327,0.9485384090753456,1.2759165031842248,0.02,0.7835883333333333,0.8,0.7,0.05,0
1643,0.14540023426897578,0.1028324922459705,0.24795429382713124,0.07946977364839,0.19567148360363285,0.7084724621088739,-7.108313186451773,0.02,0.0010733333333333333,0.8,0.7,0.05,0
1644,0.012581392741702573,0.000488948892933592,0.0012479184765751543,0.005342910356234459,0.9270845104923522,0.03288067495195004,0.3780300263975154,0.02,0.5931316666666666,0.8,0.7,0.05,0
1645,0.034847889695530335,0.02757579497122604,0.06935994430042638,0.009179541796340462,0.002664122601649084,2.574445793017318,-2.3124976858384185,0.02,0.08942166666666666,0.8,0.7,0.05,0
1646,0.026378856385547888,-0.007079850838166762,-0.01821561463057074,0.01694315707860573,0.6760502035932869,0.17002105208504487,-3.680078468798489,0.02,0.024638333333333335,0.8,0.7,0.05,0
1647,0.033366325123499865,0.026286999277102582,0.06614318651059911,0.008546485369678546,0.0020996171585485313,2.6778598867362007,-2.1413933204189437,0.02,0.104975,0.8,0.7,0.05,0
1648,0.020605025864707246,0.011849768621713741,0.030074018014216122,0.009162565052271941,0.19591399038501534,0.707934549558799,-2.316263607394415,0.02,0.09004166666666667,0.8,0.7,0.05,0
1649,0.033977076768283536,0.014685665933242692,0.037519925406105256,0.005250225791781328,0.0051555687188932905,2.287723420030591,-0.00585004388692556,0.02,0.49898,0.8,0.7,0.05,0
1650,-0.0009230040821250717,-0.00918172834233332,-0.023610232096840315,0.018558789543853198,0.6207854576073992,0.20705846532402153,-3.8695848543502933,0.02,0.02045,0.8,0.7,0.05,0
1651,-0.008876528896194872,0.0032741686278633325,0.008101442498628928,0.03388779957648065,0.9230298268620841,0.03478426491956915,-5.098811283168978,0.02,0.006033333333333333,0.8,0.7,0.05,0
1652,0.02167984795242791,0.004539711610114754,0.011517724607506169,0.014638729477070038,0.7564723620860683,0.12120693441247385,-3.352483682018594,0.02,0.03323333333333333,0.8,0.7,0.05,0
1653,0.01955064383631746,0.015590136349106979,0.039492438145637306,0.006348167598965579,0.014055249150515384,1.8521614514628058,-1.276898655289065,0.02,0.2183,0.8,0.7,0.05,0
1654,-0.00454412407608859,0.00444370152484008,0.011210697167505893,0.018941814227474426,0.8145211803788708,0.08909761804415148,-3.9060521129430157,0.02,0.019563333333333332,0.8,0.7,0.05,0
1655,0.0025729850980605296,0.0019779996485405583,0.0050449053035947445,0.0073691322896412064,0.7883784319593306,0.10326526542909126,-1.737774753131093,0.02,0.14912,0.8,0.7,0.05,0
1656,0.03506230727249521,0.014288264781431102,0.03637102033047139,0.008487576520415818,0.09229133641900701,1.0348390651930723,-2.126779465187589,0.02,0.10695166666666667,0.8,0.7,0.05,0
1657,0.02050062908770704,0.01290536683583946,0.03291019701131066,0.005934070011297271,0.029645721421089767,1.52803797674468,-1.014429413066407,0.02,0.26663333333333333,0.8,0.7,0.05,0
1658,0.019203690156565208,-0.006203177162111097,-0.015860471517883182,0.014395232980949395,0.6665273808445494,0.17618200513167204,-3.3284581477279085,0.02,0.03444666666666667,0.8,0.7,0.05,0
1659,0.026331057145438746,0.014079156321354688,0.035731053416816164,0.010143869021660222,0.16515307213442054,0.782113343264622,-2.559817238512411,0.02,0.07202166666666666,0.8,0.7,0.05,0
1660,0.031406377174641495,0.008354278645367353,0.021321171514140817,0.005809150910106408,0.15039890818743104,0.8227553164697426,-0.9147085529570045,0.02,0.28578166666666666,0.8,0.7,0.05,0
1661,0.008759462275195435,-0.005216698311460368,-0.013433078122901761,0.014367154690489608,0.7165309934494835,0.14476501951231677,-3.3239143846651755,0.02,0.03462,0.8,0.7,0.05,0
1662,0.021899923832004724,0.007116000049553444,0.018188052212252056,0.006855271594412272,0.29925456210598456,0.5239592200949769,-1.5330677824745096,0.02,0.17843166666666666,0.8,0.7,0.05,0
1663,0.011999834205350958,0.005142690821203487,0.013050379047556423,0.0103488108156416,0.6192345811477176,0.20814479847782438,-2.5943987557926294,0.02,0.06903166666666667,0.8,0.7,0.05,0
1664,0.023574887936407756,-0.00028136518883012374,-0.0007696995711476426,0.01587403682060567,0.9858583428942475,0.006185483962521653,-3.5407727945813168,0.02,0.028118333333333332,0.8,0.7,0.05,0
1665,0.011180277226612743,0.02404994965846252,0.06210526247991762,0.010026785386484086,0.016459216617483372,1.7835908390387234,2.5220745640803104,0.02,0.925695,0.8,0.7,0.05,0
1666,0.011023419616846027,-0.004732108140235728,-0.012155759852793432,0.008387559648004573,0.5726304418589052,0.2421255679806468,-2.085289112048958,0.02,0.110195,0.8,0.7,0.05,0
1667,0.03421083466401377,0.02197932089551093,0.05629162444065142,0.006295789919951359,0.00048101080193695974,3.3178451706761884,1.2422206037623853,0.02,0.775475,0.8,0.7,0.05,0
1668,0.025464987895482464,-0.0006007051935897909,-0.0015220799410635621,0.00843039706264805,0.9431950684716178,0.025398478630909164,2.105275635445806,0.02,0.8912066666666667,0.8,0.7,0.05,0
1669,0.009213358914337584,-0.02436751786292341,-0.06363317231573713,0.02391822714975975,0.3083053101964903,0.5110189949972259,-4.3919732671121805,0.02,0.012258333333333333,0.8,0.7,0.05,0
1670,0.018346909085945416,0.0075318801830525604,0.01914497481301706,0.006069144633319764,0.21460138510053095,0.6683674792965533,-1.1085636828053202,0.02,0.24876166666666666,0.8,0.7,0.05,0
1671,0.024519965148874702,0.012298049555451891,0.03136332364658011,0.0052503843006621006,0.019164574949266412,1.7175008085116483,0.03240704553145246,0.02,0.509,0.8,0.7,0.05,0
1672,0.029078191929301344,0.006679827835072436,0.017096458876289782,0.0054084268850698655,0.21680156056536604,0.6639375960151642,0.49089302246969146,0.02,0.6196566666666666,0.8,0.7,0.05,0
1673,0.01739175467862179,0.008492244970608962,0.02166157348833733,0.0061287875243819885,0.16585925911474442,0.780260278921724,-1.1437998919635548,0.02,0.24183,0.8,0.7,0.05,0
1674,0.011982434824090619,0.00013490342063425374,0.0003448363145150241,0.005274581542536055,0.9795954196848938,0.008953254182507725,0.1938880521700279,0.02,0.5485266666666667,0.8,0.7,0.05,0
1675,0.09513139898529027,0.06258501300819823,0.15444303075909996,0.03104140856839322,0.043781339239283214,1.3587109578129746,-4.949097022996436,0.02,0.007128333333333334,0.8,0.7,0.05,0
1676,-0.0231180132457705,-0.053120856258329976,-0.14040217936550864,0.028645357774334124,0.06367743937124014,1.1960144089842661,-4.748276194125334,0.02,0.008555,0.8,0.7,0.05,0
1677,0.010122941072975976,0.005520661874499483,0.014122059344105625,0.006274270518279705,0.37891942163030434,0.42145313425864284,1.2349140952840474,0.02,0.7736366666666666,0.8,0.7,0.05,0
1678,0.008353460004520643,0.004535635942644817,0.01152941656137536,0.007987268389234227,0.570131249140118,0.24402515447528308,-1.9673034996128398,0.02,0.12305833333333334,0.8,0.7,0.05,0
1679,0.015383978569914632,-0.008988938143902817,-0.023163369781990684,0.01781434143797267,0.6138468507835898,0.21193996787504957,-3.7861181386445173,0.02,0.022243333333333334,0.8,0.7,0.05,0
1680,0.02582490102043731,0.0071844565023070255,0.01847281798029496,0.008601894726278253,0.4035950295666626,0.3940541909114979,2.151190935300347,0.02,0.8959016666666667,0.8,0.7,0.05,0
1681,-0.004140104763241359,-0.014709785932504932,-0.0380233712595471,0.0216991289592404,0.49783666596341236,0.3029131205053089,-4.205374745007191,0.02,0.014895,0.8,0.7,0.05,0
1682,0.016543948071169115,-0.005491754030357295,-0.014096298132235143,0.010157813582761674,0.5887534548472771,0.2300665313845659,-2.554833717969549,0.02,0.07203666666666667,0.8,0.7,0.05,0
1683,0.11696245289400109,-0.01519650807758949,-0.03979742908587847,0.055144267133033685,0.7828727491048495,0.1063088239609197,-6.060525067158309,0.02,0.002275,0.8,0.7,0.05,0
1684,0.013174593184476982,0.022969062338737793,0.057532918677714776,0.021068190254826043,0.2756141558703339,0.559698480311254,-4.156512400984478,0.02,0.015696666666666668,0.8,0.7,0.05,0
1685,0.004015446978910011,0.004387998708005554,0.011212515882967228,0.006252335708843016,0.4827929746016498,0.3162390581975874,-1.2209248688541545,0.02,0.22844833333333334,0.8,0.7,0.05,0
1686,-0.06677112881086268,-0.022024149303484508,-0.05740416239748438,0.033150806611937415,0.5064583946068448,0.2954562259894369,-5.062812081458362,0.02,0.006336666666666667,0.8,0.7,0.05,0
1687,0.024478079155951366,0.01577992404091829,0.040199326445318616,0.005398147836813816,0.0034644188815783792,2.460369603098166,0.47817990436959334,0.02,0.616375,0.8,0.7,0.05,0
1688,0.0178635608541916,0.005102997965765726,0.012967482470939547,0.005955423286184905,0.39151910874642837,0.40724703661853423,1.031992644545552,0.02,0.7362883333333333,0.8,0.7,0.05,0
1689,0.013301087168048238,0.004104735559676279,0.010474880783937351,0.0055932910631966495,0.4630293841956704,0.33439144745050825,0.7173833628636994,0.02,0.6724783333333333,0.8,0.7,0.05,0
1690,0.016363177523443618,0.010151594205224788,0.02584254199204322,0.005391278604871593,0.059704978410806686,1.2239894543614536,-0.46123798569818153,0.02,0.38558166666666666,0.8,0.7,0.05,0
1691,0.009963336524767212,0.0016793508697712967,0.004294571969859485,0.009758416708307663,0.8633647652374237,0.0638056793017155,2.460723481641981,0.02,0.9215016666666667,0.8,0.7,0.05,0
1692,0.005365009055008781,-0.0013329354089255151,-0.0033820511925001548,0.005604673386827709,0.8120162795818764,0.09043526378628293,0.7292976133121813,0.02,0.6756183333333333,0.8,0.7,0.05,0
1693,0.006200246330805959,0.006236854798178254,0.01584082194084224,0.017248198111909595,0.7176550221895104,0.144084271584333,-3.7121755835147985,0.02,0.023705,0.8,0.7,0.05,0
1694,0.00941919733916304,-0.031300864838186844,-0.07855445211082693,0.020378360939194307,0.12454196165728881,0.9046842979993429,4.080528894205207,0.02,0.9832116666666667,0.8,0.7,0.05,0
1695,0.021315495118812113,0.004577630215885817,0.011669379570702805,0.005252835358926198,0.3835036280706948,0.4162305231266571,0.070045948630159,0.02,0.51825,0.8,0.7,0.05,0
1696,0.015851249026578494,0.003966588915014289,0.010074125716246336,0.006019071375884679,0.5098935412383743,0.29252048915490186,-1.0770007116235725,0.02,0.25507833333333335,0.8,0.7,0.05,0
1697,0.015203572459964326,0.015404772980375299,0.039178084599266194,0.005839017405775299,0.00833357391855837,2.079168708048332,-0.9429882908204952,0.02,0.2805933333333333,0.8,0.7,0.05,0
1698,0.009543865266019518,-0.023630590581247238,-0.06149185629880887,0.02168182625872091,0.2757659715694971,0.5594593250758808,-4.182993940093413,0.02,0.01495,0.8,0.7,0.05,0
1699,0.08629260083202925,-0.005208535548349222,-0.013818007418430681,0.04293963085985384,0.903454188727868,0.044093864228791524,-5.578046760226091,0.02,0.003755,0.8,0.7,0.05,0
1700,0.029498720577105453,0.01352119938681377,0.03431925311689128,0.009227935979282178,0.14285372173151775,0.8451084405706591,-2.3277627450247325,0.02,0.08862166666666667,0.8,0.7,0.05,0
1701,0.011457723051078486,0.053201488723294915,0.13193386074453806,0.02673083311974289,0.04656155719963845,1.3319725036180197,-4.598932049786739,0.02,0.009651666666666666,0.8,0.7,0.05,0
1702,0.029077215749689224,0.012397923784660566,0.03187435565869725,0.0063461160785482,0.05074571684766131,1.2946006081522048,1.2658787573153665,0.02,0.78039,0.8,0.7,0.05,0
1703,0.016027435109515847,0.021937533633078623,0.05671624346665839,0.023081137624503045,0.3418821876971706,0.46612352566244375,4.333485122298936,0.02,0.9868483333333333,0.8,0.7,0.05,0
1704,0.02694322915547553,-0.006686347785458951,-0.01714154127147313,0.010726446471385237,0.5330534830021567,0.2732292145992549,-2.677281461810923,0.02,0.064045,0.8,0.7,0.05,0
1705,-0.001502051401509362,0.015501311117159201,0.03935851726861466,0.010406784374999195,0.13634549333211404,0.8653592123489783,-2.613408831297664,0.02,0.06814,0.8,0.7,0.05,0
1706,0.011573575144465878,0.014806119160567092,0.03732751347736436,0.012747379497303672,0.2454374156017185,0.6100592307258244,-3.0727723440004757,0.02,0.04423166666666667,0.8,0.7,0.05,0
1707,-0.11610569505409703,-0.005995790320404623,-0.016468782741872995,0.06941482148775288,0.9311673450542268,0.03097226262483952,-6.548501545014528,0.02,0.0014316666666666666,0.8,0.7,0.05,0
1708,0.01734175377570542,0.010372093023654987,0.026530226944060847,0.006047274963478595,0.08631441423298264,1.0639166724294689,1.0946720298552937,0.02,0.7478766666666666,0.8,0.7,0.05,0
1709,0.02526556456509387,0.01992192101909069,0.05129729652916455,0.007215872945644995,0.0057651681430956276,2.2391880218378493,1.675216259289612,0.02,0.8425333333333334,0.8,0.7,0.05,0
1710,0.021597341899366608,0.007378056121009658,0.018861232242285968,0.005295241396563053,0.16351788643609688,0.7864347350181828,-0.25975214312288686,0.02,0.43495333333333336,0.8,0.7,0.05,0
1711,0.04574264894007226,0.013055272394131309,0.03351352137938506,0.011442312829989268,0.25388470875658575,0.5953634554973687,2.8296869409346295,0.02,0.9441616666666667,0.8,0.7,0.05,0
1712,0.013003851798935899,0.0023652464334254133,0.006024752957457842,0.0055736488032648215,0.6713016096097353,0.1730823114866303,-0.7011710315071257,0.02,0.331835,0.8,0.7,0.05,0
1713,0.018554157703677184,0.012251488355917802,0.030874367620396626,0.026258105288665314,0.6408009005582604,0.19327688658173336,-4.590439871642428,0.02,0.01007,0.8,0.7,0.05,0
1714,0.006885617652760439,-0.011387148619770068,-0.029302742140208896,0.011680327876702779,0.3296099946958647,0.481999627753285,-2.882383333136368,0.02,0.053463333333333335,0.8,0.7,0.05,0
1715,0.029908045704530175,0.007747830263822238,0.019684105808749054,0.007699542700591405,0.31428499354700623,0.5026763551431501,-1.867260223229438,0.02,0.13406333333333334,0.8,0.7,0.05,0
1716,0.015085471605353003,-0.00223648598412128,-0.005694581444275155,0.006231916262071589,0.7196877580347515,0.14285588464496898,1.2077517962084003,0.02,0.7695383333333333,0.8,0.7,0.05,0
1717,0.030029860766621286,-0.023535053616174334,-0.061026533930482345,0.022058029720307386,0.2859895257999949,0.5436498723624386,-4.219902517574022,0.02,0.014428333333333333,0.8,0.7,0.05,0
1718,0.019474601235578645,0.010974498398336377,0.027916746836156404,0.006318896180636606,0.08242696375944801,1.0839306973272695,-1.2542353481581614,0.02,0.2214,0.8,0.7,0.05,0
1719,0.10676419742961608,0.11227100598126004,0.2702791012343683,0.08593903064430042,0.19141555199739912,0.7180227798702125,-7.035814824956712,0.02,0.0009166666666666666,0.8,0.7,0.05,0
1720,0.0018239540122344314,0.00048258388390728214,0.0013514002749440612,0.023405270995500056,0.9835499042141808,0.007203599572811068,4.346698994130457,0.02,0.987265,0.8,0.7,0.05,0
1721,0.018793375494687473,0.0054472687128658635,0.013896127061395753,0.005493292205929412,0.32138201464452976,0.4929784311171415,-0.6114774662914625,0.02,0.3526316666666667,0.8,0.7,0.05,0
1722,0.024281832908053743,0.005439706284721467,0.013986041580530757,0.005295214641629329,0.3042852422893806,0.5167191102369911,-0.2567412429310546,0.02,0.43672333333333335,0.8,0.7,0.05,0
1723,0.02181206140923827,0.004312631359113168,0.010978885815384363,0.005347715815675818,0.41998709802213574,0.3767640508969973,-0.3877681193363274,0.02,0.40418166666666666,0.8,0.7,0.05,0
1724,-0.0013953374088619104,-0.007130701047913681,-0.018420350203558884,0.015907317837019052,0.6539616295827586,0.1844477326380242,-3.536677524033207,0.02,0.02807,0.8,0.7,0.05,0
1725,0.02096034536570443,0.007012489759229296,0.017905409004568648,0.005285379378469778,0.1845843413548396,0.7338051437847941,-0.23836544790926317,0.02,0.442075,0.8,0.7,0.05,0
1726,0.03721394765359004,0.008476096755531267,0.02184183189515104,0.01601513599710575,0.596628309798485,0.2242961433682411,3.5517149592706945,0.02,0.9723233333333333,0.8,0.7,0.05,0
1727,0.030776370193496914,0.002554925797025108,0.006484645912559223,0.008408248961609507,0.7612349819079617,0.11848126229186057,-2.0999581004013925,0.02,0.10933833333333333,0.8,0.7,0.05,0
1728,0.01839007427550516,0.010258797074347908,0.02614394671683566,0.006763113470070859,0.12929827166426708,0.8884072803144115,-1.4774536943747631,0.02,0.184595,0.8,0.7,0.05,0
1729,0.023829228189840915,0.0021466027989907903,0.00541451945202354,0.009042060339555036,0.8123449734538867,0.09025950246898844,-2.2772270687464804,0.02,0.09274166666666667,0.8,0.7,0.05,0
