feature,beta_true,a,b,c,d,logOR_hat,se_wald,p_wald,neglog10p
2190,-0.047225070406523566,148360,151486,151700,148454,-0.04248105761259371,0.005164261185857634,1.936174682584568e-16,15.71305546300891
2191,0.005986159786427345,149932,150372,149712,149984,-0.0011151890868264264,0.0051639756727223495,0.8290224140034641,0.08143372741543282
2192,0.005960057676747401,150572,150156,149593,149679,0.0033413383365960537,0.005163986964101663,0.517602018769651,0.28600403848539563
2193,0.01585852270902278,150812,149563,149378,150247,0.014116872539183367,0.005164006389319599,0.006262603494066301,2.2032450840339974
2194,-0.030050384425710577,148405,151038,151177,149380,-0.029544280219471055,0.005164124159862066,1.0585956457507092e-08,7.975269896694957
2195,-0.03532875555131599,148475,150907,151745,148873,-0.03535492826714245,0.005164183113357742,7.584791936001589e-12,11.120056328164761
2196,0.04726894242927766,151295,148446,148287,151972,0.04355688058637641,0.005164282155083065,3.333148228462592e-17,16.477145372396496
2197,0.00564470593499364,150404,149719,149720,150157,0.007479308451428184,0.005163979087491915,0.14751597865837643,0.8311609351616576
2198,0.054097937390222645,151964,147664,147559,152813,0.0636908716983643,0.0051646340027677205,6.082721182232765e-35,34.21590209012806
2199,0.013615678950859095,150780,149436,150027,149757,0.007152292020131019,0.0051639974299011425,0.16604325522138075,0.7797787610148796
2200,-0.04528933974332768,148395,151435,151650,148520,-0.041134320239279584,0.005164243119316463,1.6493327050979361e-15,14.782691729186519
2201,0.024954926286578017,151491,147805,149474,151230,0.03631165075299022,0.005164223621223995,2.044916013613447e-12,11.689324524122776
2202,0.03826911359184863,151358,148661,148478,151503,0.038147846098286385,0.00516420481662286,1.5020808949121296e-13,12.82330667767279
2203,-0.013965154888664353,149975,150194,150606,149225,-0.01067106382499681,0.00516399809811741,0.03878747120545303,1.411308533813643
2204,-0.05963336717454307,147383,152392,152083,148142,-0.05967645999967487,0.0051645537434972,6.964097023502137e-31,30.157135186940394
2205,0.020611750137746347,150366,149238,149184,151212,0.021032287278620027,0.005164050775186864,4.644585226532085e-05,4.333053063558676
2206,-0.004348665388269155,149352,150526,149570,150552,-0.0012858577110273666,0.005164003225822821,0.8033576495832343,0.09509106660123195
2207,0.0086009046836292,150490,150025,149449,150036,0.00701473433013388,0.005163984851074853,0.17433818785544275,0.7586074725666656
2208,-0.08,147171,153276,152911,146642,-0.08250657723743057,0.0051650737752663,1.9412723018757347e-57,56.71191354193902
2209,0.014163502039704156,150291,149696,149360,150653,0.012586481661979922,0.005163998250779872,0.014795267740718805,1.8298771712762685
2210,-0.08,147395,152306,153317,146982,-0.0749728903374201,0.005164892958881391,9.613686698639299e-48,47.01711003524141
2211,-0.0268756023189619,148925,151225,151646,148204,-0.03828499705086642,0.005164215819135734,1.2299411571338657e-13,12.910115665587721
2212,0.027448651380260185,150708,149233,148759,151300,0.026772331643786774,0.00516409308197437,2.167997758700246e-07,6.663941171111796
2213,-0.05652935703055773,147780,152775,152513,146932,-0.07052127787125548,0.005164783403863919,1.9042267324830863e-42,41.720281342294086
2214,-0.057747814762842326,147718,151916,152814,147552,-0.06306331507429085,0.00516462260374189,2.7275623549200956e-34,33.56422531220134
2215,-0.013935892405821526,149574,150456,150266,149704,-0.009626442662633674,0.005163984901551751,0.06230063697330795,1.2055075130105162
2216,0.05101989649238003,152214,147205,148541,152040,0.05674369278866441,0.005164515566888095,4.402561036568028e-28,27.35629461431334
2217,0.050059154775405804,151611,148889,148093,151407,0.04024795415153005,0.005164240460075587,6.513351411822742e-15,14.186195489905389
2218,-0.01884694470463458,149149,151080,151087,148684,-0.02889617658912344,0.005164107082137129,2.198848651334684e-08,7.657804662477437
2219,0.030969079029072363,151261,148982,148862,150895,0.028745760856631383,0.005164104639096197,2.599725010208278e-08,7.585072587746552
2220,0.01793706029678157,150652,149344,149644,150360,0.013493405299663945,0.005164001084647729,0.008975788975698768,2.0469273664006242
2221,0.008086220752981594,149942,149370,149842,150846,0.010500111582616514,0.005164001853895795,0.04201935663138871,1.3765506014678284
2222,0.010980318119006348,150536,149640,148769,151055,0.021219019557632054,0.005164056668556044,3.974058267308945e-05,4.400765769590261
2223,-0.022497659197194153,149639,150663,151037,148661,-0.022676046090961015,0.005164068028705214,1.1276790902296446e-05,4.9478144723128885
2224,0.024788458538028628,150652,148758,149234,151356,0.026770761618607353,0.005164095150595756,2.1715609604374835e-07,6.663227974540293
2225,0.032841911702781106,150996,149265,148679,151060,0.02741749458821372,0.005164095548810165,1.1007488509769541e-07,6.958311759209003
2226,0.08,152908,146949,146865,153278,0.08249003914537234,0.005165069305212636,2.0430889807114474e-57,56.689712718541095
2227,0.028356314405124903,151289,148963,148590,151158,0.03262866529219967,0.005164143263831338,2.6443674356329656e-10,9.577678199647508
2228,-0.07605670919891702,147456,152699,152547,147298,-0.06995360363696908,0.005164759584560126,8.550207655148515e-42,41.06802333762387
2229,-0.03740068126520345,148601,151666,151134,148599,-0.03733120622387223,0.005164198069162725,4.871059246760335e-13,12.312376588066373
2230,0.010227919124725938,150122,150418,148954,150506,0.008395600643562769,0.0051640135430381495,0.10399437489788343,0.9829901512481266
2231,0.0020160929725476402,149906,149985,150518,149591,-0.006704610825274643,0.005163981931920825,0.19417009304450594,0.7118176612764088
2232,-0.057766615192275425,147564,152499,152380,147557,-0.06505870100650234,0.005164652438154315,2.1955843540741966e-36,35.65844987269979
2233,-0.004460643237386463,149529,149969,150510,149992,-0.006385798659284323,0.005163983038667566,0.21623438034237352,0.6650752539261039
2234,-0.011238342744714006,149649,150651,150496,149204,-0.01529530914836721,0.0051640101456667566,0.0030574177952683926,2.514645211001821
2235,-0.001681764284909353,149681,150398,150206,149715,-0.00805292231354278,0.0051639801966878555,0.118892044532666,0.9248472045163371
2236,-0.003943178620589984,149741,149972,150023,150264,6.365625105812066e-05,0.005163973149749798,0.9901647332065583,0.004292546037802491
2237,0.02837237894423504,151050,148553,149333,151064,0.02819389337934353,0.0051641063187747175,4.772404909262665e-08,7.321262716217466
2238,0.045221073577623956,151541,147873,149090,151496,0.04051135454491351,0.005164255744550253,4.344469818153423e-15,14.362063215555823
2239,0.021026820072665778,150242,149400,149131,151227,0.019576894402764628,0.005164045866188478,0.00015004236090966416,3.8237861108638063
2240,-0.03455620656966532,148297,151247,151185,149271,-0.032437940744326585,0.005164152876480478,3.3560830399648877e-10,9.474167301909976
2241,-0.026899479337118525,149353,150544,150599,149504,-0.01524024486997469,0.005164007042566919,0.0031649677178581,2.499630715355186
2242,-0.02066453359819871,149438,151037,150413,149112,-0.019330326914231342,0.005164036558829519,0.00018164873943084616,3.7407676116197477
2243,-0.0018883127433090123,149783,150254,149874,150089,-0.0017060992965359557,0.005163973071893953,0.7411090663038579,0.13011787379077977
2244,-0.013360704460173147,149799,150338,150543,149320,-0.011748761437845362,0.005163995373251068,0.022898125009243805,1.6402000779866244
2245,-0.010980838727196235,149268,150781,150465,149486,-0.016612805593040646,0.005164015833213549,0.001295240280957463,2.887649657826697
2246,-0.028717764660253164,148673,151112,151002,149213,-0.028190192826088794,0.005164101844341276,4.791576125828399e-08,7.319521607637914
2247,0.029277314954482644,151159,149049,148698,151094,0.03004180807303633,0.005164116684571247,5.9764758866815e-09,8.22355482840632
2248,0.02624896426550294,151190,149215,148971,150624,0.02418403356555858,0.005164068975781133,2.8251993379735218e-06,5.548950904188703
2249,0.029447115634493023,151445,148563,148944,151048,0.033240571945715634,0.005164151838383279,1.2202485801859547e-10,9.913551688992289
2250,-0.0026138542119760345,150225,149940,150124,149711,-0.0008558912356790697,0.005163973583304841,0.8683593935888352,0.06130049331598408
2251,0.013969957560355784,150124,149739,149625,150512,0.008478463819143264,0.0051639831261417095,0.1006219722151949,0.997307174649088
2252,-0.02835037890839991,149312,150703,151008,148977,-0.02281374401692226,0.0051640561260497386,9.97126860239845e-06,5.001249584720184
2253,-0.03146947161312059,149095,150611,150739,149555,-0.018002253486334205,0.005164024782406802,0.000490136666840338,3.30968280695325
2254,-0.016966453855607796,150249,150450,150794,148507,-0.01661940155328459,0.005164059337440912,0.0012896075582118091,2.8895424301915416
2255,0.018007338415190845,150636,149123,149628,150613,0.01665622555143594,0.005164017654736974,0.001257794993357296,2.9003901383096706
2256,-0.0047222210085972,150015,151053,149808,149124,-0.01147174088439393,0.005164023985983173,0.02631892799863361,1.5797318040307031
2257,-0.03549074056744624,148468,151349,151540,148643,-0.03852101167542307,0.005164209609291094,8.703156381453406e-14,13.060323212847647
2258,0.002787792377921867,150067,149878,149924,150131,0.0026399696745792053,0.005163970402090983,0.6091909516408801,0.21524655589676261
2259,0.0130086598027392,150465,149484,149244,150807,0.016959401916735853,0.005164018099947353,0.0010229103500648802,2.990162427068117
2260,0.004967599245791249,150258,149493,150039,150210,0.006243281484024867,0.005163979801054339,0.22666062057624092,0.6446239265078214
2261,-0.020729448623588442,149228,150805,150633,149334,-0.01917321673428119,0.005164029094576717,0.00020494599798934147,3.6883605577969307
2262,0.0019235756234476482,150214,150815,149697,149274,-0.006822661132347233,0.005164007286574651,0.18643631914861336,0.7294694800219359
2263,-0.013133903196265704,149502,150417,150843,149238,-0.016798824168415098,0.005164018317869988,0.0011417228645403035,2.9424393015256074
2264,-0.010156220856746756,149712,149914,150923,149451,-0.0111495037515089,0.005164004754263927,0.030843895393786062,1.5108307784423207
2265,-0.0028410032000486425,150217,150361,149978,149444,-0.004525014885174217,0.005163983182558834,0.3808862862618838,0.4192046637475798
2266,0.023280397498100024,150860,149678,148672,150790,0.022011464206103098,0.005164062122780591,2.0221394368099227e-05,4.694188900896733
2267,0.05649253870260151,152300,147279,147976,152445,0.06327707861587524,0.005164622829216997,1.6385644266312406e-34,33.785536477943275
2268,0.048233953534732095,151616,147874,148655,151855,0.046288227643637075,0.00516432470910276,3.1574880493790202e-19,18.500658284509313
2269,0.01941892901921539,150832,149605,149490,150073,0.012060448448573324,0.005164001065675526,0.019518084258991795,1.7095628114940375
2270,-0.012442629307361846,150028,150069,150539,149364,-0.008109124971709389,0.005163989305890605,0.11634026547186128,0.9342699495385715
2271,-0.009605832322375933,149633,149576,150739,150052,-0.004186945266340472,0.005163993902054625,0.41748286905213106,0.3793613406085724
2272,-0.008273247621531738,149604,150267,150419,149710,-0.009146521997036406,0.0051639831805222235,0.07652503539098367,1.1161964608798554
2273,0.03566369527056284,151369,148438,148919,151274,0.03524331232883971,0.00516417313619006,8.818296684006554e-12,11.054615293799626
2274,-0.08,146568,153133,152984,147315,-0.08157725770485885,0.005165051794000787,3.417253727323627e-56,55.46632277411735
2275,0.007987695308540528,149256,149906,150012,150826,0.0010660816238928156,0.005164004871582394,0.836443528868067,0.07756337440135111
2276,-0.06173502703399602,147660,152366,152125,147849,-0.059884056619920974,0.005164549239585519,4.357721111124173e-31,30.360740567521503
2277,-0.0001199131366043625,149979,150046,150196,149779,-0.0032268521749724763,0.0051639717655781615,0.532051154537496,0.274046610063355
2278,0.04103952498784394,150805,148583,148904,151708,0.0334995928454208,0.00516416329358546,8.759996922524241e-11,10.057496046403948
2279,-0.02822447488793694,148807,151298,150944,148951,-0.029892652293653267,0.00516411546110612,7.100383894522831e-09,8.148718169764626
2280,-0.07073207053267734,147486,152323,152820,147371,-0.06857732295418732,0.005164731746340087,3.10567098751961e-40,39.50784455500578
2281,0.04018981457843967,151264,148038,148743,151955,0.04292195384744978,0.005164280479907385,9.464854477028982e-17,16.023886058964756
2282,0.04665620055876379,151651,148356,148716,151277,0.039041053791627575,0.005164219021071465,4.0333467391277834e-14,13.394334440919028
2283,0.01544784512612897,150567,149617,149526,150290,0.01142590450971086,0.005163991469770446,0.026924473602118013,1.5698527787980476
2284,0.03889306556369758,151678,148500,148125,151697,0.045003342889891836,0.0051642980912833016,2.9251068966338523e-18,17.533858258207466
2285,-0.02486423643455365,148647,151246,150748,149359,-0.02658995857125031,0.005164094164645504,2.6186868573008633e-07,6.5819164314247764
2286,0.03633214667790629,151114,148794,148864,151228,0.031227110088324454,0.0051641268051333955,1.4763243087660652e-09,8.830818229209171
2287,0.05269191363141859,151818,148449,148065,151668,0.046483370046269255,0.005164320354454836,2.239383957844435e-19,18.649871437248564
2288,0.019835218702440774,150729,148853,150068,150350,0.014401617317849906,0.005164026033016062,0.00528979830864261,2.2765608865873923
2289,0.008708455260134949,150044,149769,149943,150244,0.0038398818348241983,0.005163972575539006,0.4571241485225537,0.33996583560615695
2290,0.03976123491804051,151212,148615,148873,151300,0.033494672001384486,0.005164151314091828,8.814668542350708e-11,10.054794013816675
2291,0.035072112010051525,151222,148810,148514,151454,0.0356812310073451,0.005164176681160636,4.867950815307845e-12,11.31265381843464
2292,-0.02320156805156181,149025,150990,150936,149049,-0.025680241713052228,0.005164075660480182,6.597122251282542e-07,6.180645467933269
2293,0.04213888448459409,151550,148827,147768,151855,0.04541353642410739,0.005164319772192756,1.4469927070533748e-18,17.839533657750664
2294,0.02307119705880738,151311,148913,148922,150854,0.028864785098710228,0.005164106596134488,2.2772150251084705e-08,7.642595959367704
2295,0.00491697827881131,150166,149647,150183,150004,0.0022695638682947213,0.00516397452131907,0.660299693598452,0.18025890425437477
2296,0.040394252470907215,151256,148214,148419,152111,0.04488760320405884,0.005164305215667669,3.5644069094734e-18,17.44801272313922
2297,0.028674096844694383,150872,148550,148956,151622,0.03324970356910083,0.005164157936070216,1.2061799804637887e-10,9.918587883994944
2298,0.023111935637450367,151241,149203,148850,150706,0.0259585412553502,0.005164083793841405,4.988705477801531e-07,6.302012135094946
2299,-0.015735100898325596,149234,151087,151034,148645,-0.02828425590767734,0.005164103375278407,4.3237877480895945e-08,7.364135633427319
2300,0.025824266580947348,151290,148607,149340,150763,0.027376677758854724,0.005164101879579171,1.1495358738376685e-07,6.939477471052692
2301,-0.03434606286301235,148718,151529,151118,148635,-0.035292365310180096,0.005164172670772994,8.253338999223858e-12,11.083370316229722
2302,-0.003917882773092105,150030,149801,150731,149438,-0.007087649008980779,0.00516399470254944,0.16990384607422993,0.7697967899955248
2303,-0.05246378181234652,147728,151860,152447,147965,-0.05742734266108467,0.005164507026471641,1.0070281154604752e-28,27.996958404104888
2304,-0.05280865154066509,147984,151900,152016,148100,-0.052216132906860925,0.005164409571118093,4.9496128226036555e-24,23.30542877189132
2305,0.013727591276872193,150532,149592,149055,150821,0.0180423756691332,0.005164027081466291,0.0004760947520152479,3.3223066057201556
2306,-0.0025408846533571013,149568,150554,150095,149783,-0.008651503033684846,0.005163984941931646,0.09386478848358559,1.0274972941577067
2307,0.0026260190763346953,150386,150369,149998,149247,-0.004906243881237683,0.005163993697291663,0.34206798900133917,0.4658875655417655
2308,0.018340899213887214,150532,149755,148661,151052,0.021130592640608382,0.005164062431322583,4.2793694170043755e-05,4.36862022138204
2309,0.010843847954270548,150483,150027,149111,150379,0.01150258379547058,0.005164002799156891,0.025916880873186818,1.5864172675034147
2310,-0.027463614653653164,149132,150738,150830,149300,-0.02090701118920847,0.0051640402548661455,5.153012684141142e-05,4.287938788521707
2311,0.002275200573714412,150074,149500,149742,150684,0.010103194880870506,0.005163991815510776,0.050409817372790704,1.297484875942784
2312,-0.0020780943865847806,149891,150589,149609,149911,-0.0026293390086774486,0.005163984067904254,0.6106339867228341,0.21421902736226098
2313,-0.01611069387045341,149131,150272,150828,149769,-0.014667829770459136,0.005164014191116947,0.0045057985676126375,2.3462282273768804
2314,-0.003858992263910535,149751,150443,149866,149940,-0.004116693855249798,0.005163977202431658,0.4253381212440057,0.3712656915771175
2315,-0.011322001406097989,149499,150580,150194,149727,-0.010318922094246894,0.005163989247276369,0.04568997075272748,1.340179119946771
2316,-0.02011190174451463,149542,150654,150435,149369,-0.014519821297229299,0.005164004325536461,0.004927479662748266,2.3073751595141574
2317,-0.010356684920662182,149141,150535,150254,150070,-0.01052875641234917,0.00516400064932063,0.04146241587908724,1.382345396588778
2318,0.0072806594273536656,150238,149108,149906,150748,0.01315092141891799,0.005164009998963669,0.010876273751655513,1.9635198699207645
2319,0.06392669892192979,152125,147408,148027,152440,0.06087448243110418,0.005164574253191395,4.5584910908772263e-32,31.341178889649424
2320,-0.02531327532193918,149205,151269,150219,149307,-0.019828083949544287,0.005164048443033636,0.00012321514453553958,3.9093359091846303
2321,0.01617101792931607,150137,149875,149876,150112,0.0033199827739902005,0.005163970976010584,0.5202807166717778,0.2837622701989735
2322,-0.045277615410555215,148431,151984,151476,148109,-0.04613360194534116,0.005164317786331414,4.14064725340501e-19,18.38293176597794
2323,0.04926511726085979,151993,148140,147465,152402,0.05860740621008784,0.00516453255344637,7.582962790726483e-30,29.120161075072623
2324,-0.010329256757478021,150394,150501,150283,148822,-0.010480398866649086,0.005164023225792943,0.04240711845570149,1.3725612366490993
2325,0.004302904899545315,150160,149721,150140,149979,0.0018549160920731716,0.005163972733706764,0.7194430015866689,0.14300360767170125
2326,0.039579385758132565,151457,148337,148800,151406,0.038176764652174046,0.005164207558453981,1.4401789183214734e-13,12.8415835506736
2327,0.030602057008295224,151755,147763,149100,151382,0.041846821691011164,0.005164279924791373,5.356379366899485e-16,15.271128671556136
2328,-0.046223572287253746,148369,151496,151695,148440,-0.04254775592211021,0.005164261958431749,1.7382417049031087e-16,15.759889834442506
2329,0.017202021911730602,150896,149534,149311,150259,0.01539610756734141,0.005164013935320363,0.0028691261482787157,2.542250356495396
2330,-0.007045492017347715,150256,150303,150223,149218,-0.007025259963396268,0.005163992753961228,0.1736933207195842,0.7602168817854909
2331,0.01918284154208757,150288,149226,149880,150606,0.011923659455943742,0.0051639997454894955,0.02094375270693429,1.6789454986890366
2332,0.004721457566329459,150419,149851,149509,150221,0.008534189244579684,0.005163983186507248,0.09840478036320759,1.0069838036526513
2333,0.022805342780741894,151047,148887,148983,151083,0.028400472229416107,0.005164099503480717,3.80657707907286e-08,7.419465371787629
2334,0.009045914606260126,151334,150278,148778,149610,0.012579006837827962,0.00516406957012184,0.014855985209491914,1.8280985416484081
2335,-0.004333227978251089,149582,150146,150151,150121,-0.003963222212260709,0.005163975899001605,0.44279917356332044,0.35379319835615247
2336,0.03646736018201434,151562,148837,148500,151101,0.03550644554400498,0.005164177288772056,6.1760674349992045e-12,11.209287970689134
2337,-0.047840533516178466,148783,151237,151789,148191,-0.04034855603115688,0.005164241322979559,5.581354513655389e-15,14.253260391309803
2338,-0.013417875772707246,149799,150314,150305,149582,-0.008253842011920956,0.00516398086150364,0.10996539839660399,0.9587439480182053
2339,-0.029608152453113094,148344,151151,151557,148948,-0.03610985581110167,0.005164187260322713,2.7030042817654736e-12,11.56815326634506
2340,-0.004457696704367239,149719,150160,150590,149531,-0.009998337980365217,0.005163988468968231,0.05284739495863277,1.2769764157922177
2341,-0.013321288277172156,149675,150488,150257,149580,-0.009932831456212246,0.0051639860014320435,0.05441960970161336,1.2642445773126643
2342,-0.004587099363554687,150213,150733,149498,149556,-0.0030678729093929417,0.005163998753278727,0.5524528397500494,0.25770478969804594
2343,-0.0151956717965143,149889,150413,150437,149261,-0.011337726481051531,0.005163995629619035,0.028125335548498765,1.5509022875119722
2344,-0.014549962090467477,148774,150540,151006,149680,-0.020620274057851398,0.005164052783991038,6.523130714514193e-05,4.185543918729784
2345,-0.050939076044648514,147714,151763,151830,148693,-0.04791965810940208,0.005164353902402118,1.7119530690544817e-20,19.766508145108652
2346,-0.0011671467527777243,150316,150580,149674,149430,-0.0033862881765115422,0.005163994072621159,0.5119851088416547,0.2907426703560961
2347,0.009552478241112381,149750,149903,149752,150595,0.004592325247161108,0.005163983138156327,0.3738423873298792,0.4273114586023967
2348,-0.018477316314082948,148764,150692,151262,149282,-0.02605307208977769,0.005164087223450888,4.5340561345019934e-07,6.343513107333995
2349,-0.020354465887419987,149140,150667,150794,149399,-0.019480664244888535,0.005164031630107681,0.00016170092829680794,3.7912874868776183
2350,-0.01997147144588671,149548,150791,150562,149099,-0.018041745066178342,0.005164025380019945,0.00047631050689991345,3.3221098383113667
2351,0.05202317965532494,151917,148359,147465,152259,0.05569127980386839,0.005164483124810691,4.118424140030178e-27,26.385268929163047
2352,0.005825518544564543,150140,149819,149817,150224,0.004853241372219072,0.0051639730903573966,0.34730630352027414,0.459287334284319
2353,0.012013673348549872,150866,149382,149030,150722,0.02117462392718372,0.005164043633553107,4.124437359518588e-05,4.384635287919484
2354,-0.009307730761074863,149816,150197,150251,149736,-0.005973356882781871,0.005163975080103417,0.2473801572314157,0.6066351387833279
2355,-0.015490231650491147,149055,151243,150846,148856,-0.027852409817719245,0.00516409718157504,6.91093775879817e-08,7.160463018350988
2356,-0.027221791407285933,149174,150843,151282,148701,-0.028334122902700612,0.005164104724617994,4.094087537101938e-08,7.387842875773683
2357,0.047781082006870715,151775,148344,147566,152315,0.05454028970081862,0.00516446222226781,4.533124592766063e-26,25.34360234420909
2358,-0.052685903467883016,147706,151620,152251,148423,-0.051617576413867154,0.005164412291286941,1.6051433351141927e-23,22.794486180162718
2359,0.009294239224408928,150118,149878,149818,150186,0.004053310017088455,0.005163971957539221,0.432499890442972,0.364013998210771
2360,-0.0007449007593087864,149857,149561,150640,149942,-0.002667153160994059,0.005163987118067891,0.6055114839427325,0.21787761574856884
2361,-0.007920167162320566,149494,149807,150505,150194,-0.004160041284129095,0.005163985998530265,0.420480879147884,0.37625374842580583
2362,-0.048533362158100626,147870,151892,151594,148644,-0.0464877868368634,0.00516432798200744,2.2222734795446213e-19,18.653202496543347
2363,-0.03826586340274359,148909,151550,151516,148025,-0.04089013756614111,0.005164250467629433,2.415108391326223e-15,14.617063373111847
2364,0.03041576897526738,151195,148980,148854,150971,0.028880034997428,0.005164104724506675,2.238782652943405e-08,7.649988066853812
2365,-0.021494530402916975,149164,150672,150394,149770,-0.014216602674270126,0.005164008210134438,0.005904882001473883,2.228788776563725
2366,0.027237850028868107,151171,148528,149100,151201,0.03163090400655407,0.005164135427362933,9.062026616312873e-10,9.0427746665774
2367,0.02075078467151144,150605,149692,149172,150531,0.015149655499546942,0.005164010211893443,0.003349480440687159,2.475022553930931
2368,0.01795154693899881,150966,149362,148567,151105,0.027620588649815054,0.005164101766623889,8.864915069270224e-08,7.052325420821549
2369,0.023593950830499776,151343,148666,149505,150486,0.024386743175556336,0.005164085789735126,2.331077942234472e-06,5.632443205108155
2370,-0.03749873854481554,148998,151140,151500,148362,-0.035203950888878635,0.005164176916126332,9.29917241947117e-12,11.03155569979548
2371,-0.014688203045091705,149546,150290,150548,149616,-0.011172644418414012,0.005163990352529115,0.03049751758955991,1.5157355095395015
2372,0.021025676461869074,150067,149456,149459,151018,0.01445670503231603,0.005164015794897445,0.0051180502202384575,2.290895456966724
2373,-0.039112864718207456,148140,152017,151435,148408,-0.046025683033063605,0.00516431684459362,5.000719981826211e-19,18.300967463339248
2374,0.05157575320725769,151908,147778,148117,152197,0.054736976658461466,0.00516445555524596,3.0186240590567186e-26,25.520190970860167
2375,-0.01733976226846299,149534,150112,150883,149471,-0.013260154201363223,0.005164006090968399,0.010234507979032298,1.9899330310793966
2376,-0.0019926139150192677,149823,150082,149923,150172,-6.773893709774032e-05,0.005163971298906482,0.9895339654365443,0.0045692941826965955
2377,-0.03176236610103365,148583,151135,151388,148894,-0.03364107457485507,0.005164154133962945,7.300819222993983e-11,10.136628405076287
2378,0.011334170866516327,149861,149729,149972,150438,0.003983620272880392,0.005163977364054836,0.44045517224965924,0.356098285742933
2379,-0.022736178261063205,149344,150384,150848,149424,-0.016424403315820922,0.005164015876468862,0.0014699649518738328,2.83269301993839
2380,-0.007513660266291493,149277,150065,150419,150239,-0.006462245466274034,0.005163991037069483,0.210786664847065,0.6761568676839855
2381,-0.035282050585156,148721,151165,150954,149160,-0.028255393170509197,0.005164101458311143,4.462364711407226e-08,7.350434937485903
2382,0.0369252316187921,151340,148610,148902,151148,0.03317454372294095,0.005164148553382789,1.3273017811721323e-10,9.877030322804544
2383,-0.05058509095212127,148519,152295,152046,147140,-0.05790493225655196,0.005164539234076615,3.559635572412815e-29,28.4485944618562
2384,0.0139774162730145,150681,149013,149546,150760,0.019216535442427324,0.005164032983090883,0.0001982576556273622,3.7027700336066998
2385,0.007345350110492047,150135,149292,149899,150674,0.010787562230671044,0.005163997426420024,0.03670821811451076,1.4352366964499068
2386,0.013564710229595949,150289,149004,149597,151110,0.01864993030471273,0.005164039988360674,0.0003044311098710133,3.5165109690008327
2387,-0.03162375553176409,148757,150952,151421,148870,-0.03163829279719781,0.005164134013667086,8.980853882704836e-10,9.046682369466646
2388,0.032029286591989205,151775,148625,148733,150867,0.0352185904382289,0.0051641811413531144,9.117866144655288e-12,11.040106787771728
2389,0.02988044258740607,150919,148765,148923,151393,0.030824997572188872,0.005164126061044152,2.3861889940033046e-09,8.622295161754446
2390,0.004944450409260403,150188,149980,149994,149838,0.0003453068230534562,0.005163970967258277,0.9466864163913664,0.02379385434834265
2391,0.009687469950155275,150144,149490,149901,150465,0.00812072836102369,0.00516398373534017,0.11581830844268166,0.9362227823431898
2392,-0.0048755977538275305,149639,150787,150058,149516,-0.011260956202111637,0.005163997450723822,0.029208093212455166,1.5344967940822154
2393,0.019924189710224603,150393,149593,149024,150990,0.01843977606800223,0.005164033812667212,0.00035588096100401014,3.448695245354039
2394,-0.025443924949242008,149190,150542,151414,148854,-0.026073213953158227,0.005164091300175149,4.4425615281504173e-07,6.352366548632134
2395,0.017191592781209325,150790,149004,149552,150654,0.019256583348015846,0.005164033640775231,0.00019225564315783822,3.7161209037692307
2396,0.012589564506345973,150071,149447,149582,150900,0.012939285738810737,0.00516400626411916,0.012222028772775189,1.9128566982104662
2397,-0.043688133044486564,148533,151222,151521,148724,-0.036573668084506114,0.005164186841437996,1.419106485041513e-12,11.847985015303045
2398,-0.08,147110,152972,152673,147245,-0.07527455407851379,0.005164885109603595,4.093323644867935e-48,47.387923915842535
2399,-0.003632236546866171,149582,150192,150261,149965,-0.006041566518643215,0.005163977257180322,0.24202332543127614,0.6161427760942711
2400,-0.005005755081573367,149852,150186,150291,149671,-0.006360227218086803,0.005163976345393219,0.218078714845249,0.661386720832867
2401,0.03773992648975443,150925,149035,148375,151665,0.034533020161444904,0.00516417571209956,2.277385035097448e-11,10.642563537464952
2402,0.0017845717729771714,150231,149637,149721,150411,0.008559704808090127,0.005163981576401204,0.09740257329657391,1.0114295692636883
2403,-0.015423694993270006,149701,150748,150065,149486,-0.0108353515953351,0.005163995456485645,0.03588309884240186,1.4451100586033616
2404,-0.042131813384683366,148380,152056,151136,148428,-0.04255228299829502,0.005164273311752746,1.7258148102733586e-16,15.763005808384055
2405,-0.0027347501731697756,149764,150785,149911,149540,-0.009272097574439793,0.005163994691719697,0.072569599916456,1.1392452712212608
2406,-0.018089555137949045,149384,150493,150601,149522,-0.014586767194437085,0.00516400396581285,0.004732475437851162,2.3249116314018594
2407,-0.03416651953783989,149083,150866,151276,148775,-0.028559618010067442,0.00516410457161411,3.1948231759098626e-08,7.495553173765903
2408,-0.003730974545248084,149759,149649,150414,150178,-0.000835448950958402,0.005163980211462985,0.8714760177920319,0.059744559769011926
2409,0.03274955158852092,151406,148625,148716,151253,0.03545398169468265,0.005164172485225115,6.631672054247915e-12,11.178376958415562
2410,0.002874143101576129,150534,150213,149954,149299,-0.002242880822388713,0.0051639928641764015,0.6640482871652633,0.17780033917574703
2411,-0.03250401750144223,149238,151268,150927,148567,-0.029270894744314706,0.005164115649850376,1.4436182369896358e-08,7.8405476402077525
2412,0.01014018279036884,149968,149559,149677,150796,0.01017923130704599,0.005163995894535417,0.04870183202262879,1.3124547015707162
2413,-0.03402238332452276,149085,150802,151378,148735,-0.029064829122346585,0.005164111985799265,1.8206430783749884e-08,7.7397751856083365
2414,-0.04888255326645459,148605,151282,151936,148177,-0.042905597077187496,0.00516427495427011,9.72014630356008e-17,16.012327198206375
